Gene = Pdcd5
Position 1539: 7.216384489599013e-05
Position 804: 6.598895023147308e-05
Position 326: 6.267121162879573e-05
Position 778: 6.02261780883011e-05
Position 504: 5.9475263618048264e-05
Position 720: 5.863666990350277e-05
Position 401: 4.4038420987158803e-05
Position 846: 4.400004943411936e-05
Position 506: 4.134655241461778e-05
Position 346: 4.007226475122679e-05
Position 49: 3.9782988838572723e-05
Position 453: 2.900854795930153e-05
Position 415: 2.8628283275193187e-05
Position 286: 2.637276315355765e-05
Position 344: 2.463898797894051e-05
Position 278: 2.062513678861366e-05
Position 4103: 2.0501015703371023e-05
Position 1239: 1.8567674585247207e-05
Position 76: 1.7260295407858664e-05
Position 1173: 1.3062634741948836e-05
Position 3244: 7.665486260582737e-06
Position 3608: 1.046024520221142e-06
Position 551: 7.437065560209216e-07
Position 524: 7.278872803515179e-07
Position 459: 3.6026050541802596e-07
Position 617: 3.596440105571783e-07
Position 1071: 3.5365501769040415e-07
Position 4332: 1.881313881173578e-07
Position 471: 2.066863704671453e-08
Position 20: 1.5013859407370115e-09
Position 29: 1.0059170464611768e-10
Position 429: 2.0906036811198084e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 3108: 0.9429355133826351
Position 3805: 0.8030164178340692
Position 5335: 0.7932150007159898
Position 4834: 0.7428544848185251
Position 1300: 0.6401531099159887
Position 4196: 0.05978398580230935
Position 1339: 0.05907893725540735
Position 1227: 0.052345057981583086
Position 1888: 0.04143162862776547
Position 3362: 0.03740042002500325
Position 5524: 0.03400152935162744
Position 4007: 0.03378224338213858
Position 2761: 0.02780848257051672
Position 1186: 0.026050346008056512
Position 3500: 0.021137172656630236
Position 4264: 0.010408997997059122
Position 3511: 0.00996464772766705
Position 1902: 0.009572373228325333
Position 4120: 0.008202026444390645
Position 5114: 0.006074837002545052
Position 3060: 0.00574924653774546
Position 4681: 0.005690231397563805
Position 4702: 0.005510540895717353
Position 3809: 0.0049023350869130435
Position 1778: 0.0046360523111179715
Position 5178: 0.004311183232317252
Position 5071: 0.004249704425076867
Position 1317: 0.0042382186868247735
Position 1529: 0.0034649259836445454
Position 3867: 0.0034501260208141798
Position 3659: 0.0033159322157162545
Position 3704: 0.0032109197087567282
Position 2387: 0.003166028224723892
Position 1861: 0.002815787709377693
Position 3564: 0.002323495400795348
Position 1922: 0.00189470549495541
Position 453: 0.0018457825635795509
Position 4705: 0.0017747143114581814
Position 4164: 0.0017064245788187384
Position 2958: 0.0016667855611102375
Position 4219: 0.0016568068137117926
Position 1470: 0.0016481749248481918
Position 2774: 0.0015720760637034747
Position 383: 0.0014975296150126958
Position 3340: 0.0014779125739132763
Position 1191: 0.0014084104658974215
Position 5343: 0.0013653462306041132
Position 3567: 0.0013228191216215794
Position 2353: 0.0012325888004784367
Position 3570: 0.0011110390154596796
Position 4522: 0.0009507757810925319
Position 2315: 0.0008702418902955922
Position 4198: 0.0007766530287956043
Position 3847: 0.0007765188564169641
Position 4618: 0.0006981694338319474
Position 1612: 0.0006939825573000014
Position 1446: 0.0006937509907086153
Position 1070: 0.0006753190256707582
Position 1691: 0.0006165608150288469
Position 3844: 0.0006042971804948505
Position 1101: 0.0005504926179096602
Position 3392: 0.0005417925047879585
Position 554: 0.000508647743373449
Position 4223: 0.0004778323790003713
Position 814: 0.0004594591862488245
Position 3113: 0.0004467449504417804
Position 3116: 0.00044167016526705624
Position 1443: 0.0004172423879763842
Position 3828: 0.00040707905908127847
Position 1502: 0.00040542752566342027
Position 3477: 0.0003797802711658735
Position 1076: 0.0003795545085196285
Position 4268: 0.00037207084930572645
Position 3608: 0.00034780380205267427
Position 4322: 0.0003442472363959398
Position 871: 0.00034408991099360066
Position 3985: 0.0003131741708158765
Position 1480: 0.0003065903321051923
Position 3940: 0.00030528210373124894
Position 599: 0.0002903340443402985
Position 5510: 0.0002813804281591139
Position 2327: 0.00027831548041401104
Position 2587: 0.00027175714454771025
Position 1974: 0.0002530417027855984
Position 1513: 0.00022559021997665436
Position 4632: 0.00021603151263195624
Position 4231: 0.00019746534444576645
Position 482: 0.00019632434662727425
Position 3548: 0.00019190890927025866
Position 476: 0.0001882321487947522
Position 2069: 0.00015836480709581548
Position 540: 0.00015605190753007023
Position 5149: 0.00015484401479462747
Position 4992: 0.00015384790111984916
Position 1843: 0.00015071279124548773
Position 841: 0.00012589276661843004
Position 3817: 0.00012545155697630975
Position 3515: 0.00012480395230535352
Position 5013: 0.00012418273164419588
Position 792: 0.00011356045577966175
Position 982: 0.00010841889507491969
Position 5532: 9.522036211709315e-05
Position 1539: 9.431088432082406e-05
Position 4384: 9.391287997009383e-05
Position 4125: 8.800652406771884e-05
Position 3438: 8.73138960169711e-05
Position 3260: 8.284409088521268e-05
Position 4018: 7.383161659067223e-05
Position 3522: 7.2363173115014e-05
Position 5369: 7.101350335234481e-05
Position 583: 6.385064168129463e-05
Position 3305: 3.881542772907952e-05
Position 943: 3.416821247699479e-05
Position 556: 3.3291052777998704e-05
Position 1104: 2.5437957096474798e-05
Position 970: 2.4178589846118937e-05
Position 776: 1.602520364277058e-05
Position 3971: 1.2028040911080243e-05
Position 3885: 1.1509025303928084e-05
Position 617: 1.0234685231346447e-05
Position 932: 7.366370054178115e-06
Position 1578: 5.8804399079540264e-06
Position 635: 5.121067873238236e-06
Position 729: 5.0676421018967255e-06
Position 1621: 4.892066177368676e-06
Position 756: 4.215198320787646e-06
Position 1355: 3.2580798681932163e-06
Position 667: 3.098124579156798e-06
Position 429: 3.0782277556031027e-06
Position 1560: 2.7962923560034657e-06
Position 1363: 2.6032474660855155e-06
Position 1641: 2.431675522316021e-06
Position 3301: 2.4059250221583033e-06
Position 710: 2.362355082490386e-06
Position 262: 1.754943225604115e-06
Position 2287: 1.5504678242958597e-06
Position 396: 1.9560305470909894e-07
Position 1931: 1.143326889925997e-07
Position 1858: 1.0781846553325717e-07
Position 1209: 1.6922265447193254e-08
