Gene = Nenf
Position 2114: 0.00011229778306040203
Position 2309: 0.00011065514651970817
Position 319: 0.000106173116275529
Position 1379: 9.845050466672109e-05
Position 357: 9.82032576329346e-05
Position 1455: 9.115797063298937e-05
Position 700: 8.87498792690938e-05
Position 854: 6.785517021401158e-05
Position 304: 6.609482575867076e-05
Position 1228: 6.57415157030409e-05
Position 890: 5.8119293893634517e-05
Position 399: 5.564235340063889e-05
Position 168: 3.95742660415874e-05
Position 488: 2.9315356734113352e-05
Position 568: 2.9242884758070907e-05
Position 856: 2.6444754254440646e-05
Position 961: 2.6353866647576657e-05
Position 1342: 2.6103355659757756e-05
Position 1387: 2.574988428289533e-05
Position 174: 2.2509121598692535e-05
Position 122: 1.94157431069269e-05
Position 714: 1.839407344956669e-05
Position 999: 1.6653089738946595e-05
Position 1044: 1.5172577722718729e-05
Position 523: 1.321912521569133e-05
Position 1021: 1.256106926596406e-05
Position 831: 1.098437370324434e-05
Position 1243: 8.153244115385365e-06
Position 477: 7.143746933669763e-06
Position 1089: 6.589678593055101e-06
Position 20: 6.5840490434870915e-06
Position 950: 5.688657775523356e-06
Position 932: 5.34482885651187e-06
Position 730: 5.05447851385286e-06
Position 612: 4.976428953965764e-06
Position 1074: 4.152040978196189e-06
Position 1167: 3.856108680099784e-06
Position 8440: 3.750449640015233e-06
Position 1066: 3.5548997633180326e-06
Position 935: 3.165810872743946e-06
Position 781: 2.4448535298009624e-06
Position 812: 2.388825348099188e-06
Position 1240: 6.127546904226017e-07
Position 570: 5.927375918186825e-07
Position 462: 5.882220684610038e-07
Position 727: 5.439443146694643e-07
Position 610: 5.009071791853992e-07
Position 76: 2.0640254002266734e-07
Position 788: 1.362871652690758e-07
Position 1053: 1.1895767231924836e-07
Position 98: 4.954837901185582e-08
Position 56: 3.281704890309501e-08
Position 25: 2.261754791896982e-08
Position 444: 5.9794358035754635e-09
Position 481: 3.56202891986659e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 6673: 0.9414490741683497
Position 8171: 0.9288862638524568
Position 11104: 0.6120773227378572
Position 1341: 0.4977394220122075
Position 5083: 0.4472753727567037
Position 2572: 0.3945748046615253
Position 4585: 0.3593877158139373
Position 4890: 0.17009630075530371
Position 10980: 0.13645603409428286
Position 5380: 0.10022425435059629
Position 9580: 0.09707408050562512
Position 10776: 0.07716739573485998
Position 9661: 0.06925907638675474
Position 1468: 0.06619487012839705
Position 2761: 0.06487992242074309
Position 1904: 0.05647083997575768
Position 11068: 0.05438690716555938
Position 1910: 0.05410630620322547
Position 2794: 0.049267733202780155
Position 1907: 0.04523314356936382
Position 9605: 0.04155695193762837
Position 5120: 0.041547221531347094
Position 2728: 0.040625220584569986
Position 10217: 0.028734774921280175
Position 8730: 0.027695970554516215
Position 1901: 0.027001877747650515
Position 6833: 0.026319518625607077
Position 1571: 0.023727343329149272
Position 6338: 0.023347037808276058
Position 2775: 0.021972367350340315
Position 11151: 0.02142624474793346
Position 9636: 0.018289020355804923
Position 9273: 0.014248942701380019
Position 6919: 0.014123070108642928
Position 7846: 0.013897704968381835
Position 10432: 0.013451649631638826
Position 10576: 0.013181376226807815
Position 6425: 0.012556314452078715
Position 11192: 0.012512979184375772
Position 1913: 0.011116546902950037
Position 8700: 0.010628139498507163
Position 4910: 0.010184483320467876
Position 3387: 0.00938786690920298
Position 6100: 0.009123562912358335
Position 2817: 0.008231651531413827
Position 2766: 0.007165945949959441
Position 1533: 0.006747510319909258
Position 2796: 0.0067119635847741384
Position 8809: 0.00552283277710769
Position 6874: 0.0051858067027444514
Position 1472: 0.00484487129790111
Position 7802: 0.0037546389483706527
Position 9925: 0.003634842059122344
Position 1898: 0.0034433534401227734
Position 8063: 0.0033582848120747885
Position 2538: 0.0032169058758527457
Position 1313: 0.0030690103732812653
Position 1601: 0.002750688705280056
Position 3338: 0.0026845654385168533
Position 4704: 0.002546228188330437
Position 10066: 0.0024640410240472943
Position 10277: 0.0023714749144601154
Position 8215: 0.00207206936708809
Position 8489: 0.001964476428356164
Position 7634: 0.0018974059131900553
Position 7678: 0.0016837125405344798
Position 7760: 0.0016482599923891806
Position 3637: 0.0015746544619635327
Position 1592: 0.0015494097628671595
Position 10119: 0.0014793736459175256
Position 7057: 0.0014214105428226717
Position 9059: 0.0011703954618655639
Position 762: 0.0011662524636243514
Position 10293: 0.001023980862047912
Position 10546: 0.0009505029248355272
Position 9206: 0.0007980178243866905
Position 8760: 0.0007875935232785026
Position 6924: 0.0007761959623951301
Position 8074: 0.0007630553458028568
Position 1549: 0.0007196135724181179
Position 1400: 0.0006702159832768606
Position 1421: 0.0006406610505554622
Position 4617: 0.0006352359678734826
Position 9038: 0.0005483452117754466
Position 9398: 0.000485088191324537
Position 1221: 0.00042218352053109183
Position 2509: 0.0003803247803463652
Position 3786: 0.00037708835450486934
Position 4035: 0.00033514352866355725
Position 8347: 0.0003274976602379515
Position 2224: 0.0002979209616717085
Position 6375: 0.0002955810048598036
Position 1895: 0.00024083849800122918
Position 1357: 0.00018360193536738127
Position 730: 0.00017675279249268068
Position 3791: 0.00016265781513511674
Position 905: 0.00013953971781856687
Position 10260: 0.00013791415530483396
Position 4005: 0.00012018051499087004
Position 8017: 0.0001072345734376602
Position 2133: 9.662026650610402e-05
Position 1892: 9.544645496266775e-05
Position 987: 9.341588351642471e-05
Position 1319: 8.952648461033839e-05
Position 1783: 8.576960169702701e-05
Position 2597: 7.876121226506822e-05
Position 1187: 7.476797345915025e-05
Position 1585: 6.786380663694975e-05
Position 1209: 6.245930586923175e-05
Position 1920: 5.9080567564675756e-05
Position 477: 5.005339715614473e-05
Position 537: 4.497381564790116e-05
Position 1275: 4.0002392791593035e-05
Position 1918: 2.9966889863364023e-05
Position 1280: 2.9399583908343393e-05
Position 1616: 2.5867702770274973e-05
Position 1438: 2.516747356379793e-05
Position 1888: 2.3745968650106744e-05
Position 1277: 2.3611891405442233e-05
Position 420: 2.3515879013783915e-05
Position 1643: 2.2181217231434694e-05
Position 599: 1.899700356514077e-05
Position 437: 1.859435724936267e-05
Position 1925: 1.7696991547768135e-05
Position 1935: 1.5068673901526364e-05
Position 587: 1.3916893099987247e-05
Position 1886: 1.0283899370590305e-05
Position 1196: 1.0034147614097482e-05
Position 1757: 9.973404546556177e-06
Position 1736: 9.781608295386027e-06
Position 1884: 9.25906872153505e-06
Position 1890: 9.07774208020914e-06
Position 1882: 7.997822905113829e-06
Position 1880: 7.90899122782888e-06
Position 213: 7.8492129569528e-06
Position 7987: 7.707435336442033e-06
Position 1167: 7.531531449907471e-06
Position 1878: 7.018056739855279e-06
Position 739: 6.8985434939182026e-06
Position 1079: 6.833702356523722e-06
Position 349: 5.240451464690725e-06
Position 610: 5.098226763687409e-06
Position 766: 4.316662004628401e-06
Position 913: 3.9678243843607106e-06
Position 1405: 3.2814756077773217e-06
Position 338: 3.0725881868214735e-06
Position 251: 3.0650271048340856e-06
Position 1350: 2.422993720685103e-06
Position 518: 2.309962736498198e-06
Position 677: 1.914901192035314e-06
Position 957: 1.860321448921965e-06
Position 353: 1.6191697938657648e-06
Position 1363: 1.4890766631942609e-06
Position 1712: 1.413015646402605e-06
Position 8985: 1.355336812682038e-06
Position 248: 1.2057357424431679e-06
Position 796: 1.196301764950654e-06
Position 415: 9.993351168687649e-07
Position 668: 9.140542392767632e-07
Position 1002: 4.7428060972249435e-07
Position 942: 4.202029539348517e-07
Position 1024: 4.040275898105679e-07
Position 174: 3.8666872446845283e-07
Position 848: 3.828397084094649e-07
Position 788: 3.4879494293275874e-07
Position 860: 3.2515528534042734e-07
Position 245: 3.167728732438232e-07
Position 8343: 3.0298633844938295e-07
Position 444: 2.338558288792943e-07
Position 503: 2.1640459051428607e-07
Position 2105: 1.7263758908939443e-08
Position 1876: 2.605218622239936e-09
Position 2113: 2.097112032808175e-09
Position 1645: 6.109797110416655e-10
Position 1858: 2.4496343887829146e-10
Position 1874: 2.4119586554140335e-10
Position 1872: 2.1784726115734913e-10
