Gene = Ppan
Position 3233: 1.1291932187515311e-08
Position 2575: 6.0986175151024e-10
Position 2753: 9.168798015223159e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 3111: 0.9678070198732952
Position 2907: 0.9660576887273293
Position 1595: 0.9609637656872684
Position 3275: 0.9455624275069853
Position 2463: 0.9305397548533952
Position 231: 0.8899898120406644
Position 3656: 0.8582414493238885
Position 2729: 0.8159966582212618
Position 1420: 0.7073022158776314
Position 1162: 0.45892073400567485
Position 1458: 0.23563067653703926
Position 3671: 0.13311439692045948
Position 2662: 0.13125103754618647
Position 2732: 0.037856546039814205
Position 3253: 0.030635624248680885
Position 2412: 0.023621706150874014
Position 1036: 0.018229994399842946
Position 402: 0.014066340920740883
Position 3961: 0.011196022796334464
Position 1307: 0.01071691154620516
Position 2924: 0.008130610015888553
Position 1424: 0.007321204710035678
Position 781: 0.006881003014939157
Position 1700: 0.006855744740879029
Position 720: 0.005710101780733472
Position 697: 0.005675608716806009
Position 958: 0.005456085975972668
Position 531: 0.005182920359436666
Position 3838: 0.004900519775879783
Position 2963: 0.00409067690000462
Position 1500: 0.004044178813594164
Position 1247: 0.004018021950486674
Position 3301: 0.003901171146258792
Position 1687: 0.0037834668946950807
Position 2759: 0.0033242342185153466
Position 2041: 0.0032279365940110047
Position 3314: 0.002949727857568498
Position 865: 0.002908010996031176
Position 2337: 0.0028816253115499864
Position 2928: 0.002808914227560072
Position 1461: 0.0027851122034602107
Position 2394: 0.002742513268967887
Position 2942: 0.0027165617809496926
Position 2631: 0.0027080639477635093
Position 3851: 0.0024338661455569257
Position 3135: 0.0022973487519763647
Position 1365: 0.0022442623202129277
Position 1024: 0.002196777845819164
Position 243: 0.0021738882946034104
Position 3906: 0.0017366261396301384
Position 1301: 0.0017317316646727583
Position 3185: 0.0017260494801601485
Position 3547: 0.001679176429899093
Position 2358: 0.0016113868743256336
Position 3883: 0.001467420428296204
Position 3858: 0.0014351520633616934
Position 261: 0.0014034927684651569
Position 2974: 0.0013878375761940459
Position 267: 0.0012659782116756593
Position 3361: 0.0010987311572709475
Position 1384: 0.001039697869306539
Position 2784: 0.0009667619604787787
Position 2005: 0.000926464219269897
Position 2938: 0.0009162759851094577
Position 2614: 0.0008371336962717041
Position 322: 0.0007612808708776047
Position 517: 0.0006557368361466993
Position 1736: 0.0006517004197381784
Position 2665: 0.0006409497117100993
Position 2315: 0.0005902403411361757
Position 1390: 0.0005821105533086583
Position 3328: 0.0005789316808422083
Position 3001: 0.0005695505416706383
Position 3376: 0.0005512588145523743
Position 297: 0.00047481631563769667
Position 3825: 0.0004658980553753576
Position 2279: 0.00044843896689619956
Position 1129: 0.0004361081573496865
Position 1011: 0.00041716916205089777
Position 3325: 0.00037796928661229566
Position 1652: 0.00037654596275222104
Position 3289: 0.0003678673996572562
Position 3144: 0.0003585941276558693
Position 1002: 0.0003495531723385076
Position 1939: 0.0003455780177556058
Position 2143: 0.00034324913808511876
Position 3319: 0.00034177248097715183
Position 3295: 0.0003353343064233273
Position 348: 0.000327569065563454
Position 3283: 0.0002749557325952238
Position 1090: 0.00025773437588068803
Position 246: 0.00025593099005974683
Position 1379: 0.00025448455034426254
Position 2667: 0.0002497511282738856
Position 196: 0.0002434002334088526
Position 1957: 0.00022536090662397752
Position 1477: 0.00022221200307616677
Position 3340: 0.00020881780773313277
Position 2740: 0.00020827773195661176
Position 982: 0.0002065707966827326
Position 328: 0.00019681727825425114
Position 2814: 0.00019258022922484684
Position 3503: 0.00019176908501303472
Position 3459: 0.00018728844736546306
Position 2932: 0.00018679138394928774
Position 3476: 0.00018276946532915772
Position 2093: 0.0001646838877922651
Position 2672: 0.00015115665222157265
Position 2674: 0.00015008687462430862
Position 2431: 0.00014428360527554888
Position 3385: 0.00013094801640128748
Position 1328: 0.00013082708622917845
Position 3346: 0.00013066558005842926
Position 3409: 0.00012792411727065365
Position 3864: 0.0001247173333025632
Position 658: 0.00012402944863483504
Position 2948: 0.00012283918490314574
Position 1573: 0.00012236624299936163
Position 3287: 0.00012160339167077206
Position 547: 0.00011477546550620212
Position 2346: 0.00010990990642279505
Position 3808: 0.00010918086880589646
Position 3972: 9.218754311498131e-05
Position 2775: 8.977411087220032e-05
Position 3679: 8.878475195594197e-05
Position 1095: 8.571313246751287e-05
Position 3814: 8.513654591798235e-05
Position 3494: 8.442062518546002e-05
Position 2364: 8.105203903603991e-05
Position 2484: 8.022924883461645e-05
Position 3921: 7.756954751516461e-05
Position 282: 7.539277540749608e-05
Position 2419: 7.504333940202919e-05
Position 1655: 6.837969143882288e-05
Position 2318: 6.59816019540305e-05
Position 2521: 5.931041762936032e-05
Position 3936: 5.418872548290563e-05
Position 2427: 5.40652832555737e-05
Position 2772: 5.1226969291048074e-05
Position 2224: 4.6417726141555555e-05
Position 417: 4.565198520034991e-05
Position 2639: 3.708384426948674e-05
Position 3488: 3.697947808158215e-05
Position 3322: 3.60494591235137e-05
Position 3352: 3.473403253913689e-05
Position 3941: 3.322130270816939e-05
Position 2186: 3.279905312526487e-05
Position 1908: 2.8838941019344733e-05
Position 805: 2.8582623553950273e-05
Position 2229: 2.6687098385188953e-05
Position 1898: 2.6670993182833376e-05
Position 737: 2.6615224919291178e-05
Position 1872: 2.6455781542732874e-05
Position 498: 2.5893668645817718e-05
Position 3292: 2.539623870565296e-05
Position 3010: 2.005242830756991e-05
Position 869: 1.9896142147317928e-05
Position 3150: 1.9145262281833724e-05
Position 1505: 1.8884342331141198e-05
Position 3059: 1.732591944012171e-05
Position 2283: 1.611897073280263e-05
Position 2541: 1.4728817104583477e-05
Position 2790: 1.439153500138595e-05
Position 2018: 1.3494050820561692e-05
Position 608: 1.1969533049594992e-05
Position 2249: 1.15346714059697e-05
Position 3691: 1.1025245298594859e-05
Position 3715: 1.0390029295526478e-05
Position 431: 1.018976984309192e-05
Position 3388: 5.666029919757983e-06
Position 3772: 4.086517238242574e-06
Position 3202: 3.829955758564014e-06
Position 3422: 3.7015280534725674e-06
Position 425: 1.1969646693664908e-06
Position 2291: 1.1541734569918165e-06
Position 2295: 1.0747564816471165e-06
Position 992: 5.080868175368022e-07
Position 3073: 4.4790147020651904e-07
Position 353: 3.374933002809234e-07
Position 725: 1.777336474128483e-07
Position 1117: 1.7740729971192743e-07
Position 3583: 5.46901025668418e-08
Position 1715: 2.4928383564222433e-08
Position 1649: 2.4665317502191932e-08
Position 147: 4.3930124098982085e-09
Position 119: 3.8344648232140735e-09
Position 3712: 2.425523515871815e-09
Position 133: 3.4948425152320773e-10
Position 123: 3.208853301300435e-10
Position 97: 2.6655711187299846e-10
Position 116: 1.3137629748989595e-10
Position 99: 5.63778330760949e-12
Position 88: 4.3081889784837486e-12
