Gene = Vgf
Position 856: 5.7002548160169146e-05
Position 787: 5.199549019888396e-05
Position 551: 3.910723885500589e-05
Position 3105: 2.2367156705830933e-05
Position 479: 1.657372798048904e-05
Position 810: 1.5023707286864773e-05
Position 3176: 1.0382724651279986e-05
Position 3263: 8.112904634207789e-06
Position 793: 5.4732428895696665e-06
Position 751: 5.0299291010125635e-06
Position 3102: 4.5636105919492645e-06
Position 537: 3.9464963044396876e-06
Position 830: 2.8153618150096103e-06
Position 843: 2.559079715926189e-06
Position 643: 2.0752191652231347e-06
Position 573: 1.90439060458086e-06
Position 656: 1.7950705415726357e-06
Position 516: 1.7762269394946812e-06
Position 542: 1.637526091902714e-06
Position 832: 1.6326980186476914e-06
Position 834: 1.4021250567122248e-06
Position 1555: 4.926217473659947e-07
Position 1460: 3.424408067023421e-07
Position 149: 1.9884319164649036e-07
Position 378: 1.7947788000901707e-07
Position 530: 1.223452682595984e-07
Position 627: 8.671461525681877e-08
Position 619: 6.171630723431059e-08
Position 712: 5.966954899675876e-08
Position 580: 4.402121216271975e-08
Position 293: 3.119399467533581e-08
Position 291: 2.6050278461933194e-08
Position 758: 1.65078915361562e-08
Position 134: 1.0605986790768062e-08
Position 299: 3.6117969099715354e-09
Position 321: 2.895182950527857e-09
Position 979: 2.819079355997365e-09
Position 317: 1.543649671571748e-09
Position 340: 5.138432986744844e-10
Position 353: 4.965196796489712e-10
Position 485: 3.621206840653303e-10
Position 652: 4.229763377135934e-11
Position 342: 1.0926863414639525e-11
Position 127: 8.884657923947851e-13
Position 100: 4.997495786283293e-13
Position 97: 9.993045196513857e-14
Position 106: 3.1495243617317015e-15
Position 91: 2.2996944650720215e-16
Position 121: 2.265451119252824e-16
Position 75: 1.2563920081469714e-16
