Gene = Lyar
Position 1473: 0.025760655300581144
Position 1667: 0.02218261004580651
Position 1893: 0.021706756476370284
Position 13721: 0.02152327996223725
Position 9134: 0.020584899755195896
Position 12359: 0.019253323841654783
Position 6579: 0.019107672436123817
Position 3916: 0.0182993952830074
Position 7473: 0.018110145536796438
Position 11229: 0.018062361858366127
Position 2152: 0.01719029893585818
Position 7183: 0.015704378888663693
Position 6342: 0.012309287151626876
Position 13247: 0.01193467152176289
Position 6017: 0.0118993692313002
Position 1993: 0.011262304710853096
Position 10677: 0.010449312624087175
Position 6933: 0.010403323032709742
Position 1810: 0.010296271782887265
Position 3279: 0.009656849819430484
Position 13771: 0.009222525273243926
Position 12682: 0.00892111603122423
Position 5891: 0.008370317046423702
Position 7426: 0.008212216109502388
Position 1349: 0.0079153770960823
Position 12460: 0.007515758789149553
Position 12117: 0.006790287476507587
Position 3176: 0.006515964290356996
Position 6313: 0.006309957022206315
Position 1503: 0.0059765895781036535
Position 12429: 0.0055251137273460245
Position 13594: 0.005219242891685069
Position 11529: 0.005162472473176315
Position 1181: 0.004811752637388013
Position 5853: 0.004763549324857056
Position 4282: 0.004738754535114189
Position 11234: 0.004687226868631588
Position 3111: 0.0040045325221440674
Position 294: 0.003996482188215269
Position 8096: 0.003955849073265823
Position 8950: 0.003949745957159569
Position 6883: 0.003908202749668653
Position 3212: 0.003710462644056656
Position 6328: 0.003530944840482216
Position 6659: 0.003528721695920417
Position 2460: 0.003415141022765429
Position 8845: 0.0034063725015409272
Position 12491: 0.0032500295479430813
Position 2110: 0.003093902783226097
Position 1595: 0.0026581085659050235
Position 8200: 0.002640083906495251
Position 632: 0.0025865769837912665
Position 555: 0.002567928965932758
Position 7272: 0.0023859196606415872
Position 11211: 0.0023240009392462803
Position 9758: 0.002237218387117241
Position 2131: 0.002233425363575829
Position 7951: 0.002226634828087166
Position 13145: 0.0021835437366994875
Position 2157: 0.0020602734984872615
Position 1929: 0.0020422858848258905
Position 5874: 0.0019356542277894394
Position 483: 0.0018967908028323292
Position 7107: 0.001800665780338523
Position 13741: 0.0017438838640743083
Position 1864: 0.0016708889821192043
Position 960: 0.0016316478838143496
Position 12158: 0.0015571636014148728
Position 6347: 0.0015502502972669814
Position 9860: 0.0015331507173431899
Position 12991: 0.0013720030671012706
Position 6463: 0.0012430889201702712
Position 11800: 0.0012402317637407365
Position 9186: 0.0012316209151443666
Position 532: 0.0012188512115629579
Position 5272: 0.0012009622288416092
Position 1188: 0.0011579632634166979
Position 942: 0.0011474780207441275
Position 13038: 0.0011440428074359374
Position 8856: 0.0011401994157115864
Position 11359: 0.0010547620754470235
Position 11274: 0.0010129470012493467
Position 11703: 0.0009468179873805382
Position 5951: 0.0008957730323287555
Position 6821: 0.0008620440651628229
Position 2312: 0.0007911045137304039
Position 11305: 0.0007856370628380288
Position 1013: 0.0007723447180737189
Position 11331: 0.0007713693040552695
Position 575: 0.0007511562737138537
Position 1691: 0.0007314226722788719
Position 11402: 0.0006977963657123113
Position 5189: 0.0006906790608858706
Position 11477: 0.0006559981016447957
Position 6105: 0.0006337845925418963
Position 6560: 0.0006285853495328112
Position 395: 0.0006127696747114486
Position 3159: 0.0005681156164614926
Position 13339: 0.0005668886867889733
Position 7480: 0.0005369097296523352
Position 8908: 0.0005309197052952859
Position 7547: 0.0005305439408248027
Position 7225: 0.0005042707372003275
Position 5929: 0.000482588269497706
Position 6626: 0.0004795248763620892
Position 437: 0.00045145564817348783
Position 5810: 0.0004291002070540015
Position 255: 0.0004220338744248239
Position 401: 0.00041416563419268966
Position 8317: 0.00037839188510791757
Position 13574: 0.0003634970553722205
Position 7787: 0.0003593980216425218
Position 1688: 0.00034375365838048763
Position 5622: 0.00033039070394976535
Position 11264: 0.0003213162881137865
Position 5216: 0.0003056456119523526
Position 231: 0.0002960547344101196
Position 11349: 0.00027867055137686036
Position 9191: 0.0002549175962837777
Position 5699: 0.0002525122495742584
Position 1517: 0.00022339254563158897
Position 12822: 0.00021791618746373103
Position 1523: 0.0002147855424659802
Position 1235: 0.00016991885745736745
Position 635: 0.0001614790256051926
Position 8161: 0.00015607144448207946
Position 1793: 0.00014186346367215413
Position 7063: 0.00013822651983532485
Position 13009: 0.00013554881711678164
Position 7042: 0.00013496517552103406
Position 646: 0.00013405247045957138
Position 5612: 0.00012907950917213654
Position 10965: 0.0001282077589713803
Position 8007: 0.00012027112451393099
Position 1446: 0.00011902285466101184
Position 1601: 0.00011796010877376112
Position 5590: 0.00011128496537726358
Position 13005: 0.00010206024658472715
Position 7971: 0.00010131681039415706
Position 12800: 9.677902143030666e-05
Position 1154: 8.542692496006113e-05
Position 11288: 8.048282360829997e-05
Position 11061: 7.598778658216297e-05
Position 11255: 7.467285256654486e-05
Position 316: 7.392481711818016e-05
Position 1081: 7.020569466223695e-05
Position 13532: 6.878874779951219e-05
Position 597: 5.7195389228705605e-05
Position 439: 5.595521601497546e-05
Position 5593: 5.125553225024992e-05
Position 690: 5.0690861523118224e-05
Position 568: 4.2667730436186535e-05
Position 5871: 4.168505478188205e-05
Position 1624: 3.639260972750496e-05
Position 8828: 3.459681741919409e-05
Position 11342: 3.4395386265018165e-05
Position 7625: 3.3776028174201006e-05
Position 5632: 3.343768896590599e-05
Position 8539: 3.287886062293156e-05
Position 1530: 3.1348384295821015e-05
Position 608: 3.0052544871316743e-05
Position 513: 2.994638133096176e-05
Position 5629: 2.5002614399151684e-05
Position 5649: 2.431023234937985e-05
Position 11579: 2.4160509946406044e-05
Position 8128: 2.3694476109149156e-05
Position 541: 2.2272210635896084e-05
Position 1066: 2.20909912538256e-05
Position 765: 2.1460597749689255e-05
Position 2204: 2.1302491852558072e-05
Position 2239: 2.0877413540479198e-05
Position 706: 1.4959423539942418e-05
Position 8798: 1.4934269859391546e-05
Position 1160: 1.4692815560061443e-05
Position 503: 1.4155863651005066e-05
Position 1646: 1.348138838831817e-05
Position 9168: 1.2254756057342995e-05
Position 432: 1.2170840022897125e-05
Position 618: 1.0863889692234375e-05
Position 352: 1.0756795360509407e-05
Position 413: 9.800325915721876e-06
Position 746: 9.724345316367865e-06
Position 6187: 9.303623462900968e-06
Position 388: 8.644717658757713e-06
Position 695: 7.360365346616068e-06
Position 7815: 5.949693238580966e-06
Position 1776: 5.926672075719579e-06
Position 7756: 5.4898273776061106e-06
Position 9017: 5.26387066298862e-06
Position 13568: 4.162677893918984e-06
Position 1139: 4.07487634850377e-06
Position 13571: 3.895295998896966e-06
Position 7596: 3.4757201034278886e-06
Position 1413: 3.4426280466372383e-06
Position 1015: 3.422374003664359e-06
Position 7630: 2.9242020829381593e-06
Position 336: 2.8610495127295887e-06
Position 711: 2.7179563032983827e-06
Position 1110: 2.2386023850023883e-06
Position 343: 2.2254243324247663e-06
Position 1213: 2.199146655284326e-06
Position 1778: 1.985808587638041e-06
Position 2263: 1.9756032201390316e-06
Position 13363: 1.5350100413154427e-06
Position 1201: 1.5156184513218095e-06
Position 1712: 1.4337279722622517e-06
Position 992: 1.3888113520226512e-06
Position 584: 1.334505242658403e-06
Position 716: 1.1310415053319536e-06
Position 1255: 9.794854232507477e-07
Position 796: 8.737553676943333e-07
Position 454: 5.89698538899903e-07
Position 7652: 5.002451159266498e-07
Position 7555: 4.3344341491410874e-07
Position 834: 1.7914272746654286e-07
Position 986: 1.780340168939863e-07
Position 13346: 6.566112493307978e-08
Position 264: 2.97558387856112e-08
Position 409: 1.655103619913755e-08
Position 748: 1.6297330446944157e-08
Position 655: 3.507414701597841e-09
Position 165: 2.4330902127414927e-09
Position 7659: 1.1430815130316799e-09
