Gene = Traip
Position 1657: 0.008049458704911748
Position 19825: 0.007913644089228958
Position 1896: 0.0073604264634384116
Position 11623: 0.007219367078896894
Position 10284: 0.0070801189605407214
Position 11691: 0.006856130825495242
Position 10620: 0.006401525113082394
Position 377: 0.006216116724259726
Position 11830: 0.005628006006994874
Position 9181: 0.005478420595051321
Position 11352: 0.005296979598427346
Position 14399: 0.005189263887071915
Position 10787: 0.004453205950312947
Position 54: 0.004328024416654989
Position 11470: 0.0038792399797491274
Position 5636: 0.0037743354106792282
Position 4574: 0.0037491514867508124
Position 242: 0.003633808519162867
Position 9629: 0.003220965539448121
Position 6060: 0.0031763191000861645
Position 4503: 0.0030444194390211957
Position 6074: 0.002948236163635426
Position 10763: 0.0029387119110431664
Position 5767: 0.002620616082523736
Position 1141: 0.0024830555564742214
Position 9185: 0.0022702358776274666
Position 20516: 0.002203896777737752
Position 19236: 0.002151951246478748
Position 8333: 0.002094115748369275
Position 10230: 0.0019410192833574892
Position 8624: 0.0018627961664024189
Position 8160: 0.00166089096718249
Position 8128: 0.0016440721026354651
Position 2137: 0.0016057131899350563
Position 6110: 0.0015696415462175205
Position 2015: 0.0015007831217148456
Position 9843: 0.0014220125691427824
Position 7963: 0.0013792928256317273
Position 20144: 0.0013411439848139575
Position 12277: 0.0013222259734008341
Position 8951: 0.0012771628893816598
Position 9451: 0.001258117975728346
Position 7382: 0.0010640442618995163
Position 19688: 0.0009920300102992546
Position 20996: 0.0008285898952024102
Position 10782: 0.0007454259561135645
Position 7944: 0.0006313733957047978
Position 9436: 0.0005947587728173093
Position 20067: 0.00043656497168776775
Position 19610: 0.00037002261036676203
Position 19660: 0.0003439900465172333
Position 9407: 0.00025806239194888593
Position 824: 0.00020451650130841797
Position 9169: 0.00018881906898334387
Position 947: 0.00018561936788831978
Position 19076: 0.00016988246088651246
Position 870: 0.00015762094151705608
Position 8899: 0.0001405520355036766
Position 383: 0.00012136572598162166
Position 866: 0.00012111360750845088
Position 10121: 0.00011794118167420274
Position 969: 9.312169453533834e-05
Position 368: 8.594989015739632e-05
Position 1819: 8.594359997829879e-05
Position 1442: 8.488662505676962e-05
Position 10093: 8.182760018143832e-05
Position 5390: 7.954435640431754e-05
Position 19177: 6.730704746607665e-05
Position 12109: 4.326488191849393e-05
Position 18047: 3.3927068996294e-05
Position 232: 2.509739328897663e-05
Position 76: 2.4488710850698874e-05
Position 221: 2.37484621923795e-05
Position 17720: 2.0221440952082602e-05
Position 230: 1.8498590630450877e-05
Position 108: 1.8251589140481695e-05
Position 18006: 1.812070277030357e-05
Position 11400: 1.3324888278077395e-05
Position 1160: 1.087970987950285e-05
Position 192: 9.380555471708615e-06
Position 845: 8.798711968866388e-06
Position 176: 8.150068386328908e-06
Position 72: 7.992299774511825e-06
Position 837: 6.29523262350384e-06
Position 11397: 6.064028415774226e-06
Position 17688: 5.976755264264523e-06
Position 410: 5.5873844356855246e-06
Position 171: 5.270242354085786e-06
Position 70: 4.080289625323054e-06
Position 47: 3.190133298180009e-06
Position 248: 2.31518299956784e-06
Position 246: 2.1799403703036713e-06
Position 317: 2.0130436179760574e-06
Position 90: 1.936789915760615e-06
Position 18: 1.867399835946746e-06
Position 534: 1.6836067983061757e-06
Position 10265: 1.0498732054840863e-06
Position 10: 9.7914102349716e-07
Position 2339: 6.174782726266103e-07
Position 2880: 5.654233097036818e-07
Position 2582: 5.610142011755143e-07
Position 2260: 5.04525328468489e-07
Position 2627: 4.996543932825633e-07
Position 2749: 4.150814020347404e-07
Position 10143: 3.2952823447599965e-07
Position 136: 3.2462854556464156e-07
Position 13: 3.081332050568819e-07
Position 10328: 2.3314412430426394e-07
Position 656: 9.818250953044222e-10
Position 276: 8.188933180790441e-10
Position 278: 2.2449869452278953e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 10021: 0.9887834284821244
Position 8482: 0.9136128972258821
Position 17637: 0.8891244503828781
Position 11874: 0.8482174325533633
Position 12372: 0.7695868429698075
Position 19047: 0.7497675771578405
Position 19751: 0.7466200347087999
Position 7859: 0.7224704706420163
Position 4908: 0.7054802619986199
Position 5389: 0.7037484847954527
Position 19512: 0.7006969554874499
Position 11297: 0.6058115253653239
Position 20394: 0.5616067567864569
Position 21147: 0.42948633594321495
Position 14816: 0.3741649224143749
Position 10585: 0.22405750666470586
Position 10353: 0.19057279305945501
Position 12350: 0.17082863258986716
Position 7789: 0.170620055279392
Position 19981: 0.11737660679867472
Position 9721: 0.1161111552295484
Position 3897: 0.11117428379100121
Position 20669: 0.1092569289332062
Position 12199: 0.08714112372134127
Position 8486: 0.08035119226585555
Position 765: 0.07636124244611804
Position 16619: 0.07563133726349809
Position 20575: 0.07543608946914986
Position 20880: 0.07447653459997707
Position 17604: 0.06922328553272539
Position 20017: 0.06796553941113363
Position 11799: 0.06715290479371824
Position 19952: 0.05984874081200371
Position 19436: 0.05921977832940022
Position 4866: 0.05330782194253036
Position 5212: 0.049913610523609035
Position 11581: 0.04897005139430834
Position 2214: 0.04778234427164528
Position 312: 0.046458408556385486
Position 11069: 0.044711250898629214
Position 2000: 0.04186257867949162
Position 9516: 0.037713879755964116
Position 10604: 0.03558398288138213
Position 2043: 0.035128718091982196
Position 12316: 0.032638473993359854
Position 19060: 0.028752078017551412
Position 20399: 0.02497935259439293
Position 12062: 0.024338556834915023
Position 18666: 0.02368029125543393
Position 5930: 0.021143401381471836
Position 5020: 0.02015104646085643
Position 10414: 0.01758759213169498
Position 16628: 0.015139357939620233
Position 4696: 0.014747162339746296
Position 12157: 0.013254369704721465
Position 288: 0.013119109745725006
Position 11694: 0.012838967381586788
Position 14784: 0.011746450566994589
Position 5437: 0.011674968886377157
Position 4931: 0.011423459032336172
Position 12154: 0.010645962264418905
Position 4954: 0.010422249078821303
Position 7455: 0.009978509484897504
Position 9814: 0.009866185329443285
Position 3641: 0.0098125143684567
Position 7840: 0.009700595147770273
Position 4123: 0.009548399169817728
Position 19380: 0.009324615119796691
Position 3034: 0.00895153936524498
Position 10221: 0.008915755481829124
Position 3905: 0.008861159882493858
Position 10449: 0.00864286102541382
Position 18751: 0.007843276557930271
Position 10991: 0.007841805584499238
Position 10027: 0.007364743985005574
Position 10551: 0.007293620656776595
Position 12330: 0.006600614200370912
Position 4352: 0.005829615424508696
Position 1543: 0.005780462215269118
Position 18587: 0.005567380459222492
Position 5872: 0.005290234743438831
Position 9354: 0.0052789050450346865
Position 14267: 0.005189263887071915
Position 6265: 0.00512558732268775
Position 10417: 0.004937263897096538
Position 8024: 0.004865982854749277
Position 10625: 0.0047454454769305775
Position 2136: 0.0047196594800452815
Position 11026: 0.004681182235916167
Position 18791: 0.0044329365648430345
Position 19889: 0.00431022216780015
Position 18991: 0.004202097225121587
Position 3390: 0.004174911827807302
Position 19875: 0.004071509753687973
Position 5231: 0.004054523480679747
Position 7745: 0.004038959649186571
Position 10610: 0.004026014736594166
Position 332: 0.003758870696099223
Position 4801: 0.003747738028482178
Position 9022: 0.00373178696132106
Position 7586: 0.0036432602698040764
Position 5174: 0.00345017040790089
Position 6335: 0.0033222401940284163
Position 3541: 0.0032478236489434484
Position 4138: 0.0032463756494901363
Position 14662: 0.0032155672543715793
Position 3755: 0.00306589391361996
Position 7427: 0.0030167899614107407
Position 10327: 0.002926305130012765
Position 783: 0.00268831456850664
Position 10592: 0.002467596285097586
Position 9247: 0.0024660710218257853
Position 10510: 0.002440427637360774
Position 9059: 0.002187165610622442
Position 9440: 0.002144255657108238
Position 5326: 0.0021205470861541285
Position 3799: 0.0021091954665443673
Position 1774: 0.0020597452303728883
Position 9652: 0.002057041478692566
Position 3002: 0.0020199872209741205
Position 5053: 0.002007288919559826
Position 3451: 0.0018673705745548786
Position 12374: 0.001865594792724936
Position 8835: 0.001776386885896404
Position 723: 0.0016740297325013715
Position 1372: 0.001663683621988285
Position 5250: 0.0016614835871723288
Position 2191: 0.0016540625097135684
Position 842: 0.001627337321928578
Position 3211: 0.0015059535665295964
Position 820: 0.0015012536697039535
Position 9314: 0.0014117071484581506
Position 18812: 0.0013813399775477581
Position 5585: 0.0013217422886012253
Position 11378: 0.0013084719604593733
Position 11154: 0.0012686272819430692
Position 3769: 0.0012590943843684259
Position 1812: 0.0012465694083408094
Position 858: 0.0012334964259083964
Position 21252: 0.0011949684227608478
Position 1041: 0.0011493817656421255
Position 9627: 0.0011313083202800014
Position 7270: 0.0010640442618995174
Position 3786: 0.0010585586410046652
Position 2150: 0.0010569108314944988
Position 1562: 0.00102128540750571
Position 20169: 0.0009839891294616356
Position 4452: 0.0009639555012633068
Position 9794: 0.000955821524312486
Position 17423: 0.0009174939068004218
Position 19898: 0.0008787388781009348
Position 20646: 0.0008747652323992328
Position 9657: 0.000838574589165115
Position 1591: 0.0008201258362976657
Position 10960: 0.0008129320119130383
Position 4167: 0.0007857754269095936
Position 1781: 0.0007752843949825734
Position 6009: 0.0007601438675511324
Position 1808: 0.0007335944622176709
Position 20944: 0.0007207442442326059
Position 900: 0.0007100363812247215
Position 11542: 0.0006910375548966949
Position 9326: 0.0006781266623263394
Position 19288: 0.0006560873039551508
Position 5023: 0.0006535706590563124
Position 1063: 0.0006090958501345111
Position 8194: 0.0005973906278978194
Position 792: 0.0005881915480307199
Position 1473: 0.0005848982079712536
Position 3956: 0.0005705491791194743
Position 20620: 0.0005535935218249525
Position 290: 0.0005291986269375279
Position 10356: 0.0005087622025954168
Position 9076: 0.0004920365664289004
Position 10051: 0.00046242454427478677
Position 8975: 0.00041701631964902305
Position 10606: 0.00038108541871285256
Position 8799: 0.00036627937146075686
Position 10745: 0.00035913317783936837
Position 9360: 0.00032574103462965824
Position 1856: 0.00032005884282978986
Position 11253: 0.00031920011091128206
Position 10519: 0.0002971423134549259
Position 8850: 0.00027942649160868935
Position 1547: 0.00026026025022676303
Position 1433: 0.00025257372295880374
Position 12104: 0.00022824463083342142
Position 20042: 0.00022571264686510216
Position 704: 0.00022102986011316445
Position 20355: 0.00021232677882443112
Position 10181: 0.00019779777282819482
Position 368: 0.00018151550778645255
Position 824: 0.00017982262515796196
Position 1087: 0.0001726715027045582
Position 19652: 0.00016232256601161478
Position 10229: 0.00016211573188790404
Position 10245: 0.00015564812290248407
Position 10516: 0.00015050891576349915
Position 12213: 0.00011822755367378127
Position 9030: 0.00010320250904732195
Position 10045: 9.431964312833516e-05
Position 10489: 9.202839520169027e-05
Position 10492: 9.021460576923276e-05
Position 8398: 8.295978743570829e-05
Position 3503: 8.222100258536268e-05
Position 10189: 7.335938056584084e-05
Position 10371: 7.092236503910524e-05
Position 317: 6.434330563793603e-05
Position 10158: 5.836292315481813e-05
Position 17919: 5.204777176659758e-05
Position 2065: 4.0734527314441054e-05
Position 1776: 3.134842912148849e-05
Position 2095: 2.9754733171158936e-05
Position 881: 2.9010407776585632e-05
Position 337: 1.9935177992633532e-05
Position 20447: 1.6097435020228358e-05
Position 9378: 1.582826053790108e-05
Position 334: 1.5729078929366713e-05
Position 254: 1.4559583762573136e-05
Position 1335: 1.3258413853891767e-05
Position 879: 1.2893944704833885e-05
Position 1656: 8.945272965649622e-06
Position 11176: 8.869293135564041e-06
Position 10655: 7.520595810908002e-06
Position 1092: 7.180240932758514e-06
Position 10697: 6.209673177151337e-06
Position 1596: 5.769886014190679e-06
Position 2177: 4.667062988802192e-06
Position 1915: 4.550621982740762e-06
Position 1928: 3.40456649577446e-06
Position 1896: 3.3405886360162454e-06
Position 615: 2.878366256249102e-06
Position 86: 2.6874712673361215e-06
Position 897: 2.47430540405041e-06
Position 8568: 2.204066885963918e-06
Position 3120: 1.9920618197299197e-06
Position 8899: 1.8897505128696436e-06
Position 9862: 1.7972837677962377e-06
Position 2837: 1.5587884480141792e-06
Position 2953: 1.5243684089001778e-06
Position 986: 1.3609788210551502e-06
Position 2104: 1.2128564999391198e-06
Position 559: 1.1990047822692172e-06
Position 2467: 1.060668594458077e-06
Position 348: 7.682065489608049e-07
Position 2942: 7.514667982335352e-07
Position 8343: 6.961790116099968e-07
Position 264: 6.529392819752168e-07
Position 1000: 5.730703953096477e-07
Position 2762: 5.654233097036818e-07
Position 376: 5.086465860376562e-07
Position 573: 4.986138452447882e-07
Position 627: 4.88909272669982e-07
Position 2663: 4.150814020347404e-07
Position 8270: 1.5393222760181353e-07
Position 451: 7.544479651021285e-08
Position 395: 6.065589332226184e-08
Position 108: 4.8599492734734506e-08
Position 235: 4.2758741135321315e-08
Position 8230: 3.866486593953749e-08
Position 430: 2.766187174916012e-08
Position 113: 2.007154720349234e-08
Position 8266: 1.3603807219905827e-08
Position 383: 9.633093598104965e-09
