Gene = Pif1
Position 8415: 0.001083139244946507
Position 5867: 0.0010794722435883593
Position 5999: 0.0009745934803479367
Position 1610: 0.0009702868187202893
Position 2881: 0.0007054071514904745
Position 572: 0.0006279918950065745
Position 1703: 0.0005838218877902077
Position 394: 0.0005235409543455422
Position 742: 0.00047756592458763253
Position 5428: 0.00044769395875788915
Position 7724: 0.0004420245418135275
Position 41: 0.0004418723008480385
Position 6148: 0.0004350463397010169
Position 480: 0.00040626360148488514
Position 508: 0.000388986618591387
Position 1997: 0.00038777761651206347
Position 562: 0.0003784616335083752
Position 120: 0.0003511010263934949
Position 2629: 0.0003301199439545767
Position 275: 0.00032198807347523067
Position 2805: 0.00032146223049955684
Position 1753: 0.00028496784717429655
Position 526: 0.00025693109410264664
Position 1642: 0.00024986434130691636
Position 3400: 0.0002417767355754916
Position 1938: 0.00022588531737143777
Position 5519: 0.00022098829488425173
Position 1340: 0.0002143094557135145
Position 373: 0.00017842339019544633
Position 5522: 0.0001701700254852053
Position 6194: 0.00016463708645338227
Position 2655: 0.00015860148263231752
Position 6141: 0.0001554041929222083
Position 5620: 0.00015180318284404828
Position 474: 0.00015077107550224103
Position 4627: 0.00013904034563235807
Position 333: 0.00011273433589077259
Position 2674: 0.00010762527991506074
Position 543: 0.00010428791360695223
Position 5052: 8.731988090129273e-05
Position 6598: 8.593320835591571e-05
Position 262: 8.252511150407077e-05
Position 2836: 8.052524488768112e-05
Position 6170: 7.633327098936317e-05
Position 5035: 7.631102706080751e-05
Position 6271: 7.350442888750268e-05
Position 4271: 6.267388007284383e-05
Position 2000: 5.7630731725273034e-05
Position 4347: 5.3228737775868e-05
Position 74: 3.392485960950128e-05
Position 331: 3.247906712478611e-05
Position 2619: 2.7969130416985235e-05
Position 2701: 2.1750819364689822e-05
Position 6159: 2.1247236674749262e-05
Position 5042: 1.717006782539674e-05
Position 7482: 1.3295622652939027e-05
Position 283: 1.2060575646623415e-05
Position 7350: 1.1266118178076083e-05
Position 7353: 9.280440743334347e-06
Position 380: 8.693330168194032e-06
Position 439: 8.530576741267589e-06
Position 362: 6.474140502327391e-06
Position 2899: 5.424603660652821e-06
Position 2603: 4.769317446141983e-06
Position 310: 2.782448002950743e-06
Position 342: 2.6982503311024003e-06
Position 5249: 2.3906379967896196e-06
Position 5028: 1.9449798519965485e-06
Position 293: 1.8186493794335266e-06
Position 277: 7.992375688926513e-07
Position 11: 7.309296067830612e-07
Position 2968: 4.539486449932034e-07
Position 6213: 3.041125714906371e-07
Position 6176: 3.0275960425167973e-07
Position 604: 2.9977762975003325e-07
Position 5450: 2.84391377603433e-07
Position 555: 2.756888756455442e-07
Position 5328: 6.890708612968504e-08
Position 7506: 5.312728065182569e-08
Position 2988: 3.687851990878501e-08
Position 5075: 6.696779024072317e-09
Position 2427: 1.8173480805331732e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2787: 0.9969994173251754
Position 4963: 0.9955318102708939
Position 6101: 0.9871283363017739
Position 1844: 0.9119785024299816
Position 2054: 0.8281712850637251
Position 2552: 0.8177960156489313
Position 7312: 0.771209448689864
Position 6296: 0.6482487403608198
Position 2290: 0.5525625554899541
Position 7620: 0.5188696919449108
Position 5373: 0.43749091378190813
Position 677: 0.3911666897045993
Position 1102: 0.36590980960294034
Position 4550: 0.34875506797468514
Position 306: 0.3479876625458835
Position 8293: 0.3336121483976882
Position 1140: 0.32954606801918607
Position 4559: 0.2341190671346578
Position 2347: 0.2260898411170295
Position 4526: 0.1660553903050341
Position 7226: 0.08227409610296145
Position 5899: 0.07356572322176919
Position 2532: 0.07270543182979816
Position 496: 0.05568599785101367
Position 524: 0.04861153645697439
Position 2180: 0.045678151345942344
Position 2322: 0.045588570593687344
Position 451: 0.04438053878158854
Position 4653: 0.04424283524101282
Position 7276: 0.043773662856637
Position 6693: 0.034399896457516475
Position 2501: 0.03418817719346573
Position 1848: 0.03349659292666753
Position 8119: 0.03220372341499161
Position 4608: 0.028737646156839543
Position 2060: 0.027028904609018092
Position 699: 0.02626858800935226
Position 1124: 0.02610462464855966
Position 1021: 0.02419901021438729
Position 6965: 0.02252522323532591
Position 2554: 0.02206021481574038
Position 7866: 0.021764048257704168
Position 7319: 0.021222480341323735
Position 7822: 0.02050728580539568
Position 613: 0.020336399484490588
Position 6509: 0.018430778525351854
Position 225: 0.017523024164527515
Position 1145: 0.01607346964098785
Position 6719: 0.015514773120390204
Position 1788: 0.01477384494494496
Position 6364: 0.014512179957757694
Position 2264: 0.013935993627226652
Position 423: 0.013339594318420628
Position 6359: 0.012379462564690228
Position 2619: 0.012274612675953978
Position 499: 0.012065818615140101
Position 562: 0.011204557720964695
Position 2568: 0.011081392263423112
Position 2358: 0.01087771475874326
Position 6334: 0.010756334395708795
Position 3041: 0.008973042393966221
Position 5157: 0.008917704955907322
Position 704: 0.008882099773644023
Position 8299: 0.008829046746297428
Position 8643: 0.008784789411931263
Position 1412: 0.008481741195078454
Position 310: 0.00846622652753555
Position 4597: 0.008222412542297355
Position 5727: 0.00791117540605094
Position 5807: 0.0077706444696260405
Position 2302: 0.006544834523459392
Position 7777: 0.00653161604967983
Position 6890: 0.006526944588088019
Position 3109: 0.006374799542050169
Position 1874: 0.005807905156814597
Position 8058: 0.005777520617801845
Position 679: 0.0056821040468912004
Position 8499: 0.005380869998221251
Position 945: 0.00514750618530839
Position 4801: 0.0049535050422831765
Position 8383: 0.004945211757238728
Position 4494: 0.004682273919343224
Position 4319: 0.004594186143647897
Position 271: 0.00434488860727562
Position 812: 0.004302102144378775
Position 5831: 0.0042460442209273025
Position 1904: 0.004140329474627892
Position 359: 0.003957959329395691
Position 4491: 0.003735253669641672
Position 7536: 0.003662457293247513
Position 7601: 0.0035633747046351404
Position 1057: 0.0033366903861693675
Position 8332: 0.003253490810039353
Position 7623: 0.003203163794339924
Position 5853: 0.002886221231718664
Position 3926: 0.0028182872042489945
Position 4567: 0.0026842537991599953
Position 5866: 0.002613638024108685
Position 8782: 0.0025946332203927508
Position 1877: 0.0025285377990607334
Position 3858: 0.002212784581019238
Position 2571: 0.002195567178947455
Position 2967: 0.002015072441711567
Position 6752: 0.001966716849090184
Position 7833: 0.0018315075280295968
Position 971: 0.0017802747926604994
Position 7485: 0.0017462832737322191
Position 6897: 0.0017149383605636016
Position 706: 0.0016644050042635178
Position 1855: 0.0015937622132703253
Position 4476: 0.0015746491581180334
Position 2793: 0.001572470691506548
Position 4630: 0.0014265892929796796
Position 474: 0.0013814943836038597
Position 862: 0.0013388738549348627
Position 5201: 0.001276128492380156
Position 4270: 0.00120946934462516
Position 7951: 0.0011602956485217098
Position 2517: 0.0011027174462361854
Position 8528: 0.0010783699613498437
Position 6047: 0.0010716708970262647
Position 5328: 0.0010680226972444075
Position 2413: 0.001035898773003589
Position 4589: 0.001021000351447157
Position 5316: 0.0010205278403400862
Position 7686: 0.0010058055601134507
Position 8357: 0.0009964224472053893
Position 1165: 0.0009752865334865817
Position 8582: 0.0009688983035083657
Position 6409: 0.0009445409322348801
Position 8354: 0.0009311929718076994
Position 5397: 0.0009247597999433438
Position 3264: 0.0008642427873152003
Position 583: 0.0008431496019882384
Position 1797: 0.0008407775340294501
Position 8142: 0.0008259925823001293
Position 1829: 0.0008089763599201399
Position 752: 0.0007853242601252963
Position 7564: 0.0007723749098017325
Position 2127: 0.000770556762929028
Position 1746: 0.000745436896313749
Position 6459: 0.0007244978550564188
Position 2307: 0.0007189569903049779
Position 796: 0.0006763524103320824
Position 2592: 0.000654447415624516
Position 6239: 0.0006058415562053719
Position 2394: 0.0005781127369819397
Position 1609: 0.0005665429244335763
Position 1300: 0.000554998388445636
Position 5172: 0.0005388103732648883
Position 4469: 0.0004674255164366824
Position 6556: 0.00045000304877179653
Position 2269: 0.0004479243647082243
Position 526: 0.0003958749420411274
Position 502: 0.00038845625516109486
Position 1660: 0.0003880693284989628
Position 2877: 0.000382144030544194
Position 3047: 0.0002963307758713285
Position 8076: 0.000283162552231266
Position 5731: 0.0002635820748029343
Position 6379: 0.00025350529191608474
Position 2574: 0.00024661432288261873
Position 989: 0.0002378836062530852
Position 1720: 0.00021597362462414727
Position 585: 0.00021581491970983362
Position 3153: 0.00020893631414400913
Position 1416: 0.00020669163296102133
Position 1225: 0.00020601970666889763
Position 5778: 0.00020198725886069445
Position 188: 0.00019507404601099996
Position 1631: 0.00018366926836989832
Position 8195: 0.00018362574980138543
Position 362: 0.00018262813879163032
Position 8470: 0.0001803380374906423
Position 4976: 0.00016747591445401006
Position 1814: 0.00015821184971332735
Position 1919: 0.00014548481461933597
Position 595: 0.00013985025003947592
Position 420: 0.0001226680885764818
Position 3137: 0.00011812463661886331
Position 1686: 0.00010592941200133875
Position 2409: 0.00010491346433271532
Position 2065: 9.592285970877702e-05
Position 3128: 9.065070035427816e-05
Position 819: 8.381422851840725e-05
Position 688: 8.270959369755963e-05
Position 2141: 8.217988639954686e-05
Position 2649: 7.92464665410569e-05
Position 5423: 7.745905135753082e-05
Position 2629: 7.193898927122805e-05
Position 289: 7.017055726464902e-05
Position 3948: 6.555996283218776e-05
Position 2185: 6.428625570234153e-05
Position 283: 6.274724788956741e-05
Position 4226: 6.267388007284378e-05
Position 3056: 4.276011225473856e-05
Position 4983: 3.8809257181023426e-05
Position 814: 3.3087628828023015e-05
Position 2434: 3.0471269335366483e-05
Position 4842: 2.8049948814163717e-05
Position 6270: 2.444453062797279e-05
Position 1977: 2.2874541972227613e-05
Position 6515: 2.001311770958994e-05
Position 5934: 1.5039048187050774e-05
Position 5263: 1.290548374999548e-05
Position 195: 1.1932384840421195e-05
Position 2427: 1.1512442901884594e-05
Position 407: 8.956146188034948e-06
Position 4990: 8.048622306247416e-06
Position 4853: 7.76180415345401e-06
Position 4870: 7.102801750129816e-06
Position 6438: 6.966337087580634e-06
Position 1595: 5.900548316691588e-06
Position 504: 5.680186799847368e-06
Position 163: 3.976117002193613e-06
Position 394: 3.367916762784819e-06
Position 120: 1.777409650224274e-06
Position 157: 1.6624620735648097e-06
Position 5249: 1.4445034825250787e-06
Position 2745: 1.4266438646591211e-06
Position 5153: 1.1959879637063549e-06
Position 6387: 1.0489255090469762e-06
Position 2795: 9.806420461543517e-07
Position 6258: 8.067503886534357e-07
Position 6394: 6.27750034796482e-07
Position 5206: 4.156842684602148e-07
Position 4366: 3.6575848400551315e-07
Position 4257: 3.3704221376070005e-07
Position 3928: 2.6239448208523673e-07
Position 3865: 2.4300596828650327e-07
Position 2667: 2.2309318735224388e-07
Position 3119: 2.1701781054914746e-07
Position 5445: 2.1016997820036184e-07
Position 3077: 1.710556593696606e-07
Position 2801: 1.2724729117313255e-07
Position 2826: 1.072384617685839e-07
Position 3158: 9.176103841415683e-08
Position 2835: 7.663111829129664e-08
Position 373: 7.499058019064929e-08
Position 144: 5.80321792488072e-08
Position 2984: 5.235087958233035e-08
Position 2978: 4.000067398888054e-08
Position 2848: 1.5034998643990714e-08
Position 138: 2.348373432873312e-09
Position 136: 8.210356510806545e-10
Position 104: 1.5308103834002768e-10
Position 91: 8.676889318532554e-11
Position 98: 2.1169516894811993e-11
