Gene = Pts
Position 1585: 0.00799748883570563
Position 6322: 0.007681380707502749
Position 3105: 0.006421790676853791
Position 3790: 0.006319548436096568
Position 4779: 0.005899782806681361
Position 5659: 0.005530256911913418
Position 1859: 0.005234316051516817
Position 2695: 0.004608302715436135
Position 4274: 0.004346565649722434
Position 3443: 0.004077773250676078
Position 4109: 0.004003249438925071
Position 3598: 0.0037456228528263973
Position 929: 0.0036678235995906486
Position 3734: 0.003599929281560683
Position 6490: 0.00355850550751595
Position 5419: 0.003442291860657488
Position 6459: 0.003376481737131551
Position 6331: 0.003352747422953028
Position 1620: 0.0031485483345284663
Position 2412: 0.0031283203683628033
Position 944: 0.0030400038171498676
Position 2943: 0.0025671169502522895
Position 421: 0.002376445257105283
Position 2610: 0.0023466822258477516
Position 6350: 0.0022818789873788937
Position 178: 0.0022085744031683516
Position 2982: 0.0021422127631419456
Position 1551: 0.002121754493932177
Position 6645: 0.002078143373673452
Position 2959: 0.0020780204933399564
Position 6591: 0.001983897174376118
Position 879: 0.0016633424666841565
Position 5080: 0.001462987417314423
Position 1340: 0.0014382218026310007
Position 3176: 0.0014297897307956559
Position 2430: 0.0013453255776002648
Position 1167: 0.0013221703011645964
Position 6370: 0.0013116171572641515
Position 2865: 0.0012542803795335153
Position 1963: 0.0011234722446954453
Position 400: 0.0010982329444044917
Position 6054: 0.0010474190739478014
Position 3378: 0.001028666415535491
Position 6782: 0.0009972084081983407
Position 4182: 0.000943653073684272
Position 5851: 0.0008993316982886137
Position 5926: 0.0007906812154261537
Position 2747: 0.0007598723650798981
Position 5912: 0.0007510215208129201
Position 302: 0.0007482543471877671
Position 2788: 0.0007185943570395831
Position 6823: 0.0007027453486792172
Position 1033: 0.000698824350172717
Position 7007: 0.0006852413457010854
Position 1103: 0.0006417503187653418
Position 6904: 0.0006354103968499315
Position 4278: 0.00062977779247525
Position 6843: 0.0005969809724355034
Position 2892: 0.0005920043959369497
Position 1882: 0.0005898471580633827
Position 571: 0.0005803722023139479
Position 3423: 0.000556728269001792
Position 2951: 0.0005516363879154067
Position 185: 0.0005354879329229581
Position 826: 0.0005348751160761298
Position 1898: 0.000524662215115391
Position 2828: 0.0005229213725130008
Position 2742: 0.000520120020014417
Position 3519: 0.0004965340185102099
Position 781: 0.0004822660630377826
Position 2917: 0.0004547157634121225
Position 447: 0.00045208498092355837
Position 2909: 0.0004496147089666116
Position 505: 0.0004419839347279604
Position 882: 0.0004350892610182135
Position 6357: 0.0004314168456491076
Position 3199: 0.00040824344379840783
Position 429: 0.0003784335967203166
Position 1991: 0.00030424651048332227
Position 537: 0.0002902694250701019
Position 6716: 0.00028865365513205835
Position 361: 0.0002850121706126666
Position 652: 0.00026784447507713116
Position 734: 0.0002676595865176162
Position 180: 0.0002565519869815316
Position 215: 0.00025231680913940434
Position 6421: 0.00024400268717052182
Position 1325: 0.00024318398893873928
Position 4501: 0.00023162495610890406
Position 2989: 0.00023099729570230605
Position 2204: 0.00020189238593620336
Position 201: 0.00019910125631792723
Position 249: 0.0001925244088659996
Position 623: 0.00018850931957134707
Position 203: 0.00016013333048190936
Position 5802: 0.00013035545306580224
Position 2300: 0.00012895156858974054
Position 456: 0.00011859681077375084
Position 1560: 0.00011171283556050492
Position 319: 0.00010924371329958677
Position 783: 8.45698137100334e-05
Position 3187: 6.340667754160502e-05
Position 2727: 5.777522293566436e-05
Position 482: 4.507413215102026e-05
Position 3287: 4.2618571874159536e-05
Position 5693: 3.665015734006327e-05
Position 2454: 2.8280107948617317e-05
Position 2534: 2.7176015448581015e-05
Position 1865: 2.5572681948613907e-05
Position 2704: 2.295965683082568e-05
Position 261: 2.1840007831848557e-05
Position 1894: 2.028679461539842e-05
Position 2569: 1.87151743599798e-05
Position 1844: 1.8063852001788775e-05
Position 2491: 1.705273194952278e-05
Position 1966: 1.590993428485657e-05
Position 5747: 1.3401226507233592e-05
Position 275: 1.296956142285437e-05
Position 251: 1.2690523575764237e-05
Position 333: 6.733893467320296e-06
Position 304: 6.4992579768918315e-06
Position 3651: 6.408381103845476e-06
Position 4748: 5.656110711513455e-06
Position 4705: 5.5274238720266316e-06
Position 449: 5.061320493315128e-06
Position 1808: 4.788678661228406e-06
Position 4963: 4.628596894491442e-06
Position 3670: 4.2307765361705465e-06
Position 1279: 4.22867993470476e-06
Position 365: 3.199853507648507e-06
Position 470: 1.3258645462400532e-06
Position 289: 8.580046413536926e-07
Position 321: 6.825614204771119e-07
Position 4288: 2.887312853790571e-07
Position 676: 1.8818818457983412e-07
Position 1900: 1.2297298185717853e-07
Position 633: 8.429368324169842e-08
Position 2283: 4.079153609483935e-08
Position 2225: 3.902231863115086e-08
Position 2181: 3.487909453634774e-08
Position 800: 1.2144157965674963e-08
