Gene = Ddias
Position 3232: 7.676969637467495e-06
Position 2040: 5.534175854435365e-06
Position 2066: 3.970542575617714e-06
Position 2211: 2.1931095625674862e-06
Position 1965: 1.951945970942957e-06
Position 2870: 1.0108068002509943e-06
Position 127: 4.352525893925705e-07
Position 34: 3.03466522636814e-08
Position 259: 2.993999903483168e-08
Position 1542: 2.2828274263577963e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 11760: 0.9970190345170726
Position 7547: 0.9818985478093227
Position 12729: 0.8368081797234487
Position 1402: 0.7025660085350452
Position 6048: 0.66919626106414
Position 13934: 0.6274682164524571
Position 8779: 0.2013030247728949
Position 9379: 0.19727794258029635
Position 6684: 0.14129704179623126
Position 5924: 0.13221732863962604
Position 12277: 0.1295395410500874
Position 5741: 0.12057914235641291
Position 1826: 0.11674930884110493
Position 5703: 0.11435876718696925
Position 14947: 0.11109363132694178
Position 3682: 0.0771218359049692
Position 14672: 0.07697110378263965
Position 12576: 0.07043285196981273
Position 8095: 0.06714849631799266
Position 6438: 0.06059133430297447
Position 201: 0.0567330475300528
Position 7311: 0.05579459285525431
Position 9892: 0.05364165018308905
Position 2018: 0.04932195736555018
Position 5789: 0.041040960078029404
Position 6405: 0.036567566339962825
Position 12690: 0.034345461859678995
Position 5902: 0.033447077329554105
Position 15262: 0.031067550187747418
Position 15632: 0.02996348996719914
Position 12997: 0.026087578697846885
Position 1115: 0.0249651523763361
Position 6481: 0.022653443613169785
Position 16487: 0.018966160740802693
Position 1316: 0.01719569269535521
Position 15815: 0.014776826734159294
Position 6607: 0.013543198405729895
Position 14408: 0.013480642931016192
Position 4339: 0.01299762338251889
Position 7272: 0.012906696551974333
Position 14123: 0.012509793608616433
Position 13265: 0.01184038611448882
Position 16018: 0.011231556094787298
Position 12280: 0.011001244425730703
Position 12035: 0.010826891500098426
Position 6384: 0.010226437306638652
Position 9663: 0.009861172506277598
Position 3774: 0.009818423322320446
Position 12917: 0.009631764698359387
Position 12153: 0.009266360805400449
Position 1159: 0.008550296428452193
Position 15919: 0.008005923699848002
Position 12758: 0.007878690552797035
Position 8021: 0.007612605234527336
Position 10118: 0.007596774273275127
Position 13226: 0.0075709413679551545
Position 272: 0.007350267427424132
Position 3117: 0.00724911676515565
Position 15349: 0.006906769393392738
Position 412: 0.006672395641566478
Position 8073: 0.006617049084710881
Position 10160: 0.0063856494068312225
Position 16510: 0.0063421420003395845
Position 14211: 0.006306217589186035
Position 12019: 0.006304535157904191
Position 12392: 0.006287466541951723
Position 10007: 0.006125049652416482
Position 12309: 0.0058536026098161605
Position 3499: 0.005813116527441119
Position 16599: 0.005793174794269323
Position 15081: 0.005729104137063292
Position 2021: 0.005566942549156961
Position 14372: 0.005522895715889175
Position 15226: 0.005347266942256838
Position 6594: 0.005284970291123741
Position 15375: 0.004777882303774683
Position 9920: 0.004656859356632476
Position 13170: 0.00453097074252616
Position 5859: 0.004480964031729152
Position 7044: 0.004247758539650313
Position 1951: 0.00359894459338009
Position 15944: 0.0034447411654011965
Position 15014: 0.0034142333024731663
Position 8655: 0.0032751154085690366
Position 12510: 0.0032622897609805575
Position 1947: 0.003180716482334183
Position 1221: 0.0030216436884267753
Position 2500: 0.0029737703061628053
Position 12665: 0.002949721020257843
Position 12180: 0.002916172832075819
Position 13516: 0.0021548690733180853
Position 3686: 0.0020263752694120838
Position 12501: 0.001967423296202425
Position 15549: 0.0019249634211531024
Position 16122: 0.0018814088636216648
Position 15992: 0.0018574051048072257
Position 14636: 0.0018411161458437096
Position 16568: 0.001691916233923684
Position 14307: 0.0016570371004767353
Position 2395: 0.001441422112418971
Position 2576: 0.0014149031991446198
Position 872: 0.0013536551571520315
Position 13965: 0.0013339547278208225
Position 14890: 0.0013299416248042186
Position 13106: 0.0012954995024369216
Position 7966: 0.001224281207539024
Position 2037: 0.001170727224328399
Position 1324: 0.0010988209716463577
Position 1130: 0.0010352384383392535
Position 14893: 0.0009424780411064537
Position 1865: 0.00089270378629643
Position 2561: 0.000787350698961835
Position 12196: 0.0007838183306452907
Position 14732: 0.0007589798869477271
Position 12043: 0.0007385089397137373
Position 3344: 0.0007345839961537986
Position 4884: 0.0007210474504466797
Position 12489: 0.0006378954685708514
Position 1111: 0.0006236245840981092
Position 13020: 0.0005800796195076174
Position 12642: 0.0005674556458347637
Position 15268: 0.0005524584434281488
Position 1522: 0.0004897113058987977
Position 8114: 0.0004599026750422414
Position 15038: 0.0004294157019267799
Position 8926: 0.0004183296660586257
Position 5482: 0.00038539568184337567
Position 1924: 0.0003834533874840986
Position 12968: 0.0003647789672595259
Position 230: 0.0003577940623617114
Position 5351: 0.0003538419228718308
Position 8467: 0.0003503277775015717
Position 12055: 0.0003293482903215562
Position 12106: 0.0003219820062248037
Position 7597: 0.0003091404609534118
Position 1164: 0.0003031746884538273
Position 1484: 0.0002986280366601802
Position 8451: 0.0002859223217025924
Position 1822: 0.00028434205788096395
Position 13661: 0.0002797125274128159
Position 3227: 0.0002478398907657227
Position 12211: 0.00024091971805225421
Position 5478: 0.00018555329162338354
Position 281: 0.0001732276488139476
Position 896: 0.0001671886009007623
Position 1181: 0.00015644685168459
Position 1207: 0.00013859918123584924
Position 2641: 0.00013713630998003637
Position 8471: 0.00012270262102473688
Position 7922: 0.00011759192658968044
Position 1415: 8.622343960129905e-05
Position 1248: 6.533012509736729e-05
Position 316: 5.846012637349016e-05
Position 2044: 5.137141781744968e-05
Position 801: 4.5526864407241326e-05
Position 1671: 4.40258218698159e-05
Position 430: 3.808272430983656e-05
Position 3156: 3.6725153589672154e-05
Position 681: 3.333939450731642e-05
Position 740: 3.299585169329381e-05
Position 364: 3.284554386120969e-05
Position 1436: 2.7812106497624254e-05
Position 2821: 2.40748802868902e-05
Position 1255: 2.241033317572208e-05
Position 1442: 2.0643546284019975e-05
Position 12542: 1.8199033560622925e-05
Position 700: 1.784182776786517e-05
Position 2904: 1.3409337735055739e-05
Position 1433: 1.2995918737659536e-05
Position 1891: 1.2724342225893217e-05
Position 820: 1.0920921609777121e-05
Position 652: 8.042247283501832e-06
Position 1606: 7.828188450891153e-06
Position 2644: 6.99029842806733e-06
Position 632: 6.344196908056525e-06
Position 377: 5.754321232459821e-06
Position 2860: 5.400780107998452e-06
Position 945: 5.0947848826966735e-06
Position 964: 4.975786840072321e-06
Position 460: 4.956686614416461e-06
Position 1469: 4.531215803141636e-06
Position 1617: 3.9255932214271e-06
Position 1574: 3.4544699117120798e-06
Position 1569: 3.0484866917512177e-06
Position 11520: 2.828681180832051e-06
Position 244: 2.5746129650308847e-06
Position 569: 2.380394358534445e-06
Position 1613: 2.0874390275912374e-06
Position 1904: 1.2759693120098857e-06
Position 2040: 5.705833034432281e-07
Position 12167: 4.985669217411109e-07
Position 320: 1.591073803569542e-07
Position 436: 7.788377900061328e-08
Position 513: 9.96972677752671e-09
Position 144: 1.0154524546609535e-09
Position 325: 8.796573874736063e-10
Position 432: 7.565400533117346e-10
Position 655: 3.834136915366553e-10
Position 465: 2.2666048669466246e-10
Position 361: 2.1219130375811504e-10
Position 106: 2.0434382461836828e-11
Position 150: 4.483657861505941e-12
Position 164: 2.5455050713687326e-12
Position 389: 2.1846780948662874e-12
Position 152: 1.0367728747071229e-14
Position 111: 7.742696287512266e-15
Position 124: 1.8047638001405094e-15
Position 127: 1.778334836359379e-15
