Gene = Sbspon
Position 807: 7.729173673058932e-06
Position 1131: 7.376075056030432e-06
Position 81: 6.015268093839717e-06
Position 1616: 5.410546277308257e-06
Position 2445: 4.149727147900434e-06
Position 436: 3.6269251896612e-06
Position 42: 1.8990921724878085e-06
Position 111: 1.8496677807037762e-06
Position 1575: 1.2906473222836562e-06
Position 745: 1.2097409194691223e-06
Position 485: 9.557648674782055e-07
Position 595: 6.140365293834211e-07
Position 578: 5.947218847561453e-07
Position 420: 3.5537154152238415e-08
Position 349: 1.1219052232054332e-08
Position 517: 9.496071955260982e-12
Position 1394: 2.33354685753622e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 8881: 0.8027410020470858
Position 4316: 0.7289356991806993
Position 17051: 0.6562245110734588
Position 7628: 0.41794199199703624
Position 1536: 0.35175074991862526
Position 5157: 0.2742351258634225
Position 5766: 0.24820907286573354
Position 7724: 0.1575773017423969
Position 7485: 0.15664873662325846
Position 8097: 0.12843713482790076
Position 18649: 0.11403832695992748
Position 908: 0.10226596710748037
Position 11628: 0.08679350467736502
Position 11595: 0.03975452653373794
Position 7945: 0.03534513863789911
Position 1607: 0.03455797101673137
Position 16668: 0.033434452564252606
Position 8752: 0.026702977291256893
Position 1021: 0.02453012206489342
Position 7973: 0.022554737369442024
Position 14581: 0.021349818699202737
Position 1685: 0.018718223695581626
Position 8242: 0.016737065519561667
Position 5326: 0.014642593998822591
Position 7684: 0.013008634808955328
Position 13672: 0.012835568063396346
Position 13244: 0.011122932509637112
Position 2786: 0.010834407899627196
Position 926: 0.01018552472186155
Position 1049: 0.009753863453720556
Position 8960: 0.008480002962989456
Position 7433: 0.006952766937676751
Position 9316: 0.006688804289192395
Position 4276: 0.00587088016714131
Position 1164: 0.005810451754900263
Position 12713: 0.005767091176406997
Position 1266: 0.005461042655118293
Position 10725: 0.005448104427221085
Position 1073: 0.0050548960505755235
Position 411: 0.0049533673621025755
Position 1180: 0.004946491329546647
Position 13032: 0.004348788919071398
Position 6097: 0.003934392319586158
Position 10085: 0.003919192277420389
Position 1184: 0.003458737196232594
Position 1304: 0.003454577823990199
Position 6119: 0.0032470189162339697
Position 3795: 0.003148113530166965
Position 836: 0.002887386345659073
Position 892: 0.0028414143171491147
Position 1067: 0.002653981663352792
Position 2565: 0.0025611611329691263
Position 9956: 0.002258585135991078
Position 965: 0.002256190760221841
Position 3627: 0.0022375941718421207
Position 869: 0.002235688417951409
Position 2426: 0.0021627119060524205
Position 3258: 0.0017882121175424274
Position 1237: 0.0017846160933794944
Position 12416: 0.0015963719660169364
Position 3124: 0.0014936795764059821
Position 3232: 0.0013845949121072075
Position 1311: 0.0012889171226227979
Position 1587: 0.0012319676546160942
Position 12054: 0.0011966294785725241
Position 4658: 0.001187968119258055
Position 1116: 0.0009026546334401262
Position 932: 0.0009011000304114711
Position 2828: 0.0007154837161032683
Position 1646: 0.0007150371374505417
Position 1290: 0.0006343588125504231
Position 1098: 0.0005360191954078106
Position 788: 0.00045287179694669774
Position 6145: 0.0004467222384501988
Position 5161: 0.00044482155814001335
Position 1557: 0.00043768758463266473
Position 5977: 0.000416544561894487
Position 6739: 0.00041072469286869835
Position 10021: 0.0004085647430501879
Position 3158: 0.0003036168519449767
Position 1797: 0.00030193719842647805
Position 445: 0.0002258678075835344
Position 5323: 0.00021643938057467788
Position 979: 0.00021525757421440763
Position 2906: 0.00020503863770033107
Position 807: 0.00020241604553200955
Position 1540: 0.0001821368011144053
Position 4890: 0.00018211591490200016
Position 669: 0.00017850785558943218
Position 2072: 0.0001743932739412184
Position 194: 0.00013408164450253278
Position 5494: 0.00012932547884715362
Position 172: 0.00012335401536829079
Position 700: 0.00011075553845167219
Position 1221: 0.0001028037213281139
Position 8665: 0.00010118392854232746
Position 3014: 9.389832271449148e-05
Position 575: 9.253435694627228e-05
Position 2366: 8.149691953232197e-05
Position 1166: 6.042849883280716e-05
Position 879: 5.7738721236741095e-05
Position 1090: 5.395535754278817e-05
Position 2394: 5.346241652658345e-05
Position 375: 5.139824385949172e-05
Position 2379: 4.983572726651958e-05
Position 1214: 4.8546022810208196e-05
Position 4670: 4.808686811194382e-05
Position 499: 4.753296357928876e-05
Position 3700: 3.5189205762282814e-05
Position 1001: 3.485307502896383e-05
Position 4501: 3.386487628881049e-05
Position 1085: 2.87297534148803e-05
Position 702: 2.7862242921475926e-05
Position 609: 2.4791507127716198e-05
Position 756: 2.4575401562052915e-05
Position 139: 2.2244072942416192e-05
Position 232: 1.5681709911556198e-05
Position 203: 1.454446843854164e-05
Position 951: 1.3290735371190531e-05
Position 1088: 1.0648755651627927e-05
Position 943: 9.65932714250127e-06
Position 3299: 9.64187525862409e-06
Position 842: 9.32731635802421e-06
Position 556: 9.288431602670214e-06
Position 1026: 7.873291552470692e-06
Position 420: 7.715481301372946e-06
Position 272: 6.379861147238745e-06
Position 2597: 6.0526988311606485e-06
Position 2480: 4.958949521021081e-06
Position 998: 4.139338963411635e-06
Position 2080: 4.027713535491781e-06
Position 1554: 3.926235483712421e-06
Position 816: 3.2960102861177504e-06
Position 535: 3.1594507132656607e-06
Position 759: 2.993160795206322e-06
Position 1626: 2.6946366234906777e-06
Position 507: 8.158333565830826e-07
Position 1464: 3.7366660705328034e-07
Position 1562: 3.709422011574733e-07
Position 549: 3.291759947803925e-07
Position 344: 3.153991723459783e-07
Position 349: 3.1314456434737064e-07
Position 515: 1.3693649248792294e-07
Position 709: 1.2028254817018207e-07
Position 976: 6.21274702845045e-08
Position 141: 3.151306787356274e-08
Position 4226: 1.5920074865487046e-08
Position 682: 2.2599377705257247e-11
Position 620: 1.2622121046336166e-11
