Gene = Rrm1
Position 18595: 0.708602921857912
Position 8340: 0.6928570481202884
Position 15456: 0.5787396819146077
Position 17693: 0.5255893556544512
Position 15864: 0.5242948163745893
Position 19911: 0.3892798710197859
Position 580: 0.3853959397664083
Position 21306: 0.3632030782318085
Position 17655: 0.3077113151268452
Position 9205: 0.20804157854664254
Position 7499: 0.19383407123147697
Position 23425: 0.18150789042876697
Position 15689: 0.17742742351152127
Position 223: 0.1570562749025284
Position 3624: 0.15595167630656323
Position 19948: 0.15550598701521895
Position 22201: 0.14713668736171492
Position 15803: 0.12427206588790657
Position 255: 0.09370139857168502
Position 21549: 0.07426823519551494
Position 23944: 0.07209911725727437
Position 15499: 0.07084976397461476
Position 24859: 0.06892066319536008
Position 5818: 0.06864308387879661
Position 15486: 0.06667407312190853
Position 13993: 0.05629984265747534
Position 13997: 0.0532275092380945
Position 15525: 0.0434533593232997
Position 27782: 0.04329157328729886
Position 4220: 0.039082164634882705
Position 15528: 0.03760061565907133
Position 642: 0.03292672770511421
Position 27718: 0.030453807574817048
Position 22416: 0.028464487295745057
Position 8018: 0.027478200402388575
Position 5129: 0.026877945704263294
Position 24267: 0.02598712140474247
Position 24233: 0.025144728709857376
Position 19054: 0.024956990183746044
Position 3657: 0.024113796307003315
Position 15586: 0.02350440654588327
Position 23970: 0.023430679165513557
Position 11147: 0.023294696368819808
Position 24310: 0.02210825738044619
Position 200: 0.022010386536964435
Position 15404: 0.021250131797430554
Position 3803: 0.02079661842792512
Position 22519: 0.020559755123447748
Position 3858: 0.02048672904522272
Position 21500: 0.020376274550951576
Position 16935: 0.020328362339456615
Position 4906: 0.020074652664288845
Position 18934: 0.018839458205839335
Position 22440: 0.018422409505925084
Position 6757: 0.017724500218841775
Position 22207: 0.016630509367642158
Position 7413: 0.016291119615061803
Position 15463: 0.01597063583015576
Position 6590: 0.015700725550363302
Position 16074: 0.015469971873296844
Position 7174: 0.01512417164321016
Position 7383: 0.015120648031901168
Position 19585: 0.015053461345092155
Position 24899: 0.014570372320909386
Position 11305: 0.014230502539497814
Position 309: 0.012480202510993051
Position 27389: 0.012228679412589233
Position 13538: 0.01222411827506754
Position 11112: 0.012170798692810498
Position 24508: 0.011711702207489653
Position 19697: 0.011508985623867051
Position 15777: 0.01088037946092211
Position 15535: 0.010792997077296978
Position 1526: 0.01076398906758456
Position 3301: 0.01074602322848964
Position 14056: 0.010175342725327191
Position 24189: 0.009729405644446716
Position 25836: 0.009650644831089662
Position 7419: 0.009605146126595158
Position 18519: 0.009495626952080996
Position 6542: 0.009186779599294424
Position 21629: 0.009142887285064842
Position 6498: 0.00891236713659755
Position 21350: 0.008565258535751945
Position 11081: 0.008463153772762752
Position 19920: 0.008368192276875207
Position 6063: 0.007566135144464138
Position 18398: 0.007465346664693843
Position 2164: 0.006909651704057952
Position 283: 0.0067506291884065275
Position 15358: 0.006560272575104751
Position 27455: 0.006525986812215759
Position 15790: 0.006487444572796832
Position 1753: 0.006467521600138596
Position 4936: 0.00630736619816324
Position 8210: 0.0060642683632077905
Position 4788: 0.0059419081241057084
Position 9142: 0.005799753089480869
Position 22228: 0.0057897731035765395
Position 21564: 0.005337204722679779
Position 25534: 0.005216346524222727
Position 6310: 0.005209858103864601
Position 15774: 0.004989334739702781
Position 7228: 0.004845066104249099
Position 7171: 0.0047817445041243994
Position 26656: 0.0046945369608603505
Position 8022: 0.004657262881038467
Position 22276: 0.004622410210765593
Position 1470: 0.004504253791424186
Position 1889: 0.004258807542090581
Position 24767: 0.004185545131966577
Position 28025: 0.0041162399696431495
Position 2004: 0.003968569895704666
Position 7559: 0.003956788744011367
Position 18543: 0.0038245952330913918
Position 3589: 0.003800808652140982
Position 14954: 0.0036181398778217526
Position 13563: 0.003522179840711135
Position 1777: 0.0035154133127862
Position 14399: 0.003491253161741206
Position 4246: 0.00340275497019421
Position 672: 0.0033848866023864508
Position 4956: 0.0033453321995973806
Position 5657: 0.0033275917812696032
Position 11197: 0.003303655591297046
Position 24193: 0.0031899380772615112
Position 1211: 0.003131698123443901
Position 810: 0.003127071714161103
Position 5184: 0.0029438260996269487
Position 18743: 0.0028286308343926886
Position 22502: 0.002808790465878116
Position 3340: 0.0027841026727941673
Position 15665: 0.0027575085610539126
Position 17049: 0.0027280302596266095
Position 8367: 0.002655310333498702
Position 26882: 0.0025175259581581436
Position 3550: 0.0024424942286623984
Position 1095: 0.0024125401851262927
Position 8040: 0.0020882799414426974
Position 27102: 0.0020592771548775643
Position 25751: 0.0020301557663082114
Position 5977: 0.0019478303665669066
Position 5319: 0.001943981094396428
Position 27976: 0.0019345552793020276
Position 23611: 0.0018965166684309683
Position 26946: 0.0018840617079947499
Position 26885: 0.0018533624713977241
Position 22171: 0.0018249034621849233
Position 6513: 0.0017963587676473115
Position 4860: 0.0017932280344758731
Position 6719: 0.0016890232023304608
Position 15734: 0.00153527258549167
Position 16016: 0.0014982256307230716
Position 16038: 0.0014764756654033317
Position 16032: 0.0014405637417547203
Position 20604: 0.0014189587638493684
Position 6604: 0.001335828289545143
Position 9153: 0.0013352043120643039
Position 602: 0.0012855473947989437
Position 6692: 0.0012797803742049887
Position 6665: 0.0012587429487154014
Position 25248: 0.001235403854393466
Position 25245: 0.0011771510433498105
Position 26971: 0.0011352327028137375
Position 6276: 0.001090267353691198
Position 14984: 0.0010638614291534894
Position 2128: 0.0010577048310697998
Position 22240: 0.0010338010484471246
Position 8734: 0.0010003875144078917
Position 6633: 0.000999036307135821
Position 15363: 0.0009719261793455126
Position 23337: 0.0009505069770059196
Position 27620: 0.0009439186814516965
Position 18891: 0.0009411720626932939
Position 4981: 0.0009375424385825776
Position 6678: 0.0009297715244550198
Position 15095: 0.0008283892997498884
Position 22524: 0.0007707624099930983
Position 26908: 0.0007192812890256456
Position 317: 0.0007192553477538775
Position 2537: 0.0007192512967556836
Position 5603: 0.0007160426362604169
Position 7612: 0.0007149438349003062
Position 4824: 0.0006757913597604388
Position 26071: 0.0006723777272238814
Position 220: 0.0006486064811706467
Position 15971: 0.0006413584479999198
Position 4332: 0.0006393104974359696
Position 1614: 0.0006129101347839642
Position 25660: 0.000607256185747456
Position 26838: 0.0005854453920088607
Position 24047: 0.0005802770706113909
Position 6008: 0.0005775398017267852
Position 2016: 0.0005752370941597347
Position 22421: 0.0005464782654983123
Position 15233: 0.0005310037766445648
Position 27722: 0.0005196931111430419
Position 26628: 0.0005162731223892553
Position 22387: 0.0005120879205733464
Position 15230: 0.00047204995886598487
Position 644: 0.00046580338661098567
Position 27078: 0.00044275983388641617
Position 1694: 0.00042824679325925464
Position 22008: 0.0003981728816004719
Position 1447: 0.00038003996416150713
Position 18477: 0.00037372625908888094
Position 2213: 0.0003246800176627581
Position 5931: 0.0003246103639973803
Position 7196: 0.00029367224084838125
Position 6743: 0.000288086937006991
Position 26578: 0.00028040778478406845
Position 5670: 0.00027289651357816693
Position 8686: 0.0002719398988442528
Position 183: 0.00026959339513180926
Position 26175: 0.0002295529865275079
Position 675: 0.00022935489470732033
Position 8456: 0.0001975781411903364
Position 6547: 0.00018726752891906682
Position 26013: 0.00018620864666338266
Position 15031: 0.00018054816141556412
Position 3495: 0.00017746016581841886
Position 2645: 0.0001706206561225796
Position 497: 0.00016125367182893294
Position 3442: 0.00015899617525979095
Position 1013: 0.00015602674460863687
Position 3472: 0.00015229571523850535
Position 2662: 0.00014555195635263486
Position 844: 0.00014058298790841248
Position 759: 0.00013458179338086731
Position 614: 0.0001303481276488694
Position 724: 0.00012618640198707113
Position 517: 0.0001254632021042596
Position 6903: 0.00012317731621405543
Position 15909: 9.76865825962634e-05
Position 324: 9.670922204624267e-05
Position 5144: 9.219425817675792e-05
Position 2989: 8.313263124205697e-05
Position 5108: 7.46055071149572e-05
Position 22298: 7.374869908881226e-05
Position 344: 5.565364571721575e-05
Position 3100: 5.4350982707798674e-05
Position 376: 5.3078834475169e-05
Position 8029: 4.9792261293900545e-05
Position 677: 4.6895677375090634e-05
Position 3113: 4.322923276083272e-05
Position 1660: 4.252821042928864e-05
Position 23825: 3.494555983797945e-05
Position 3085: 3.202923182251626e-05
Position 233: 3.0123622108900574e-05
Position 25149: 2.813151353013647e-05
Position 1938: 2.6372788681356362e-05
Position 1341: 2.4089315838828214e-05
Position 22283: 2.16046171317659e-05
Position 2369: 2.1531717301681097e-05
Position 2465: 2.0374021336831965e-05
Position 648: 1.6106728575216384e-05
Position 1049: 1.302622443761119e-05
Position 18824: 1.1006731012489744e-05
Position 22211: 9.922863132771044e-06
Position 379: 7.907908311786002e-06
Position 2621: 6.852507559978752e-06
Position 3861: 6.838911400334087e-06
Position 6347: 5.862306622952689e-06
Position 405: 5.535305718524813e-06
Position 6317: 4.3885585941776975e-06
Position 164: 3.7371703370890556e-06
Position 23254: 3.551332838552494e-06
Position 15731: 3.376377888078082e-06
Position 1126: 3.0819918272940873e-06
Position 348: 2.9252005314154577e-06
Position 178: 2.6613533673692864e-06
Position 6151: 2.575018752802895e-06
Position 17605: 2.4681740615525926e-06
Position 15652: 2.196270526803808e-06
Position 6564: 1.8438122760562414e-06
Position 1303: 1.7983246582986292e-06
Position 4602: 1.7612130718501634e-06
Position 1706: 1.758973022843793e-06
Position 1220: 1.7442226250071985e-06
Position 1542: 1.2702083061154262e-06
Position 1891: 1.1806263541181008e-06
Position 23482: 1.1647199730628488e-06
Position 1591: 8.901651722395514e-07
Position 1974: 7.734621526088847e-07
Position 1696: 6.368092487031717e-07
Position 381: 5.178684105673741e-07
Position 1073: 4.824766064969734e-07
Position 1793: 4.5219485727259534e-07
Position 1934: 3.7357385785141025e-07
Position 1177: 3.2490168448028e-07
Position 1549: 3.037594769510631e-07
Position 1168: 2.8016622541532473e-07
Position 1054: 2.213301901813238e-07
Position 353: 2.1360115692173174e-07
Position 373: 1.7664247429432238e-07
Position 400: 1.5345622974984789e-07
Position 817: 7.403231358558397e-08
Position 6172: 6.961605425756331e-08
Position 398: 3.957472687028486e-08
Position 920: 3.8315541363104075e-09
Position 847: 1.4643762041604285e-10
Position 6796: 3.737554629442959e-11
Position 138: 6.0241082947520145e-12
Position 145: 4.2710258053277825e-12
