Gene = Mgmt
Position 3519: 0.00018041451168620488
Position 5307: 0.00016463652959552907
Position 1176: 0.00016228307602489546
Position 5374: 0.00016114604269157744
Position 3748: 0.00014124952940334216
Position 3667: 0.0001383774579909761
Position 615: 0.00013700333049743022
Position 183: 0.00012852121739206855
Position 848: 0.00012494321894856094
Position 2069: 0.00012466481993481684
Position 628: 0.00011380224499793662
Position 451: 0.0001094167513959622
Position 587: 8.819646922786428e-05
Position 295: 8.656020005990874e-05
Position 3073: 8.339939358599276e-05
Position 1179: 8.030785941370601e-05
Position 827: 8.01075319282013e-05
Position 353: 7.668146221540054e-05
Position 2632: 7.318715089781531e-05
Position 1619: 7.287360511873712e-05
Position 2878: 7.205850070861604e-05
Position 578: 6.612036692979594e-05
Position 3320: 5.56347389980912e-05
Position 236: 4.971427050317498e-05
Position 2448: 4.234898370721054e-05
Position 1452: 4.021197439868154e-05
Position 1984: 3.972694270490954e-05
Position 1961: 2.944181611303115e-05
Position 1550: 2.732316800837305e-05
Position 1657: 2.216966354637948e-05
Position 1152: 2.1929182746937916e-05
Position 472: 2.0330577006987858e-05
Position 1203: 1.977369570294429e-05
Position 1025: 1.9340344102907993e-05
Position 1182: 1.888445634064762e-05
Position 907: 1.8026532318732886e-05
Position 156: 1.5330388762248536e-05
Position 543: 1.4196524006713355e-05
Position 467: 1.4102221570924046e-05
Position 891: 1.3962007925610586e-05
Position 389: 1.2999926791726705e-05
Position 836: 1.238948666004453e-05
Position 2668: 1.0826155461658267e-05
Position 1118: 2.682248640718885e-06
Position 1097: 2.461494541382607e-06
Position 521: 1.0714444688757528e-06
Position 709: 6.566017101548018e-07
Position 1047: 3.07777896831261e-07
Position 1041: 2.51307449763857e-07
Position 649: 1.4277252300159056e-07
Position 713: 4.2291864479749325e-08
Position 146: 4.0429347531642985e-09
Position 114: 8.836624825841217e-11
Position 110: 5.0824075220593694e-11
Position 120: 1.7761316551394508e-11
Position 112: 4.112896365134323e-12
Position 133: 2.9270361235845633e-12
Position 125: 5.18200334715356e-13
Position 129: 6.457394821537043e-14
Position 78: 1.5603779740714757e-14
