Gene = Hikeshi
Position 12975: 2.747675825105595e-06
Position 9709: 1.2000220948385078e-06
Position 1440: 4.1862693524298573e-07
Position 260: 2.2802111939262487e-07
Position 183: 2.2732072513586775e-07
Position 436: 2.965140984534149e-10
Position 474: 2.165514339813393e-10
Position 186: 8.759228647146375e-11
Position 406: 7.184643204362411e-11
Position 188: 3.1794986085522575e-11
Position 83: 1.518996471932781e-11
