Gene = Snapin
Position 1405: 0.00048077692672628776
Position 275: 0.0003732712193992987
Position 2031: 0.0003448764575159503
Position 2077: 0.00033738096507813874
Position 1598: 0.00031052864557942815
Position 732: 0.0002670176660382935
Position 993: 0.00020572016905970458
Position 348: 0.0002002396379375584
Position 1855: 0.00019133540645761696
Position 1408: 0.00018979490203343126
Position 1328: 0.00018641175434433015
Position 2881: 0.00017085580309697925
Position 440: 0.00015942451876781885
Position 378: 0.00014864242986551695
Position 322: 0.00014201468133099307
Position 2990: 0.0001410650832555402
Position 942: 9.75449937515239e-05
Position 343: 7.686765756565245e-05
Position 780: 7.453446267714025e-05
Position 666: 6.985389566497003e-05
Position 444: 6.403924909641196e-05
Position 2930: 6.324311743448647e-05
Position 1724: 6.0993719986002164e-05
Position 1450: 5.809142958309369e-05
Position 630: 4.562776915549731e-05
Position 1934: 4.3694227560052235e-05
Position 599: 3.661848627797728e-05
Position 948: 3.6070744843995284e-05
Position 479: 2.642328113923601e-05
Position 302: 2.4206761396474987e-05
Position 1232: 2.3080201196943613e-05
Position 870: 2.1637450699686315e-05
Position 1013: 2.0246294371691718e-05
Position 1482: 1.869269673715522e-05
Position 288: 1.333260878558856e-05
Position 485: 1.1287536153730705e-05
Position 819: 9.930856383226082e-06
Position 836: 9.05382440072965e-06
Position 266: 8.961676016893385e-06
Position 119: 6.985356004837362e-06
Position 334: 6.719937837100194e-06
Position 822: 5.62468671308194e-06
Position 561: 4.904426063400583e-06
Position 250: 4.511947649235827e-06
Position 2358: 4.116035730638849e-06
Position 790: 1.831779196419886e-06
Position 646: 1.6913699746353278e-06
Position 89: 1.3945669228255086e-06
Position 1695: 1.1285366146219076e-06
Position 452: 7.334253569236794e-07
Position 449: 7.141096661499395e-07
Position 139: 4.6241344606382094e-07
Position 1678: 3.417264240848604e-07
Position 1710: 2.7488469032120686e-07
Position 234: 9.112452710688261e-08
Position 172: 5.754339341423758e-08
Position 175: 5.509109810787546e-08
Position 104: 5.504565179116535e-08
Position 1489: 2.386478133119587e-08
Position 201: 2.0800866467552693e-08
Position 725: 1.3484079391934189e-08
Position 454: 2.361144952706345e-09
Position 207: 1.9573737234319726e-09
Position 151: 1.5026832034216978e-09
Position 638: 6.649044091899133e-11
