Gene = Lins1
Position 415: 1.8660616004443626e-06
Position 11299: 1.80223071092235e-06
Position 238: 1.6897564759764766e-06
Position 294: 1.5763138422276107e-06
Position 8062: 1.5479405883677922e-06
Position 408: 1.5079070788053098e-06
Position 241: 1.4903724111846984e-06
Position 995: 1.2716619664502708e-06
Position 643: 1.1973358583139305e-06
Position 57: 7.190658037792344e-07
Position 405: 6.862821043593097e-07
Position 1028: 6.645195195778312e-07
Position 907: 7.116741590082432e-08
Position 269: 7.025256427029162e-08
Position 449: 6.919052240990326e-08
Position 156: 6.533845684286774e-08
Position 371: 6.352214393744536e-08
Position 696: 5.898141625915383e-08
Position 106: 4.893879782857005e-08
Position 779: 4.7978070704277347e-08
Position 277: 4.570423650177721e-08
Position 901: 3.862895634701701e-08
Position 77: 3.2924381022076805e-08
Position 495: 2.648527659830799e-08
Position 87: 2.4142026706604983e-08
Position 1819: 3.191009323696375e-09
Position 1949: 1.4950332773679503e-09
Position 1368: 9.63873820930515e-10
Position 1924: 7.174452804064874e-10
Position 871: 2.9056275095284995e-10
Position 724: 8.4737773544921e-11
Position 521: 7.160555869700178e-11
Position 790: 1.4410153302877554e-11
Position 47: 4.2177757351673775e-12
Position 176: 1.3851893717247005e-12
Position 816: 1.7763038666408427e-15
Position 497: 1.2836252432359392e-15
Position 506: 1.2611523445655626e-15
Position 829: 1.2132339629777463e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 18744: 0.9868689121470096
Position 6281: 0.9115810740463192
Position 19399: 0.877421066953543
Position 23906: 0.6822460396898443
Position 16301: 0.37819920480110286
Position 22046: 0.37001071053606394
Position 18145: 0.3202710144700729
Position 12610: 0.1755263575786064
Position 12695: 0.1698641193030429
Position 2869: 0.08994914127855215
Position 21989: 0.08296539859759854
Position 20264: 0.0810040188203843
Position 5861: 0.0678645385766929
Position 5839: 0.05920112812697298
Position 23832: 0.05718842921581182
Position 2038: 0.05337258254021976
Position 22574: 0.052338937343100946
Position 6353: 0.04886405013618158
Position 3869: 0.04696239734536879
Position 22269: 0.04557265513538489
Position 2831: 0.040811601412136536
Position 5910: 0.037262556024686984
Position 6032: 0.025270110001790944
Position 6170: 0.021715381258385034
Position 20335: 0.021198414183908925
Position 3009: 0.020036047770209838
Position 3074: 0.018671003776831743
Position 22628: 0.01849715154954476
Position 3026: 0.014699261363257037
Position 1941: 0.014180237217255408
Position 19496: 0.014063245382036627
Position 1202: 0.012964481792392674
Position 20507: 0.01126446317925495
Position 21845: 0.009086524855602246
Position 24141: 0.008448565287304616
Position 3047: 0.007956965868436588
Position 3050: 0.007524258432236908
Position 24678: 0.007075087755545503
Position 6206: 0.006465799594457409
Position 1902: 0.0063504652254999915
Position 2724: 0.005890749434222833
Position 2954: 0.005808528235863557
Position 21763: 0.0056644331492762
Position 6220: 0.005398507168420135
Position 5733: 0.00453381113238927
Position 6372: 0.0042097365655163355
Position 6058: 0.004059281409602062
Position 12763: 0.0037446029345863177
Position 2860: 0.0036630238482892714
Position 3071: 0.0034228416554123475
Position 2757: 0.003190757910276744
Position 22312: 0.003057746886704393
Position 20561: 0.0027328860414249628
Position 22442: 0.0026300153365568595
Position 1021: 0.0024268954306717067
Position 20609: 0.002299757540440906
Position 19634: 0.0020359967420696306
Position 2873: 0.0015947419343357945
Position 2115: 0.0015488024741183454
Position 3028: 0.0014009445792147902
Position 1290: 0.001272251362714412
Position 2880: 0.0012620426341865476
Position 13142: 0.0009557786871297728
Position 20215: 0.0008685142125335945
Position 1109: 0.0006142874218430395
Position 2790: 0.0006066573748240996
Position 1066: 0.0005876937409792182
Position 2607: 0.0005380525399010049
Position 16611: 0.0004971244500651362
Position 2069: 0.00039844460187308313
Position 6837: 0.0003649610878527535
Position 11476: 0.00035826313191581426
Position 2127: 0.0003370068027500065
Position 2370: 0.0002851334738220693
Position 1312: 0.00019964853068203076
Position 1416: 0.00019299599274895092
Position 1241: 0.00019211201175307747
Position 14698: 0.00018054206178554452
Position 2244: 0.00014986755721976263
Position 9470: 0.00012654576297248718
Position 9524: 0.00011945444932011978
Position 10860: 6.421942479303825e-05
Position 14544: 6.280559588058891e-05
Position 11183: 6.0096285269101454e-05
Position 2563: 5.177770726868351e-05
Position 10148: 4.428996882976951e-05
Position 1333: 4.330402113851132e-05
Position 2515: 4.215831100449601e-05
Position 9995: 3.48053651595278e-05
Position 1497: 2.905176407921909e-05
Position 2290: 2.703938358390327e-05
Position 11371: 1.5068497451439228e-05
Position 1591: 1.4081940189658105e-05
Position 9587: 1.227878577041433e-05
Position 2096: 1.198658444923317e-05
Position 2547: 1.141371003614622e-05
Position 11484: 1.1042104620824672e-05
Position 7012: 1.1017505429273886e-05
Position 6612: 1.0692859404509254e-05
Position 8206: 9.626826768663042e-06
Position 7385: 9.603046139532446e-06
Position 11286: 9.303542440097853e-06
Position 1557: 9.166689459074044e-06
Position 1538: 9.071801999262807e-06
Position 896: 8.76192704801135e-06
Position 10087: 8.617074468161373e-06
Position 2418: 8.008396734766389e-06
Position 2171: 7.973883114262678e-06
Position 206: 7.951303661917859e-06
Position 1392: 7.946464734982105e-06
Position 6608: 6.665506267850366e-06
Position 10291: 6.474048119752479e-06
Position 6483: 6.195756507829534e-06
Position 7407: 5.680138276318839e-06
Position 957: 5.616333558223538e-06
Position 8378: 5.4773965585604206e-06
Position 1634: 5.2492639591600826e-06
Position 3230: 5.212521351631284e-06
Position 9166: 4.753533249065523e-06
Position 9742: 4.649490928254812e-06
Position 8118: 4.446162622772508e-06
Position 7213: 4.181791673970824e-06
Position 1611: 3.7122335464495413e-06
Position 6656: 3.6220685689066373e-06
Position 2191: 3.6008386111881644e-06
Position 8314: 3.4608342766337367e-06
Position 4550: 3.217867421765115e-06
Position 2274: 3.073069106243312e-06
Position 906: 2.527382744057401e-06
Position 2045: 2.519156490923348e-06
Position 8052: 2.3959244300538066e-06
Position 7515: 2.370824642540421e-06
Position 8772: 2.329992766862668e-06
Position 8732: 2.1563091728510223e-06
Position 2518: 2.110323808451508e-06
Position 1338: 2.097125987112478e-06
Position 2063: 2.0940071478881072e-06
Position 2676: 1.976692679014466e-06
Position 7661: 1.9248897459494104e-06
Position 6627: 1.913176843427982e-06
Position 2936: 1.8474974060652237e-06
Position 6915: 1.4779789151023897e-06
Position 6883: 1.380836723695278e-06
Position 6880: 1.2989210845319352e-06
Position 1755: 1.199734037101244e-06
Position 2187: 1.0839920868726714e-06
Position 2376: 1.0283252211833077e-06
Position 2060: 9.825980463894795e-07
Position 1420: 9.763382152038638e-07
Position 1691: 9.63024195222688e-07
Position 887: 8.970755384539302e-07
Position 5533: 8.523269673464409e-07
Position 1541: 8.136771312825899e-07
Position 1760: 7.972403492267625e-07
Position 1155: 7.877712353420833e-07
Position 7896: 7.23006073099336e-07
Position 4126: 6.829587244502425e-07
Position 1210: 6.457558578372574e-07
Position 1615: 6.326366866133083e-07
Position 7968: 5.646038028487817e-07
Position 6443: 5.175644591781983e-07
Position 816: 4.3733409128412754e-07
Position 265: 3.66462609240768e-07
Position 4433: 2.025702311998119e-07
Position 4310: 1.9096637653262557e-07
Position 6511: 1.6043270243264116e-07
Position 3780: 1.4697600654945413e-07
Position 3934: 1.1104187035768619e-07
Position 7773: 1.0763779542779138e-07
Position 4106: 1.0701659117766295e-07
Position 3375: 9.614381882743278e-08
Position 3912: 9.378543978532398e-08
Position 3471: 8.146133913003597e-08
Position 3699: 6.792056758227112e-08
Position 3624: 6.134430173823481e-08
Position 491: 4.546551662930585e-08
Position 595: 3.2181407624077864e-08
Position 521: 1.4376797215460898e-08
Position 1670: 6.221271534024534e-10
Position 1651: 3.3585959981870516e-10
Position 1733: 1.6366925641893937e-10
Position 1796: 1.601863901204603e-10
Position 1462: 1.5801364917733394e-10
Position 916: 1.262716036995153e-10
Position 1908: 9.082018643531055e-11
Position 1502: 8.775367797065936e-11
Position 218: 7.910241296137613e-11
Position 1559: 6.272797000364916e-11
Position 1594: 6.21904358491231e-11
Position 867: 5.720794845749649e-11
Position 1578: 5.6766197613429694e-11
Position 821: 5.5548243382379785e-11
Position 880: 3.63263595979532e-11
Position 744: 3.2875339539367976e-11
Position 963: 2.952063737915433e-11
Position 213: 2.3228007630206888e-11
Position 199: 1.63169109722701e-11
Position 1467: 9.79393046772056e-12
Position 1678: 3.847810553919031e-12
Position 1080: 2.868089429749336e-12
Position 1293: 2.8587908946476195e-12
Position 269: 9.432405445638175e-13
Position 2394: 6.129142024486374e-13
