Gene = Dkkl1
Position 1273: 8.758495172354761e-05
Position 1944: 6.81161947679166e-05
Position 171: 6.685217368679893e-05
Position 2759: 6.65254399604812e-05
Position 98: 6.613399319066687e-05
Position 2664: 6.302276909264091e-05
Position 1984: 4.9948992400609705e-05
Position 497: 4.887170637598769e-05
Position 1039: 4.7415910025205365e-05
Position 984: 4.6854465708308704e-05
Position 891: 4.65243512692242e-05
Position 2601: 4.5609886168657135e-05
Position 1887: 4.345919947268855e-05
Position 2480: 3.8488481069846104e-05
Position 195: 3.7614337710742376e-05
Position 904: 3.510945980306967e-05
Position 1165: 3.432232153099482e-05
Position 367: 3.0443038566353266e-05
Position 150: 2.110776800447402e-05
Position 2529: 2.0717942105673488e-05
Position 2435: 1.7207539481581267e-05
Position 782: 1.58045846860699e-05
Position 2605: 1.2223934633119362e-05
Position 2633: 1.1917089780557176e-05
Position 1968: 1.1416169216179267e-05
Position 443: 1.1216093594468004e-05
Position 2648: 1.009255671228089e-05
Position 1959: 8.310053451757452e-06
Position 2668: 7.026828638298266e-06
Position 121: 6.252654681652121e-06
Position 406: 4.273850290313694e-06
Position 111: 3.3615906117858404e-06
Position 2472: 2.7799943633519126e-06
Position 361: 2.2245386229446876e-06
Position 206: 2.1196735807089574e-06
Position 4487: 1.9830870016106585e-06
Position 2509: 1.801592443378256e-06
Position 372: 1.3037895483507162e-06
Position 390: 1.2919994046338704e-06
Position 2275: 1.1865462401009473e-06
Position 688: 6.623516361965292e-07
Position 1614: 5.923871867056935e-07
Position 473: 4.552687445069714e-07
Position 386: 3.618883002043284e-07
Position 516: 3.55448088922706e-07
Position 810: 3.267038718933807e-07
Position 423: 7.471138377061697e-08
Position 164: 3.7449172087890735e-08
Position 506: 4.021932870431618e-09
Position 95: 5.397307262028871e-10
