Gene = Mnd1
Position 23992: 0.04907832415086001
Position 1150: 0.045307692089254344
Position 23835: 0.043073830634019414
Position 5862: 0.04072398972944805
Position 24998: 0.040425188234114715
Position 25803: 0.03932225902017008
Position 28600: 0.030887614519263435
Position 452: 0.0308745190987188
Position 3371: 0.030097289658892717
Position 22871: 0.023832221860999953
Position 6736: 0.023584999641491217
Position 10182: 0.022761542942621275
Position 32031: 0.021735404935558998
Position 25986: 0.020784831251268527
Position 1099: 0.019276298842300896
Position 23082: 0.017289406189519407
Position 1022: 0.01480565815022948
Position 23132: 0.014601588350469496
Position 24044: 0.014593340448874214
Position 23460: 0.014085276080992654
Position 2477: 0.012889853293619899
Position 4939: 0.012212048438366206
Position 22887: 0.011412921374606425
Position 25950: 0.011143537823844083
Position 23216: 0.008901283492024403
Position 23318: 0.008635760065413152
Position 22765: 0.006557203945363476
Position 5676: 0.0047866619943368926
Position 23622: 0.004736327054009991
Position 4896: 0.004427898578925028
Position 26259: 0.004033023971152552
Position 25222: 0.003985979985438087
Position 25923: 0.0035760700132153335
Position 24471: 0.003158496980143516
Position 5738: 0.0030564426198986124
Position 26226: 0.00303481896822491
Position 27575: 0.0025947079921220923
Position 22795: 0.0023535657825215638
Position 26442: 0.0020498254283135174
Position 22550: 0.0019834495817277155
Position 925: 0.0018574401147093819
Position 6021: 0.001843811688628625
Position 5958: 0.0017728398253919924
Position 5922: 0.0017376805916666908
Position 5919: 0.0017174505539742564
Position 4823: 0.001476295602968238
Position 1179: 0.001272871472261853
Position 22389: 0.001234952594750057
Position 25484: 0.0011715508737043163
Position 4917: 0.0010672930989814428
Position 22279: 0.0009958032724498521
Position 25153: 0.000982840344000862
Position 23190: 0.0008576292386034413
Position 24017: 0.0007905613663778568
Position 2409: 0.0007300122493829266
Position 23563: 0.0006621418933984223
Position 22799: 0.0006410068476830712
Position 22655: 0.0006248059710698736
Position 475: 0.0005236364677935176
Position 1163: 0.0005112339142842561
Position 22844: 0.00036880599847804687
Position 2503: 0.00035352158023068753
Position 24573: 0.0003230610906906607
Position 3401: 0.00031665172615757584
Position 22817: 0.0003032123425759228
Position 1104: 0.0003014263754569029
Position 2555: 0.00028902086658213626
Position 22579: 0.0002426783245812501
Position 22923: 0.00020760207126145337
Position 22071: 0.00020385506623753547
Position 283: 0.00014631736403490704
Position 513: 0.00014339646694653556
Position 22620: 0.00011258117616599572
Position 21836: 0.00010162109181879356
Position 22305: 8.97892435958182e-05
Position 12053: 1.3117382531498863e-06
Position 14507: 1.2617431911161388e-06
Position 7679: 1.1896509976057803e-08
Position 4386: 1.027454105478262e-08
Position 5480: 4.930089684868651e-09
Position 1919: 4.703717821670692e-09
Position 1268: 3.903518331912277e-09
Position 592: 2.4577176727047605e-09
Position 1453: 2.010782413732821e-09
Position 754: 1.8257181593037588e-09
Position 1543: 1.6421118594655258e-09
Position 5085: 9.62716226294779e-10
Position 2040: 5.137713220783703e-10
Position 2069: 4.945189575056064e-10
Position 2034: 4.234214584617839e-10
Position 1303: 3.7013671002331584e-10
Position 5145: 3.4394818453402933e-10
Position 4546: 3.2687850940521184e-10
Position 825: 2.4779695939238607e-10
Position 3182: 2.295884450451959e-10
Position 2433: 1.287352288037101e-10
Position 4871: 9.910254433272189e-11
Position 5050: 8.172293838005213e-11
Position 406: 6.839487885837142e-11
Position 3194: 4.59042500093214e-11
Position 722: 3.268495223119828e-11
Position 3067: 2.9253842114913744e-11
Position 3015: 2.8767583497673637e-11
Position 560: 2.577375297219994e-11
Position 880: 2.5606790198877536e-11
Position 2072: 2.067072419123944e-11
Position 275: 1.9796808419015992e-11
Position 804: 1.944214303339305e-11
Position 235: 1.7864598908499396e-11
Position 1120: 1.7746904716963458e-11
Position 486: 1.3626921618227155e-11
Position 195: 6.778741893098502e-12
Position 295: 6.157972804055443e-12
Position 343: 2.9978630553604333e-12
Position 565: 2.877125230198873e-12
Position 497: 2.4632343472480508e-12
Position 1051: 1.7595118714703447e-12
Position 335: 1.4545062114140694e-12
Position 983: 1.381511374338145e-12
Position 298: 1.0235393838441662e-12
Position 489: 9.168423603392985e-13
Position 3331: 8.444295030793937e-13
Position 1030: 8.21081404140286e-13
Position 1176: 7.949697847472996e-13
Position 955: 7.394657374339305e-13
Position 756: 7.099148012004115e-13
Position 992: 4.666273790847525e-13
Position 1197: 4.253927295941533e-13
Position 1044: 3.457550867015497e-13
Position 374: 3.4064659688320695e-13
Position 969: 2.7237169584528444e-13
Position 963: 1.243501495821417e-13
Position 958: 1.236111965164848e-13
Position 1186: 1.2100889138974705e-13
Position 1208: 1.1503571798390263e-13
Position 381: 8.420742311776125e-14
Position 307: 7.504408620711998e-14
Position 523: 2.4671796344488037e-14
Position 773: 2.7186183307732094e-15
Position 784: 1.5252367611558647e-15
Position 205: 8.462466417351271e-16
Position 361: 7.61676896697012e-17
