Gene = Ppcdc
Position 1408: 0.003124736804576153
Position 1209: 0.0027945322759389333
Position 6855: 0.002677944923137377
Position 806: 0.002623232150524541
Position 1967: 0.002576563090104643
Position 2033: 0.0023262845428483852
Position 3668: 0.0021710259659671596
Position 863: 0.002160361498345632
Position 3314: 0.0020711507991791433
Position 1971: 0.0019986667450233343
Position 377: 0.0018300740289949645
Position 2822: 0.0017712239742766456
Position 3338: 0.0016959807370448697
Position 139: 0.00168779878360271
Position 4484: 0.0016115525223277616
Position 4771: 0.0015167558030191632
Position 6121: 0.0015154158021822375
Position 1941: 0.001355145233105543
Position 3622: 0.0012315741220676243
Position 901: 0.0011571962545228198
Position 3675: 0.0011530379953559624
Position 4254: 0.0010837272868597634
Position 314: 0.0010253681227181404
Position 3772: 0.000981400750175183
Position 291: 0.0009766374784249774
Position 173: 0.0009687060395558759
Position 5644: 0.0009323851888370366
Position 5971: 0.0008489183295676448
Position 8518: 0.0007543251235450237
Position 1277: 0.0006919580807214764
Position 835: 0.000668178917334118
Position 320: 0.0006669614617396133
Position 1733: 0.0006554268131678185
Position 6189: 0.0006385411093893052
Position 5817: 0.0006177583472941363
Position 3380: 0.00057347288157723
Position 2235: 0.0005393911719023907
Position 814: 0.0005222656311468446
Position 2798: 0.00048521623528026116
Position 2664: 0.0004685884399012746
Position 2511: 0.00045143679657953296
Position 208: 0.0003870697508802232
Position 6503: 0.0003834083005606125
Position 1920: 0.0003766225101072951
Position 6617: 0.00036919038832644905
Position 1215: 0.00034640005733687545
Position 6337: 0.000327644164511745
Position 414: 0.00029758731094359914
Position 826: 0.00028984977491525583
Position 394: 0.0002813294826850785
Position 1221: 0.0002398694526801292
Position 5755: 0.0002316983737172418
Position 2421: 0.00022391036259563496
Position 2958: 0.0001866193103102547
Position 1365: 0.00018282535027857778
Position 1848: 0.00018056383176705295
Position 5313: 0.0001655932084571148
Position 1750: 0.000129721312748393
Position 191: 0.00012926233580714988
Position 1650: 0.0001178893127064772
Position 604: 0.00010804667808210929
Position 3645: 9.223145463487973e-05
Position 426: 8.635689487773501e-05
Position 2920: 8.464729137023934e-05
Position 3425: 8.4103348870592e-05
Position 2447: 8.341454751830516e-05
Position 2774: 6.873595649584948e-05
Position 4211: 6.549484300272566e-05
Position 917: 6.25878609695105e-05
Position 766: 5.987766758854932e-05
Position 1005: 5.9311057157518744e-05
Position 407: 5.560416659821055e-05
Position 185: 5.115105255613448e-05
Position 254: 4.7264413635929e-05
Position 3983: 1.8965594930102296e-05
Position 379: 1.3466801422547728e-05
Position 463: 8.496543254880835e-06
Position 3986: 6.577264633580709e-06
Position 2280: 5.896026571568857e-06
Position 297: 5.755507774970858e-06
Position 770: 5.2824717122455495e-06
Position 667: 2.3999984041366404e-06
Position 1829: 5.750543573194877e-07
Position 1823: 5.415306827687189e-07
Position 5748: 4.107248432815095e-07
Position 433: 2.7240001477768046e-07
Position 5587: 2.6208461270057627e-07
Position 2886: 1.6929790280867424e-07
Position 2769: 1.2901986549736617e-07
Position 2892: 1.2399276446424948e-07
Position 2106: 8.453085943627408e-08
