Gene = Zfp511
Position 2927: 0.0004496972894223463
Position 1142: 0.00036412848588126173
Position 352: 0.0003322426624199243
Position 1472: 0.0003225175087784352
Position 3526: 0.0003219038371021774
Position 2769: 0.00031323228778765003
Position 1688: 0.0003006259722125902
Position 3787: 0.00028819715060015097
Position 1136: 0.0002766186368894368
Position 3339: 0.00026251194526268724
Position 2791: 0.0002492722418492786
Position 2879: 0.0002304465789468532
Position 2860: 0.0002279492309528734
Position 874: 0.00020979247096247902
Position 1750: 0.00016165394142680323
Position 789: 0.00015875285470704411
Position 2933: 0.0001429408706859961
Position 2794: 0.00013641694038059134
Position 3324: 0.00012369757359855264
Position 346: 0.00012324472905085373
Position 1387: 0.00011497411050268995
Position 422: 0.00010235106699834824
Position 2936: 0.00010216254072732163
Position 319: 9.588551028239863e-05
Position 520: 9.230022235587511e-05
Position 668: 7.714242157518163e-05
Position 1327: 7.700364876113315e-05
Position 4077: 7.552238412771298e-05
Position 373: 7.302963680557525e-05
Position 594: 7.125630852850588e-05
Position 605: 6.48173080590121e-05
Position 501: 5.3494219815705575e-05
Position 664: 5.0051468800023546e-05
Position 627: 4.398900271238164e-05
Position 2960: 2.7051098754809942e-05
Position 817: 2.1429947827096917e-05
Position 1384: 2.051488017452088e-05
Position 688: 1.7511546742067543e-05
Position 1775: 1.713032730720807e-05
Position 1541: 1.2243783587569794e-05
Position 3072: 1.1749730057277663e-05
Position 113: 1.0521753220835297e-05
Position 1314: 9.560863795412915e-06
Position 1565: 8.662776140361051e-06
Position 456: 3.04005903809682e-06
Position 115: 1.4157453112803455e-06
Position 685: 1.1587389761349126e-06
Position 83: 1.085504887534435e-06
Position 591: 8.459662161842653e-07
Position 235: 8.152113150989373e-07
Position 486: 4.892719251811785e-07
Position 1133: 2.979679253511445e-07
Position 1261: 2.628474742749471e-07
Position 464: 2.0564519931257413e-07
Position 1303: 1.9571268202222796e-07
Position 1319: 1.6509006198444608e-07
Position 134: 1.445887270426226e-07
Position 1211: 7.128120868864797e-08
Position 1041: 7.088661898514372e-08
Position 93: 3.999916198502954e-08
Position 1873: 2.402775687984162e-08
Position 247: 1.978985822197691e-08
Position 1334: 1.6498218792777545e-08
Position 1321: 1.4353482340658167e-08
Position 217: 2.5328275196465585e-09
Position 194: 8.819077057819865e-10
Position 239: 8.423193236302707e-10
Position 254: 2.6530540950839406e-10
Position 250: 2.4774914469307475e-10
Position 1082: 1.4540083127948412e-10
Position 227: 3.1940338328821124e-11
