Gene = Taf10
Position 800: 1.831452039304042e-05
Position 121: 1.661219304012328e-05
Position 208: 1.5895120433434773e-05
Position 881: 1.4221158534796581e-05
Position 666: 1.3426655043198079e-05
Position 2383: 1.1832170615413075e-05
Position 1234: 1.138877696127292e-05
Position 430: 1.111210262540207e-05
Position 493: 1.0907179099214941e-05
Position 382: 4.882581853412712e-06
Position 123: 4.068091950896221e-06
Position 807: 3.0475342083070846e-06
Position 850: 2.7367976896794405e-06
Position 232: 2.2135549084902218e-06
Position 199: 1.4340074518949299e-06
Position 678: 1.107185373599633e-06
Position 89: 9.673581234142525e-07
Position 763: 8.666102208117365e-07
Position 978: 7.272384484327437e-07
Position 640: 4.532058884308249e-07
Position 664: 4.518042047494909e-07
Position 765: 3.233832455602958e-07
Position 695: 2.0729655575879806e-07
Position 1572: 1.7209922453294885e-07
Position 18: 1.19385834554322e-07
Position 361: 4.346175951026771e-08
Position 1275: 8.490909087010139e-10
Position 356: 6.379002902843365e-10
Position 1459: 6.226888797517827e-10
Position 1254: 4.241579632047891e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1297: 0.948271941472896
Position 868: 0.9010905992701619
Position 1020: 0.8857501214353394
Position 376: 0.8747824604373652
Position 2270: 0.5490565981763359
Position 1760: 0.4587790690878068
Position 3558: 0.27721556594765817
Position 3535: 0.2282362247287865
Position 2928: 0.12741134565324205
Position 2624: 0.11989535044417116
Position 3405: 0.09813718936302251
Position 3306: 0.08646636691131944
Position 1723: 0.08406963069299365
Position 4496: 0.07121781639317204
Position 745: 0.06969730819892815
Position 4609: 0.04822414081342757
Position 2225: 0.04457535883798786
Position 1040: 0.038712121456044746
Position 4134: 0.037227574964676075
Position 3346: 0.03301764393344963
Position 3777: 0.03260355904634923
Position 3730: 0.03038800187816358
Position 3135: 0.02592633351015806
Position 2828: 0.021025539550492547
Position 4117: 0.018998191811800638
Position 388: 0.013912084207151617
Position 1641: 0.013818444442191479
Position 3288: 0.011135452651263245
Position 2080: 0.01056842507260941
Position 1084: 0.010567259075021094
Position 4151: 0.00918587356625143
Position 1061: 0.008053690901453072
Position 2046: 0.0070263652004670775
Position 3160: 0.00639284557515901
Position 2942: 0.005911457382219166
Position 1727: 0.005414442082856832
Position 2199: 0.003948472130144415
Position 3101: 0.003895718267180019
Position 1465: 0.0038209339980238045
Position 4050: 0.0036037616190372533
Position 2303: 0.0035370721454242005
Position 2139: 0.0033431601385196428
Position 3848: 0.003259159812262796
Position 654: 0.0030659462129014685
Position 2973: 0.002919339946749794
Position 1546: 0.0025374568004233313
Position 3066: 0.0023175613508352438
Position 1826: 0.002243304050606046
Position 1654: 0.0022398148639019145
Position 1344: 0.0022164241082733363
Position 2281: 0.0020823541592312374
Position 1676: 0.002025871272841355
Position 4290: 0.002019862648811206
Position 2408: 0.0017597944401816631
Position 3309: 0.001654256100590399
Position 2869: 0.0016413157494571098
Position 4709: 0.0013045229785871022
Position 2857: 0.0010873273345172315
Position 3202: 0.0010529616452794668
Position 800: 0.0009947522419487536
Position 2182: 0.000980550125869852
Position 1271: 0.0009362017842619997
Position 1048: 0.0008971126268714301
Position 698: 0.0007457796739878882
Position 510: 0.0007007223017398764
Position 2152: 0.0006951539871175235
Position 2538: 0.0006123663743975237
Position 875: 0.0006105534005128857
Position 813: 0.0005651019968106919
Position 828: 0.0004893561802627025
Position 446: 0.0004639419708713275
Position 1638: 0.00046305100954168403
Position 1788: 0.0004600693477592585
Position 411: 0.0003838880408010845
Position 2285: 0.0003504552397994979
Position 1607: 0.0003431775565367201
Position 1842: 0.0003143115810409545
Position 817: 0.00028590343118868545
Position 2089: 0.000285233241742014
Position 669: 0.00024316710569344092
Position 1686: 0.0002011294762006749
Position 917: 0.0001974454530346852
Position 2904: 0.0001814762487198026
Position 1162: 0.0001582353006848601
Position 760: 0.0001435723143279043
Position 1232: 0.00014339313953340034
Position 788: 0.00014272427464767136
Position 493: 0.0001267273482943499
Position 190: 9.77139536131518e-05
Position 604: 9.567623584803523e-05
Position 1695: 9.320884817761146e-05
Position 1306: 8.727562664922042e-05
Position 1106: 8.180003521097907e-05
Position 1099: 7.853891679172733e-05
Position 2882: 7.312579888486155e-05
Position 1862: 7.141043505988721e-05
Position 1202: 6.317424713006065e-05
Position 1116: 5.107238922239921e-05
Position 1324: 4.924577493057198e-05
Position 703: 4.466301119326396e-05
Position 516: 4.303928315643397e-05
Position 187: 3.941784345044719e-05
Position 832: 3.706766614239688e-05
Position 1833: 3.602009423877144e-05
Position 720: 3.535980391375534e-05
Position 1493: 3.461104367136081e-05
Position 460: 3.017175657456105e-05
Position 463: 2.82598824760082e-05
Position 881: 2.7389743320951925e-05
Position 1129: 2.5747102120046024e-05
Position 1167: 2.289519888539025e-05
Position 923: 2.1918658961998706e-05
Position 1246: 2.109234548598968e-05
Position 1210: 1.1001469611398698e-05
Position 482: 9.869068198567692e-06
Position 621: 9.752658585087111e-06
Position 475: 9.42742010972888e-06
Position 1434: 7.471948691020737e-06
Position 2348: 7.266494867156931e-06
Position 553: 5.725378263818394e-06
Position 468: 4.364702965954894e-06
Position 1131: 3.731349077821141e-06
Position 1135: 3.4608133848017428e-06
Position 1125: 3.1371329573249003e-06
Position 208: 3.0149880889859327e-06
Position 247: 2.7548766307679084e-06
Position 1186: 2.143254941150414e-06
Position 321: 1.5962584326433173e-06
Position 1620: 9.933813658352083e-07
Position 952: 8.631556391127694e-07
Position 1869: 8.004434213767702e-07
Position 168: 6.202015669178356e-07
Position 1199: 4.6993549621918074e-07
Position 1601: 3.8862469964879457e-07
Position 173: 2.041772389745172e-07
Position 2669: 1.621858499790456e-07
Position 259: 1.4667069470394466e-07
Position 1528: 1.1981864620468052e-07
Position 333: 1.1140199635998741e-07
Position 164: 3.129346856006056e-08
Position 162: 2.4240297134813866e-08
Position 252: 2.1799152717301025e-08
Position 149: 1.3004707535473772e-08
Position 274: 1.0251382717966257e-08
Position 1348: 5.696961661916413e-09
Position 1254: 4.821217487825168e-09
Position 261: 1.9552294767223723e-09
Position 306: 1.4530482644643016e-09
Position 279: 9.658914907086902e-10
Position 972: 1.040613493405425e-10
Position 283: 9.028324883456666e-11
Position 303: 2.7684097230726528e-12
Position 299: 2.254626229273536e-14
