Gene = Jchain
Position 5629: 0.0002882809385576113
Position 550: 0.0002763246071192355
Position 1160: 0.0002587957226907042
Position 6390: 0.0002517000503248934
Position 1722: 0.0002485133076375223
Position 3435: 0.00023610021241204847
Position 2637: 0.00021869700651139218
Position 771: 0.00020940619056430797
Position 2547: 0.00018294852833577
Position 909: 0.00014363671444045636
Position 1144: 0.00011173850660202414
Position 1234: 0.00010965221874510157
Position 2124: 0.00010264172862210186
Position 3299: 8.739117747138114e-05
Position 3173: 8.656550694486447e-05
Position 3080: 7.650747754667735e-05
Position 2836: 7.605341751713513e-05
Position 263: 7.552343319087488e-05
Position 2058: 7.373547532771044e-05
Position 659: 6.690260336528337e-05
Position 1254: 5.9587397202368304e-05
Position 295: 5.712872408559435e-05
Position 865: 5.6520894605213084e-05
Position 1355: 5.491050771901388e-05
Position 970: 4.862260965060382e-05
Position 400: 4.5020487143456554e-05
Position 782: 3.3010383340601365e-05
Position 481: 3.222400464559826e-05
Position 1245: 2.8520184170639278e-05
Position 1529: 2.532790120790398e-05
Position 1336: 2.4458661055997928e-05
Position 1133: 2.3463426933660996e-05
Position 1375: 2.2531925995687885e-05
Position 870: 2.0862160352021806e-05
Position 1249: 2.0310868052116695e-05
Position 1050: 1.4436835752730302e-05
Position 1624: 1.3191073504669209e-05
Position 948: 1.2985260824705521e-05
Position 1833: 1.1774785012593703e-05
Position 1453: 9.393234219192831e-06
Position 1594: 8.506088472219776e-06
Position 1405: 8.036381405605247e-06
Position 797: 6.512668533324012e-06
Position 913: 5.149866562198163e-06
Position 435: 5.149557725546831e-06
Position 1029: 4.900219108476538e-06
Position 1016: 1.8930603319197917e-06
Position 90: 1.0888236827622468e-06
Position 1615: 7.218909143323364e-07
Position 1481: 6.671287955696569e-07
Position 579: 6.619333567519153e-07
Position 1591: 5.925178704606578e-07
Position 732: 5.361360323247107e-07
Position 299: 5.248233700355248e-07
Position 1522: 4.1704790439523363e-07
Position 516: 3.925091938632681e-07
Position 519: 2.916597566636855e-07
Position 612: 1.270584835964634e-07
Position 1990: 1.0588267931935167e-07
Position 2098: 8.8353649346071e-08
Position 688: 6.880770208437393e-08
Position 736: 4.622171929420861e-08
Position 101: 2.8401630642415066e-08
Position 228: 1.3566507489524363e-08
Position 618: 3.35983672337916e-10
Position 271: 2.2336259917203832e-10
Position 493: 2.0926984859878468e-10
