Gene = Dmkn
Position 14437: 0.9233567390728552
Position 7934: 0.916062931722819
Position 16069: 0.9004991236814863
Position 1027: 0.7736033519975486
Position 12315: 0.7445049458989328
Position 7462: 0.6889833791374819
Position 15914: 0.5933164066634157
Position 16976: 0.5194895098433704
Position 5951: 0.42499007191582544
Position 13844: 0.3445408953174283
Position 3616: 0.33857678434160593
Position 1874: 0.2676728683619201
Position 1287: 0.18033207373619883
Position 11564: 0.13196927080110055
Position 13542: 0.11100054967605304
Position 6714: 0.08732019704041481
Position 5539: 0.08624923845641204
Position 1781: 0.06530991745032204
Position 9628: 0.06437208136514674
Position 5597: 0.05852592335223255
Position 2709: 0.03563193585697323
Position 13576: 0.03425475748074454
Position 14736: 0.03109091879888051
Position 17020: 0.025899838528562386
Position 5658: 0.025079487569934222
Position 16731: 0.022384866561784848
Position 17051: 0.02049978458881565
Position 1476: 0.020147002493182357
Position 12149: 0.019541337010458237
Position 14582: 0.017290332121867025
Position 3249: 0.01649880804643767
Position 3534: 0.015634083249514465
Position 10499: 0.015603678501699428
Position 10528: 0.014567910920370816
Position 1839: 0.01440918957217621
Position 10429: 0.013994040498258253
Position 13868: 0.013800404079697813
Position 724: 0.013662770870651937
Position 2527: 0.01352129143051506
Position 1214: 0.01331032912046609
Position 9576: 0.012735910872654065
Position 17068: 0.012174723468373701
Position 1888: 0.011766689644392264
Position 3537: 0.011224751784873721
Position 2536: 0.010983531371133287
Position 13687: 0.010103356837034243
Position 12228: 0.010069444400499979
Position 10364: 0.009907941050655929
Position 14295: 0.009801211272648686
Position 9228: 0.008537044703818759
Position 16010: 0.008322766007488592
Position 16829: 0.008002258769360681
Position 2484: 0.007195631557043516
Position 1790: 0.006748700758742853
Position 1610: 0.005857935530214689
Position 7672: 0.00567821674187589
Position 6875: 0.005586293596134462
Position 8232: 0.00545461804125145
Position 3303: 0.005420400212897985
Position 5842: 0.005311982262090443
Position 3560: 0.004720307322801127
Position 5999: 0.004616463993742724
Position 9681: 0.004584214701842051
Position 16687: 0.00457234077726779
Position 7645: 0.004372138817647239
Position 17169: 0.00412832423820219
Position 6964: 0.00373335239923182
Position 13998: 0.003675101284578749
Position 3577: 0.003444737108008269
Position 16553: 0.0031223892508658343
Position 16189: 0.0029253285805210132
Position 17186: 0.002536462300283851
Position 8237: 0.002331007426719575
Position 5547: 0.0020406891102237304
Position 3281: 0.0020114819146928153
Position 9522: 0.001968336546691887
Position 16990: 0.0019111365105229177
Position 1199: 0.0018263957060094126
Position 1568: 0.0017772766369710485
Position 8173: 0.0017458392965167243
Position 1180: 0.0017411226593071407
Position 3407: 0.0015998945003754673
Position 14584: 0.001597401455726172
Position 1588: 0.0015281500849406108
Position 12119: 0.0014975379379192572
Position 2589: 0.0014701103339591725
Position 789: 0.001448538308826092
Position 1595: 0.001428031156991732
Position 1811: 0.0013702156066124744
Position 16702: 0.0013105796293422915
Position 3629: 0.0013087272579496137
Position 3775: 0.0012556706680464543
Position 1241: 0.001213235273109119
Position 1042: 0.0010762705983760903
Position 1613: 0.0010284079646245016
Position 8271: 0.0010132084602001961
Position 4569: 0.0009962366151824878
Position 4614: 0.000982376622889476
Position 8255: 0.0008448558301586884
Position 1176: 0.0008442719389683438
Position 1961: 0.0008430667293384156
Position 1203: 0.0008039266788687135
Position 8608: 0.0007922164357625784
Position 4629: 0.0007866544383928723
Position 1322: 0.0007461436600512306
Position 7982: 0.0007437355191111782
Position 2679: 0.0006427996709796388
Position 2914: 0.0006256728722979893
Position 2652: 0.0005950716836206851
Position 9469: 0.0005746535767207421
Position 929: 0.0005471839705631341
Position 1192: 0.0005169677870254158
Position 887: 0.0005156849336230123
Position 1031: 0.0005084318965470372
Position 1616: 0.0005065982279880547
Position 2927: 0.0004978362687647591
Position 1817: 0.00046760250522450374
Position 3410: 0.0004641939176502746
Position 4663: 0.00045454852352945334
Position 2937: 0.0004142168484870106
Position 2410: 0.000398319067117485
Position 12068: 0.0003795420723580274
Position 1532: 0.0003655740430276031
Position 843: 0.00036158246962121214
Position 1511: 0.00034990925021272925
Position 16593: 0.00034182787333013543
Position 1218: 0.00029811428593318255
Position 1157: 0.00029130630753291484
Position 1560: 0.00028293214204246634
Position 1619: 0.00025345267692918137
Position 278: 0.00025228715530207455
Position 1508: 0.0002503989232810963
Position 1169: 0.0002446078993393799
Position 14586: 0.00023858757575842212
Position 1224: 0.00023715029729473477
Position 1058: 0.0002223621876794906
Position 1227: 0.000207605274873182
Position 8627: 0.0002010716358016915
Position 7681: 0.00018298896959460667
Position 4703: 0.00018115818652037247
Position 825: 0.0001767753465212908
Position 5501: 0.0001667262149925024
Position 2021: 0.00016399362298094575
Position 7547: 0.00015782732213729276
Position 3259: 0.00014209724993572142
Position 1550: 0.0001409635410052449
Position 281: 0.0001238554955278874
Position 443: 0.00011813564108180948
Position 447: 0.00010583524277946213
Position 2540: 0.00010313367818617217
Position 408: 0.00010261202843777201
Position 2384: 0.00010014383058887577
Position 2542: 9.887296717629405e-05
Position 1111: 9.665022200525971e-05
Position 352: 8.851618410533625e-05
Position 2609: 8.467550464441088e-05
Position 1637: 7.992586578088434e-05
Position 7813: 7.190483383734214e-05
Position 1523: 7.091451886703544e-05
Position 2546: 6.62571984692934e-05
Position 13957: 6.618023798504055e-05
Position 1565: 6.42167453892171e-05
Position 362: 6.36204248547383e-05
Position 10324: 6.209437127246915e-05
Position 4637: 5.762201393446213e-05
Position 2026: 5.56659952617269e-05
Position 1208: 4.799864124082519e-05
Position 730: 4.385106672035552e-05
Position 1646: 4.3347528600179704e-05
Position 1447: 4.053937587906011e-05
Position 1574: 3.8864304255622825e-05
Position 1174: 3.811260734279674e-05
Position 1375: 3.6739030829446e-05
Position 1537: 3.520910630783722e-05
Position 410: 3.316656957117775e-05
Position 1923: 3.299714008513903e-05
Position 2753: 3.166346607153117e-05
Position 2466: 3.1400744678784394e-05
Position 765: 3.1060377457469907e-05
Position 480: 3.080088061865067e-05
Position 1328: 3.068706141850762e-05
Position 1576: 2.754852136962912e-05
Position 1963: 2.7007869996822783e-05
Position 1142: 2.6640350447980394e-05
Position 2416: 2.5792164301076585e-05
Position 1222: 2.357833853841816e-05
Position 484: 2.255377276786879e-05
Position 3582: 2.0738873254576506e-05
Position 806: 2.054953764420388e-05
Position 237: 1.9787357925335457e-05
Position 472: 1.780989278973274e-05
Position 1082: 1.7806694518515332e-05
Position 1075: 1.44215249883708e-05
Position 367: 1.2990012043597618e-05
Position 1661: 1.102095198721642e-05
Position 221: 1.0566779458720572e-05
Position 1095: 9.159117579079893e-06
Position 506: 8.963357906768134e-06
Position 1165: 8.53234648861728e-06
Position 1117: 8.506208132205931e-06
Position 1138: 8.424198270756403e-06
Position 1652: 8.17884670992284e-06
Position 440: 7.960184300437746e-06
Position 275: 7.869844943481232e-06
Position 254: 7.7044159511679e-06
Position 1062: 6.993979085196036e-06
Position 1439: 6.654474908022563e-06
Position 383: 6.133365064538642e-06
Position 1089: 5.7365477623370135e-06
Position 424: 5.7140470769496255e-06
Position 801: 5.14282067694268e-06
Position 9734: 5.123724043504425e-06
Position 846: 5.108403739614919e-06
Position 1127: 5.029262042763304e-06
Position 9417: 4.6198220736245675e-06
Position 512: 4.440477939016528e-06
Position 946: 4.169625992513107e-06
Position 320: 4.062545226809333e-06
Position 1670: 3.937963350992849e-06
Position 1428: 2.950742935867431e-06
Position 1152: 2.9151462315574323e-06
Position 242: 2.5788901293075743e-06
Position 935: 2.282030913205074e-06
Position 247: 2.0232010253487694e-06
Position 329: 2.0139928685255523e-06
Position 291: 1.6862320929969677e-06
Position 7825: 1.6771793028188931e-06
Position 405: 1.4695559273706224e-06
Position 2136: 1.4319593158327955e-06
Position 1451: 1.4149269380574935e-06
Position 7789: 1.3670847566415908e-06
Position 7796: 1.3403466657516321e-06
Position 2413: 1.3278822483183787e-06
Position 261: 1.287101543706035e-06
Position 307: 1.224733479565915e-06
Position 7830: 1.1797312512812146e-06
Position 1968: 1.1346915321950695e-06
Position 305: 9.161379725155402e-07
Position 611: 8.467937476850213e-07
Position 379: 7.327963245867367e-07
Position 16335: 7.141811427528675e-07
Position 2737: 7.00782703949803e-07
Position 2434: 6.708602783636211e-07
Position 3585: 6.707298075161465e-07
Position 335: 6.523460372965012e-07
Position 1798: 6.265438806830666e-07
Position 332: 4.584674806844163e-07
Position 1958: 3.965435447889248e-07
Position 570: 3.880705611141519e-07
Position 8210: 3.327213030374519e-07
Position 377: 3.1629874025169756e-07
Position 490: 2.33562402130564e-07
Position 3588: 2.0722081110241486e-07
Position 339: 2.0080384238485023e-07
Position 3653: 1.7684420418815322e-07
Position 150: 1.7318709759426906e-07
Position 626: 1.6428486323901655e-07
Position 1064: 8.473042302377451e-08
Position 543: 8.31519882682036e-08
Position 8313: 6.23326981472983e-08
Position 8358: 5.270798264825308e-08
Position 172: 4.378798372286419e-08
Position 127: 3.7312821351402104e-08
Position 620: 3.5163601697638965e-08
Position 146: 3.500896383941381e-08
Position 144: 3.108705442041276e-08
Position 2814: 2.4952265669309903e-08
Position 137: 2.464269175687305e-08
Position 1974: 1.2885682687147007e-09
Position 142: 1.262549995092411e-10
Position 1092: 8.523315305948058e-12
