Gene = Cnppd1
Position 3837: 1.5760018622220826e-05
Position 3673: 1.3994712250324182e-05
Position 5456: 1.156386923891076e-05
Position 1363: 1.0677123630449844e-05
Position 3406: 9.817134279095976e-06
Position 5399: 9.284152333716467e-06
Position 1282: 7.507774408662188e-06
Position 5300: 6.572098205652107e-06
Position 5462: 5.697183832328497e-06
Position 1325: 5.1105306082414845e-06
Position 1066: 4.8141195309213894e-06
Position 6150: 3.182892876751935e-06
Position 370: 3.165935812533862e-06
Position 179: 2.7596845155109712e-06
Position 1549: 2.307925878958284e-06
Position 501: 1.7848684269771998e-06
Position 1923: 1.745389641031119e-06
Position 4131: 1.2503799851294415e-06
Position 1704: 7.47371584820282e-07
Position 3675: 7.4277027971313e-07
Position 2350: 6.932682043579788e-07
Position 3116: 6.661902571939722e-07
Position 1740: 6.057642259121229e-07
Position 1978: 4.3990402484128456e-07
Position 2371: 2.776243894572047e-07
Position 3272: 1.9963844400518053e-07
Position 1556: 1.6546407827229388e-07
Position 146: 1.5975772290579617e-07
Position 3112: 1.3322379505931833e-07
Position 2172: 1.287643951196281e-07
Position 3337: 1.2702501937893785e-07
Position 3408: 1.1482097196617748e-07
Position 2112: 1.0241279787523931e-07
Position 3084: 1.0013624431726965e-07
Position 3787: 7.71706027455602e-08
Position 3123: 5.852822214549366e-08
Position 106: 4.553549196342972e-08
Position 3419: 3.7877075486960085e-08
Position 3651: 2.1397037351186075e-08
Position 3275: 2.012847207295157e-08
Position 1184: 1.1857715978733613e-08
Position 1567: 5.488027312556191e-09
Position 138: 4.447982504967156e-09
Position 1507: 3.917788758197368e-09
Position 1657: 3.772742572920209e-09
Position 117: 1.9531559235829824e-09
Position 5138: 1.7622579860211386e-09
Position 88: 7.70706995537902e-10
Position 123: 3.176889183705235e-10
Position 119: 3.1105032712932743e-10
Position 1700: 2.680406769660275e-10
Position 127: 3.4387357464338773e-12
