Gene = AB124611
Position 366: 0.00012432685523596805
Position 150: 0.00012105031165108644
Position 1273: 0.00012046969699903931
Position 2482: 0.0001148404796168019
Position 1955: 0.00010847550951516475
Position 1594: 0.00010730337477345481
Position 1151: 9.360478255276382e-05
Position 15178: 6.096207223178498e-05
Position 640: 5.949043554959231e-05
Position 375: 5.522489552439142e-05
Position 301: 1.7161515630866466e-05
Position 167: 9.008363118674299e-06
Position 111: 6.309900253590787e-06
Position 96: 9.7069239678883e-07
Position 273: 7.478850518100014e-07
Position 334: 5.308642305393621e-07
Position 1852: 5.290954897169153e-07
Position 223: 5.037149821255037e-07
Position 4: 3.459080164924676e-07
Position 35: 2.523348455041555e-07
Position 279: 1.279633207366725e-07
Position 550: 1.4580905574718556e-08
Position 552: 9.519168186868814e-09
Position 554: 8.751755666796894e-09
Position 556: 6.346892726279504e-09
Position 560: 5.518505361919986e-09
Position 558: 5.203591123369949e-09
Position 483: 5.1554949015334525e-09
Position 426: 4.804236416142887e-09
Position 562: 4.6641238096310006e-09
Position 431: 4.522526750155902e-09
Position 564: 3.1348774518034724e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 14384: 0.9582341918212388
Position 2561: 0.9472129040894258
Position 9706: 0.8472357329475733
Position 13640: 0.8042928431315324
Position 12885: 0.6555212855368475
Position 17279: 0.5071170473076384
Position 7393: 0.24549796420683867
Position 15832: 0.19543621824764582
Position 2195: 0.13406915282156964
Position 15861: 0.13279339848289234
Position 14095: 0.10667219369394304
Position 14911: 0.09231421862956089
Position 271: 0.08891973559911906
Position 2228: 0.08088301093909367
Position 15646: 0.07561543531920759
Position 15598: 0.07500524851670982
Position 13918: 0.057026558759607084
Position 16706: 0.056752620949987495
Position 17071: 0.0469112909048689
Position 13081: 0.04242626925894244
Position 18767: 0.040226466249019904
Position 15930: 0.03820655018320339
Position 17649: 0.038093210496994885
Position 16281: 0.032884047413715686
Position 1358: 0.03135672298775113
Position 13459: 0.024016451878448666
Position 191: 0.01842577864809409
Position 13845: 0.018050681318836186
Position 16848: 0.01799223629905661
Position 13940: 0.01659612473884887
Position 7267: 0.016190086395246016
Position 16833: 0.01332962766747093
Position 16340: 0.013121176098298742
Position 19097: 0.013021609767799109
Position 16448: 0.012690243537441435
Position 2231: 0.012351337610027359
Position 16605: 0.01234161444195989
Position 14292: 0.011793326639508234
Position 358: 0.011368680067591879
Position 15798: 0.01061603360760079
Position 2648: 0.0084965159481826
Position 18831: 0.007746356770754822
Position 9670: 0.007595516867815489
Position 2766: 0.0074427265617115984
Position 2353: 0.007030139232566724
Position 17056: 0.006719754794990612
Position 14223: 0.006588376642522769
Position 2171: 0.0055606440884516115
Position 18020: 0.0055458796963065065
Position 17815: 0.005493346917592906
Position 16540: 0.005240975542376426
Position 1761: 0.004900132257656242
Position 17122: 0.004664521283650105
Position 19003: 0.00442827770897999
Position 1396: 0.004354331699948052
Position 331: 0.004221064890930796
Position 2613: 0.0040900842191164775
Position 2938: 0.0040754016824957875
Position 17460: 0.0039903016963305565
Position 2616: 0.0039402613045739845
Position 2334: 0.003906826528653236
Position 3080: 0.0038649194585273937
Position 2856: 0.003821989433726572
Position 257: 0.0031417747433199463
Position 2690: 0.002932172283534032
Position 2975: 0.002737429071804416
Position 17085: 0.0027047681337380026
Position 334: 0.0023984643116099656
Position 13045: 0.002391733773556522
Position 2244: 0.0023888694073392266
Position 14175: 0.0022103730918955886
Position 2083: 0.002207978934043893
Position 15209: 0.00218453050831522
Position 2050: 0.0021280881327073098
Position 7645: 0.0018039075136556315
Position 2726: 0.0017902167094211844
Position 443: 0.001641571766611488
Position 7602: 0.0015757104371351533
Position 7642: 0.0015391500879263467
Position 2015: 0.0014750129739889602
Position 2907: 0.0013239084872656778
Position 2882: 0.0012423434307685056
Position 2654: 0.001227655279685664
Position 14189: 0.0012172473340772416
Position 15689: 0.0011143438886606124
Position 1371: 0.001058301515631883
Position 1906: 0.0010268541184156321
Position 1209: 0.0008816159838980057
Position 2698: 0.0008211298526716442
Position 2121: 0.0007661161098705565
Position 2716: 0.0007120216617397876
Position 1326: 0.000621759926087021
Position 2863: 0.000616382557854047
Position 2666: 0.0005299989358718609
Position 2916: 0.0005251478632700082
Position 1375: 0.00045355931793611306
Position 234: 0.00039412531175784366
Position 1772: 0.0003889110441549765
Position 2020: 0.00037941838156062686
Position 15436: 0.0003720341028094835
Position 1398: 0.000353690222399683
Position 2696: 0.0003162781603660524
Position 1413: 0.00030449908262443384
Position 2399: 0.0002982331265775621
Position 291: 0.0002951662295499509
Position 629: 0.00029195165578154244
Position 1132: 0.00026860239910019603
Position 296: 0.00024292260677326587
Position 2233: 0.00024289015102213176
Position 2342: 0.0002393635448235372
Position 1801: 0.00023285558568570487
Position 1175: 0.00019747355801286789
Position 1436: 0.0001738718120643135
Position 1695: 0.00013493014093709789
Position 1060: 0.00012362735220232618
Position 373: 9.961567371163492e-05
Position 1642: 9.881498961697576e-05
Position 1593: 9.62130653115914e-05
Position 2869: 7.631133843231826e-05
Position 1302: 7.57021948591058e-05
Position 1852: 7.162141095370444e-05
Position 456: 6.585977281216368e-05
Position 1418: 4.3939628841843886e-05
Position 604: 3.992530704966908e-05
Position 2322: 3.795137963653661e-05
Position 1184: 3.295028181929326e-05
Position 1155: 3.1527411326305845e-05
Position 986: 2.317452451997434e-05
Position 1197: 1.9757990927044823e-05
Position 1263: 1.9302800942751862e-05
Position 3755: 1.0013105022677523e-05
Position 4112: 7.282487773659684e-06
Position 1804: 6.856391855896697e-06
Position 1818: 5.18878862902923e-06
Position 2471: 4.440817090400274e-06
Position 3833: 3.526128275906975e-06
Position 1268: 2.844262368924279e-06
Position 1443: 2.2530658886750857e-06
Position 403: 1.9895244346497984e-06
Position 304: 1.9644949314269e-06
Position 1290: 1.7857893253888223e-06
Position 1165: 1.1351981000026949e-06
Position 2860: 8.205211460328172e-07
Position 3851: 6.278851887914599e-07
Position 380: 4.197451120552418e-07
Position 1031: 3.741920847889366e-07
Position 850: 2.3601553391928424e-07
Position 758: 1.4911128944927224e-07
Position 802: 1.424280599738334e-07
Position 375: 6.800930618052659e-08
Position 997: 5.217785292650322e-08
Position 907: 3.5649438006168396e-08
Position 911: 2.567866636400893e-08
Position 773: 2.4959896585696184e-08
Position 476: 2.296505117626216e-08
Position 916: 2.237622245566562e-08
Position 391: 1.9343857313437824e-08
Position 1187: 7.066029791951019e-10
Position 1265: 2.431601741968103e-10
Position 413: 6.091497693086105e-11
Position 408: 5.755969972860837e-11
