Gene = Aimp2
Position 443: 0.005790621932882627
Position 5380: 0.005640150339014897
Position 3039: 0.005363348129170194
Position 1664: 0.0051992082189830325
Position 5305: 0.0046119970457145385
Position 7059: 0.004358786767400186
Position 6746: 0.004325345157124011
Position 3484: 0.0035024834078564077
Position 892: 0.0034754347357476537
Position 138: 0.003358140475567005
Position 6932: 0.0032194795053962083
Position 6033: 0.0027052586604697825
Position 363: 0.002683473914169219
Position 881: 0.0025898072682793544
Position 4962: 0.002469360055703876
Position 2454: 0.0024498565056584537
Position 4485: 0.0022782753800071874
Position 6239: 0.0022610232025731493
Position 847: 0.002095604738414812
Position 222: 0.0018859655925387757
Position 407: 0.0018414965327474037
Position 1229: 0.0018020619698205294
Position 5216: 0.0016845931889006164
Position 3252: 0.0015604030994164756
Position 4549: 0.0015578518116262214
Position 4909: 0.0014254422727506095
Position 6699: 0.0013946883834457047
Position 4905: 0.0013791424408493788
Position 5384: 0.0013339340748950365
Position 161: 0.0011079732464761155
Position 840: 0.0010733883349511083
Position 5201: 0.0010554965692551994
Position 1738: 0.0008501421806071492
Position 957: 0.0006694888735211237
Position 1057: 0.0006686718113438202
Position 4886: 0.0005712202592272266
Position 1523: 0.0005706580992255952
Position 4706: 0.0004999563940691451
Position 4626: 0.0004866487886371284
Position 1887: 0.0004863468248552782
Position 6935: 0.0004709625370246621
Position 5177: 0.00043262686512683717
Position 4650: 0.00041275913756383463
Position 1337: 0.0003996346108169581
Position 1860: 0.00039652891510511814
Position 4045: 0.0003579996532629142
Position 793: 0.0003065629278508773
Position 1410: 0.0003008009888527959
Position 2603: 0.0002578583873818281
Position 2382: 0.00023180634311904466
Position 258: 0.0002046676358382387
Position 718: 0.00017842081578494417
Position 4029: 0.0001774836322837873
Position 144: 0.00015690720637353414
Position 1749: 0.00015672120824256056
Position 334: 0.00015118660054436168
Position 1244: 0.0001359589539483835
Position 1908: 0.00011939637060892007
Position 1913: 0.00011782166045535178
Position 1396: 0.0001177274849227216
Position 1036: 0.00011069420764656217
Position 3869: 0.00010501279036253648
Position 591: 7.892945615319732e-05
Position 553: 7.183269982791423e-05
Position 2117: 5.130838813159806e-05
Position 180: 4.591008656155481e-05
Position 1089: 3.086894304149262e-05
Position 1273: 1.9885451914071082e-05
Position 1352: 1.6947718756464508e-05
Position 1031: 1.4527973572025258e-05
Position 1393: 1.1960410848587775e-05
Position 912: 8.400795266616812e-06
Position 820: 7.241334966178656e-06
Position 700: 6.621841088468957e-06
Position 230: 6.2751957602425195e-06
Position 1225: 5.742982791842349e-06
Position 451: 5.727475006312264e-06
Position 638: 4.744994790803149e-06
Position 899: 4.171908749095291e-06
Position 668: 3.8682409439255805e-06
Position 1430: 3.821865402828799e-06
Position 495: 3.12021790044114e-06
Position 339: 2.336492492674557e-06
Position 936: 2.24661824317095e-06
Position 798: 2.095169419481007e-06
Position 1848: 1.4634067903971112e-06
Position 1746: 9.61026475438749e-07
Position 572: 5.066302731227593e-07
Position 570: 3.5597852426733835e-07
Position 290: 3.283043460422452e-07
Position 522: 2.1300118772932047e-07
Position 536: 2.0713043625433493e-07
Position 157: 1.2250144217288054e-07
Position 412: 9.273071986009528e-08
Position 811: 4.687730593694292e-09
Position 722: 3.5346352931714047e-09
Position 262: 2.215504034222372e-09
Position 1014: 1.7056454832644378e-09
Position 1020: 1.5340121581241515e-09
Position 485: 1.3068834402281051e-09
Position 506: 9.673759559856406e-10
Position 456: 8.777369452297513e-10
Position 909: 1.855005937073833e-11
Position 265: 4.829751017363506e-12
