Gene = Endod1
Sorted 3' Splice Sites (High to Low Probability):
Position 23354: 0.9706484700675289
Position 7192: 0.448169283456904
Position 7157: 0.38626106871527555
Position 13307: 0.11138861045922285
Position 899: 0.0991511348330609
Position 9064: 0.08117127369518644
Position 10103: 0.05465420640814174
Position 13240: 0.04883171507492873
Position 7189: 0.0471654550740111
Position 7215: 0.04362787633249985
Position 860: 0.04227260380182372
Position 733: 0.037345310307883156
Position 1746: 0.027783648864495056
Position 1751: 0.013058336507680348
Position 1562: 0.012186073899859607
Position 1106: 0.012140402940281958
Position 1347: 0.01130725632993619
Position 8994: 0.006623650321107428
Position 805: 0.006079156943569025
Position 766: 0.005694044918303134
Position 1633: 0.005468414435749934
Position 14079: 0.004086376846619983
Position 16742: 0.003761406768793869
Position 1277: 0.0033626661672296315
Position 10736: 0.0031824328491058484
Position 11726: 0.00270790606662223
Position 790: 0.00254633678651696
Position 769: 0.0022049900340601384
Position 1698: 0.0021842041863045334
Position 1784: 0.0020152050466777736
Position 1393: 0.00165511291246899
Position 1754: 0.0016500355198482107
Position 14060: 0.001525887215811231
Position 15261: 0.0014433313362291313
Position 1164: 0.0014344558848393175
Position 646: 0.0014142471046609101
Position 882: 0.0013865593756355583
Position 14002: 0.0011721243598078247
Position 1666: 0.000997744918320813
Position 1230: 0.0008903036662441444
Position 9726: 0.0008604224540058308
Position 1142: 0.000848823679569596
Position 685: 0.0008272831303779287
Position 814: 0.0007177650704128038
Position 1603: 0.0007033763285833762
Position 12269: 0.0006239803771713628
Position 743: 0.0005997867941607432
Position 1300: 0.0005963536879928928
Position 1610: 0.0005899894497196646
Position 10707: 0.0005866716395171477
Position 13461: 0.0005357290709885675
Position 1006: 0.0005239390812451833
Position 9337: 0.0004979623448412371
Position 8282: 0.00046125692697575966
Position 7850: 0.00043328378321806356
Position 1573: 0.00042701453092925106
Position 903: 0.0003833435832103879
Position 1641: 0.0003749834276141991
Position 14036: 0.000365085088865082
Position 14184: 0.0003239361901631186
Position 1607: 0.00031656276827000013
Position 11302: 0.00031046416904210273
Position 13338: 0.0002826648646633791
Position 1525: 0.0002612128697081784
Position 832: 0.00023582917104902868
Position 6440: 0.00022536951237482852
Position 1285: 0.00021626713354952327
Position 906: 0.0001827894941233132
Position 10571: 0.00013668003941064247
Position 1808: 0.00011361715712442336
Position 9271: 0.0001130552068132501
Position 8704: 0.0001118990522335542
Position 10792: 0.00011178428426421218
Position 11965: 0.00010887755826603775
Position 3963: 0.00010862596294013458
Position 6635: 0.00010132951831540187
Position 1129: 9.518442990752619e-05
Position 11688: 7.915807784489095e-05
Position 9354: 6.840749782634837e-05
Position 8795: 6.75799521000094e-05
Position 10853: 6.0751818102146535e-05
Position 10856: 6.003361242254298e-05
Position 7415: 5.454969213368184e-05
Position 5320: 4.8813981737537884e-05
Position 8762: 4.869100964735648e-05
Position 9957: 4.020009604076103e-05
Position 9819: 3.644378059742238e-05
Position 8565: 3.314936938387394e-05
Position 9756: 2.8628273543813012e-05
Position 7796: 2.0365461412818824e-05
Position 3312: 1.9266698029364045e-05
Position 8662: 1.91029229334626e-05
Position 8861: 1.5615102754246652e-05
Position 8824: 1.5550513561469726e-05
Position 6418: 1.3909521268677428e-05
Position 352: 1.369973052333977e-05
Position 6321: 1.3542298625690562e-05
Position 391: 9.234753271209396e-06
Position 3817: 8.028451909506005e-06
Position 2769: 7.4001061940999515e-06
Position 2715: 6.80168691788095e-06
Position 7919: 6.122146918127742e-06
Position 2493: 5.5466533839239424e-06
Position 480: 5.104960260150318e-06
Position 4861: 5.03495490310082e-06
Position 3372: 4.773338308991773e-06
Position 3475: 4.772081948760929e-06
Position 3433: 4.561360983613914e-06
Position 7998: 4.443281734655059e-06
Position 6787: 4.388028751285528e-06
Position 4555: 4.3704257129105306e-06
Position 5998: 4.266275263732516e-06
Position 4603: 4.144938372037715e-06
Position 540: 4.11519959309626e-06
Position 3907: 3.341616085763984e-06
Position 3063: 3.0789049420857555e-06
Position 4707: 2.6376449062794946e-06
Position 4761: 2.4383681588135698e-06
Position 3665: 2.3667118761679438e-06
Position 2294: 2.0997910437499075e-06
Position 4953: 2.0546827044699516e-06
Position 2439: 1.9553561320668945e-06
Position 3160: 1.9540208835223456e-06
Position 5117: 1.7652138071535906e-06
Position 2824: 1.5726705459709903e-06
Position 1202: 1.3807284921549083e-06
Position 4401: 1.3302683018961978e-06
Position 4094: 1.2972447161002502e-06
Position 2578: 9.206083760684284e-07
Position 2829: 8.510458286295641e-07
Position 320: 8.440742885480699e-07
Position 1462: 7.981101180772043e-07
Position 2458: 7.660713653833485e-07
Position 2944: 5.44450504824302e-07
Position 2401: 5.292606959846244e-07
Position 679: 4.155816736467209e-07
Position 826: 3.6415989910810126e-07
Position 356: 3.639284594138727e-07
Position 245: 3.328269440167651e-07
Position 550: 2.9587299079705674e-07
Position 1240: 2.6847954210669816e-07
Position 1114: 2.5591922440611087e-07
Position 840: 2.54031216665881e-07
Position 2523: 2.2739471427674888e-07
Position 331: 1.7473364584190235e-07
Position 771: 1.5447601638190298e-07
Position 1411: 1.0478166657122778e-07
Position 422: 9.41792502728815e-08
Position 1364: 8.256444901519106e-08
Position 707: 7.741604075434867e-08
Position 1066: 7.665866375196135e-08
Position 460: 6.906726320176998e-08
Position 263: 4.502988549698681e-08
Position 1407: 3.0206137958695554e-08
Position 667: 2.3651483631341612e-08
Position 694: 2.3592234500904572e-08
Position 432: 7.017767384127959e-09
Position 912: 6.4919378469089794e-09
Position 201: 5.4464599099579946e-09
Position 1183: 4.712638848432055e-09
Position 1013: 4.230074905101414e-09
Position 547: 3.86469060520757e-09
Position 1080: 2.865998230063674e-09
Position 1046: 2.07347495354151e-09
Position 215: 1.8949758834393118e-09
Position 115: 1.7407412013302794e-09
Position 565: 1.599474711910483e-09
Position 704: 1.1982156727197223e-09
Position 203: 1.0247554128825192e-09
Position 100: 9.0306570530955e-10
Position 917: 7.886412071188748e-10
Position 786: 7.676287053190545e-10
Position 265: 5.336192747375411e-10
Position 938: 4.292405111703223e-10
Position 928: 2.6587611287816616e-10
Position 173: 2.622811410250942e-10
Position 950: 1.831747417333286e-10
Position 571: 1.4026317722870482e-10
Position 219: 9.93577372661243e-11
Position 217: 9.044767705850007e-11
Position 127: 6.012699482763406e-11
Position 89: 5.46726225011619e-11
Position 86: 3.632248114523063e-11
Position 622: 2.2135854331439056e-11
Position 133: 2.0314419912235476e-11
Position 179: 1.6953023096300274e-11
Position 156: 6.654115817953589e-12
Position 182: 1.6265634891831452e-12
Position 73: 4.230943219788928e-13
Position 137: 1.728077232578334e-13
Position 148: 7.150934286817633e-16
