Gene = Fdps
Position 933: 0.002935914769898524
Position 7656: 0.002905811398835964
Position 882: 0.002780247412902495
Position 7713: 0.0027587030758332346
Position 1613: 0.0027336307018892727
Position 1186: 0.002633199155493517
Position 6455: 0.0023675059697475975
Position 8087: 0.0022084315070628794
Position 7381: 0.0021860551657533734
Position 465: 0.0021413538162465932
Position 4360: 0.002139780125645263
Position 1164: 0.0020310900045285426
Position 7929: 0.001945429563011349
Position 543: 0.0018254349169698634
Position 2807: 0.0017846455523861146
Position 1136: 0.001762015540117869
Position 2778: 0.0017323125295293344
Position 2159: 0.0016286829541535671
Position 6452: 0.0016059986867423856
Position 272: 0.0015479723876449468
Position 5999: 0.0013928357143821613
Position 999: 0.0012797284697158718
Position 931: 0.0012495627762947551
Position 6551: 0.0012409856495812807
Position 4812: 0.0011745689805168662
Position 1206: 0.0011637483548344112
Position 2828: 0.0011510932925884627
Position 6858: 0.0011327773235023145
Position 4679: 0.0011184853511549576
Position 643: 0.0011085204563124303
Position 4733: 0.0010797706065886203
Position 2797: 0.0010572670812682263
Position 4900: 0.001044533053898462
Position 980: 0.001004906159424973
Position 7348: 0.0009863386621536939
Position 5371: 0.0009726942614856273
Position 3068: 0.0009484747648834934
Position 6605: 0.0009419211346704883
Position 1629: 0.0008697314803042372
Position 1194: 0.0008562650176920342
Position 7897: 0.0008546464894868058
Position 7670: 0.0008021837628156973
Position 2927: 0.0007635327926103932
Position 2584: 0.0007519427629037973
Position 6492: 0.000745368812249648
Position 482: 0.0007274874279582196
Position 7842: 0.0007157538957144282
Position 7837: 0.0006821271703179679
Position 3089: 0.0006571124169208834
Position 7686: 0.0006467007796376886
Position 3892: 0.0006377785454958471
Position 1191: 0.0006290760481166328
Position 3812: 0.0006230022273281726
Position 4879: 0.0005647935142465983
Position 6342: 0.0005582156807410757
Position 2548: 0.0005334043042054446
Position 6089: 0.0005050225759844566
Position 3268: 0.00048002766487993914
Position 826: 0.0004773635561863793
Position 8072: 0.0004590012127976866
Position 6782: 0.000413533264507244
Position 3053: 0.00040143498627052634
Position 2098: 0.0003865081259682539
Position 4975: 0.0003706937076375099
Position 6562: 0.00036577843900902453
Position 1686: 0.0003639461409190947
Position 1712: 0.00035869270173170825
Position 216: 0.00035488460313588225
Position 287: 0.0003470434649240083
Position 2243: 0.00032709878937531566
Position 3101: 0.0003021861547459867
Position 512: 0.0002974455266344865
Position 4763: 0.00029246199276031616
Position 3056: 0.0002923772425835748
Position 7051: 0.0002625607146662973
Position 2306: 0.0002511799090431159
Position 8208: 0.00024729641939234874
Position 6930: 0.0002387030910282693
Position 6910: 0.00023610878505087488
Position 7324: 0.000220292128299671
Position 6971: 0.00021548444285621974
Position 8232: 0.00021234087946810646
Position 720: 0.00021126203295893976
Position 6654: 0.00021115153354735167
Position 2429: 0.00020058546048514766
Position 1227: 0.00019971138395967703
Position 2576: 0.00019732691218420849
Position 6868: 0.00019584902179814706
Position 610: 0.0001932483824412973
Position 648: 0.0001883151825013445
Position 2250: 0.00018452756917061667
Position 3141: 0.00018150668900446113
Position 7471: 0.0001806110918499085
Position 2944: 0.00018056639210239282
Position 7045: 0.0001726202426701573
Position 6039: 0.00017180872385185654
Position 337: 0.00016691919333223438
Position 794: 0.00016269578367310314
Position 7388: 0.00016013187484904053
Position 7185: 0.00014342001344584714
Position 1666: 0.00014077589703730237
Position 8242: 0.00013869082497710176
Position 7394: 0.00013322890196369733
Position 2193: 0.00011550687555871241
Position 1287: 0.00011163763589882816
Position 487: 0.00010776772395787199
Position 8133: 0.00010743119925859977
Position 2188: 0.00010709652032559834
Position 7770: 0.00010691396110754224
Position 7800: 0.00010684535696173995
Position 2354: 9.970252497391841e-05
Position 399: 9.931262649230392e-05
Position 7954: 9.03159501848966e-05
Position 8161: 7.969921404636695e-05
Position 1404: 7.907049942544151e-05
Position 664: 7.186107395812539e-05
Position 8247: 6.179687708330803e-05
Position 2374: 6.0993010405478735e-05
Position 1019: 5.143571229092449e-05
Position 8295: 5.1083563335957274e-05
Position 1513: 4.613748105286037e-05
Position 4318: 4.407251340420363e-05
Position 2209: 4.137375088075589e-05
Position 2236: 3.791018600035642e-05
Position 715: 3.75709592219466e-05
Position 1382: 3.453597865217831e-05
Position 7211: 3.3934119552113974e-05
Position 295: 3.270637035317593e-05
Position 627: 3.20714251967428e-05
Position 3059: 3.177857533855097e-05
Position 1635: 3.127041572541138e-05
Position 749: 3.070933472646003e-05
Position 171: 2.983848497418589e-05
Position 3911: 2.950974974596553e-05
Position 3755: 2.84877793721837e-05
Position 2900: 2.8446232420410637e-05
Position 1242: 2.4944614582179148e-05
Position 3322: 2.479507685473357e-05
Position 3123: 2.375790973405773e-05
Position 614: 2.2395978257134456e-05
Position 2543: 2.2311688625549782e-05
Position 7450: 2.102178107353546e-05
Position 3749: 1.6861966484753906e-05
Position 177: 1.6628726633956155e-05
Position 607: 1.589331652306533e-05
Position 7354: 1.5661550448505734e-05
Position 369: 1.302557026648259e-05
Position 4299: 1.1794643687359547e-05
Position 4658: 1.1457029247534537e-05
Position 3728: 1.0945197259692546e-05
Position 2782: 1.0288114686547814e-05
Position 3244: 9.543030231623476e-06
Position 3641: 9.31963505401888e-06
Position 189: 9.237137042974287e-06
Position 7719: 8.410704167259517e-06
Position 3104: 8.228722951184884e-06
Position 162: 8.218003585443347e-06
Position 2608: 6.036760644249201e-06
Position 2381: 5.920238255359575e-06
Position 7295: 4.34956072752161e-06
Position 7258: 3.823108853680569e-06
Position 309: 2.5700716385954447e-06
Position 2357: 2.302024532119607e-06
Position 3509: 2.0927480866934447e-06
Position 7501: 1.986436626735694e-06
Position 7218: 1.9343874888044784e-06
Position 3686: 1.8371392163723264e-06
Position 7292: 1.6673745256896243e-06
Position 2417: 1.5460547684386658e-06
Position 3465: 1.4607186549114282e-06
Position 3619: 1.4472155100469102e-06
Position 2639: 1.27747987648449e-06
Position 3609: 1.2123353011188634e-06
Position 2817: 9.975063082359431e-07
Position 3171: 9.888492874014275e-07
Position 1245: 8.859218852473304e-07
Position 2949: 7.499136001906023e-07
Position 1258: 4.33273028849274e-07
Position 2654: 4.1762295915683174e-07
Position 422: 2.990775495717006e-07
Position 1447: 2.4426033785293094e-07
Position 7147: 1.4754895815686902e-07
Position 358: 1.4121146861511285e-07
Position 127: 9.395473450230272e-08
Position 1736: 7.564510840808017e-08
Position 1580: 4.2324810111496657e-08
Position 1576: 2.8999489176223214e-08
Position 1746: 2.0193127862575683e-08
Position 352: 3.0517965163602903e-09
Position 4997: 2.7179002381120013e-09
Position 155: 1.8573868824934258e-09
Position 122: 7.10688377589458e-10
Position 424: 6.471155828896104e-10
Position 384: 6.371161205910777e-10
Position 1264: 1.5797617895749629e-10
