Gene = Pgam5
Position 94: 2.0345561049740364e-05
Position 710: 1.2002580113106857e-05
Position 123: 8.54166289580522e-06
Position 351: 7.821308550194253e-06
Position 4404: 6.984656677212734e-06
Position 4434: 6.817949162474878e-06
Position 328: 6.626074382765469e-06
Position 345: 6.550553444794956e-06
Position 510: 5.253867412794677e-06
Position 463: 3.7783842506784352e-06
Position 4771: 3.5638554942980277e-06
Position 338: 2.3741275795504495e-06
Position 26: 1.824750633637473e-06
Position 474: 1.7083836313046052e-06
Position 457: 1.7058323769449967e-06
Position 536: 1.5162144672338237e-06
Position 359: 1.4611928153251077e-06
Position 2758: 9.837556515296075e-07
Position 658: 9.322547623834113e-07
Position 82: 7.977264868248272e-07
Position 680: 7.071807476679022e-07
Position 18: 6.953870930532146e-07
Position 412: 4.7484192032592823e-07
Position 213: 3.869695393470681e-07
Position 3987: 3.689386626844829e-07
Position 4424: 3.346108758853628e-07
Position 365: 3.21605773612741e-07
Position 108: 2.2463954153230444e-07
Position 349: 1.8519940284614554e-07
Position 5: 1.6824618299154715e-07
Position 489: 1.4995093856264315e-07
Position 548: 3.8104507053612455e-08
Position 554: 2.2485854187927575e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 9449: 0.7898521517538325
Position 4058: 0.7821700519943364
Position 4241: 0.6503846339493288
Position 3850: 0.5412220631812366
Position 2621: 0.5005378077603738
Position 2892: 0.47398760883533203
Position 3728: 0.3615570159633228
Position 4244: 0.3153762636802631
Position 9669: 0.09082641931033646
Position 3834: 0.07550896917503978
Position 599: 0.06730574750211087
Position 2652: 0.06396918924835322
Position 6494: 0.050005430725821386
Position 7614: 0.04430786291550971
Position 8674: 0.04404706059140563
Position 6764: 0.040302985643209346
Position 2657: 0.03606190236942328
Position 1019: 0.034923625741038106
Position 7775: 0.03334568782151363
Position 7796: 0.03211624499954073
Position 2552: 0.031228677156959938
Position 9285: 0.02468851724508894
Position 2677: 0.016846065768093714
Position 5493: 0.014014903593054141
Position 4068: 0.012711485987215021
Position 6430: 0.011222731803343973
Position 2431: 0.011167570371537958
Position 1238: 0.01075764828161427
Position 2693: 0.010462587336929768
Position 4040: 0.010110884501234383
Position 3801: 0.009117590526879358
Position 3890: 0.008651120756505277
Position 1195: 0.00850999924539145
Position 6221: 0.008486689536426662
Position 8808: 0.008107538047198902
Position 6256: 0.007265672151943379
Position 4763: 0.006959551372387198
Position 9459: 0.006952117594831438
Position 7988: 0.006260743934825372
Position 3940: 0.005400207526225436
Position 8737: 0.00537981298478093
Position 2417: 0.00535613143890388
Position 6393: 0.005237580630783607
Position 10492: 0.004963233453783471
Position 4844: 0.004602464161735571
Position 6241: 0.004548156737711353
Position 3746: 0.004420611126247862
Position 10394: 0.0043451286410296965
Position 1160: 0.00404870596439496
Position 3079: 0.004048173440697413
Position 9503: 0.004018315455495516
Position 2751: 0.003907918001259771
Position 4981: 0.003761471197340753
Position 2709: 0.003745376648143301
Position 390: 0.003660008572347464
Position 7829: 0.003563956077660893
Position 9472: 0.0035274905796417073
Position 6450: 0.0031904416042461553
Position 5655: 0.0030199034069964643
Position 7110: 0.002903981905085653
Position 5676: 0.002759703145681988
Position 7030: 0.002600117838718657
Position 4282: 0.0025677920592369007
Position 5593: 0.002425231028909214
Position 10009: 0.0023744964806910935
Position 3008: 0.0022869574036756
Position 2364: 0.0022449890456461476
Position 1280: 0.002173028864151971
Position 1764: 0.0021337353761311947
Position 10049: 0.0020181182891761164
Position 2628: 0.0019644330924659488
Position 1045: 0.001950359627467518
Position 8508: 0.0019187969015787344
Position 4698: 0.0018976322157403286
Position 3700: 0.0018259120205368247
Position 365: 0.001750425187534697
Position 5523: 0.0016614580234486287
Position 9428: 0.001653752138109651
Position 2715: 0.0016362087405604158
Position 4375: 0.0015895157672672839
Position 919: 0.0015445938926632891
Position 4684: 0.0014941972993564952
Position 4948: 0.0014655079971283187
Position 7226: 0.001411009389298633
Position 7395: 0.0013955028921676543
Position 5015: 0.0012063433939439097
Position 7713: 0.0012013249124168876
Position 7143: 0.0010710216936811456
Position 3903: 0.0009571743230392686
Position 1244: 0.0009189859247680595
Position 1112: 0.0009165077907400515
Position 2464: 0.000894921329631522
Position 5476: 0.0008808734704987764
Position 4070: 0.0008659487668436275
Position 5948: 0.0008548777493471584
Position 7342: 0.0008487668491135389
Position 2800: 0.0008484278251897137
Position 6382: 0.0007655118113004411
Position 7816: 0.0007373406987531468
Position 4562: 0.0006945444648366107
Position 5087: 0.0006546083060489046
Position 639: 0.000605811602713011
Position 9354: 0.0005945172886206662
Position 6094: 0.0005721612462043259
Position 3092: 0.0005585132949965601
Position 2565: 0.0005381544079799085
Position 3095: 0.0005329774459724579
Position 1065: 0.0005274975953398336
Position 4906: 0.000521596904060517
Position 4011: 0.0004976225550334785
Position 6543: 0.0004896090598633419
Position 907: 0.00047749058851121725
Position 2574: 0.0004622683484675359
Position 6091: 0.000447654071233019
Position 4094: 0.00044290936707301777
Position 6540: 0.00043910381893585586
Position 3513: 0.000438861127621484
Position 2626: 0.0004086657218808074
Position 2216: 0.00039685524320820357
Position 2965: 0.00037340492783326994
Position 1071: 0.00036514617481639053
Position 2927: 0.0003493035567553825
Position 5772: 0.00028164783397758756
Position 3943: 0.00026880733381280815
Position 495: 0.0002613221856486206
Position 4994: 0.00024895969775788206
Position 5125: 0.0002245957139647281
Position 4601: 0.00020883174663036803
Position 2590: 0.0002081070700037184
Position 455: 0.00018559539828143362
Position 3604: 0.0001795182038408213
Position 1634: 0.00016999115746674988
Position 422: 0.00015568156353079705
Position 4079: 0.0001510091687391972
Position 1629: 0.00014989137053495952
Position 5204: 0.00014499919903898363
Position 312: 0.00012923350963346336
Position 334: 9.15120903223205e-05
Position 4254: 8.972553193139025e-05
Position 2385: 7.435929315675874e-05
Position 317: 6.846425023538862e-05
Position 1773: 5.8959084135909444e-05
Position 3019: 5.8410713979781545e-05
Position 2281: 5.6248804764726404e-05
Position 4180: 5.414162474877601e-05
Position 2486: 4.6405719281183856e-05
Position 4733: 4.388721238147026e-05
Position 4074: 4.1156919663190014e-05
Position 1526: 4.0393102148347104e-05
Position 940: 3.457266421433562e-05
Position 5526: 3.0300873236467434e-05
Position 825: 2.678457943980099e-05
Position 4272: 2.453767601163317e-05
Position 4260: 5.865748820181059e-06
Position 567: 3.6690221329527653e-06
Position 529: 3.1556214156511445e-06
Position 563: 2.410698874401921e-06
Position 474: 2.186485805498204e-06
Position 546: 2.151004657974564e-06
Position 3547: 1.6325981630213385e-06
Position 788: 1.5807900660163436e-06
Position 132: 1.5163436626539209e-06
Position 5435: 1.4341670158908248e-06
Position 468: 1.376964512145357e-06
Position 552: 1.2460474312429308e-06
Position 4309: 1.1526773662039294e-06
Position 571: 1.147319438841734e-06
Position 536: 9.963740533516789e-07
Position 641: 8.901936592020976e-07
Position 2826: 8.558703896093624e-07
Position 4467: 7.544302968047373e-07
Position 2962: 7.203910675868692e-07
Position 829: 6.097405257536676e-07
Position 1235: 5.998864431251793e-07
Position 609: 5.1133485890682e-07
Position 4380: 4.4526249282914604e-07
Position 470: 3.796525417304574e-07
Position 457: 3.7741879338450035e-07
Position 741: 2.8508431996546944e-07
Position 144: 2.8306249563498227e-07
Position 4807: 2.8196248914818317e-07
Position 4313: 2.721056216383982e-07
Position 192: 2.640252406020217e-07
Position 345: 2.411630728505792e-07
Position 693: 2.0404224410033987e-07
Position 648: 1.8214528036198274e-07
Position 1310: 1.799775218878571e-07
Position 953: 1.6425776953208314e-07
Position 4484: 1.1057555545697501e-07
Position 833: 1.0847027607714333e-07
Position 646: 8.086185264212806e-08
Position 715: 4.791402826564204e-08
Position 137: 4.4447010749919016e-08
Position 159: 4.085284459853953e-08
Position 1126: 3.071932667857342e-08
Position 4603: 2.8022954605501665e-08
Position 482: 2.563812113735708e-08
Position 548: 2.201940168990978e-08
Position 195: 2.1869342690050804e-08
Position 201: 1.525128436589882e-08
Position 4186: 7.404678601050885e-09
Position 666: 3.8863788843385115e-10
Position 4135: 1.6425889247176812e-11
