Gene = Kri1
Position 8777: 2.3968467509841893e-05
Position 8687: 2.36349396288638e-05
Position 501: 2.3284546039171567e-05
Position 11604: 2.3265363510773754e-05
Position 1492: 2.1772644144683245e-05
Position 7131: 2.1499727402617173e-05
Position 529: 2.126980012791308e-05
Position 1036: 2.0560806381299584e-05
Position 11589: 1.9992362095523207e-05
Position 2170: 1.9657246848889536e-05
Position 3204: 1.8801927320349955e-05
Position 1476: 1.8297465442520146e-05
Position 164: 1.8152889520462732e-05
Position 1438: 1.7131141593838866e-05
Position 1726: 1.6187122158266968e-05
Position 550: 1.5217125040698116e-05
Position 466: 1.5155213440354448e-05
Position 2318: 1.512707593412014e-05
Position 3339: 1.5027423874462069e-05
Position 2149: 1.4868761131313797e-05
Position 553: 1.4246707753224337e-05
Position 2684: 1.3468552310901072e-05
Position 3152: 1.2762535858994327e-05
Position 347: 1.1490697675038384e-05
Position 1058: 1.1031948937138117e-05
Position 1056: 1.0870348132847254e-05
Position 370: 1.0783973125727674e-05
Position 979: 1.0660505128283766e-05
Position 2749: 1.0587575935274463e-05
Position 8764: 1.044070248724555e-05
Position 1135: 9.98189747479994e-06
Position 11716: 9.9793160810194e-06
Position 8139: 8.369917142179123e-06
Position 11690: 8.192605607128507e-06
Position 758: 6.634485732365089e-06
Position 7157: 6.120129380232166e-06
Position 3228: 5.797026106726237e-06
Position 919: 5.117447838560939e-06
Position 153: 5.04026583371999e-06
Position 39: 4.7203870588643395e-06
Position 80: 4.7070720725964456e-06
Position 976: 4.264382493079314e-06
Position 60: 3.903166450069645e-06
Position 4219: 3.0764047519392883e-06
Position 7810: 2.3103137632251814e-06
Position 8042: 2.272530704942998e-06
Position 2908: 1.0625624027679817e-06
Position 3139: 1.0500764769100144e-06
Position 3324: 7.880646527268019e-07
Position 2623: 6.528508934772609e-07
Position 7056: 5.897632636863511e-07
Position 2780: 4.962808806089249e-07
Position 2796: 7.738629338748636e-08
Position 2760: 7.14079113531414e-08
Position 141: 2.2453598065702286e-08
Position 184: 2.1351092548060585e-08
Position 339: 1.8213988266100194e-08
Position 11640: 2.2253691554146328e-09
Position 627: 1.7076378295551929e-09
Position 375: 1.1668319114970098e-09
Position 196: 6.842732497743051e-10
Position 182: 3.2403723814967895e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 7709: 0.9978057178210114
Position 2601: 0.983428902497016
Position 196: 0.9788323047685492
Position 8437: 0.9643287387430479
Position 11495: 0.9630007572592758
Position 11787: 0.9586648605566117
Position 1284: 0.9299651916753154
Position 13720: 0.8961940786480431
Position 11994: 0.8927278167514932
Position 11333: 0.8869174200484156
Position 5740: 0.8145479454323225
Position 12467: 0.7704876464098258
Position 6057: 0.7049372036579247
Position 6229: 0.5631179885804378
Position 12601: 0.5351318612577647
Position 6765: 0.3949581077218244
Position 6799: 0.3449047270344318
Position 7479: 0.25248297028410144
Position 5870: 0.16814663020148196
Position 8133: 0.1116762038870731
Position 11314: 0.10909216242606733
Position 6013: 0.10706207949278486
Position 2038: 0.10682099290653138
Position 14190: 0.07196321632777486
Position 6235: 0.06645785723128941
Position 9143: 0.057949116149335324
Position 8685: 0.05480354843173817
Position 6374: 0.05389720248771883
Position 1879: 0.043023635285478354
Position 7871: 0.03610680520039197
Position 5672: 0.03257857197505943
Position 2971: 0.031899908371369426
Position 12247: 0.029159066815982276
Position 4998: 0.028652948979778207
Position 7273: 0.02320550388220273
Position 6830: 0.021623120861913862
Position 5705: 0.021454599881379058
Position 6081: 0.0190376675059194
Position 1965: 0.016717836301242035
Position 6265: 0.016074482880259592
Position 9919: 0.015041165781171565
Position 1174: 0.014766851405268965
Position 8138: 0.014442219934801364
Position 6723: 0.013527484550863085
Position 8252: 0.01334241606139133
Position 7487: 0.01262453241913163
Position 6076: 0.012545803439766629
Position 402: 0.012345138813647237
Position 8440: 0.012146749364600858
Position 8184: 0.011906116362940825
Position 8287: 0.01159859474562212
Position 6242: 0.011537020075543802
Position 13230: 0.010950794972226766
Position 5713: 0.010548615256201578
Position 8443: 0.010195788544294886
Position 373: 0.010096933494484426
Position 2619: 0.00981867416797698
Position 12021: 0.009640764564967994
Position 4722: 0.009616752789535634
Position 1990: 0.00954566719579811
Position 5396: 0.008551891170642133
Position 1302: 0.00814284646571788
Position 2044: 0.006899626061005812
Position 11810: 0.006869858435100037
Position 12477: 0.006813466822410053
Position 7083: 0.006546224151979461
Position 8411: 0.00650015643166064
Position 5637: 0.005804651458554158
Position 8226: 0.005804377075769507
Position 2040: 0.005627675357074008
Position 3867: 0.005483048983043255
Position 3899: 0.005474434759218075
Position 1299: 0.005225777436543787
Position 7451: 0.005125630048037229
Position 12614: 0.00505200797317478
Position 354: 0.004956831147147711
Position 6084: 0.004921752550227001
Position 5795: 0.004891787537784024
Position 12611: 0.004373682224235921
Position 6030: 0.004327716115586655
Position 2118: 0.003995926005274448
Position 2282: 0.0038249423755579645
Position 12608: 0.003708231819142981
Position 7960: 0.0036405236102414356
Position 5999: 0.003501770982649707
Position 13388: 0.0034845709398851833
Position 12623: 0.0034302863821957007
Position 7028: 0.0034171407622165736
Position 2234: 0.00326729069679923
Position 12002: 0.0031762197641433784
Position 9942: 0.0031117669277036094
Position 3477: 0.0030777189013510113
Position 6238: 0.002836448203238349
Position 3496: 0.002796000781001388
Position 13993: 0.002793289664078595
Position 1699: 0.002613059720655156
Position 12080: 0.002518631802211732
Position 2347: 0.002518170654931215
Position 6008: 0.0024777854564291568
Position 6850: 0.0023686705062082917
Position 12617: 0.0022282533682126517
Position 2607: 0.0019444544822789268
Position 8176: 0.0019282909455820112
Position 4036: 0.001878311631626272
Position 14194: 0.0018675563114645083
Position 10583: 0.0018574894244134728
Position 7999: 0.001659578772828888
Position 13737: 0.0016566011546166374
Position 5657: 0.001651555853640621
Position 6704: 0.0016415094140431788
Position 10239: 0.0015473307086522673
Position 10107: 0.0014679810471637323
Position 8203: 0.0014516398388586239
Position 955: 0.0014338483332433788
Position 11667: 0.0014088362167062518
Position 6504: 0.0013808684756458967
Position 13746: 0.001331765738241817
Position 10707: 0.0013042136345630892
Position 12047: 0.0012932032090492212
Position 1305: 0.0012233783318747824
Position 2419: 0.001114116415414912
Position 6731: 0.0010912536928716018
Position 11797: 0.001031918576830032
Position 8599: 0.0010276462504284292
Position 10380: 0.0010003564905353899
Position 5058: 0.0009944684996831211
Position 8259: 0.000992693102450649
Position 5678: 0.000984239876746547
Position 11848: 0.0009757088790375812
Position 375: 0.0009717131088404512
Position 2328: 0.0009179268813393507
Position 9419: 0.0009150786191053804
Position 202: 0.0008969369860493005
Position 1256: 0.000892267522043215
Position 2979: 0.0008906909244311305
Position 6811: 0.0008651749871411798
Position 1567: 0.0008632986072559858
Position 6892: 0.000850616578435991
Position 8608: 0.0007879051842460117
Position 2002: 0.0007873906353958306
Position 2579: 0.0007842253785609348
Position 6742: 0.0007595299119120733
Position 11530: 0.0007452765110293421
Position 7878: 0.0007419007002777347
Position 7873: 0.0007371056931029672
Position 4083: 0.0007281878676360913
Position 11823: 0.0007217033124032477
Position 12969: 0.0007135484149642992
Position 6116: 0.0007039292869805877
Position 14216: 0.0006964946928451493
Position 2380: 0.0006832690741543286
Position 8155: 0.0006211216605958584
Position 1110: 0.0006105241926319771
Position 7523: 0.0005932344208799052
Position 12205: 0.0005925241632266549
Position 1647: 0.0005671766828531631
Position 13680: 0.0005633569181722305
Position 8391: 0.0005533071393801471
Position 11744: 0.0005486373659798941
Position 239: 0.0005363866880001264
Position 6127: 0.0005156184668479193
Position 14009: 0.0005146382910697926
Position 8091: 0.000497912221928789
Position 3419: 0.00046745979999638103
Position 986: 0.0004649919663175066
Position 13467: 0.0004633151444309698
Position 1319: 0.00045459592300546125
Position 1466: 0.00043490710011184145
Position 6274: 0.00041798213652960805
Position 12198: 0.00040956093564661547
Position 5567: 0.0004064544450835156
Position 2072: 0.00039935988148281275
Position 11534: 0.0003982288206889885
Position 347: 0.0003787813555581579
Position 9501: 0.00036741186133199514
Position 3523: 0.00036531395655346424
Position 756: 0.00035139515517053235
Position 12887: 0.0003495146813440206
Position 695: 0.00033426622472474473
Position 6895: 0.0003310255100235158
Position 1967: 0.0003292842727647774
Position 11878: 0.0003249881453937157
Position 2824: 0.0003163769677127352
Position 725: 0.00031290783061319467
Position 1971: 0.00031021397596436845
Position 6901: 0.00029904613617161795
Position 12583: 0.00029830768518750926
Position 11554: 0.0002968306687731618
Position 1309: 0.00029112263544730697
Position 10502: 0.0002850627971074007
Position 381: 0.0002538265009051319
Position 12200: 0.0002537754369994423
Position 12893: 0.00024395178316633445
Position 2633: 0.00023585664157699644
Position 1014: 0.00023161192985836454
Position 7915: 0.0002218680782915208
Position 6952: 0.00021531326116334037
Position 11655: 0.00021196241369700124
Position 1338: 0.00020494773758247798
Position 8160: 0.0002045775632064726
Position 12444: 0.00019936917321744762
Position 2365: 0.0001947738947379515
Position 2563: 0.00019029204636634143
Position 7884: 0.00018635122028397391
Position 1761: 0.0001835884029548239
Position 7715: 0.00018328900951673812
Position 8590: 0.0001831459152993916
Position 1926: 0.0001822791664435635
Position 2623: 0.00018212016369087146
Position 5502: 0.0001801453148366019
Position 8560: 0.0001779938254429808
Position 1056: 0.0001732584463051767
Position 2046: 0.00016956411655696555
Position 2845: 0.0001695408950791082
Position 14108: 0.00016914117918264942
Position 1341: 0.00016779363619798558
Position 7963: 0.00016547295666936515
Position 11826: 0.00016260068984707773
Position 11117: 0.0001603520400479213
Position 13650: 0.00014561221665484114
Position 8620: 0.00014242724129353326
Position 1116: 0.00013893460213777105
Position 6285: 0.00013580169266293646
Position 3313: 0.00013578286663931547
Position 1978: 0.00013018645254249796
Position 1202: 0.00012788931822571272
Position 1613: 0.00012348779469832495
Position 529: 0.00011579422682860517
Position 2806: 0.00011541672764432645
Position 11747: 0.00011376045717157353
Position 976: 0.00010754588773353245
Position 1713: 0.00010570222342983187
Position 1182: 0.00010004410289618451
Position 4044: 9.900843803997547e-05
Position 2657: 9.707245656619836e-05
Position 2621: 9.664068485181851e-05
Position 1744: 9.294798308587124e-05
Position 13036: 8.775476558387921e-05
Position 10973: 8.56434250007632e-05
Position 3015: 8.518015248316606e-05
Position 1492: 8.458883006009363e-05
Position 1499: 8.167838171206185e-05
Position 2627: 7.76985030280666e-05
Position 5411: 7.726774081735937e-05
Position 2576: 7.648532438988813e-05
Position 433: 7.420356139695866e-05
Position 2311: 7.150285680873753e-05
Position 214: 7.1434581083698e-05
Position 839: 6.60326253423503e-05
Position 12515: 6.553847786973469e-05
Position 6898: 6.458631441021372e-05
Position 1344: 5.703780325190608e-05
Position 1597: 5.5935373530537026e-05
Position 1884: 5.0830506054737475e-05
Position 583: 4.991645904209119e-05
Position 1749: 4.895075687855293e-05
Position 1719: 4.856703324552167e-05
Position 1362: 4.7925123239935915e-05
Position 1930: 4.634011090938593e-05
Position 7681: 4.294456125794481e-05
Position 1715: 4.28938635984502e-05
Position 8294: 4.23143767289838e-05
Position 174: 4.1097657990354446e-05
Position 7655: 3.855423077459995e-05
Position 728: 3.774611327523723e-05
Position 1571: 3.720770991941577e-05
Position 1619: 3.58225335649666e-05
Position 257: 3.477583628974426e-05
Position 1068: 3.4445681699190444e-05
Position 2239: 3.2746868149004516e-05
Position 11684: 3.260977120836171e-05
Position 903: 3.212456073227211e-05
Position 6331: 3.199575045887319e-05
Position 8494: 3.180297950303381e-05
Position 167: 3.006770811794231e-05
Position 11884: 2.7903528728451792e-05
Position 1773: 2.7338553493164443e-05
Position 11855: 2.556217633809467e-05
Position 1016: 2.188306971573239e-05
Position 2149: 1.955073682944381e-05
Position 11754: 1.831885692745023e-05
Position 8811: 1.7992556920181192e-05
Position 1600: 1.787344769889944e-05
Position 1721: 1.735569598831273e-05
Position 8364: 1.6380918354173132e-05
Position 1307: 1.5133966065949025e-05
Position 435: 1.4486918224841338e-05
Position 1528: 1.2243529148825872e-05
Position 6019: 1.2155840588395273e-05
Position 8643: 1.0408247996703405e-05
Position 385: 1.0175273514820657e-05
Position 8554: 8.846128115155862e-06
Position 8820: 7.810245046544067e-06
Position 8384: 7.270422639239282e-06
Position 9005: 5.9505436059771835e-06
Position 11669: 5.937918842833126e-06
Position 8524: 5.8535473497073094e-06
Position 2488: 5.798646289023892e-06
Position 2556: 5.702218079585773e-06
Position 4595: 5.662932168963092e-06
Position 1029: 5.304884466128125e-06
Position 9186: 5.273158350019073e-06
Position 8470: 5.0864703736376755e-06
Position 811: 4.6430818849039785e-06
Position 885: 4.641624540621114e-06
Position 535: 4.195827504306487e-06
Position 3174: 3.912139772344833e-06
Position 3187: 3.2580170879821824e-06
Position 621: 2.6691788226732144e-06
Position 246: 2.3439095137428693e-06
Position 2643: 2.126612890425281e-06
Position 3269: 2.120896340712437e-06
Position 8714: 2.104326206401617e-06
Position 2640: 2.023941021397264e-06
Position 1383: 1.8546645199326052e-06
Position 2660: 1.7545627053419493e-06
Position 1638: 1.7376114513672758e-06
Position 12011: 1.5608510562921148e-06
Position 1474: 1.5006113358287883e-06
Position 12014: 1.4762886886892275e-06
Position 1522: 1.4733085075167994e-06
Position 7501: 1.3828175411616189e-06
Position 1366: 1.302132888218879e-06
Position 3323: 1.2432130093124043e-06
Position 2693: 1.1707055236158545e-06
Position 2524: 1.1391265765379725e-06
Position 1666: 1.0599622752210045e-06
Position 8759: 1.022785538731421e-06
Position 3238: 7.653750133911476e-07
Position 7911: 7.598848407088766e-07
Position 1515: 6.668978993542925e-07
Position 9903: 6.57528672039809e-07
Position 3251: 6.253146315725245e-07
Position 1130: 5.944845501509559e-07
Position 3284: 5.0706152763504e-07
Position 4115: 4.5785960641659605e-07
Position 7496: 4.3447269866592957e-07
Position 3062: 4.181036638321957e-07
Position 2663: 4.172311152777283e-07
Position 3053: 4.042881531954804e-07
Position 6904: 3.874522470699276e-07
Position 3090: 3.858620924727794e-07
Position 3067: 3.5639717818582857e-07
Position 3134: 3.4019618350326834e-07
Position 8148: 3.030609283793649e-07
Position 3003: 2.7277478706435357e-07
Position 2987: 2.7033246629032336e-07
Position 12695: 2.4884246650003753e-07
Position 4141: 2.403643382061563e-07
Position 8068: 1.8698823966677642e-07
Position 2162: 1.4185450098691526e-07
Position 1468: 8.141250234920817e-08
Position 882: 7.365634087195441e-08
Position 863: 6.562595982125357e-08
Position 466: 3.0402659548572145e-08
Position 459: 2.8371417478469818e-08
Position 132: 2.2011016944265328e-08
Position 138: 1.460830374015947e-08
Position 3288: 1.4275356106384966e-08
Position 264: 1.1839062214132812e-08
Position 2853: 9.464374865620116e-09
Position 3194: 9.328351106031346e-09
Position 1036: 1.977565298971681e-09
Position 443: 1.6445865687129016e-09
Position 851: 9.652919811337726e-10
Position 590: 9.370484240660902e-10
Position 8777: 1.0765542154706322e-10
Position 478: 5.4970461033148617e-11
Position 539: 2.158982655866761e-11
Position 118: 8.441547496076885e-12
Position 275: 3.734339366688037e-12
Position 114: 2.9623969446690696e-12
Position 105: 4.921664263873274e-13
