Gene = Emcn
Position 618: 0.00010458383578941455
Position 1325: 0.00010327550423011185
Position 1900: 0.00010212149426909196
Position 434: 9.798529248957777e-05
Position 1113: 9.741820405350832e-05
Position 1941: 9.715332689246924e-05
Position 1493: 8.548205837440208e-05
Position 1442: 6.511505415715285e-05
Position 1808: 5.63379720172966e-05
Position 1823: 4.864884966081096e-05
Position 1472: 3.8693328533213455e-05
Position 950: 2.9615795730699438e-05
Position 401: 2.405013414328065e-05
Position 278: 1.7179029436849093e-05
Position 301: 9.311416288327248e-06
Position 2979: 8.314709033975628e-06
Position 531: 6.326427811257075e-06
Position 361: 6.008769770377522e-06
Position 1606: 4.608415521129063e-06
Position 533: 4.237958392715439e-06
Position 304: 3.528406317256382e-06
Position 371: 1.8640258824096223e-06
Position 246: 1.686773008242311e-06
Position 621: 1.3089594941049121e-06
Position 155: 9.674998815665405e-07
Position 308: 9.208596616773811e-07
Position 320: 8.323470728544968e-07
Position 391: 6.697079560775326e-07
Position 285: 5.43026329824342e-07
Position 971: 3.5024767437029256e-07
Position 1009: 3.43877046032924e-07
Position 1081: 2.934548660821086e-07
Position 539: 2.786334854057147e-07
Position 661: 2.0468647082481574e-07
Position 324: 1.4533208780581478e-07
Position 1084: 1.369217974867653e-07
Position 143: 1.0862531404737979e-07
Position 280: 6.659181609964178e-08
Position 763: 5.526652793675949e-08
Position 653: 4.742944919536865e-08
Position 159: 3.570955507280987e-08
Position 213: 1.6511935669476394e-08
Position 293: 7.222811654962204e-09
Position 295: 6.817935544147315e-09
Position 317: 5.404146473610943e-09
Position 821: 3.964407065721754e-09
Position 206: 2.423120425911023e-09
Position 322: 1.337697525176452e-09
Position 169: 1.02629443854922e-09
Position 219: 1.7735715475806313e-10
