Gene = Cldn12
Position 524: 0.000549277857858756
Position 1418: 0.00048511663470302653
Position 1847: 0.0004779929161594649
Position 455: 0.000475420937732497
Position 1674: 0.00043733646958056944
Position 846: 0.000364065981894945
Position 7201: 0.0003570125167395797
Position 7135: 0.00035617650274985486
Position 1974: 0.0002874350013601527
Position 543: 0.0002811777288802033
Position 557: 0.00027055461064595367
Position 1486: 0.0002601047906481381
Position 2099: 0.0002456699168426466
Position 761: 0.00018256293414179367
Position 1009: 0.0001531865300686367
Position 669: 0.00012766526823290537
Position 7467: 0.00012566720440688168
Position 108: 0.00011898573274779713
Position 574: 7.347057353011229e-05
Position 202: 7.154769217921764e-05
Position 700: 6.237633762745303e-05
Position 387: 5.981831990770405e-05
Position 616: 4.637531695065396e-05
Position 234: 3.889045153651811e-05
Position 583: 3.639320578257721e-05
Position 953: 2.8332121766097333e-05
Position 273: 2.393554255393004e-05
Position 661: 1.4383539119388803e-05
Position 1433: 9.584563593437546e-06
Position 531: 8.613897558244234e-06
Position 848: 7.215665955782364e-06
Position 150: 5.65019817586521e-06
Position 205: 3.866562794322051e-06
Position 77: 3.2072977704549176e-06
Position 266: 3.1726666197043323e-06
Position 372: 2.530262246596574e-06
Position 212: 9.073299778540458e-07
Position 809: 6.475446698543017e-07
Position 817: 5.952888055790981e-07
Position 158: 3.998266280346436e-07
Position 1614: 3.705728987146504e-07
Position 259: 2.1320747322011129e-07
Position 161: 1.8000756513457516e-07
Position 707: 2.107146030141596e-08
Position 365: 4.791887149455735e-09
