Gene = Pdcd10
Sorted 3' Splice Sites (High to Low Probability):
Position 15477: 0.9714349701928592
Position 21193: 0.3769560206150995
Position 6747: 0.2372240239747121
Position 18115: 0.2225261454648953
Position 11870: 0.2048158919554521
Position 5075: 0.18547159107977024
Position 17470: 0.12504959946627922
Position 3058: 0.0973148153767213
Position 2976: 0.08823378592603905
Position 2896: 0.07585059986744137
Position 18149: 0.07029314133855136
Position 1347: 0.061714747626188
Position 3486: 0.059231007639651084
Position 7101: 0.057090799359633224
Position 2768: 0.030129384415962652
Position 5017: 0.029246354543946015
Position 15759: 0.02878976763944994
Position 1165: 0.02352033835269594
Position 15959: 0.019274235088419696
Position 2730: 0.01880831592935713
Position 2920: 0.015320557683814417
Position 1301: 0.012177770707431349
Position 1537: 0.0102698799649262
Position 16257: 0.008478529318501684
Position 5014: 0.0073026892495445875
Position 5400: 0.005809738857469302
Position 1583: 0.004664758232357349
Position 4827: 0.004614103355996185
Position 1553: 0.004057881395252703
Position 3531: 0.003531579186309507
Position 3397: 0.0035234003797293464
Position 14547: 0.0034424984493551707
Position 3394: 0.003266714152686232
Position 1798: 0.0031354229200331826
Position 3005: 0.003032179418423799
Position 14346: 0.0029566358851291145
Position 336: 0.0027783807696778284
Position 13483: 0.0021175946808106977
Position 355: 0.0020431842766410477
Position 1985: 0.001401939537584147
Position 1151: 0.0013570486857736967
Position 8023: 0.0013175194994029004
Position 9572: 0.000823338194417944
Position 282: 0.0007989882389438413
Position 1185: 0.0007976189527981427
Position 8708: 0.0007730591325105834
Position 8669: 0.0007586886380679424
Position 10551: 0.0007306178508066234
Position 1920: 0.0006782230292077528
Position 1556: 0.0003950503343140266
Position 2604: 0.00037469033140177636
Position 2361: 0.000336608150587203
Position 1262: 0.00031158432344081314
Position 1305: 0.0002877212549393743
Position 1663: 0.00022388216817962112
Position 2813: 0.00019477014404451932
Position 5946: 0.00017291415666811683
Position 3867: 0.00016622219627855653
Position 9016: 0.0001564403153052857
Position 286: 0.00015637141712683796
Position 2083: 0.0001486282704442799
Position 2120: 0.0001450655188708341
Position 4145: 0.0001223432577672976
Position 2044: 0.00011783462999861656
Position 4259: 8.981255988255324e-05
Position 6597: 8.565261533668512e-05
Position 6458: 8.429092185917586e-05
Position 7658: 7.686111028291577e-05
Position 1950: 7.270235328427554e-05
Position 646: 5.473517304059948e-05
Position 617: 4.8569741127380876e-05
Position 6502: 3.6060118768823e-05
Position 1718: 3.532436519443787e-05
Position 4286: 2.7934100050181038e-05
Position 2498: 2.6556359667798468e-05
Position 2242: 2.636650599633108e-05
Position 666: 2.4585770901358885e-05
Position 4061: 2.1392367725573083e-05
Position 4428: 1.531515632007979e-05
Position 4658: 1.4802156800092338e-05
Position 2421: 1.4597006508096409e-05
Position 598: 1.1689171568865781e-05
Position 3566: 9.12492430706624e-06
Position 4171: 9.055866225503223e-06
Position 4011: 8.720333598170658e-06
Position 961: 7.625749230378352e-06
Position 455: 6.198405998682319e-06
Position 713: 6.037397132102609e-06
Position 595: 5.147038506162504e-06
Position 2625: 4.787613306488644e-06
Position 875: 4.577212771265529e-06
Position 2576: 3.949907111290904e-06
Position 1047: 3.672535957816889e-06
Position 2401: 3.1163581463492765e-06
Position 677: 2.626681305720518e-06
Position 733: 2.531825507074887e-06
Position 1833: 2.222533814048935e-06
Position 1903: 2.166366714412525e-06
Position 1424: 1.0742158207943602e-06
Position 1596: 1.0640190834086625e-06
Position 540: 8.875420660588571e-07
Position 576: 7.155835792889858e-07
Position 1723: 5.595071035553253e-07
Position 545: 5.292082128422664e-07
Position 1416: 4.7194303255353324e-07
Position 299: 3.62859900962136e-07
Position 200: 2.760032036439389e-07
Position 218: 2.0003635163629187e-07
Position 180: 1.8820078071914537e-07
Position 1201: 1.5985820488922265e-07
Position 476: 1.4975404368233486e-07
Position 309: 1.3747461178244104e-07
Position 548: 1.3167204172796934e-07
Position 1457: 1.286271564439793e-07
Position 742: 1.2696431198304202e-07
Position 504: 1.1186592487346591e-07
Position 381: 9.971292695356322e-08
Position 565: 9.676307289613784e-08
Position 1235: 9.331171649291217e-08
Position 488: 7.746362077475582e-08
Position 1880: 7.41364752083114e-08
Position 460: 7.129767757700716e-08
Position 231: 6.888162155712262e-08
Position 703: 6.80852151262215e-08
Position 716: 6.609005122551816e-08
Position 556: 4.5863483681982136e-08
Position 467: 4.3920064092041366e-08
Position 798: 4.237898127693774e-08
Position 359: 3.044518379913513e-08
Position 387: 2.479975095028336e-08
Position 773: 2.0584314182066412e-08
Position 784: 1.435772931789542e-08
Position 552: 9.821111669080275e-09
Position 422: 2.4698297555206566e-09
Position 226: 2.113767390020045e-09
Position 184: 1.8521616712805717e-09
Position 262: 1.7906976980560273e-09
Position 444: 1.6675942365174671e-09
Position 484: 1.6501510772856246e-09
Position 212: 1.5709423576305477e-09
Position 186: 1.1199805285012013e-10
Position 393: 1.0121612213625337e-10
