Gene = Bcas2
Position 6285: 0.00020254078435649568
Position 3525: 0.00017550753177636671
Position 2509: 0.00017516615274463732
Position 1004: 0.00016542478513994826
Position 3071: 0.00016507701699285216
Position 2193: 0.00015427816566498533
Position 1555: 0.00014613681611505563
Position 799: 0.00012393601198067077
Position 1182: 0.00011669713851320522
Position 969: 0.00011577314582586543
Position 4518: 0.00010402422176846209
Position 1496: 0.00010245033515258336
Position 2122: 0.00010044618541401165
Position 873: 9.498957842131907e-05
Position 2249: 9.045851143410856e-05
Position 2109: 8.554833504372699e-05
Position 6355: 8.176707060917438e-05
Position 2936: 7.90137336985394e-05
Position 1466: 6.182157190728413e-05
Position 1210: 5.516486566897192e-05
Position 4456: 5.293951033483937e-05
Position 2134: 5.1602021493467804e-05
Position 1794: 5.107982127631758e-05
Position 6010: 5.086268576281578e-05
Position 5850: 4.844522857658902e-05
Position 5882: 4.7998283884658406e-05
Position 2213: 4.679158777896916e-05
Position 2097: 4.4549606270074356e-05
Position 773: 4.164005641468743e-05
Position 2059: 3.8532580614633456e-05
Position 649: 3.834478835182513e-05
Position 310: 3.779836011091318e-05
Position 4294: 3.777781979692068e-05
Position 4631: 3.537007871414501e-05
Position 1412: 3.225379306436333e-05
Position 1771: 3.1455503881090074e-05
Position 3049: 2.6351353431968054e-05
Position 2994: 2.5892791789086653e-05
Position 1804: 2.539597893147262e-05
Position 1292: 2.400285635129143e-05
Position 906: 2.348444490105256e-05
Position 1542: 2.316433629878548e-05
Position 918: 2.300686431941159e-05
Position 675: 2.2737134875351633e-05
Position 2171: 2.1661422455445336e-05
Position 4176: 2.1570698633734653e-05
Position 945: 2.1316840228288442e-05
Position 3994: 2.0539431975008834e-05
Position 6834: 1.9965849364611053e-05
Position 601: 1.8584809619390505e-05
Position 1444: 1.8000872910815103e-05
Position 3689: 1.779915811776822e-05
Position 909: 1.6731625096907375e-05
Position 4129: 1.5708960590596452e-05
Position 746: 1.5488093562016124e-05
Position 4096: 1.5430850097397616e-05
Position 505: 1.5291864904192347e-05
Position 3296: 1.3967639843229527e-05
Position 1095: 1.3863908937775876e-05
Position 793: 1.3681175116649112e-05
Position 1185: 1.3021348776494515e-05
Position 3722: 1.2962073112141513e-05
Position 810: 1.1794166465789359e-05
Position 614: 1.1666522580792302e-05
Position 2911: 1.1212327966875839e-05
Position 1983: 1.0776723904904999e-05
Position 592: 1.0334556071855413e-05
Position 522: 9.385049354003793e-06
Position 3436: 8.691653971668717e-06
Position 1821: 8.371186358565806e-06
Position 3013: 7.416987805236584e-06
Position 6757: 6.8164509107180695e-06
Position 1819: 6.64135544509745e-06
Position 2989: 6.536443623928933e-06
Position 1825: 5.311717361306941e-06
Position 6763: 4.7844396174613334e-06
Position 3041: 4.5156284828036845e-06
Position 6583: 4.315600004830585e-06
Position 1775: 3.9834592440352095e-06
Position 1815: 3.8371858793455306e-06
Position 2494: 2.9524074340385993e-06
Position 2154: 2.421122518315953e-06
Position 777: 1.5152021476896118e-06
Position 324: 1.397708827596506e-06
Position 709: 1.1764593050903068e-06
Position 3711: 1.0263062893422774e-06
Position 6736: 8.890826528627633e-07
Position 6772: 7.378490548265724e-07
Position 6852: 5.220265188201192e-07
Position 2793: 1.3452476028488336e-07
Position 2635: 1.2394505934117528e-07
Position 1730: 1.2338949254605467e-07
Position 1258: 1.1479910961830461e-07
Position 2326: 1.0484845515791228e-07
Position 340: 8.440921984648077e-08
Position 2005: 7.181298571346703e-08
Position 2462: 6.901645079491775e-08
Position 2618: 6.479895707387239e-08
Position 2076: 6.262265177012934e-08
Position 2173: 5.991842810816877e-08
Position 2477: 5.315169583599554e-08
Position 245: 5.3030388706081044e-08
Position 2643: 5.232001099600124e-08
Position 1829: 5.0809381317303195e-08
Position 1331: 3.2542956632815014e-08
Position 2653: 2.6590701956146802e-08
Position 1268: 2.365827770085618e-08
Position 2835: 2.104030724605957e-08
Position 1089: 1.470005888414947e-08
Position 386: 1.3769685162119016e-08
Position 1069: 4.183423070125279e-09
Position 1278: 9.813822143131605e-10
Position 390: 9.264349115525688e-10
Position 351: 7.419668186307515e-10
Position 2073: 6.128451681380111e-10
Position 2028: 5.956657255885676e-10
Position 1992: 5.591186289476542e-10
Position 831: 4.928656573037688e-10
Position 570: 2.8245599334459303e-10
Position 652: 1.962574447289358e-10
Position 1784: 1.6680165004847735e-10
Position 181: 1.4732112335658533e-10
Position 1844: 1.2964864396553436e-10
Position 208: 1.2696518499045142e-10
Position 215: 1.225354816214423e-10
Position 2570: 4.304204891062124e-11
Position 403: 1.1466418248403821e-11
Position 108: 9.652530768835745e-12
Position 139: 3.519458274761692e-12
Position 407: 1.719565064951651e-12
Position 157: 1.1138923861827397e-12
Position 189: 1.0477777782564757e-12
Position 449: 1.0268258818264478e-12
Position 103: 9.289339947264666e-13
Position 145: 8.87680808956146e-13
Position 147: 5.001709635890839e-13
Position 411: 3.412751231654755e-13
Position 414: 2.553340611448825e-13
Position 91: 1.661135499162375e-14
