Gene = Stk17b
Position 22118: 0.0035454758104776
Position 2155: 0.003086220146276314
Position 23425: 0.0027224681097078045
Position 14779: 0.0026259840324337354
Position 25657: 0.0022601547251544945
Position 3657: 0.0022195650592255283
Position 3335: 0.002183746506779797
Position 3812: 0.002029810672929246
Position 20308: 0.0017967184355443529
Position 731: 0.0016868973149349086
Position 13574: 0.0016491902172312972
Position 13556: 0.0016006056604764645
Position 20230: 0.0015540887277197709
Position 2509: 0.0014128723240514418
Position 175: 0.0012238500536371406
Position 24229: 0.0011993495451685374
Position 11208: 0.0011947082945575568
Position 3613: 0.0011502383594001798
Position 1049: 0.0010761290820011117
Position 2637: 0.0008176062845334732
Position 11074: 0.0008121989324807622
Position 2741: 0.0007979961459279286
Position 2410: 0.0007333205791812911
Position 22693: 0.0007243446926012152
Position 11243: 0.0007211801544291218
Position 13641: 0.0007070644730231985
Position 3396: 0.0006901065840717956
Position 1035: 0.0005943806226417781
Position 2701: 0.0005721424043705917
Position 446: 0.0004499337579544304
Position 432: 0.0004347650561473619
Position 2504: 0.00038771503581769154
Position 15963: 0.0003470997290269833
Position 14091: 0.0002968067735155109
Position 227: 0.0002740031644526437
Position 144: 0.000254938504001653
Position 3411: 0.000210637337560041
Position 558: 0.00019584524163121652
Position 424: 0.00019343662938275686
Position 332: 0.00018395141334967533
Position 10802: 0.00018269643058996553
Position 470: 0.00017533228167553928
Position 375: 0.00017477878221927405
Position 393: 0.00013183126325860868
Position 95: 0.00011647000397773703
Position 161: 9.659591471500583e-05
Position 131: 9.399032257922117e-05
Position 77: 9.003988422506904e-05
Position 476: 8.675607053486244e-05
Position 675: 8.533177223548147e-05
Position 320: 7.832139443381597e-05
Position 385: 7.812074095383445e-05
Position 312: 5.141001962115057e-05
Position 82: 4.863053368014531e-05
Position 645: 4.270964303310062e-05
Position 63: 3.975706839653039e-05
Position 323: 3.952202998397516e-05
Position 11041: 3.458319283053065e-05
Position 9364: 3.2194396536462666e-05
Position 349: 2.6234311569061702e-05
Position 838: 2.4503527611610626e-05
Position 589: 2.1101972468610775e-05
Position 9353: 1.9494881483370922e-05
Position 454: 1.816772606832588e-05
Position 354: 1.4493052737283773e-05
Position 275: 1.1325409593454828e-05
Position 12: 1.063787039849108e-05
Position 682: 9.131687543625043e-06
Position 73: 8.506597469437554e-06
Position 512: 6.852088677035168e-06
Position 694: 6.305836833164058e-06
Position 1500: 5.82528029674075e-06
Position 9465: 4.977610662499551e-06
Position 1554: 4.115709476055636e-06
Position 1374: 3.832023813759071e-06
Position 1774: 3.1499093212068856e-06
Position 688: 3.0711069216115046e-06
Position 1670: 2.9226921392150193e-06
Position 634: 2.8874797946481446e-06
Position 1416: 2.162720535437617e-06
Position 1848: 1.6917417856856333e-06
Position 1223: 1.2182095656133653e-06
Position 955: 1.0852886622155432e-06
Position 1205: 9.68497875931982e-07
Position 1145: 8.461688356621205e-07
Position 1587: 6.813607378336416e-07
Position 167: 2.590658321432081e-07
Position 134: 3.6939244663764434e-08
Position 518: 1.516582641717452e-08
Position 17: 1.0002747203797e-08
Position 6: 4.6494970376972e-10
Position 229: 1.881985769412648e-10
Position 19: 7.963744654230623e-11
Position 498: 6.53475726439964e-11
Position 4: 8.455044688243858e-12
Position 159: 3.7660646162451164e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 8544: 0.9950926284707465
Position 19158: 0.9672261456311635
Position 22586: 0.9671784124728963
Position 24062: 0.9477760847790444
Position 10798: 0.917192648126496
Position 20059: 0.6531536798927162
Position 11874: 0.6128146988439552
Position 2527: 0.5390398230421574
Position 13401: 0.5277048536548232
Position 27453: 0.45024920062025564
Position 12207: 0.41283196574617165
Position 3549: 0.404445412012066
Position 21001: 0.32243458187927293
Position 8200: 0.24237072155191886
Position 11013: 0.2340030400591465
Position 15852: 0.2156980597833805
Position 866: 0.2101569982555499
Position 9416: 0.16444088304087248
Position 9508: 0.08695000274856658
Position 27573: 0.07607139210517126
Position 2485: 0.06467051551801108
Position 20840: 0.06354459639744492
Position 7513: 0.05388019770647639
Position 12041: 0.051664299628577603
Position 19568: 0.05114652011982646
Position 25809: 0.04891253854582383
Position 4009: 0.048857682094442856
Position 10335: 0.04541921948144446
Position 6453: 0.04231211406385281
Position 24318: 0.041549030298795656
Position 27925: 0.04063878788801788
Position 19667: 0.03978804289871334
Position 26251: 0.03974756118611563
Position 11238: 0.03729482598378817
Position 6409: 0.036127294846489334
Position 12118: 0.03219303210294655
Position 11207: 0.031095709815417358
Position 19713: 0.028571589101456667
Position 3287: 0.02833165252813754
Position 25458: 0.02745334912516042
Position 25929: 0.027352863595753778
Position 6288: 0.027157872750141962
Position 29158: 0.024179478203457574
Position 27559: 0.0235763194726181
Position 11131: 0.022631125466922798
Position 21906: 0.019044916300274814
Position 3461: 0.01800628091251025
Position 3515: 0.017001222139284223
Position 24115: 0.016007903248310147
Position 4084: 0.014185107536330295
Position 10424: 0.014133236899612068
Position 784: 0.01390088230086187
Position 2360: 0.013441844443918764
Position 27387: 0.013427753236152013
Position 12143: 0.012259329776947778
Position 1990: 0.01225873580907919
Position 26697: 0.012233324350258545
Position 10670: 0.011995889937783116
Position 6981: 0.011909697497419585
Position 25461: 0.011332823269164547
Position 9627: 0.011230226506254624
Position 9662: 0.011001609682006376
Position 23710: 0.010302786128121359
Position 9276: 0.00979967261606911
Position 1489: 0.009767737503746656
Position 532: 0.009657367161445515
Position 9142: 0.009537905295118375
Position 19545: 0.009236959874158875
Position 10823: 0.009136951791237939
Position 28111: 0.008769469096598472
Position 28607: 0.008543506099090662
Position 2434: 0.008509687224229808
Position 23770: 0.008191417808433167
Position 25550: 0.007813022122851563
Position 21324: 0.007259599807397531
Position 25989: 0.007092665951462548
Position 2769: 0.007025667579496404
Position 2611: 0.006950509172890193
Position 2947: 0.006780312931362059
Position 3284: 0.00677969257879059
Position 3444: 0.0064739451472644325
Position 629: 0.006343421057790532
Position 11848: 0.006116067334068206
Position 26935: 0.006070877405034807
Position 27722: 0.0060178713550425615
Position 28985: 0.005441225212449655
Position 3584: 0.004994320808840461
Position 3902: 0.004895113261726799
Position 8496: 0.004816052743213744
Position 25995: 0.004782663622060633
Position 7325: 0.004729703414516676
Position 28777: 0.004600564050294419
Position 25687: 0.004018132601347784
Position 5394: 0.003998629214597951
Position 3335: 0.003998198856766199
Position 2986: 0.003975229065341359
Position 3428: 0.0038754618874409525
Position 1416: 0.003841797026728609
Position 10701: 0.003594436005082799
Position 26272: 0.003506203745576048
Position 19412: 0.003437920002970059
Position 3301: 0.0034120625930684316
Position 2462: 0.003238673056042959
Position 23750: 0.0032072883963299697
Position 25546: 0.0030578976830019527
Position 4466: 0.003030858003233834
Position 24913: 0.003025116712187923
Position 9273: 0.0029808540654008312
Position 2502: 0.00281247477695383
Position 25594: 0.0028095207337951586
Position 25302: 0.0025970181932603053
Position 14645: 0.0024815240963944503
Position 12277: 0.002452827625996033
Position 24154: 0.002229879990888884
Position 892: 0.002163677623820336
Position 23273: 0.002148692261253439
Position 9540: 0.0020945591685472714
Position 2632: 0.0019648107211553286
Position 24808: 0.0019225920672526265
Position 9306: 0.0019042737666470338
Position 28426: 0.001865032296448284
Position 24910: 0.0018538783833968865
Position 791: 0.0018388376947704455
Position 3356: 0.0017682798863290494
Position 2891: 0.00167124842580939
Position 25028: 0.0016481570069290458
Position 25340: 0.0016316167499175207
Position 24388: 0.0015006615215370552
Position 9782: 0.0014778036799134803
Position 24975: 0.0013591610689211839
Position 4300: 0.0013364288593836308
Position 23758: 0.0011846265789645745
Position 10907: 0.0011084233910705222
Position 24685: 0.0010510479978605909
Position 2487: 0.0010133028398872975
Position 22350: 0.0008626512346196309
Position 25565: 0.0008264958855976803
Position 3227: 0.0007681832187108174
Position 24482: 0.0007174597472878067
Position 25743: 0.0006950087444094672
Position 26862: 0.0006817605664596963
Position 2551: 0.0006588232477483284
Position 25123: 0.0006362587077145099
Position 11248: 0.0005969086419108156
Position 23217: 0.0005737758484543657
Position 11834: 0.000525370108142745
Position 25107: 0.000521332316712292
Position 10730: 0.0004518825535700649
Position 2005: 0.0003686944305475883
Position 2803: 0.00035376302007649347
Position 13957: 0.0002968067735155107
Position 495: 0.00029062590588951615
Position 1420: 0.00027088965332477976
Position 2727: 0.0002655146233121064
Position 807: 0.0002338323648744981
Position 11890: 0.00023252844163893521
Position 762: 0.00019653831580773297
Position 2413: 0.00016142354504996895
Position 14674: 0.00014445993603928568
Position 10466: 0.00013690140715270544
Position 498: 0.0001271887164666486
Position 2672: 0.00011369323787321342
Position 682: 0.00011337595755340972
Position 1454: 0.00010915601732839655
Position 2054: 0.00010217143314928388
Position 706: 7.843863868537563e-05
Position 24163: 7.684189996026231e-05
Position 1786: 5.917234566163977e-05
Position 928: 5.914666379874691e-05
Position 1433: 5.81939037261885e-05
Position 9164: 5.422612195403789e-05
Position 11018: 5.114707320125065e-05
Position 598: 4.666871454222073e-05
Position 537: 3.360347778700578e-05
Position 301: 3.1596065744239765e-05
Position 262: 2.846539398681957e-05
Position 9762: 1.6914321773496534e-05
Position 405: 1.043062916270157e-05
Position 23978: 4.314805054296167e-06
Position 1276: 4.0972055963060185e-06
Position 1710: 3.330963542971188e-06
Position 1040: 2.653972887973013e-06
Position 220: 2.595322719109847e-06
Position 255: 2.4288739754218884e-06
Position 269: 1.9542532091307587e-06
Position 9327: 1.821287800680047e-06
Position 1208: 1.2651399227477625e-06
Position 402: 1.1226511779333804e-06
Position 446: 9.3668985665107e-07
Position 467: 8.293325889767452e-07
Position 2212: 8.050780135588624e-07
Position 1257: 3.824857746563949e-07
Position 757: 3.7703895402770307e-07
Position 1310: 3.6025621755011043e-07
Position 900: 3.254494880789695e-07
Position 932: 3.0009492525407733e-07
Position 1592: 2.3703798544777238e-07
Position 1369: 1.9884310548554884e-07
Position 185: 1.903976617683334e-07
Position 1099: 1.6550905959171576e-07
Position 723: 1.4287738456871447e-07
Position 209: 1.1647784311427599e-07
Position 190: 1.1159994709696973e-07
Position 982: 1.0520234165856266e-07
Position 267: 1.0195937436575176e-07
Position 711: 8.408251126132733e-08
Position 912: 7.877301559846082e-08
Position 742: 5.910269356725589e-08
Position 283: 1.4294618269767422e-09
