Gene = Fan1
Position 12079: 0.01012108870694991
Position 24829: 0.009864719132904131
Position 1125: 0.009797200140684328
Position 10566: 0.00948795097190193
Position 25890: 0.009162803641226942
Position 1756: 0.008819815011795948
Position 11931: 0.008312305171050747
Position 1658: 0.008013708907537484
Position 1647: 0.007965992120849431
Position 21740: 0.007821558099075613
Position 26008: 0.006633166874546851
Position 4364: 0.006353978122493725
Position 25700: 0.006128001210760609
Position 10265: 0.005624095515085034
Position 620: 0.00544943215640102
Position 10541: 0.0053774726202956945
Position 973: 0.005230343077128567
Position 23901: 0.005209531177026586
Position 15375: 0.005052465743272359
Position 13512: 0.0047551926954975685
Position 15130: 0.00468948435260038
Position 26339: 0.004671603169471447
Position 4763: 0.004564753743538487
Position 11444: 0.004530231117834706
Position 15356: 0.004522763490844993
Position 26920: 0.004515665493970744
Position 1061: 0.004422794655771283
Position 1782: 0.004183394657820628
Position 2647: 0.00415275470746149
Position 27293: 0.004044597402408562
Position 2158: 0.003778613181299551
Position 25315: 0.0036925152078275724
Position 7708: 0.0036426775572165333
Position 24214: 0.0035367062951326975
Position 611: 0.003123337553839666
Position 9623: 0.003093127372219789
Position 10455: 0.002793877485950493
Position 1844: 0.002774453178281404
Position 2424: 0.0026967503405105207
Position 8820: 0.0025441093625685664
Position 9974: 0.0020584039385867932
Position 4612: 0.0020285103358242806
Position 4717: 0.0020244306900616483
Position 375: 0.0019820882719344796
Position 3246: 0.001878037572864515
Position 532: 0.0018494291081886396
Position 492: 0.0017342799806617125
Position 635: 0.001667939006795292
Position 3380: 0.0016573500612090848
Position 1212: 0.0016079694315267131
Position 10212: 0.001579282927004799
Position 24533: 0.0015390327172104654
Position 3207: 0.0015019243185696253
Position 3068: 0.0014821285178424906
Position 229: 0.0014608000029759233
Position 25499: 0.001454557071525929
Position 5143: 0.0014477066978672013
Position 847: 0.0014435649963177584
Position 1543: 0.0013994096247163996
Position 27156: 0.0013642999026121554
Position 26496: 0.0013380799298148376
Position 1014: 0.0013317473021079316
Position 2531: 0.0013273838788307561
Position 1243: 0.0012643566389714748
Position 171: 0.0011966942052375003
Position 1681: 0.0011932654194099163
Position 4918: 0.0010828246264095425
Position 1095: 0.0010769231772712515
Position 10666: 0.0010731840872114447
Position 4308: 0.001044815411960352
Position 25537: 0.0010339600116718258
Position 24803: 0.0010307156173501044
Position 265: 0.001009179309918478
Position 1101: 0.000987553249814989
Position 27229: 0.0009800061665211262
Position 982: 0.0009602425632999601
Position 1758: 0.0009446669131156697
Position 202: 0.0009393654705226491
Position 25262: 0.0009338855505222949
Position 1202: 0.0008781873324948905
Position 3443: 0.0008450891260510856
Position 20604: 0.0008323605271085065
Position 1040: 0.000822064855106917
Position 6608: 0.0007403986132108532
Position 12346: 0.0007388886577121887
Position 11580: 0.00073045257610082
Position 5163: 0.0007081662724882237
Position 1173: 0.0007048017949563507
Position 21296: 0.0006929975074740834
Position 3717: 0.0006849930287889285
Position 26012: 0.0006636083785238462
Position 11120: 0.0006282019580747381
Position 4264: 0.0005734701602660614
Position 2933: 0.0005491152576188634
Position 1388: 0.0005449700543804587
Position 734: 0.0005238173792817484
Position 2907: 0.0005004863460388082
Position 21336: 0.0004704960694852688
Position 12708: 0.00046248981213310806
Position 1246: 0.0004497003669841428
Position 1324: 0.0004451715623633558
Position 11906: 0.0004319785791353256
Position 2365: 0.00042384627578526476
Position 20534: 0.00040207018698833034
Position 4311: 0.00039814543537004235
Position 1785: 0.0003656750598560466
Position 12381: 0.0003468395033725524
Position 12081: 0.0003400794661421041
Position 12366: 0.0003325559607121642
Position 4588: 0.00032801361868325447
Position 12863: 0.0003274293734736849
Position 20657: 0.0002939228442222669
Position 4583: 0.00027534449251842823
Position 24116: 0.00025940440272018345
Position 2956: 0.0002493219349328004
Position 2886: 0.00023422847765877308
Position 623: 0.0002265291665436825
Position 3218: 0.00022559682272139036
Position 1802: 0.00021881256925660911
Position 183: 0.00018437904310163595
Position 1425: 0.00017819675400415172
Position 3797: 0.00016763152907805742
Position 14987: 0.00013985897916261547
Position 3892: 0.00013523490420371288
Position 13209: 0.0001289886572629804
Position 11519: 0.0001248916594567846
Position 4199: 0.00011929308312322083
Position 3465: 0.00011827611832652642
Position 3843: 0.00011524704507856729
Position 4347: 0.0001139231374987959
Position 329: 0.00010937076047382969
Position 1021: 9.78596106093959e-05
Position 1108: 9.56314799625784e-05
Position 1180: 9.460185710275492e-05
Position 175: 9.13964471685594e-05
Position 243: 8.969047477527625e-05
Position 2336: 8.565950863275966e-05
Position 2368: 8.107367193728258e-05
Position 3003: 7.098512387759503e-05
Position 868: 6.923303540474192e-05
Position 3377: 6.571815784780424e-05
Position 1411: 6.191499261319245e-05
Position 2686: 4.9562009655611255e-05
Position 991: 4.643254946681911e-05
Position 405: 4.455366572569656e-05
Position 136: 4.332470066939113e-05
Position 2661: 4.315011826959632e-05
Position 24521: 4.054369029698408e-05
Position 332: 3.5568304844595824e-05
Position 8624: 2.5893933018018227e-05
Position 3149: 1.560143287878108e-05
Position 2912: 1.4772485092629306e-05
Position 155: 1.3887185407887356e-05
Position 5001: 1.3798062508024024e-05
Position 951: 1.0197754120345011e-05
Position 1429: 1.005578142769605e-05
Position 497: 9.654770008144512e-06
Position 954: 8.989476821801633e-06
Position 1258: 8.956199538710701e-06
Position 885: 6.410454438575616e-06
Position 150: 5.5937323788336454e-06
Position 196: 4.458239164456291e-06
Position 146: 4.086427501724822e-06
Position 8023: 2.685593316687276e-06
Position 185: 2.2713167479390597e-06
Position 5436: 2.2233983658832344e-06
Position 117: 1.9130421889336517e-06
Position 246: 1.4823960129229977e-06
Position 1263: 1.3153314283551472e-06
Position 2202: 9.703947383548425e-07
Position 654: 8.711828083822468e-07
Position 650: 6.083884527646854e-07
Position 74: 5.938862621548285e-07
Position 25217: 5.635774354096355e-07
Position 444: 5.525740933669843e-07
Position 2188: 4.855836977846656e-07
Position 2557: 4.324211405379753e-07
Position 2173: 4.2393790120893887e-07
Position 2539: 2.118436016142296e-07
Position 2561: 1.917693571735887e-07
Position 12119: 1.563533648489999e-07
Position 3119: 6.669620668938705e-08
Position 2657: 6.368770185567548e-08
Position 2252: 4.510788308483491e-08
Position 447: 4.505937633192895e-08
Position 2232: 2.4857421754831837e-08
Position 2207: 2.230346951732846e-08
Position 2663: 1.7579955743771926e-08
Position 2703: 8.73918379962567e-09
Position 2849: 6.336064180968632e-09
Position 2691: 1.3230206041857974e-09
Position 132: 4.4382489326256824e-10
Position 83: 4.8435822740645075e-11
Position 78: 1.0889584144286699e-11
Position 94: 1.6716793914247584e-12
Position 102: 1.0045727173463502e-12
Position 98: 4.944228914869681e-13
Position 88: 1.5126244781598755e-13
