Gene = Ppme1
Position 1538: 1.3375400517599536e-05
Position 866: 1.3348688362358884e-05
Position 3820: 1.3136391245844905e-05
Position 3276: 1.2592497615062633e-05
Position 3118: 1.0970648778929519e-05
Position 887: 9.796916023384467e-06
Position 2478: 8.36546450055588e-06
Position 709: 7.6149291905669996e-06
Position 1357: 7.603242314962714e-06
Position 1017: 6.362255057864471e-06
Position 1279: 6.272461147484222e-06
Position 2324: 5.38978571731324e-06
Position 1509: 5.245578731870343e-06
Position 2077: 4.662572399507667e-06
Position 613: 4.550482901802254e-06
Position 717: 3.99058324228916e-06
Position 1691: 3.79958936778188e-06
Position 1679: 3.132821343288638e-06
Position 1704: 2.8368549665512806e-06
Position 282: 2.0280371383978045e-06
Position 1257: 1.8931381730135746e-06
Position 933: 1.388803422372782e-06
Position 1639: 1.2133032523958918e-06
Position 895: 1.14024464430837e-06
Position 2119: 1.1277199706960163e-06
Position 721: 1.0972330716954889e-06
Position 618: 1.0930234978927308e-06
Position 2868: 9.78935956776701e-07
Position 1237: 9.592298893068552e-07
Position 1620: 9.009002697846176e-07
Position 2938: 8.826262958942707e-07
Position 1833: 7.384006148447159e-07
Position 2340: 7.033278988004771e-07
Position 557: 6.556636498410294e-07
Position 1171: 6.277765015121361e-07
Position 1886: 5.909410807988284e-07
Position 2023: 5.60147415725403e-07
Position 776: 5.584695351214192e-07
Position 1807: 5.488078800005838e-07
Position 2551: 5.370696389346081e-07
Position 2563: 4.76031546786622e-07
Position 2049: 4.712819025796026e-07
Position 1968: 4.578414676982843e-07
Position 401: 4.349605381333191e-07
Position 925: 4.055522240663289e-07
Position 1199: 3.8203629153244797e-07
Position 751: 3.7571635361241666e-07
Position 1296: 3.0953484165944223e-07
Position 1628: 2.729135326100259e-07
Position 1856: 2.557541435387353e-07
Position 1596: 2.075760601427996e-07
Position 1756: 2.0055820017405897e-07
Position 233: 1.7173370884952703e-07
Position 350: 1.6405379217045207e-07
Position 266: 1.5688169852512224e-07
Position 1550: 1.266682088631069e-07
Position 410: 1.0476015515190747e-07
Position 212: 1.0331200550268554e-07
Position 406: 9.67361547584199e-08
Position 2034: 9.672284315081268e-08
Position 1222: 9.167102399867615e-08
Position 403: 9.15523985061082e-08
Position 1179: 7.903519330695e-08
Position 1218: 1.788525923213845e-08
Position 408: 1.7436642744710786e-08
Position 624: 3.0691748249207213e-09
Position 306: 2.0457423431821486e-09
Position 686: 1.8044539291122148e-09
Position 656: 1.7901787784022494e-09
Position 904: 1.0214274745469181e-09
Position 820: 1.0169510457694813e-09
Position 668: 6.521357770873558e-10
Position 340: 6.064822546875964e-10
Position 561: 4.818955962661573e-10
Position 563: 1.2200719817847432e-10
Position 236: 8.749946919027339e-11
Position 178: 8.497601398023316e-11
Position 252: 7.305062312897028e-11
Position 318: 4.2313391634297926e-11
Position 568: 3.459261706400091e-11
Position 195: 3.425518850094786e-11
Position 242: 3.1637489748083913e-12
Position 111: 1.3157848748393358e-12
Position 634: 2.4959758143286587e-13
