Gene = Lamtor4
Position 525: 2.241361912822685e-08
Position 1084: 2.0813754144530375e-08
Position 483: 2.001563675456328e-08
Position 381: 1.52788515778698e-08
Position 1016: 1.4242053670253106e-08
Position 718: 1.3952335144378194e-08
Position 935: 1.1736608135931558e-08
Position 460: 9.051896594687913e-09
Position 692: 7.1198075939859595e-09
Position 1148: 3.820929260062186e-09
Position 1006: 1.7216636584550642e-09
Position 843: 3.9214604718231307e-10
Position 832: 3.5088108061978677e-10
Position 583: 2.8068421045432424e-10
Position 564: 1.476199908249048e-10
Position 571: 1.397155569459024e-10
Position 465: 1.0417665585222609e-10
Position 530: 5.3674958551340706e-11
Position 540: 3.346653571417589e-11
Position 475: 1.0179358361183388e-12
Position 326: 2.7759117930655363e-14
Position 119: 2.4870962043527258e-14
