Gene = Ubl3
Position 5354: 0.01339545390218998
Position 11310: 0.01085877446504211
Position 677: 0.010296981459379422
Position 2282: 0.009981924646206248
Position 1068: 0.00972747862884229
Position 10890: 0.009692217050618951
Position 9359: 0.008493638545157035
Position 4390: 0.00807052237160783
Position 3144: 0.007268946049303901
Position 2301: 0.00581008341142616
Position 6940: 0.004764663090580775
Position 1022: 0.003839231225486869
Position 745: 0.0038078641633834433
Position 1229: 0.0032912824764998014
Position 1421: 0.0031318595235160433
Position 4859: 0.002995912899703365
Position 2218: 0.002855041218830534
Position 2352: 0.0027146975143806295
Position 6956: 0.0021705404430207237
Position 617: 0.0020386407565988383
Position 5202: 0.0017337736417482685
Position 7963: 0.0015932555277197555
Position 3459: 0.0013965919555240236
Position 3017: 0.0013160876500571937
Position 3983: 0.001233731508760939
Position 2370: 0.0010735274725128196
Position 1450: 0.0009960687604794265
Position 6721: 0.0008957535158536214
Position 1338: 0.0008585826385507277
Position 774: 0.0007531619202035526
Position 1894: 0.0007513519091981615
Position 3545: 0.0007364964469626554
Position 3272: 0.0006734381562568451
Position 4481: 0.0006270642542218185
Position 682: 0.0006196424847132895
Position 3037: 0.0006122609004064876
Position 1760: 0.0006028833016019166
Position 2028: 0.00050497343149314
Position 2054: 0.00043531128178251184
Position 3410: 0.0004047764658234343
Position 2626: 0.00038672122285033847
Position 2979: 0.0003768908036957467
Position 5406: 0.00037481926785788234
Position 5242: 0.00032383549969356454
Position 559: 0.00022205267899386296
Position 1032: 0.00013680283356575442
Position 1018: 0.00012053985651932155
Position 797: 0.00010817362916216538
Position 1554: 8.248118713422257e-05
Position 910: 6.197574388165777e-05
Position 1110: 5.706531382568353e-05
Position 487: 3.169841097183948e-05
Position 578: 1.4449676724297322e-05
Position 588: 8.157870159292767e-06
Position 3092: 8.152907527942687e-06
Position 490: 4.5165842272864654e-06
Position 714: 2.8847159153638213e-06
Position 725: 1.4191807655302444e-06
Position 1077: 1.3967683782568977e-06
Position 690: 1.149815706551299e-06
Position 2115: 1.1294736844790166e-06
Position 983: 9.922029354936296e-07
Position 564: 9.82932532402549e-07
Position 246: 5.644011673120449e-07
Position 440: 4.4527205601537895e-07
Position 1043: 1.9358035820697588e-07
Position 1156: 4.640224515294368e-08
Position 265: 3.229319674089987e-08
Position 308: 2.7917070424373188e-08
Position 355: 7.3688082216138156e-09
Position 316: 4.761477089170299e-09
Position 357: 4.066229995872056e-09
Position 187: 3.575485167832381e-09
Position 323: 2.2290482831458052e-13
Position 219: 2.6011913799535254e-14
Position 273: 2.536817007714256e-14
