Gene = Cacybp
Position 139: 5.4093528507980136e-06
Position 311: 4.8840290088048765e-06
Position 100: 3.942116328612906e-06
Position 293: 3.2183778562048e-06
Position 386: 3.0040654624749433e-06
Position 388: 2.3023475617009977e-06
Position 416: 2.2338807739499635e-06
Position 595: 4.976283531631758e-07
Position 84: 3.989348687055728e-07
Position 743: 1.600098485477891e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 7809: 0.9715503693440289
Position 6165: 0.837947931346287
Position 9151: 0.7717733223870096
Position 6679: 0.7294934834436658
Position 7262: 0.28812133016210223
Position 6355: 0.27779421303233126
Position 4279: 0.20691691568898463
Position 8047: 0.17960580400153253
Position 6125: 0.12979679987401585
Position 9520: 0.11602919406438506
Position 9542: 0.10661349190159651
Position 7168: 0.06343630243679588
Position 7145: 0.054596055467642554
Position 653: 0.04771766778280915
Position 3668: 0.04710218040186259
Position 591: 0.044314949197578876
Position 4285: 0.03339233460201969
Position 9132: 0.03201058060034909
Position 4356: 0.029855417213500806
Position 3065: 0.027733081074348638
Position 8590: 0.022232792791213204
Position 7062: 0.01954852305152526
Position 7098: 0.019255718669794114
Position 8451: 0.01649991902528483
Position 8236: 0.013329392639505595
Position 7308: 0.013272637645386236
Position 3287: 0.012527853587248745
Position 9118: 0.012506301877115107
Position 6224: 0.012168867224841872
Position 3246: 0.009745870847247743
Position 6572: 0.009743596026956364
Position 10246: 0.009710484958048554
Position 8853: 0.008582389974203212
Position 4329: 0.008396671128972908
Position 10322: 0.00820926403817162
Position 9155: 0.008202649720757165
Position 7503: 0.008101698364110689
Position 8395: 0.0075368431990887035
Position 5214: 0.006631871793086739
Position 7517: 0.006413101723786177
Position 8026: 0.005890711578251011
Position 10264: 0.00563365942996524
Position 9613: 0.005341899436531224
Position 8280: 0.005243070720715325
Position 4257: 0.005229375522728546
Position 6556: 0.005136665578317985
Position 5070: 0.0050785652560527035
Position 4469: 0.004251391131554111
Position 9055: 0.0041686231716265
Position 6455: 0.004028070812480125
Position 6621: 0.0038961937735732437
Position 7552: 0.003812851183387936
Position 9871: 0.0037293474772424296
Position 7199: 0.0037107589510468122
Position 9936: 0.003557764417237456
Position 8514: 0.0034320277950804267
Position 8482: 0.0032829864784662743
Position 9474: 0.002961885128443816
Position 4825: 0.0024480659736449617
Position 638: 0.002435886847705362
Position 667: 0.0023259438640010864
Position 7841: 0.0022008465394085246
Position 7508: 0.002096303983255224
Position 8291: 0.0020812462449726747
Position 4074: 0.0019899920406520853
Position 9209: 0.00193470049534891
Position 6618: 0.001905828189863905
Position 7417: 0.0018669307528021192
Position 9222: 0.0018081194244577703
Position 6649: 0.0016962025559864727
Position 6536: 0.0016631538751754147
Position 6977: 0.001632777494505933
Position 6502: 0.001609599808788347
Position 4033: 0.0013808380766165622
Position 7995: 0.001316894708227373
Position 9660: 0.0012233026720159272
Position 9446: 0.001219957455329891
Position 7039: 0.0012112650094808766
Position 7549: 0.001209729757209159
Position 687: 0.0011629349733586869
Position 9528: 0.0011540365585543373
Position 7815: 0.0011318959235747084
Position 8427: 0.0011174075957960084
Position 10393: 0.001104664842771593
Position 7103: 0.0010985985267222074
Position 3977: 0.0010199408320820326
Position 8534: 0.0009443309123507732
Position 10067: 0.0009399828103406895
Position 5968: 0.000877136683757962
Position 9098: 0.0008441315652125662
Position 7266: 0.0007760786340822459
Position 664: 0.0007468161612519536
Position 8863: 0.0007032901969848726
Position 6478: 0.0006037147282007006
Position 6806: 0.0005799993090361288
Position 821: 0.0005361828738832272
Position 7180: 0.0005100851465105925
Position 6003: 0.00038415634346552753
Position 9788: 0.0003760342096096588
Position 6576: 0.00036537756321131673
Position 7625: 0.0003276985276479303
Position 6846: 0.00031785693558376794
Position 6837: 0.0002993564226037878
Position 3506: 0.0002979595375207879
Position 8607: 0.0002659780090175821
Position 7425: 0.0002528474781248099
Position 487: 0.00024597305763644436
Position 8880: 0.00020601174073998525
Position 703: 0.00019587379226125026
Position 7458: 0.00017452595909487362
Position 6433: 0.00015299968142085138
Position 6481: 0.00014288823738874457
Position 6367: 0.00012009243378449025
Position 8493: 0.00011633965899871649
Position 6440: 9.347689685414959e-05
Position 2941: 5.509694407359872e-05
Position 735: 5.05691317752258e-05
Position 9177: 4.5199936720387514e-05
Position 6769: 4.448212829106e-05
Position 1414: 3.2881125040240266e-05
Position 8066: 2.8100099146361882e-05
Position 2882: 1.9216099548891856e-05
Position 8051: 1.701832306618351e-05
Position 8022: 1.035018052307143e-05
Position 1497: 7.694832217846234e-06
Position 2978: 7.484138657236109e-06
Position 2857: 7.1960298427164466e-06
Position 1301: 5.480827535706563e-06
Position 6888: 2.2331579342004306e-07
Position 8334: 2.2648391523680297e-11
