Gene = Rb1cc1
Position 50391: 0.020865342584286385
Position 50897: 0.020797704653274837
Position 50144: 0.018108678964098988
Position 30911: 0.01715441529857719
Position 53168: 0.015771724295123593
Position 13783: 0.01563097357426639
Position 57225: 0.015272659978311839
Position 5913: 0.014683306253517348
Position 1274: 0.014615886562771008
Position 55414: 0.014101631722784233
Position 19275: 0.013287311864468423
Position 54573: 0.01299974080267692
Position 6631: 0.012658296679432836
Position 50160: 0.009356604918094447
Position 53502: 0.00927899548482853
Position 57631: 0.009009288671299671
Position 57481: 0.008046306074781195
Position 50346: 0.007787630603933147
Position 522: 0.007321389973115424
Position 33145: 0.007166864720963885
Position 6583: 0.007020041938534271
Position 5420: 0.00616916211778385
Position 5666: 0.006046078824339522
Position 30952: 0.006000629814023346
Position 49692: 0.005887220923735828
Position 50634: 0.005620515595289662
Position 14637: 0.005596831042078433
Position 49009: 0.005596030498617641
Position 50022: 0.005470457641366672
Position 50741: 0.005468371395561552
Position 31661: 0.00539309022998421
Position 51361: 0.0053829004199373535
Position 6308: 0.005293444911947164
Position 6333: 0.005114176756449475
Position 52285: 0.005061730859929971
Position 1187: 0.004432763322651393
Position 22201: 0.003718530754257956
Position 13851: 0.003414296413641107
Position 53881: 0.0033308673633857732
Position 56543: 0.0030990828263395536
Position 14936: 0.0030884759018441443
Position 50101: 0.002882505843309903
Position 49898: 0.002876023910146073
Position 14357: 0.0028089355240721627
Position 5612: 0.0027962058317714286
Position 54515: 0.0027481443475947985
Position 51223: 0.0025197514964727125
Position 19716: 0.0023572559730660556
Position 1230: 0.002327685449445163
Position 14570: 0.0020495399056150946
Position 459: 0.002047049393183583
Position 5695: 0.0018793704341871806
Position 50115: 0.0018396065936245082
Position 3687: 0.0017878667584708097
Position 5392: 0.0017734731394176567
Position 48945: 0.0017648513213057364
Position 51079: 0.0017476076435947706
Position 5575: 0.0016542448413160056
Position 51076: 0.0016521596646701235
Position 56796: 0.0016317451801413623
Position 51724: 0.0016203578528321135
Position 52830: 0.0016132908941082608
Position 15240: 0.0015665359785113574
Position 52453: 0.001563184156186455
Position 49710: 0.00151181398644991
Position 54173: 0.0014806562349908895
Position 52590: 0.0014525591743421871
Position 17984: 0.0013557541035220317
Position 51028: 0.0013540077004799628
Position 51836: 0.001090992130914977
Position 19123: 0.001086786171815872
Position 5208: 0.001036664642095899
Position 3633: 0.0009176698226139747
Position 49921: 0.0008091133779110082
Position 52087: 0.0007725292101904457
Position 55062: 0.0007528776312084956
Position 48709: 0.0007219630696998878
Position 18007: 0.000704431769863683
Position 17942: 0.0006452201149072431
Position 55129: 0.0006169590277937145
Position 15492: 0.0006000824885515386
Position 50121: 0.0005663029679960709
Position 52671: 0.0005498619323057451
Position 49037: 0.000528027367430646
Position 52594: 0.00038724087557877063
Position 50670: 0.00034779977875087475
Position 52067: 0.00034110556167561224
Position 52291: 0.00033833362910617385
Position 1118: 0.00031701669585803996
Position 690: 0.00029956021449915025
Position 17539: 0.0002993081543206261
Position 16522: 0.0002939703105747897
Position 19518: 0.0002542699405592161
Position 496: 0.00023520928820398523
Position 48893: 0.00021248823563793838
Position 18893: 0.0002098507421508154
Position 17690: 0.0002028463987562204
Position 48693: 0.00019991199502806037
Position 48869: 0.00016714930943951626
Position 17640: 0.00016388926268141014
Position 776: 0.0001535331597524795
Position 874: 0.00013897545989441896
Position 422: 0.0001157001393552775
Position 51898: 0.0001061794779166479
Position 52013: 0.00010403020455545883
Position 31370: 9.54478433646497e-05
Position 51335: 8.776573717895052e-05
Position 49390: 8.383452533464129e-05
Position 49637: 8.079673281454774e-05
Position 31305: 5.337363499337836e-05
Position 15543: 5.310232762991604e-05
Position 50549: 4.825142210673166e-05
Position 16328: 4.4936596141321845e-05
Position 2024: 2.9876091484297673e-05
Position 16542: 2.8487983569420937e-05
Position 2027: 2.70530280945756e-05
Position 16483: 2.4964865177012572e-05
Position 17584: 2.4212185233564172e-05
Position 2056: 2.3681426303970835e-05
Position 1007: 2.2835644791156558e-05
Position 673: 2.2023535595714354e-05
Position 49152: 2.089865860106324e-05
Position 1850: 2.0759521166634746e-05
Position 4293: 2.0143799321233212e-05
Position 1778: 1.8894488378880365e-05
Position 837: 1.766678248810724e-05
Position 1824: 1.6207745340963752e-05
Position 1956: 1.3682234056962738e-05
Position 915: 1.1042127171669944e-05
Position 2148: 9.248925106385943e-06
Position 15519: 8.527945904070782e-06
Position 762: 8.099616731803086e-06
Position 633: 6.618273365314175e-06
Position 4717: 5.867010074447769e-06
Position 1811: 5.5874245730371485e-06
Position 743: 5.1599059437539936e-06
Position 605: 4.8197037126752256e-06
Position 1556: 4.681774831952895e-06
Position 1917: 4.363410512544105e-06
Position 4670: 3.841533211729013e-06
Position 1791: 3.803538874057232e-06
Position 1655: 3.739246032668927e-06
Position 2059: 2.9826638329543727e-06
Position 1888: 2.791697253170658e-06
Position 2166: 2.5836710452372936e-06
Position 1690: 2.5411277794190193e-06
Position 476: 2.3874083979688736e-06
Position 2030: 2.0347699044375693e-06
Position 33630: 1.9353221941622968e-06
Position 2174: 1.9221173892363616e-06
Position 2197: 1.8625611447988891e-06
Position 17792: 1.8061184289129962e-06
Position 4744: 1.7913140221407446e-06
Position 1279: 1.7233442162584844e-06
Position 385: 1.4611730818081077e-06
Position 408: 1.2822588291339022e-06
Position 1934: 1.216919036968541e-06
Position 2911: 1.168267234261669e-06
Position 1094: 1.0517458033388638e-06
Position 440: 1.0232030942233577e-06
Position 1922: 9.133518669890848e-07
Position 3692: 8.921618979892469e-07
Position 4344: 8.78522186795468e-07
Position 1552: 8.659765770807245e-07
Position 1043: 8.243073089579814e-07
Position 3863: 7.359876367518293e-07
Position 1670: 7.226526687884614e-07
Position 1972: 7.095854192766219e-07
Position 1740: 6.878938718816446e-07
Position 3841: 6.728276249822859e-07
Position 3343: 6.68061402898121e-07
Position 4320: 6.647168989917094e-07
Position 1121: 6.03661810409766e-07
Position 3490: 4.691825787645264e-07
Position 33420: 4.3611702786641463e-07
Position 1047: 3.4612184259017443e-07
Position 39569: 3.3019721252004623e-07
Position 935: 3.129793799200363e-07
Position 364: 2.9813139521593947e-07
Position 575: 2.4442818209249377e-07
Position 778: 1.9949562492151702e-07
Position 639: 9.785306844430526e-08
Position 36094: 8.578576097699386e-08
Position 917: 6.440732150675447e-08
Position 607: 6.030105880074494e-08
Position 3410: 5.549716423692809e-08
Position 470: 4.926126571582863e-08
Position 35909: 2.8690910719524717e-08
Position 15001: 2.5979500101741542e-08
Position 15076: 1.769132610393753e-08
Position 33602: 1.631308431932009e-08
Position 15031: 1.3388146248651669e-08
Position 33384: 6.611460295868696e-09
Position 33361: 5.327027146985862e-09
Position 1032: 2.140700021665694e-09
Position 597: 9.808262477761628e-10
