Gene = Ube2cbp
Position 1237: 8.885433828497527e-06
Position 790: 7.989994223182006e-06
Position 929: 7.975963138281915e-06
Position 4184: 6.973399499811653e-06
Position 3375: 5.8914091992634595e-06
Position 1312: 3.3941184100441185e-06
Position 1456: 3.0872944647810807e-06
Position 1496: 2.9906425940401324e-06
Position 1780: 2.219422189874893e-06
Position 1867: 7.923921211500866e-07
Position 1390: 5.938380472380414e-07
Position 2350: 1.2389909731049837e-07
Position 160: 2.6754627127937147e-08
Position 162: 1.6489505161555744e-08
Position 525: 1.3156489280456916e-08
Position 540: 1.025096971521389e-08
Position 383: 9.582399013693293e-09
Position 280: 9.163998708697324e-09
Position 126: 4.760645871074365e-09
Position 557: 2.837022595040466e-11
Position 286: 1.1645831093492445e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1368: 0.9408178806539731
Position 6425: 0.22243305582605097
Position 13359: 0.17143214067999504
Position 12939: 0.15800120564955694
Position 6787: 0.13526322599134175
Position 14449: 0.11733320342587475
Position 12636: 0.06300308910237443
Position 4465: 0.06239975194339304
Position 3287: 0.05876287742361851
Position 1866: 0.05426624639634447
Position 7522: 0.05037246766508998
Position 2726: 0.04647893745048151
Position 4980: 0.037975035163112264
Position 7854: 0.03287021371385148
Position 7366: 0.029415768889237755
Position 5374: 0.02220110691062858
Position 1904: 0.01869559487371371
Position 3800: 0.013821986749124047
Position 1371: 0.013728005112251904
Position 3336: 0.012617093803932753
Position 4212: 0.011834354978621746
Position 2019: 0.011596579604370365
Position 6476: 0.01091759150976656
Position 3070: 0.010906562877957186
Position 5068: 0.010574451886124214
Position 4098: 0.009393991852757558
Position 11246: 0.00920382223472211
Position 7747: 0.00833013917222236
Position 7626: 0.007708588062731299
Position 2265: 0.007355845301445226
Position 1718: 0.006218977903798336
Position 3089: 0.0055588051610826915
Position 5863: 0.005217505314177648
Position 1312: 0.004897660564546003
Position 4542: 0.004654377361146666
Position 1163: 0.004215873897953049
Position 9468: 0.004211592100671994
Position 9671: 0.0041877258523198985
Position 2218: 0.003930352428857577
Position 1389: 0.0036304593694821137
Position 4791: 0.00352471780062102
Position 4118: 0.0032463994996999373
Position 5179: 0.0032426592455539133
Position 2747: 0.0030460930392907926
Position 5564: 0.0028261101563403462
Position 1283: 0.00276004631091225
Position 3462: 0.002675368030022889
Position 3221: 0.0025016148253209146
Position 8266: 0.0021362698465167466
Position 1690: 0.002123151471785709
Position 2368: 0.001980418395605355
Position 2646: 0.001828910146624811
Position 1192: 0.0018164802166915298
Position 1013: 0.0017484640961582417
Position 5636: 0.0017481679270237565
Position 5419: 0.0016359287820928263
Position 5246: 0.0014657825106154155
Position 4183: 0.0013480726364108503
Position 5202: 0.001316960061944189
Position 7442: 0.0013043267669398092
Position 1294: 0.0010482113960837852
Position 3982: 0.0010457777741711106
Position 4496: 0.0010274023553500562
Position 627: 0.0009011495312317827
Position 3878: 0.0008974393860798664
Position 7247: 0.0008788433115146625
Position 5787: 0.0008637193954086144
Position 3361: 0.0008410936187840072
Position 4861: 0.0008273566637218676
Position 4579: 0.000822088522291197
Position 2423: 0.0008198630394532525
Position 2815: 0.0007399103909155068
Position 1621: 0.0006383038381879303
Position 3836: 0.0006347209907036717
Position 2954: 0.0005906035898974642
Position 4445: 0.000577154426590274
Position 1625: 0.0005765022375897768
Position 294: 0.000568278076587153
Position 5280: 0.0005577544405696575
Position 2427: 0.0005536295205967249
Position 6002: 0.0005505610776314132
Position 3582: 0.0005445930830120995
Position 2185: 0.0005217086705462589
Position 1199: 0.00048043445557540814
Position 4158: 0.00047071083355879805
Position 2111: 0.0004622273256874926
Position 2162: 0.0004344380694083959
Position 2705: 0.0003977563494535051
Position 4023: 0.00038668720709324986
Position 2885: 0.00032852101608192265
Position 1403: 0.0003170401845922902
Position 3710: 0.00024523752215315376
Position 3290: 0.00024501592806390444
Position 3118: 0.00019832730937641513
Position 2150: 0.00017351366592376186
Position 2842: 0.00016444064446897508
Position 3527: 0.00015699947592478093
Position 3307: 0.00012513576029268668
Position 1322: 0.00011927545357791435
Position 1541: 0.00011817478468469669
Position 3050: 9.750762400625881e-05
Position 2585: 9.234723742237061e-05
Position 1671: 8.35667103872932e-05
Position 2763: 8.318746948100884e-05
Position 793: 7.869135544620884e-05
Position 745: 6.556274387310316e-05
Position 1111: 5.9328721539545755e-05
Position 725: 5.531118126034307e-05
Position 2005: 5.477030777616399e-05
Position 1444: 4.142774073120439e-05
Position 1204: 4.110583365959571e-05
Position 550: 3.924671199229298e-05
Position 820: 3.7056291515716655e-05
Position 891: 3.164501147513811e-05
Position 424: 2.8690662514850236e-05
Position 802: 2.7400656651617652e-05
Position 2297: 2.1433409410237553e-05
Position 1179: 1.9464648262157562e-05
Position 2618: 1.91979749463353e-05
Position 1169: 1.9023799603880843e-05
Position 1216: 1.7067995540362124e-05
Position 1167: 1.6036250972966327e-05
Position 1261: 1.5347012621814676e-05
Position 172: 1.4700016398893494e-05
Position 297: 1.4547173415314184e-05
Position 404: 1.3712893897391478e-05
Position 2279: 1.2685100892075295e-05
Position 2873: 1.258670034933795e-05
Position 752: 1.0009596086673953e-05
Position 1035: 9.66613267421772e-06
Position 1316: 9.244173030878527e-06
Position 254: 8.26182948258317e-06
Position 576: 8.017281431199896e-06
Position 595: 7.420724881154947e-06
Position 965: 6.960903839812348e-06
Position 1328: 6.913083683338628e-06
Position 1989: 6.169214121081571e-06
Position 2483: 6.1063008603629244e-06
Position 2346: 6.04420371409458e-06
Position 1250: 3.968508435943488e-06
Position 659: 3.7992888959572745e-06
Position 914: 2.6956502066694884e-06
Position 317: 2.36506209872604e-06
Position 2056: 2.2321003629131697e-06
Position 340: 1.4803131444877293e-06
Position 1411: 1.2274590715110484e-06
Position 1476: 8.524332319657343e-07
Position 1115: 7.690940836202388e-07
Position 1208: 7.429233459615391e-07
Position 1423: 7.358502716077577e-07
Position 1770: 7.219081565359813e-07
Position 1037: 2.3879303351442886e-07
Position 2033: 2.0111813579590604e-07
Position 1125: 3.1857846191787414e-08
Position 1018: 1.3173434926693908e-09
Position 833: 5.070953965526137e-10
Position 689: 4.2154256765485057e-10
Position 769: 4.0912483560915463e-10
Position 656: 1.9802769755068233e-10
Position 477: 1.623181216856273e-10
Position 325: 1.6001677071160574e-10
Position 509: 6.68815006190662e-11
Position 321: 2.91916791800934e-11
