Gene = Ccz1
Position 1897: 3.910626217340939e-06
Position 3781: 2.835983409615702e-06
Position 1111: 2.705590129885645e-06
Position 1627: 2.496863187573332e-06
Position 1277: 2.173409342250024e-06
Position 4134: 1.5936580394273337e-06
Position 184: 1.243841484766301e-06
Position 3983: 1.0218947253378814e-06
Position 3877: 9.501172049295664e-07
Position 4044: 9.154150485360276e-07
Position 635: 8.762860452391809e-07
Position 893: 8.391547334302967e-07
Position 91: 8.058888876443946e-07
Position 651: 6.832388560822581e-07
Position 2122: 6.811554411644722e-07
Position 3816: 6.762050391059972e-07
Position 933: 6.311332807267502e-07
Position 623: 4.271177220800053e-07
Position 931: 4.24022093087899e-07
Position 3886: 3.759845334803553e-07
Position 938: 3.6301058407997846e-07
Position 876: 2.8815198814617333e-07
Position 4058: 1.7110520022809169e-07
Position 900: 1.571217109010485e-07
Position 591: 1.3828726487799261e-07
Position 547: 1.0154235923680142e-07
Position 653: 5.370686867352266e-08
Position 642: 1.8190890640632957e-08
Position 582: 1.520864273161824e-08
Position 449: 4.145917207693841e-09
Position 467: 3.7868752582063755e-09
Position 473: 3.3030140005863377e-09
Position 454: 1.628122704762767e-09
Position 431: 1.3302019764925192e-09
Position 514: 1.0240192197279308e-09
Position 609: 6.136987120799194e-10
Position 563: 3.679081463681578e-10
Position 542: 2.2221851982414436e-10
Position 573: 2.1735740949776153e-10
Position 512: 2.0289622831248755e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 16578: 0.9698908901309877
Position 1956: 0.9448322503813606
Position 24087: 0.9178856633830913
Position 26603: 0.8949034830674557
Position 5566: 0.8783872059420031
Position 1761: 0.8705565257854642
Position 3323: 0.8439095566010282
Position 23222: 0.8360372051358089
Position 10634: 0.7971658403067704
Position 21498: 0.7706786204025949
Position 13394: 0.6967984901834889
Position 22226: 0.6907716946730735
Position 3774: 0.647233681576498
Position 20194: 0.5192152600442291
Position 16838: 0.34633734480740813
Position 22006: 0.33130741002789804
Position 10154: 0.3077580050223897
Position 3664: 0.29791237774632756
Position 22376: 0.28669485901845465
Position 16247: 0.2846820165810319
Position 21593: 0.17687136020533695
Position 21026: 0.13708003827065351
Position 19978: 0.12140471252653974
Position 13174: 0.08825937424302006
Position 23191: 0.08433587385339969
Position 24832: 0.07973469640725984
Position 4963: 0.07752174051575311
Position 22463: 0.07670414320838055
Position 15891: 0.07151735911916961
Position 24041: 0.07055956779252012
Position 5433: 0.06381638079790805
Position 20164: 0.060392299813900915
Position 14442: 0.05916692245853312
Position 13290: 0.056492293607751515
Position 23720: 0.038436714341421395
Position 13226: 0.036404876021880125
Position 24327: 0.03634045460504129
Position 21948: 0.03408758752332036
Position 21706: 0.033490756882539746
Position 831: 0.03289215953926809
Position 11855: 0.032552850374818684
Position 2216: 0.029693050515534145
Position 5169: 0.02933456934624838
Position 22260: 0.028662074349437777
Position 20225: 0.028149095904777526
Position 10493: 0.02756620823699148
Position 1016: 0.02281495907335826
Position 5114: 0.022277398571207845
Position 26520: 0.019920541644543526
Position 4695: 0.01833802838375451
Position 4380: 0.017972183392973823
Position 275: 0.015473877954877868
Position 25552: 0.015132501108300885
Position 24284: 0.015082425067955032
Position 12897: 0.014642536384663162
Position 20792: 0.014396328646917695
Position 1581: 0.01367022471312754
Position 5467: 0.013192083267744445
Position 21542: 0.01274383668147206
Position 5209: 0.012533795977207857
Position 5499: 0.011424007307858634
Position 11901: 0.010792293217958732
Position 1765: 0.01047089619331593
Position 1965: 0.009957615033282123
Position 14324: 0.008901113770486767
Position 2106: 0.008731742634379702
Position 16760: 0.007480358046068415
Position 739: 0.007426292809381766
Position 9013: 0.0073807903425886345
Position 26161: 0.007141988217848439
Position 25658: 0.007078460606621234
Position 24092: 0.006706974819201461
Position 1647: 0.006404027257713305
Position 10643: 0.006222872914935238
Position 21983: 0.006218524545459655
Position 21778: 0.006056075027808659
Position 4987: 0.005744300299772157
Position 3270: 0.005520846436735904
Position 3680: 0.005427800498538283
Position 4199: 0.005376944236734881
Position 25685: 0.005340401243461918
Position 23079: 0.005282240824029883
Position 4968: 0.005176443318530522
Position 22939: 0.005136257893620797
Position 948: 0.005046938532140596
Position 15807: 0.004940544826212691
Position 21757: 0.0047291324395941515
Position 1491: 0.00456055389909566
Position 23338: 0.00428750693803437
Position 2187: 0.0042459854651721776
Position 13460: 0.004132305413713226
Position 10563: 0.004019015109460807
Position 1535: 0.0039993868250563554
Position 4336: 0.0036533683395300783
Position 16811: 0.0035787933731223336
Position 1703: 0.0032910670436733596
Position 2956: 0.003278168467889066
Position 1660: 0.0032562546092004966
Position 24365: 0.0031504963302041726
Position 16425: 0.0030579013493811065
Position 7306: 0.0030538060000826913
Position 14158: 0.0030385105872305328
Position 796: 0.0029180832584233788
Position 21442: 0.0028473278793130392
Position 22056: 0.0027523925657922596
Position 26606: 0.002652453628134898
Position 5591: 0.002580431863343971
Position 26181: 0.0025745485326426456
Position 24046: 0.002540029688282225
Position 21720: 0.0024617206237973113
Position 4275: 0.0024351601106472856
Position 2565: 0.002178569847096477
Position 2153: 0.002070065712490006
Position 2172: 0.0019959075296418155
Position 3780: 0.0018419789075272003
Position 26003: 0.0017740572835680576
Position 24651: 0.0017116641776273745
Position 1637: 0.00147132040308865
Position 3185: 0.0014123171795704448
Position 4595: 0.0013941598137586944
Position 25902: 0.0013623733263539671
Position 3671: 0.0012800822527323026
Position 21730: 0.0012470828527154434
Position 22117: 0.001164021043492748
Position 1611: 0.0010373546896023792
Position 9326: 0.0010366354229030912
Position 3557: 0.0010238275409149913
Position 8983: 0.0009532653682002172
Position 4944: 0.0009262536565424987
Position 24293: 0.0008864502783192777
Position 569: 0.000882818224868982
Position 9293: 0.0008814957224338902
Position 26608: 0.0008742855758091813
Position 25967: 0.0008711421282272091
Position 25523: 0.0008708084407798568
Position 4734: 0.0008656152873087066
Position 257: 0.0008581014370691869
Position 3267: 0.0008191618604283043
Position 848: 0.0007689637312123785
Position 231: 0.0006742702381562732
Position 25195: 0.0006603392020100878
Position 4559: 0.0006363091012189739
Position 4949: 0.0006316766827310409
Position 945: 0.0005886179249055137
Position 1215: 0.0005869757128912761
Position 5024: 0.0005671217323609436
Position 3504: 0.0005321181059583721
Position 2768: 0.0005069462893186247
Position 25494: 0.0004869833135309259
Position 3093: 0.00048001088781608053
Position 3606: 0.00047202812960088177
Position 25575: 0.0004676940054086084
Position 2724: 0.0004443391060509917
Position 26283: 0.00043128258297602906
Position 926: 0.0003580919402095663
Position 24916: 0.00031910540429480366
Position 26466: 0.0002704137078183877
Position 893: 0.000249919135763662
Position 330: 0.00024297103818824643
Position 1999: 0.00024020704524711496
Position 1798: 0.00023394091936068722
Position 1506: 0.00023359257333531057
Position 900: 0.00022063854144888784
Position 224: 0.0002165947683509344
Position 5211: 0.00019899902837822796
Position 14208: 0.0001929944517958609
Position 3687: 0.00018469770712192015
Position 1801: 0.00018091967887409754
Position 16814: 0.00017859491283510494
Position 24703: 0.000176051980797131
Position 1540: 0.00017360154658747052
Position 4872: 0.00017172314113041815
Position 594: 0.00015242932860516404
Position 4211: 0.0001511801629569311
Position 2223: 0.00014236620710165313
Position 1557: 0.00014053514722777845
Position 965: 0.00013374803950645545
Position 26632: 0.00011886339668272622
Position 3250: 0.00011652009174151607
Position 290: 0.00011481727295789563
Position 3350: 0.00010557003450345593
Position 1225: 9.983270556853347e-05
Position 24630: 8.865666868088386e-05
Position 700: 7.545987847238477e-05
Position 5334: 7.285537193094933e-05
Position 3064: 7.235890719683325e-05
Position 3240: 7.149265327708919e-05
Position 3926: 6.962002172442464e-05
Position 1583: 6.688497165046292e-05
Position 1840: 5.94293081144423e-05
Position 24345: 5.439146880834237e-05
Position 1892: 5.403375646260043e-05
Position 1820: 5.3610218180035545e-05
Position 2505: 5.2584144329554984e-05
Position 852: 4.79616873113784e-05
Position 24332: 4.472589852597524e-05
Position 24089: 4.4072892678944545e-05
Position 1559: 3.5242707537294865e-05
Position 1036: 2.662825243876398e-05
Position 1024: 1.9946225957849438e-05
Position 3433: 1.743681831950601e-05
Position 6321: 1.654878930342132e-05
Position 24336: 1.571844670136196e-05
Position 24183: 1.4265752671788082e-05
Position 24422: 1.3760018427963425e-05
Position 24371: 1.2594836570330562e-05
Position 1455: 1.2320789303175703e-05
Position 985: 1.0237647765840194e-05
Position 1851: 9.952418590745193e-06
Position 24339: 8.460401939036728e-06
Position 6380: 6.825829691853386e-06
Position 23904: 1.7249990965675753e-06
Position 3618: 1.3870074625542988e-06
Position 3508: 1.1964456782839616e-06
Position 4094: 6.540638030056191e-07
Position 2002: 4.123228255171969e-07
Position 24118: 3.853918043455324e-07
Position 632: 3.2381610162451966e-07
Position 23820: 1.9955311448552233e-07
Position 1227: 1.893942903942006e-07
Position 206: 1.7206545823282243e-07
Position 2066: 9.968852856041781e-08
Position 2464: 5.637885330747918e-08
Position 867: 5.423327959510831e-08
Position 1235: 5.057362500625447e-08
Position 874: 4.854619747807964e-08
Position 1316: 4.6151140488960865e-08
Position 336: 4.548332986212682e-08
Position 602: 4.4924694344149316e-08
Position 615: 3.3173373304253684e-08
Position 340: 3.0500765733479986e-08
Position 2257: 2.622441869003105e-08
Position 2027: 2.1855847814875075e-08
Position 353: 1.739373889976951e-08
Position 780: 1.5089224963237757e-08
Position 397: 1.150575091087028e-08
Position 148: 1.0273374996565487e-08
Position 2230: 1.026014320022971e-08
Position 410: 1.0104801786898594e-08
Position 348: 9.91089083281049e-09
Position 662: 9.609552395997468e-09
Position 2568: 6.61422494478032e-09
Position 154: 4.245331286945089e-09
Position 159: 3.360229644642656e-09
Position 671: 3.283938590675926e-09
Position 722: 2.849146595222654e-09
Position 365: 2.1963638448007497e-09
Position 685: 2.096452841376627e-09
Position 355: 2.0447620427896954e-09
Position 712: 8.939338830820108e-10
Position 650: 2.5283291928240306e-10
Position 152: 2.0588856702261908e-10
Position 640: 1.4315745803550801e-10
Position 682: 9.297871806622477e-11
Position 165: 8.537216222301061e-11
Position 635: 8.284817679684729e-11
Position 175: 4.868519067240028e-11
