Gene = Jhy
Position 2176: 0.00019065545209147073
Position 2181: 0.00019065460848308473
Position 2791: 0.00017612194443046174
Position 1895: 0.0001755332545858615
Position 7273: 0.00017299152248758924
Position 7378: 0.0001722100273664506
Position 911: 0.00017128265722361166
Position 6217: 0.00016927231634429797
Position 2266: 0.00016377148959662987
Position 6080: 0.00013514935677223008
Position 6940: 0.00013322275250416364
Position 1735: 0.00013198992989517564
Position 1312: 0.00012619986897268002
Position 3999: 0.00012250382249780412
Position 870: 0.00012022712867723746
Position 1792: 0.00011541647771948065
Position 3722: 0.00011120962571122459
Position 363: 0.00010885264160901821
Position 995: 9.576502610003693e-05
Position 4714: 9.470926785738148e-05
Position 208: 8.517084563980105e-05
Position 2247: 8.351662170454325e-05
Position 6033: 8.147630078163128e-05
Position 4514: 7.99321597103624e-05
Position 5144: 7.898550692794048e-05
Position 1875: 7.33059159953013e-05
Position 1215: 7.315212287367777e-05
Position 4854: 7.315206925481376e-05
Position 1239: 6.973910576424661e-05
Position 5290: 6.550657556268763e-05
Position 4511: 6.170481136938783e-05
Position 229: 5.452410463802005e-05
Position 5231: 5.421728342651396e-05
Position 1191: 5.365605247376081e-05
Position 3630: 4.7749919846066774e-05
Position 3585: 4.3446401754920304e-05
Position 2290: 4.091494764148014e-05
Position 3496: 3.7484350154014415e-05
Position 3648: 3.6974148769814775e-05
Position 4048: 3.669484218878385e-05
Position 1753: 3.5747735531438906e-05
Position 1392: 3.38577205692798e-05
Position 1236: 3.381496646414315e-05
Position 1344: 3.2148867097746365e-05
Position 4011: 3.130302054180305e-05
Position 420: 3.1202410570998244e-05
Position 1133: 2.950052019830346e-05
Position 3624: 2.8512321808174774e-05
Position 3477: 2.7576102963517752e-05
Position 3329: 2.2492818828718335e-05
Position 618: 2.190372928360418e-05
Position 3469: 2.116816789460666e-05
Position 5772: 1.8904500811981123e-05
Position 2540: 1.5576771350337788e-05
Position 2537: 1.42394930904755e-05
Position 3317: 1.404575820558839e-05
Position 176: 1.0973233625157778e-05
Position 3235: 6.661953998844337e-06
Position 848: 6.477093456805027e-06
Position 2854: 5.119707137601495e-06
Position 2820: 5.100791664048546e-06
Position 3425: 2.8527243440567678e-06
Position 2794: 2.7812568132723333e-06
Position 1452: 1.5642185456399768e-06
Position 1662: 1.5225166257085525e-06
Position 486: 1.1728979620080905e-06
Position 1711: 1.150742136371197e-06
Position 1087: 1.1111660571207455e-06
Position 437: 9.498586108393547e-07
Position 1424: 7.484892042834591e-07
Position 443: 7.336177510885718e-07
Position 652: 5.706516483943333e-07
Position 529: 4.952599651067822e-07
Position 1714: 4.865164967218827e-07
Position 1900: 4.5596180403689823e-07
Position 526: 2.99540565527766e-07
Position 989: 2.378233689145534e-07
Position 1028: 1.9437063028984983e-07
Position 1315: 1.6765823793913499e-07
Position 1025: 1.1054741112587925e-07
Position 627: 1.0912193138125663e-07
Position 875: 8.161544698739824e-08
Position 493: 7.129600745609039e-08
Position 304: 6.403790170698619e-08
Position 1120: 1.4738198682174253e-08
