Gene = Srrm4
Position 318: 0.003857795631206937
Position 326: 0.0038340490042456875
Position 258: 0.0038310963224266544
Position 2361: 0.0036090206715773364
Position 3119: 0.003195026362295052
Position 2451: 0.003189082660035342
Position 1513: 0.00267924367467361
Position 584: 0.0026585532605303682
Position 4911: 0.002344333509295323
Position 394: 0.0018837720452466549
Position 416: 0.001855823114097323
Position 419: 0.0018284586196428431
Position 1571: 0.0017649064851731377
Position 2289: 0.0017334459135302713
Position 4062: 0.0013997938098134534
Position 273: 0.0013809939457541571
Position 1501: 0.0013292362695124338
Position 3736: 0.0012845729487881575
Position 2184: 0.0012262670060649925
Position 1471: 0.0011799451583119054
Position 5286: 0.0009565368098445557
Position 920: 0.0008725707650694789
Position 5066: 0.0008276558267068748
Position 953: 0.0005486719463751971
Position 1646: 0.0005143560566902902
Position 1442: 0.00034772537642979056
Position 370: 0.00034171546499864547
Position 382: 0.0003271449548270365
Position 1346: 0.0002582586334575621
Position 360: 0.0002062796199546383
Position 439: 0.00019575032749310142
Position 367: 0.00018763634655697095
Position 653: 0.00014071579692201893
Position 599: 9.88036588939817e-05
Position 709: 9.466626955242025e-05
Position 677: 7.153883615479848e-05
Position 659: 5.534187072794366e-05
Position 657: 5.228874798797879e-05
Position 404: 4.1960179477060585e-05
Position 1278: 4.0564872832105366e-05
Position 268: 3.5237736771827604e-05
Position 634: 3.381316725311054e-05
Position 391: 1.9199072416003573e-05
Position 441: 1.2980854548431415e-05
Position 376: 9.597833763499876e-06
Position 456: 9.562465815982091e-06
Position 464: 5.196556740747278e-06
Position 671: 2.566769123273128e-07
Position 109: 2.5037396559241275e-07
Position 472: 1.898940927414824e-07
Position 180: 1.4940730065117398e-07
Position 507: 1.2757576530947632e-08
Position 114: 1.219537770829258e-08
Position 138: 6.826342948020532e-09
Position 104: 1.9340775485639545e-09
Position 483: 1.82558179110229e-09
Position 116: 9.385007867905316e-10
Position 121: 4.3163670601329845e-10
Position 128: 2.6491044140390455e-10
Position 93: 1.603779303031206e-10
Position 126: 6.933891440352088e-11
Position 88: 5.509591823046373e-11
