Gene = 2410002F23Rik
Sorted 3' Splice Sites (High to Low Probability):
Position 3586: 0.625863000338993
Position 2179: 0.4478368088387652
Position 3890: 0.38819046394217743
Position 515: 0.3205758799333751
Position 528: 0.2483155106633788
Position 3298: 0.16628562582559095
Position 3148: 0.15927211593334573
Position 2512: 0.14605983555242957
Position 3829: 0.0757988945711464
Position 1187: 0.061656208352968825
Position 5450: 0.05903347208457135
Position 1529: 0.05695369123169453
Position 586: 0.05106657074462677
Position 1359: 0.04221508369541801
Position 1135: 0.0418835903067225
Position 3187: 0.041299712861839706
Position 1386: 0.03970730418883865
Position 3431: 0.03922869827677729
Position 449: 0.035780488362952806
Position 492: 0.027372537504103598
Position 375: 0.026792646597381297
Position 3618: 0.018834104074511644
Position 3130: 0.015225268932566264
Position 4889: 0.014756522839344406
Position 3789: 0.014058702735967146
Position 3097: 0.013536748732421435
Position 2819: 0.012767982174061405
Position 4769: 0.01255450580023249
Position 2670: 0.012415448233834937
Position 5487: 0.011238705756487314
Position 4229: 0.009793531812014885
Position 4288: 0.009268615297805495
Position 4181: 0.008884733056496032
Position 1317: 0.008150610049103528
Position 4941: 0.007250968381957662
Position 4550: 0.007218267417088819
Position 3870: 0.006569751870308855
Position 1202: 0.0065230609187851285
Position 2544: 0.0062159830167388755
Position 4368: 0.005572640385563935
Position 498: 0.0049514807398459175
Position 3470: 0.00466233373133094
Position 325: 0.004642169517583075
Position 3687: 0.004148034730485393
Position 1337: 0.004129228218476088
Position 5265: 0.0038466608040781253
Position 4046: 0.003667855827486682
Position 5316: 0.0035642145662881115
Position 897: 0.003486727934529088
Position 3980: 0.0033837730213041287
Position 1428: 0.0033487878691674184
Position 285: 0.003233978733860132
Position 2731: 0.0028065350341597854
Position 2223: 0.0027934864607342545
Position 4365: 0.0027598906451672465
Position 625: 0.0025018323441938777
Position 4677: 0.002474794249343626
Position 808: 0.0022800377893876476
Position 2607: 0.002255604691021291
Position 4389: 0.002230231861400728
Position 1878: 0.001958937371365553
Position 691: 0.0017515477160375242
Position 2676: 0.0016348454050469784
Position 2491: 0.0013830439738162438
Position 1158: 0.0013348760164150293
Position 1417: 0.0011750467589959517
Position 4268: 0.0011747605113605795
Position 168: 0.0011319534881889565
Position 4468: 0.0010913016290161734
Position 3748: 0.001080266233674024
Position 5392: 0.0010394306794563532
Position 1764: 0.0009084251213793737
Position 2483: 0.0007803319840055216
Position 271: 0.0007617446317558711
Position 3938: 0.0006114070858038223
Position 2575: 0.0005201900091636659
Position 353: 0.00046024287526313517
Position 1446: 0.0004470516351795386
Position 619: 0.0004468927926318353
Position 1676: 0.00044304880100108895
Position 2278: 0.00041681446070286306
Position 2538: 0.000393514019300409
Position 181: 0.00038658548672767975
Position 1635: 0.0003805336399154586
Position 979: 0.0003064667658340183
Position 230: 0.00028123947392807384
Position 1362: 0.00027052818885268113
Position 604: 0.0002629968489955002
Position 1235: 0.00026204836209114024
Position 2150: 0.00026024303399065584
Position 648: 0.00025998037815246116
Position 778: 0.000206572445707332
Position 2077: 0.00016045295635983646
Position 456: 0.0001486861226884177
Position 607: 0.00014675562915714778
Position 765: 0.0001423335654902276
Position 1410: 7.281015963207675e-05
Position 1512: 6.00310972328413e-05
Position 596: 5.139537192758482e-05
Position 694: 4.9558469495539263e-05
Position 4437: 4.9554007925566785e-05
Position 4205: 4.729009085813749e-05
Position 477: 4.169871139219468e-05
Position 2059: 3.6689792012685965e-05
Position 2156: 3.5556857093975386e-05
Position 1342: 3.495860968410435e-05
Position 3337: 2.9629783515228463e-05
Position 2099: 2.798105242887525e-05
Position 2137: 2.5722618229156892e-05
Position 743: 1.987681967940223e-05
Position 983: 1.5291966138447128e-05
Position 655: 1.4910461680704957e-05
Position 817: 1.8547040754885985e-06
Position 992: 1.5188623788584512e-06
Position 139: 4.859715557737095e-07
Position 688: 2.9485313511752954e-07
Position 659: 2.4186947268057813e-07
Position 335: 1.9469929191752534e-07
Position 670: 1.6323229049785445e-07
Position 1167: 1.4355570173204803e-07
Position 1146: 1.8731523758881172e-08
Position 640: 1.78402882258347e-08
Position 460: 4.591433274064267e-09
Position 106: 3.1270284725106975e-10
Position 86: 1.537992538492232e-10
Position 91: 1.5032815490269703e-10
