Gene = Jaml
Position 5390: 6.283725924862433e-06
Position 6000: 5.679820959394208e-06
Position 212: 5.0260274622081504e-06
Position 377: 4.968820377742219e-06
Position 131: 3.937694512677898e-06
Position 47: 3.6953589058912274e-06
Position 489: 3.5117115054321625e-06
Position 104: 2.3940697361204354e-06
Position 640: 1.6677318120977253e-06
Position 129: 1.0317447152466066e-06
Position 88: 5.07087853465521e-07
Position 155: 4.1854355847445955e-07
Position 173: 4.108266492612109e-07
Position 143: 3.3145587482735954e-07
Position 39: 1.727457706247022e-07
Position 53: 1.1280057208302323e-07
Position 298: 6.455685809668697e-08
Position 176: 5.184786984976509e-08
Position 192: 4.792784000770019e-08
Position 294: 3.680512136592569e-08
Position 27: 3.018571876883931e-08
Position 228: 2.569814431403759e-08
Position 303: 2.4676122302201954e-08
Position 5: 2.3989302781509712e-08
Position 3: 6.897397208120829e-09
Position 879: 5.610335894713847e-09
Position 65: 5.391989457666218e-09
Position 415: 4.432587904491076e-09
Position 885: 4.036310738377535e-09
Position 312: 3.9307147621933944e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 14561: 0.9907547073134241
Position 7710: 0.9738529637528797
Position 21811: 0.958273708927122
Position 3449: 0.8410300377744693
Position 28195: 0.8301438434381925
Position 23851: 0.828640490188008
Position 27699: 0.7289130213104114
Position 18539: 0.6585943005418733
Position 25006: 0.6471660471318789
Position 8636: 0.623680486506407
Position 9544: 0.4347023511185496
Position 9429: 0.32671763081935873
Position 23422: 0.30972863889852426
Position 14877: 0.29171313041004
Position 13547: 0.2778569941755548
Position 4860: 0.23116743943689613
Position 12803: 0.21059898799538787
Position 9464: 0.19902200625564911
Position 8874: 0.19291666773705063
Position 6949: 0.17864898853824063
Position 2753: 0.16445545268750988
Position 28750: 0.15950957675971134
Position 4308: 0.10723188262528997
Position 3395: 0.09976985980405938
Position 2604: 0.09688795302218149
Position 24929: 0.095488369048546
Position 8091: 0.08630036013648992
Position 8088: 0.0845536592992883
Position 12846: 0.08203121584615333
Position 8094: 0.08047790912185424
Position 8085: 0.07812987774915803
Position 22684: 0.07237644315005926
Position 8082: 0.06403694881598945
Position 8079: 0.05132094298034393
Position 25009: 0.049815459708965545
Position 6365: 0.04919549182545911
Position 15748: 0.04917205490323803
Position 14298: 0.04769116368063576
Position 20272: 0.046854825976512506
Position 24980: 0.045905036731292516
Position 7146: 0.045185142774548555
Position 8067: 0.043867838382489366
Position 1071: 0.042995721710878294
Position 8070: 0.04222371256968849
Position 4321: 0.04097884213689022
Position 8076: 0.04071589958263529
Position 3352: 0.039464205855359584
Position 6777: 0.03621438865769099
Position 4718: 0.034688274252310504
Position 16738: 0.032871610598058855
Position 8073: 0.031108820411988924
Position 6882: 0.026579026030990795
Position 8097: 0.02591256072994603
Position 5764: 0.0230079274181196
Position 28713: 0.021916195408738324
Position 8064: 0.020927194605422562
Position 9486: 0.019794505714601587
Position 16768: 0.019414537251889803
Position 7758: 0.01924771543347904
Position 20333: 0.017591908537624122
Position 26292: 0.01741072265846437
Position 2864: 0.015833229973607924
Position 253: 0.015605224741988517
Position 28081: 0.01456155313030443
Position 1873: 0.014159837300083187
Position 8279: 0.013763870799967807
Position 8040: 0.012292188716648696
Position 2845: 0.012218545264515202
Position 28574: 0.011915070153752344
Position 1972: 0.011914859949387712
Position 8100: 0.01189347984242381
Position 8478: 0.011617803182516045
Position 8258: 0.011498268400509645
Position 11622: 0.011336941365183414
Position 14858: 0.011251576003503412
Position 8043: 0.011180376783756447
Position 20752: 0.011002387744597605
Position 17606: 0.01091774165165647
Position 8282: 0.010417852600944631
Position 28223: 0.010409694219212966
Position 9376: 0.010328244103581304
Position 19857: 0.010207870610860084
Position 22200: 0.010197576648365557
Position 8255: 0.010100745734813673
Position 14889: 0.010061905969447001
Position 24027: 0.009888743278405566
Position 9897: 0.009878565394235787
Position 29167: 0.009796786597044948
Position 4914: 0.009650735910567521
Position 4674: 0.009485844876265422
Position 215: 0.008252523536083639
Position 13002: 0.008246487707829276
Position 5497: 0.008229307791000421
Position 8276: 0.008200402748501206
Position 8285: 0.008096441235505803
Position 11593: 0.007653713003612562
Position 9935: 0.0075731453991680735
Position 1958: 0.007233286887376215
Position 5549: 0.007095450554172811
Position 1713: 0.006676312164526795
Position 17991: 0.0065732037516400745
Position 18618: 0.0065183362390953915
Position 2692: 0.0064034176045483894
Position 26499: 0.006346794441056212
Position 22150: 0.006316331108824963
Position 4418: 0.006292282980279267
Position 15490: 0.006199811807409289
Position 13319: 0.006094139719127005
Position 2208: 0.006033263141276857
Position 25767: 0.005661120683207109
Position 3285: 0.005650095733632149
Position 4748: 0.005574801041813235
Position 14910: 0.005548139301493103
Position 2687: 0.005533220750887155
Position 19931: 0.005417142015113705
Position 8273: 0.005371472607603992
Position 2668: 0.005263032888620972
Position 186: 0.004981167941377873
Position 8046: 0.0047442764374321655
Position 8252: 0.004394502410830139
Position 4329: 0.004382406143235264
Position 4636: 0.004239791024397937
Position 9237: 0.004222527642546227
Position 13073: 0.004140546673025375
Position 8703: 0.004081586935666845
Position 8261: 0.003950962419899418
Position 2774: 0.003800607414129773
Position 26910: 0.0037974283040652004
Position 1886: 0.00372266946398503
Position 8222: 0.003459867454617125
Position 9853: 0.003417896674358593
Position 8267: 0.0034098491754049713
Position 8049: 0.003303715883478076
Position 8225: 0.0033001434181083597
Position 8728: 0.0031598396353731354
Position 7677: 0.0031462602612564224
Position 27932: 0.003045642074238424
Position 17709: 0.0030296683687593734
Position 2257: 0.0028729242414669894
Position 8219: 0.002814162067272692
Position 8106: 0.0027879119125684814
Position 8103: 0.002727506577053272
Position 24780: 0.0026964077966436743
Position 16100: 0.0026381667056626246
Position 8264: 0.0025344476678856105
Position 2166: 0.002524269627329836
Position 8466: 0.0024424418801862182
Position 6901: 0.0024402711255100784
Position 3254: 0.002431799364646372
Position 8855: 0.002262960264779967
Position 25238: 0.002185322617790054
Position 11428: 0.002184024129878242
Position 28991: 0.0021805783007692167
Position 8249: 0.0019099249799787187
Position 7967: 0.001881035107368022
Position 6320: 0.001849991651490178
Position 2948: 0.0017905811413511967
Position 16692: 0.0017513217634629234
Position 8288: 0.0017022298022999443
Position 14660: 0.001500515300734046
Position 8061: 0.0013544177564424964
Position 2578: 0.0013531170571850324
Position 16481: 0.0012927047407486855
Position 4291: 0.0012859408173888191
Position 410: 0.001219674861971668
Position 27905: 0.0011797618131047342
Position 1126: 0.0011542272013234601
Position 1671: 0.0011421649049670477
Position 2028: 0.0010885770074728779
Position 1819: 0.0010649951519485952
Position 6428: 0.0009906575098549016
Position 3522: 0.0009888378957354487
Position 8270: 0.0009727872084371855
Position 7657: 0.0009405070138679238
Position 1103: 0.0009191029801382534
Position 660: 0.0009165493401603362
Position 1913: 0.0009069758573595583
Position 3068: 0.0008889965920654058
Position 5562: 0.0008470286371656492
Position 26448: 0.0008341161703580674
Position 15951: 0.0008337199277528956
Position 2040: 0.0008025796776820352
Position 8195: 0.0007804125601459445
Position 8216: 0.0007637090215704032
Position 190: 0.0007624291498289307
Position 4260: 0.0006812306062407395
Position 4549: 0.0006393760270162838
Position 8895: 0.000639122496903985
Position 2125: 0.0006297218327571423
Position 1979: 0.0006202974488161844
Position 2435: 0.000613001358798301
Position 2285: 0.0006108716461840986
Position 2236: 0.0005938211252871457
Position 4134: 0.0005732994986925806
Position 4876: 0.0005660377841315645
Position 24464: 0.0005607478913612911
Position 2735: 0.0005607015330836486
Position 3032: 0.0005515802272833473
Position 3802: 0.0005501682588999552
Position 2869: 0.0005122887687328729
Position 2995: 0.0005047297092247278
Position 25447: 0.00047876565962671043
Position 2925: 0.00045589230382504775
Position 8109: 0.00043416667813770895
Position 648: 0.0004321696573462457
Position 24528: 0.00040992694294958264
Position 2030: 0.00038377569218010137
Position 1783: 0.0003712271722378489
Position 1850: 0.0003414118254873212
Position 8112: 0.00034102529558227806
Position 4170: 0.00033238105538198624
Position 8228: 0.0003145753599261502
Position 8053: 0.000284566011607601
Position 4435: 0.0002540336942807209
Position 18470: 0.00023949501728630682
Position 1893: 0.00023371792766743222
Position 9124: 0.00023343592191161561
Position 429: 0.00021640901374300978
Position 8115: 0.00019284274265929968
Position 8892: 0.00018694796952811228
Position 2816: 0.00018360556935025432
Position 3702: 0.00017993152080417044
Position 1208: 0.00017306965723610818
Position 8198: 0.00015492891737273415
Position 5475: 0.00015471201855554907
Position 2613: 0.0001447010004633263
Position 439: 0.00013729038105970344
Position 3289: 0.00012671950706385907
Position 3653: 0.00012625284890808997
Position 8575: 0.0001076366860255697
Position 3267: 9.982561794976148e-05
Position 706: 9.825009566804701e-05
Position 4401: 9.814977354371775e-05
Position 543: 8.859971313739379e-05
Position 8118: 7.84222382788631e-05
Position 5011: 7.746632722382767e-05
Position 24409: 7.503245710589586e-05
Position 317: 6.870969780540036e-05
Position 8121: 6.81984788298788e-05
Position 406: 5.4579265384319535e-05
Position 1040: 5.3274335745434864e-05
Position 2314: 4.691228424938964e-05
Position 3880: 4.633933277593311e-05
Position 3155: 3.524357115590103e-05
Position 4063: 2.8325283149285242e-05
Position 5104: 2.719836388113544e-05
Position 4276: 2.5131572856805873e-05
Position 2154: 2.4360156854414877e-05
Position 21772: 2.2383473870970237e-05
Position 1112: 1.594502251757198e-05
Position 3831: 1.499139745417336e-05
Position 4232: 1.4934417901554373e-05
Position 3865: 1.4174456617257995e-05
Position 18703: 1.2673000723296886e-05
Position 22403: 1.206102859779186e-05
Position 9818: 1.1660695223753646e-05
Position 1690: 1.1303504446687531e-05
Position 5350: 1.104101657907127e-05
Position 376: 1.099915980631885e-05
Position 10661: 1.0623291173147347e-05
Position 622: 9.060496330125778e-06
Position 5375: 9.030836256764558e-06
Position 2797: 8.403141584198523e-06
Position 550: 7.825776805510016e-06
Position 373: 6.1736511608207315e-06
Position 3694: 5.157235716222632e-06
Position 2278: 4.492156539287048e-06
Position 1011: 3.593788485408393e-06
Position 5276: 3.5831517348088897e-06
Position 4042: 2.2219529110318883e-06
Position 8055: 1.8252584728711717e-06
Position 8124: 1.4808083206053859e-06
Position 8898: 1.2947909554065667e-06
Position 1076: 8.797915813325918e-07
Position 5160: 6.976858133754586e-07
Position 997: 5.828097235311269e-07
Position 1517: 4.700225075174721e-07
Position 2048: 4.0822550776983844e-07
Position 10780: 3.8840342303349876e-07
Position 221: 1.5130482132258366e-07
Position 1508: 1.1326874071867134e-07
Position 4441: 8.147057371809054e-08
Position 663: 7.389415869631232e-08
Position 489: 6.967422582591308e-08
Position 605: 5.679903527081926e-08
Position 485: 4.827264492360367e-08
Position 498: 4.626067649951903e-08
Position 354: 3.4390864329055515e-08
Position 272: 2.514844706137216e-08
Position 4587: 2.0513938658825086e-08
Position 4590: 1.478019427798143e-08
Position 749: 9.34903781097131e-09
Position 325: 1.2671667828273765e-09
Position 598: 4.3884581776820056e-10
Position 382: 2.7362770853873716e-10
Position 708: 2.6833897277823083e-10
Position 301: 2.5443123167663076e-10
Position 1160: 7.257964209328857e-11
