Gene = Vcpip1
Position 859: 2.137833566881445e-06
Position 418: 2.0430956027021593e-06
Position 193: 1.6686827374779976e-06
Position 25: 4.717535908724894e-07
Position 228: 4.511437075604189e-07
Position 429: 2.847806132369114e-07
Position 181: 1.6848103219598966e-07
Position 11: 1.4613687140231573e-07
Position 475: 4.858401450693484e-08
Position 14: 4.188622875884385e-09
Position 47: 2.930224559089617e-09
Position 754: 1.3568265168358495e-09
Position 20: 1.1976149824113165e-09
Position 612: 7.714466189305742e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 11329: 0.759608925446686
Position 8983: 0.596553125761788
Position 13344: 0.0696043793331274
Position 11573: 0.05626626258154571
Position 422: 0.055647558309998124
Position 9410: 0.03759122445063319
Position 2818: 0.03248542188751684
Position 6704: 0.030647666787696308
Position 2712: 0.02957632042627882
Position 8680: 0.024963994489070142
Position 11202: 0.023323262569000282
Position 3927: 0.023246634375733564
Position 1141: 0.023211805756926933
Position 2667: 0.022150077509615066
Position 7967: 0.020127745078995465
Position 502: 0.019846904014542498
Position 3302: 0.014953368073110191
Position 8763: 0.014923398632159138
Position 1807: 0.014755784186768478
Position 2695: 0.014406155552040199
Position 8710: 0.008932344913044656
Position 1786: 0.00875888007765662
Position 5152: 0.00825852474113106
Position 3789: 0.007944878208656676
Position 4882: 0.00781353617087016
Position 10948: 0.007135367267540351
Position 3654: 0.00678355633965363
Position 6764: 0.0063542103545516
Position 2920: 0.006309005584514608
Position 1078: 0.006194472816187481
Position 10904: 0.006139267834307578
Position 480: 0.005904691610019306
Position 10371: 0.00560113952191869
Position 3423: 0.005397406769136005
Position 2745: 0.00507169172879184
Position 2756: 0.004657619313133213
Position 4998: 0.004564834285274365
Position 447: 0.004257319102455295
Position 459: 0.003989999984668937
Position 1210: 0.0036566132361906577
Position 465: 0.0035007490173246687
Position 2716: 0.002843896076947894
Position 387: 0.002749785006687528
Position 279: 0.0025132120588530673
Position 3469: 0.002469050904010451
Position 3537: 0.0023939244639971085
Position 4838: 0.002343916028305393
Position 4818: 0.00229280622102036
Position 2514: 0.0022606551491147946
Position 381: 0.002255810207564271
Position 3449: 0.002253786526146469
Position 3584: 0.002196221208246395
Position 6735: 0.0021829604784871213
Position 558: 0.0017548515411221083
Position 483: 0.001643028052313901
Position 9313: 0.0015080529075109815
Position 288: 0.0014695859597737427
Position 191: 0.0013877024887868493
Position 234: 0.0012050653851993567
Position 1865: 0.001130994648466571
Position 3612: 0.0009607753893394975
Position 1066: 0.0008747073881662108
Position 7435: 0.0008552341566599601
Position 1748: 0.000793400047476212
Position 214: 0.0007811072231771153
Position 2871: 0.0007737588953520644
Position 2227: 0.0007560450321146315
Position 1907: 0.0007189258613605035
Position 429: 0.0007113288855507422
Position 1180: 0.0007001254274174217
Position 3680: 0.0006292658327260283
Position 3326: 0.0006024097162457911
Position 1831: 0.0005199950225003002
Position 1919: 0.00045809317084381004
Position 2406: 0.00035585117684177274
Position 7754: 0.0003459411174923164
Position 210: 0.000318069876647653
Position 6358: 0.0003012012147751787
Position 6414: 0.0002840042903752553
Position 6124: 0.0002618045191437132
Position 2376: 0.00024538270428129094
Position 2128: 0.00022283246143760165
Position 1151: 0.00021850978293361413
Position 6232: 0.00021615481785338338
Position 1511: 0.00020080645641356586
Position 739: 0.00019711022911847817
Position 2541: 0.00016224217523457403
Position 6158: 0.00014177587532644413
Position 5626: 0.00012449644325132178
Position 1368: 0.00011617361510421753
Position 2313: 0.00011588246860114786
Position 5463: 0.00010583235738393023
Position 4539: 0.00010131972588914023
Position 1351: 9.94010511927528e-05
Position 5678: 9.552124525344628e-05
Position 3055: 8.530511129459787e-05
Position 216: 7.634688954619883e-05
Position 4425: 7.541182060941889e-05
Position 5231: 6.875095532345167e-05
Position 2055: 6.616471640138225e-05
Position 4052: 5.604369080023223e-05
Position 4501: 5.46105066640114e-05
Position 4693: 5.406449360447971e-05
Position 341: 5.3759949825371144e-05
Position 1684: 5.368138964339692e-05
Position 1966: 5.161953595724708e-05
Position 350: 5.083648852601034e-05
Position 1300: 4.422987696875134e-05
Position 3239: 4.145889627905393e-05
Position 2184: 3.460550370595278e-05
Position 1725: 3.1010798209561744e-05
Position 1990: 3.0315672118971627e-05
Position 899: 2.9736234270122847e-05
Position 3081: 2.9391026073593768e-05
Position 2468: 2.598920836851651e-05
Position 963: 2.483928800571533e-05
Position 2386: 2.4001544471091625e-05
Position 1533: 2.378333459981359e-05
Position 2081: 2.087811249974444e-05
Position 754: 2.0789306839518228e-05
Position 2334: 1.8827511794471143e-05
Position 966: 1.1266446242219034e-05
Position 1792: 1.0185846170082783e-05
Position 954: 9.934180259927204e-06
Position 1547: 8.571439285027894e-06
Position 1544: 8.490216777665261e-06
Position 685: 6.782665444911724e-06
Position 365: 3.0767774258029924e-06
Position 221: 2.7721418987457446e-06
Position 1993: 2.5014135379604496e-06
Position 2625: 1.9573479453463167e-06
Position 938: 1.9058967628159402e-06
Position 438: 1.8676897048832352e-06
Position 555: 1.6649881480159114e-06
Position 942: 1.3528290289929772e-06
Position 1383: 1.2740093758084428e-06
Position 456: 1.208580924149813e-06
Position 1423: 1.0697705577813165e-06
Position 907: 6.172007462916612e-07
Position 1085: 5.54673005798152e-07
Position 1392: 5.102962448107515e-07
Position 663: 4.0019892391207037e-07
Position 910: 3.671846647779261e-07
Position 538: 3.591585850214392e-07
Position 1426: 3.1860429184429355e-07
Position 1163: 3.0201276964469893e-07
Position 1972: 2.719398186730018e-07
Position 951: 2.340849670245466e-07
Position 223: 2.340459582349615e-07
Position 985: 1.260738861723751e-07
Position 1023: 1.1705268363542729e-07
Position 475: 9.844856373650379e-08
Position 741: 7.837758306179167e-08
Position 973: 5.995691869640137e-08
Position 576: 5.234065436750496e-09
Position 170: 1.5146210068181712e-10
Position 150: 1.2640124519981e-10
