Gene = Csf1
Position 2432: 0.00026140994167578015
Position 1807: 0.0002422049540694203
Position 2334: 0.000228287124554261
Position 7201: 0.0001879632831069231
Position 2307: 0.00017266070652433463
Position 344: 0.00015646897964251722
Position 449: 0.00015176299410924626
Position 10933: 0.0001516758703894976
Position 225: 0.00014770735364315522
Position 1644: 0.000139237621877876
Position 9885: 0.0001349596138593942
Position 215: 0.00013192111473891408
Position 11074: 0.00012584768827670657
Position 239: 0.00012537452462714284
Position 10484: 8.566789783723749e-05
Position 11159: 6.480031617048675e-05
Position 775: 6.198559692370019e-05
Position 11197: 6.030798177909073e-05
Position 6429: 5.6916609164265195e-05
Position 10539: 4.967562468854909e-05
Position 1605: 4.71921567116034e-05
Position 791: 4.3519708283296476e-05
Position 2603: 4.26462039657459e-05
Position 1046: 2.6315416118542806e-05
Position 156: 2.574256330612525e-05
Position 490: 2.305914988901588e-05
Position 1114: 2.027335873831852e-05
Position 1147: 1.953270516209081e-05
Position 246: 1.5185601590722687e-05
Position 230: 1.3486671819145897e-05
Position 1291: 1.3116257109973666e-05
Position 1631: 1.0727848313716057e-05
Position 1354: 9.763273543117607e-06
Position 511: 7.708371117218738e-06
Position 1199: 7.5840006742190235e-06
Position 812: 7.273708268402912e-06
Position 10553: 5.971564642498953e-06
Position 888: 5.752945441252199e-06
Position 763: 4.806153696719774e-06
Position 508: 2.940013125725368e-06
Position 368: 2.7601818313251723e-06
Position 501: 2.2159182717867447e-06
Position 1344: 1.9236314242712248e-06
Position 1212: 1.7566100317790042e-06
Position 2269: 1.6862389392903722e-06
Position 1221: 1.5934370800438893e-06
Position 720: 1.3191746469112316e-06
Position 804: 8.03463430686856e-07
Position 252: 7.811801138829868e-07
Position 616: 5.528524441446434e-07
Position 152: 2.3394270066594756e-07
Position 348: 1.943277489659504e-07
Position 1277: 4.567482605138314e-08
Position 352: 4.2105706435626774e-08
Position 1224: 3.215783408507152e-08
Position 360: 3.1836171399833253e-08
Position 1077: 3.0936258849713035e-08
Position 356: 2.4581723036193763e-08
Position 150: 7.83458076609387e-09
Position 950: 1.7340406865969434e-10
Position 493: 7.438923543320088e-11
Position 505: 2.312996581576851e-11
