Gene = Ppp1r13l
Position 13620: 0.005359686771998609
Position 10464: 0.005324689065009396
Position 2278: 0.005150739830119265
Position 10130: 0.004110398154915381
Position 7092: 0.003937769428845236
Position 14145: 0.003710073413704255
Position 9474: 0.0035808893529839497
Position 4514: 0.0035765752730126106
Position 16420: 0.0034914500221048922
Position 10751: 0.0033821813367794578
Position 13610: 0.003346585155862455
Position 7595: 0.003258593713559222
Position 3525: 0.003128763888062742
Position 11456: 0.0029921089265054603
Position 9758: 0.002937454387786678
Position 16977: 0.002480983373007519
Position 13625: 0.002326333865885301
Position 8888: 0.0022720382875708184
Position 10459: 0.0022426756735131116
Position 8075: 0.0021476964390837036
Position 7730: 0.002124204616028565
Position 804: 0.002072519049100366
Position 7405: 0.002063554684226764
Position 14574: 0.002025440583894973
Position 9027: 0.0016997279989023637
Position 14436: 0.0014957765492235025
Position 13759: 0.0014792709086458836
Position 13812: 0.0014296682729620456
Position 8684: 0.0014103215868435106
Position 11863: 0.0013835851564655594
Position 7580: 0.0012374802902728377
Position 11045: 0.0012350018780450309
Position 7847: 0.0011865809918287747
Position 7589: 0.0011789877515061694
Position 9053: 0.0011309459033933906
Position 1515: 0.001060204713045495
Position 569: 0.00093788502033887
Position 495: 0.0009165140568238322
Position 3212: 0.0008973223089997359
Position 868: 0.0007017136828236273
Position 16982: 0.0005883421131012216
Position 11755: 0.0005635395537942591
Position 7782: 0.0005408198358638024
Position 7916: 0.0005160160247691996
Position 8602: 0.00046331289925857197
Position 503: 0.0004595435402884875
Position 15168: 0.00044750365874758716
Position 10030: 0.0004441266642290133
Position 14973: 0.0004347846364503223
Position 14416: 0.00042899505985464863
Position 7632: 0.00041022249355215825
Position 9080: 0.0003803065820438514
Position 79: 0.00037686845633317035
Position 590: 0.0003544977085070928
Position 7713: 0.0003192920364501625
Position 8666: 0.0002885458290394421
Position 8691: 0.00024106510190202073
Position 633: 0.0002223096705209668
Position 3222: 0.00020733907177402635
Position 9059: 0.00016964275616098532
Position 8729: 0.00015497501173208095
Position 244: 0.00014123709200280102
Position 14424: 0.0001403232529764544
Position 4450: 0.00014004347383170875
Position 9229: 0.00013233550038129174
Position 2669: 0.00012941576524525298
Position 9498: 0.00012793124713795934
Position 819: 0.0001277801464653416
Position 14173: 0.00011867387970512482
Position 123: 0.00011569948625308008
Position 275: 0.00011223816432999318
Position 187: 0.00010202130163186898
Position 9481: 9.079438915229456e-05
Position 14689: 9.029895262256824e-05
Position 1433: 9.029755319987624e-05
Position 8850: 9.0030268917821e-05
Position 7586: 8.540194603499446e-05
Position 15149: 8.306617983793685e-05
Position 14377: 7.676474397699923e-05
Position 14455: 7.52297834986268e-05
Position 10061: 7.507095780737283e-05
Position 297: 7.367911623812015e-05
Position 105: 7.34788037574891e-05
Position 15811: 7.333377143013777e-05
Position 549: 6.380778971002488e-05
Position 9276: 6.296896788323309e-05
Position 9246: 5.7420028863207765e-05
Position 393: 5.711886891870191e-05
Position 202: 5.698073232658938e-05
Position 9789: 5.648506571531646e-05
Position 922: 5.066087264539949e-05
Position 807: 5.061302883389967e-05
Position 15899: 4.791053834338746e-05
Position 447: 4.560748824127655e-05
Position 8715: 4.437013714534426e-05
Position 588: 4.43200867369862e-05
Position 767: 4.2862487307260215e-05
Position 382: 4.1919280053246926e-05
Position 4183: 4.052164271751869e-05
Position 9494: 3.1690038726812064e-05
Position 313: 3.137347485467823e-05
Position 15236: 2.6142491686653663e-05
Position 1051: 2.4297239376352387e-05
Position 612: 2.2093606156996192e-05
Position 9504: 2.2006397529110892e-05
Position 14330: 1.9745158249374032e-05
Position 14142: 1.9666307467608863e-05
Position 294: 1.9396761899501194e-05
Position 573: 1.9127063411884005e-05
Position 1610: 1.7950864363152545e-05
Position 536: 1.7730947223173044e-05
Position 15590: 1.537880976406555e-05
Position 11127: 1.529216890092773e-05
Position 8465: 1.4216275635817116e-05
Position 990: 1.2178818770766555e-05
Position 459: 1.2043051003196098e-05
Position 705: 1.0915941508538546e-05
Position 9838: 9.357926970594146e-06
Position 14463: 8.164003452151742e-06
Position 200: 7.926066542680232e-06
Position 1792: 7.617641925499511e-06
Position 9502: 7.404057967007394e-06
Position 9785: 7.329815048290739e-06
Position 14103: 6.906498376433151e-06
Position 1755: 6.581988676251252e-06
Position 1570: 6.068173940473034e-06
Position 400: 5.156269485333301e-06
Position 151: 4.7722374474906445e-06
Position 14347: 3.943168747614411e-06
Position 11296: 3.905471856484052e-06
Position 372: 3.81886558610707e-06
Position 14730: 3.473501896899529e-06
Position 497: 3.013189519837179e-06
Position 323: 2.446253397031788e-06
Position 387: 2.2656739567047722e-06
Position 886: 1.936873036691686e-06
Position 962: 1.9091906322264477e-06
Position 9216: 1.8960231420557117e-06
Position 10053: 1.8180154721167548e-06
Position 512: 1.779956342713056e-06
Position 14692: 1.7051511290422064e-06
Position 690: 1.5731586069637607e-06
Position 526: 1.5667855615817621e-06
Position 7469: 1.4682428582317207e-06
Position 809: 1.385455596307348e-06
Position 9719: 1.140456318173669e-06
Position 919: 9.498744014818134e-07
Position 6328: 9.217761192286938e-07
Position 1156: 9.07106205283298e-07
Position 14523: 7.539480030280666e-07
Position 406: 7.292181866008433e-07
Position 9781: 6.970928226234322e-07
Position 9924: 3.888208904297367e-07
Position 14601: 2.443867045267571e-07
Position 9496: 2.4416527404380167e-07
Position 1063: 2.1793005385324924e-07
Position 1256: 1.5385913080992692e-07
Position 14658: 1.4407790804006697e-07
Position 9779: 1.2430132429079833e-07
Position 14212: 1.1839814372729821e-07
Position 986: 9.656486240609874e-08
Position 374: 4.777104623988579e-08
Position 992: 3.739795369565711e-08
Position 1083: 3.058088581688908e-08
Position 1269: 2.792097178088981e-08
Position 977: 1.1429943744088947e-08
Position 1236: 1.129864360356618e-08
Position 994: 9.810508471313365e-09
Position 14564: 5.429927106592018e-09
Position 2282: 2.479676867099988e-09
Position 24: 1.951795491016406e-09
Position 2479: 1.8239181174617536e-09
Position 1463: 7.410762019274008e-10
Position 950: 4.3540807761365303e-10
Position 2509: 3.999779330067204e-10
Position 1532: 3.710260710568487e-10
Position 1810: 3.1783480891675146e-10
Position 2381: 3.152673353255522e-10
Position 2248: 3.095434434884948e-10
Position 14216: 9.441512079095417e-11
Position 9508: 6.916180419928504e-11
Position 421: 5.7189299169461236e-11
Position 9706: 2.6140153846495526e-11
Position 1467: 2.1644492386714895e-11
Position 8925: 1.8655993316807706e-11
Position 9595: 1.7582992134405994e-11
Position 436: 3.1195116349295387e-12
Position 728: 4.5344064323987837e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 14268: 0.998284642142225
Position 14033: 0.9882259793513666
Position 9172: 0.9826404009448523
Position 7500: 0.9306013524239206
Position 14508: 0.8364596037751069
Position 9349: 0.8176700664731615
Position 16271: 0.7649958230330054
Position 7325: 0.7311741719004776
Position 8763: 0.6074456314347114
Position 909: 0.3498661945650744
Position 10360: 0.2634091665432865
Position 8980: 0.23180396093568914
Position 8724: 0.2250743128529038
Position 8961: 0.2198347898391639
Position 9007: 0.188850682147505
Position 14558: 0.15604006498642153
Position 9988: 0.12346785556261265
Position 10324: 0.12061178586799863
Position 15735: 0.11664299328834156
Position 12109: 0.11079722385692459
Position 983: 0.09631556620474127
Position 5709: 0.09178653045185206
Position 16750: 0.09019057146584926
Position 3356: 0.08834252007192148
Position 7329: 0.08348852885661996
Position 9390: 0.07779287296691084
Position 17161: 0.07131340246400884
Position 8708: 0.06493480354359323
Position 12127: 0.061866865760870984
Position 6253: 0.057004747944383455
Position 8577: 0.055947687267627534
Position 10330: 0.05561851805587401
Position 4300: 0.05385525896641408
Position 10094: 0.04854640083798719
Position 10222: 0.042744388538372056
Position 10300: 0.04047923593440914
Position 3430: 0.038705919134229605
Position 8976: 0.03866036925298866
Position 11707: 0.03335068107082999
Position 11973: 0.03316203345481126
Position 10119: 0.03207248156653197
Position 16761: 0.02924618052266098
Position 15779: 0.027772674473415516
Position 7532: 0.027097093205451346
Position 10312: 0.026765336371176448
Position 10158: 0.02502673275715836
Position 8947: 0.021968727990000114
Position 11988: 0.02187096948369106
Position 10286: 0.02110771695748367
Position 697: 0.02087458803036103
Position 13491: 0.019558688901098957
Position 14853: 0.018904156076699236
Position 16332: 0.01884891374896634
Position 4276: 0.018495731386288877
Position 7221: 0.017239792582272727
Position 11819: 0.017026839345431886
Position 9816: 0.01686582116284625
Position 10203: 0.015982353766971703
Position 17304: 0.01570022830532611
Position 3401: 0.01561404808656741
Position 7176: 0.015418466552703198
Position 17164: 0.013206398434186884
Position 15559: 0.013076063205391737
Position 8777: 0.013063628050313025
Position 13689: 0.013031421876464977
Position 11924: 0.012891245857745386
Position 15928: 0.012570186898373529
Position 6335: 0.011885937013448996
Position 2239: 0.010094265707745789
Position 14793: 0.00989302206464154
Position 9194: 0.008139718778186398
Position 7514: 0.00809812659553804
Position 16890: 0.008081763772310823
Position 11367: 0.008067335268498699
Position 16697: 0.008013376864667788
Position 12064: 0.0077580286203299065
Position 9019: 0.007739981882434177
Position 15967: 0.007541447489763051
Position 15501: 0.007482003300018921
Position 4570: 0.007241351078494007
Position 6040: 0.007044850810012906
Position 12138: 0.006589149547837276
Position 8939: 0.006259763194148075
Position 5933: 0.006243033244867761
Position 6436: 0.006158477089887104
Position 676: 0.005825772303152011
Position 16862: 0.0057453371982822835
Position 16597: 0.005675655921261187
Position 8780: 0.005406276034402893
Position 16145: 0.005341259385732401
Position 14601: 0.005315466732090453
Position 1021: 0.005295837558645994
Position 6006: 0.005227942585509896
Position 5984: 0.005195734073963244
Position 2160: 0.005140914173308304
Position 16661: 0.004981036413160774
Position 17003: 0.004970880943435062
Position 3305: 0.00495243940365486
Position 14036: 0.004785769145727001
Position 3325: 0.004532829469461768
Position 15750: 0.004433127312494391
Position 1239: 0.004309940439907049
Position 15299: 0.0039492656089557526
Position 7014: 0.003937769428845236
Position 17183: 0.0036283839665681474
Position 17199: 0.003585753753086676
Position 13973: 0.0035767173081115754
Position 14982: 0.0035426932181879607
Position 17202: 0.003502816036104294
Position 10165: 0.0033539937173356973
Position 418: 0.003287640894434411
Position 10050: 0.0032730333188193197
Position 14972: 0.0030135487873765468
Position 8923: 0.002959171916382007
Position 946: 0.0029532069859290974
Position 4518: 0.0029135629028804637
Position 3978: 0.002530594725226782
Position 9204: 0.0024993341204995394
Position 11828: 0.002478088598601988
Position 10068: 0.0023216316224062986
Position 3225: 0.002012087059563251
Position 1178: 0.0019892165385530266
Position 2164: 0.0019744091824250498
Position 9661: 0.0019395786470976619
Position 10650: 0.0019131744132838235
Position 6256: 0.0018540921473003996
Position 3352: 0.0016989773787327953
Position 10366: 0.0016373808552653424
Position 8804: 0.0016097320222611207
Position 3473: 0.0015438573382158685
Position 1228: 0.0014984398275930588
Position 4352: 0.001453095647509939
Position 15344: 0.0013595786353793502
Position 7847: 0.0013327893760431578
Position 4304: 0.0013152519435157327
Position 470: 0.0013088931829369663
Position 16813: 0.0012923247348237783
Position 16190: 0.0012916357029460364
Position 3443: 0.001231747269905628
Position 5743: 0.0012151252603679618
Position 11299: 0.0012052294243199032
Position 3104: 0.0011971605076171942
Position 4459: 0.00118362898454478
Position 14282: 0.0011611909937012314
Position 16540: 0.0011473024919503069
Position 16033: 0.0011437165306567639
Position 10044: 0.0011299170654559024
Position 1411: 0.0011004430495076896
Position 10622: 0.0010989898250625264
Position 15130: 0.0010374535364508744
Position 7797: 0.0010055285798802353
Position 5669: 0.001005036602467212
Position 8952: 0.0009988521743986472
Position 8484: 0.000964537583293031
Position 3358: 0.0009362063461465819
Position 4255: 0.0009348785297600856
Position 16736: 0.0009051885247890407
Position 2183: 0.0009033222747664191
Position 9518: 0.000899298370745487
Position 929: 0.0008808164847474135
Position 15649: 0.0008297545362839175
Position 10737: 0.0008025664429999342
Position 10779: 0.0007818841391789014
Position 3182: 0.0007810320336667725
Position 871: 0.0007808471114315296
Position 3488: 0.0007702716041348573
Position 3276: 0.0007696261830831347
Position 15507: 0.0007437892783577816
Position 17180: 0.0007383348022819135
Position 15802: 0.0007294370406039825
Position 11253: 0.0007207136933689409
Position 8621: 0.0006465205873212061
Position 10027: 0.0006343927595601562
Position 16101: 0.0006059276858429153
Position 15307: 0.0005705460603525452
Position 11730: 0.0005631857481563455
Position 6101: 0.0005506925261465368
Position 723: 0.0005436577679952461
Position 14989: 0.0005417650457823848
Position 10186: 0.0005316133540952701
Position 10126: 0.0005258917900342563
Position 14787: 0.0004965681921732985
Position 8785: 0.0004939374186256682
Position 14824: 0.0004930623533512115
Position 1000: 0.0004919443269826257
Position 8419: 0.00047515262170687777
Position 8624: 0.0004695236813775268
Position 1377: 0.0004692837211931312
Position 8324: 0.0004615507475076188
Position 10103: 0.00044717929105474776
Position 828: 0.00043631119188943283
Position 7538: 0.00043499761995025716
Position 16337: 0.0004321790937840503
Position 15099: 0.0004256894237304122
Position 4028: 0.0004213211003453526
Position 9133: 0.00041745014423114985
Position 856: 0.0003774471191455896
Position 7692: 0.0003767646121239973
Position 8452: 0.0003648736555139033
Position 9124: 0.000324171569258435
Position 17140: 0.00032006375854187893
Position 629: 0.00031622831261263147
Position 7954: 0.0003093267223805766
Position 16441: 0.00030849459345870533
Position 10002: 0.00030767392682101436
Position 11778: 0.0002986091195424736
Position 2263: 0.0002872848674120149
Position 1071: 0.00026212389719183283
Position 581: 0.00025793409723687055
Position 17099: 0.0002576055582124754
Position 14286: 0.00023830420166810645
Position 2216: 0.00023316278126742055
Position 15061: 0.0002324444879728289
Position 9232: 0.0002295005005840021
Position 8500: 0.00022894897604747554
Position 16187: 0.00022769131876686704
Position 3067: 0.00022307283074810057
Position 1252: 0.00019466174279046634
Position 7949: 0.00017987530005411645
Position 13800: 0.00017866227082913793
Position 15012: 0.00017747820042580143
Position 803: 0.00016458463424402198
Position 709: 0.0001628923848710071
Position 7988: 0.0001610668151178636
Position 742: 0.00016051963744740576
Position 294: 0.000159429474143551
Position 8824: 0.00015697181890557445
Position 14830: 0.00014559943694723537
Position 494: 0.0001389720010785374
Position 7919: 0.00013849209959126786
Position 8365: 0.00013193238819659062
Position 15313: 0.0001281023367411673
Position 1267: 0.00012523627240194261
Position 15579: 0.0001241279076447389
Position 755: 0.00012007734813754121
Position 15045: 0.00011629709574457248
Position 9869: 0.00011290380325910262
Position 10244: 0.00011000509156179791
Position 380: 0.00010906350951665514
Position 728: 0.00010818216140241094
Position 10251: 0.00010727773709913791
Position 17078: 0.00010655178867473648
Position 950: 0.00010167295799813254
Position 2595: 9.07423036943413e-05
Position 8831: 8.90385937598809e-05
Position 9255: 8.836006162688785e-05
Position 9410: 8.776865890671798e-05
Position 7712: 8.503360720544173e-05
Position 14295: 8.314981043209863e-05
Position 9856: 7.75972417152287e-05
Position 8299: 7.713128626167103e-05
Position 9404: 7.269941895420667e-05
Position 14298: 7.121362902432792e-05
Position 848: 6.772467760939855e-05
Position 10173: 6.5562065443406e-05
Position 9088: 6.416434705940009e-05
Position 13654: 6.187832811214956e-05
Position 2178: 5.691358446062272e-05
Position 16372: 5.5402355702118173e-05
Position 8684: 5.530654017616223e-05
Position 911: 5.4483914341663974e-05
Position 263: 5.2509756365163936e-05
Position 8682: 5.078651748817858e-05
Position 4195: 4.347904860263095e-05
Position 14233: 4.03175945221817e-05
Position 9114: 4.0314744330501335e-05
Position 7963: 3.951689882494841e-05
Position 9665: 3.6761689812474546e-05
Position 2553: 3.5538944315324975e-05
Position 7721: 3.310663244998518e-05
Position 2199: 3.1800466657131266e-05
Position 9706: 2.8149506321044872e-05
Position 480: 2.4962437328191184e-05
Position 725: 2.3359496549195026e-05
Position 14951: 2.0287560234251443e-05
Position 7359: 2.0140693026373864e-05
Position 13841: 1.8587366862332122e-05
Position 8507: 1.7404856077750292e-05
Position 745: 1.660117719143616e-05
Position 8591: 1.5728871539924244e-05
Position 442: 1.5644629480945973e-05
Position 11877: 1.4143017617850787e-05
Position 11854: 1.4127555294710318e-05
Position 3113: 1.311348862019182e-05
Position 584: 1.3055614804629071e-05
Position 9736: 1.3048671801475575e-05
Position 14393: 1.1495934122433694e-05
Position 9640: 1.1058686585414343e-05
Position 372: 1.07755200094395e-05
Position 3525: 1.02131321948313e-05
Position 1174: 1.0162013984746002e-05
Position 10889: 1.0084370272306043e-05
Position 649: 9.962113415038797e-06
Position 9681: 9.625509163113517e-06
Position 1432: 9.031725148889036e-06
Position 547: 8.750716744662676e-06
Position 1078: 7.999106791079619e-06
Position 11859: 7.360752328177863e-06
Position 633: 7.345436158138243e-06
Position 10940: 7.33680567174277e-06
Position 392: 7.121850370448811e-06
Position 9259: 7.072574543205182e-06
Position 10545: 5.854029775710939e-06
Position 432: 5.8259033717138345e-06
Position 9541: 5.691177346098937e-06
Position 1553: 5.546419404117598e-06
Position 9690: 5.26041835574913e-06
Position 10626: 5.231571245629172e-06
Position 1314: 5.167931321695386e-06
Position 14675: 5.12958888157753e-06
Position 526: 5.122488010170647e-06
Position 187: 4.943428339098226e-06
Position 9408: 3.697980210662786e-06
Position 2075: 3.6862498994356335e-06
Position 1308: 3.5133903675856835e-06
Position 819: 3.488742991838258e-06
Position 1073: 3.3043010567312413e-06
Position 2380: 3.1362417617869088e-06
Position 3994: 3.095275378276412e-06
Position 1282: 2.8355750606563232e-06
Position 1195: 2.8322444496719436e-06
Position 11067: 2.79745571416579e-06
Position 919: 2.7598463928735243e-06
Position 11113: 2.756497491094768e-06
Position 10969: 2.527627272151438e-06
Position 1622: 2.38351619618413e-06
Position 9413: 2.1845060009165483e-06
Position 1927: 2.072118091063661e-06
Position 9434: 2.0012245800339675e-06
Position 235: 1.998796517206024e-06
Position 640: 1.985900820051078e-06
Position 192: 1.7716918985625196e-06
Position 761: 1.7294716243201248e-06
Position 9559: 1.537186453097516e-06
Position 1637: 1.4098837682981853e-06
Position 7625: 1.1940801550152975e-06
Position 512: 1.1328149982046268e-06
Position 232: 1.1063439384540745e-06
Position 11165: 8.611271603191734e-07
Position 11174: 8.446565923097585e-07
Position 9406: 7.781452603800769e-07
Position 9576: 7.750431595488398e-07
Position 1573: 6.765133123403635e-07
Position 14194: 5.899398612607383e-07
Position 637: 5.051602088740883e-07
Position 9629: 4.990057188674932e-07
Position 9609: 4.861314526720198e-07
Position 10795: 4.6728995631574355e-07
Position 427: 4.1608556791585864e-07
Position 840: 4.02345312369381e-07
Position 767: 3.9143255460192015e-07
Position 549: 3.3977824573873304e-07
Position 16445: 3.21054711292452e-07
Position 1677: 3.086117728096793e-07
Position 9306: 2.9443975752582837e-07
Position 835: 2.815002329977434e-07
Position 14654: 2.700171919742469e-07
Position 771: 2.6727327218028053e-07
Position 15113: 2.5166027609958594e-07
Position 1668: 2.5110046233201156e-07
Position 1616: 1.6548656723064463e-07
Position 1458: 1.448467309033271e-07
Position 271: 1.3033559133370537e-07
Position 1113: 1.2993881878981043e-07
Position 1276: 1.27068026710205e-07
Position 14626: 1.213711590005796e-07
Position 1331: 1.0627433688987388e-07
Position 564: 9.577530808194806e-08
Position 1383: 8.203277570326938e-08
Position 200: 7.772244023110952e-08
Position 14644: 7.757974477856142e-08
Position 1639: 6.495867426563201e-08
Position 7676: 4.617069569063457e-08
Position 15031: 3.327873434380128e-08
Position 1532: 2.9577009517343928e-08
Position 332: 1.9511639447802255e-08
Position 14715: 1.080687289261867e-08
Position 830: 7.542296417036724e-09
Position 9547: 9.241728936838635e-10
Position 2353: 4.993698504059197e-10
Position 14920: 2.6137659082952855e-10
Position 14682: 2.1139826372927733e-10
Position 306: 9.143070665380317e-12
Position 323: 7.1919197374739294e-12
Position 503: 4.703899684015322e-12
Position 1326: 1.2914889742902623e-12
Position 1130: 8.793498568653745e-13
Position 558: 6.012308880943343e-13
