Gene = Atrip
Position 480: 1.1938907621691818e-05
Position 343: 1.187456760165686e-05
Position 10507: 9.20254699021543e-06
Position 405: 7.494099030740966e-06
Position 686: 7.014308203684921e-06
Position 117: 6.9672344644629455e-06
Position 323: 6.701003046382096e-06
Position 246: 6.575536870222777e-06
Position 4869: 6.290578710776147e-06
Position 90: 4.377974898676849e-06
Position 81: 4.196498034973338e-06
Position 558: 3.956557685681003e-06
Position 655: 3.3145845655699035e-06
Position 653: 2.6086596879668696e-06
Position 539: 1.7330187852767441e-06
Position 13958: 1.6837133321978266e-06
Position 13777: 1.6282287717113182e-06
Position 13490: 1.2613726481335589e-06
Position 69: 8.080106452409097e-07
Position 442: 6.618150474966371e-07
Position 8121: 3.6535002655146907e-07
Position 8281: 3.274699948781127e-07
Position 13561: 1.5401106039412255e-07
Position 4989: 1.4736244667930618e-07
Position 952: 7.237606530363226e-08
Position 5048: 6.348059699406651e-08
Position 13846: 6.195432095430391e-08
Position 1002: 4.680235155102941e-08
Position 733: 2.8915578725184697e-08
Position 511: 1.974078726529946e-08
Position 996: 1.8708771886305683e-09
Position 963: 8.97924289951679e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 4726: 0.9604384340469418
Position 13414: 0.9541059644591989
Position 8031: 0.9049991573865618
Position 13643: 0.5797611829720208
Position 12455: 0.5163511626953793
Position 12922: 0.5162329267955955
Position 12486: 0.46264791499809
Position 2235: 0.39673882198026483
Position 1386: 0.3740239123752686
Position 2715: 0.3626768370789845
Position 7005: 0.3108434939391878
Position 13611: 0.3059130362214297
Position 14090: 0.3006745074852133
Position 2307: 0.27049791053158995
Position 6986: 0.25834226144575717
Position 13938: 0.2475767733762026
Position 10412: 0.2463853124424345
Position 14215: 0.22355961472515842
Position 7011: 0.19935677433044838
Position 5454: 0.169500690193227
Position 12925: 0.16437336629454696
Position 4315: 0.1565743998203331
Position 8996: 0.14645936030247014
Position 4565: 0.13187760295510823
Position 462: 0.12584458903958373
Position 756: 0.12405000613431576
Position 5134: 0.10609201819414697
Position 4074: 0.09416290730429074
Position 12352: 0.09374711269490718
Position 2311: 0.09351966409348028
Position 5521: 0.09125069514830642
Position 4027: 0.08845452358155903
Position 6199: 0.08825278104500722
Position 1846: 0.0836352800486451
Position 4957: 0.08132918388839643
Position 6213: 0.07719130986179366
Position 8758: 0.07266106032642912
Position 12696: 0.06681480363538936
Position 4561: 0.06508396327984933
Position 5107: 0.06501589835774635
Position 13114: 0.0646601075504192
Position 6872: 0.06424427445939852
Position 6457: 0.05550057223955287
Position 10933: 0.052671058312291824
Position 8905: 0.04904285382404291
Position 13782: 0.04358664729745108
Position 6219: 0.04134722780506875
Position 13156: 0.041213296853616466
Position 5642: 0.03961192959849708
Position 2085: 0.0361705431617452
Position 6244: 0.03578199122098745
Position 4106: 0.034845015286513216
Position 10846: 0.03114536729522418
Position 5543: 0.029934951188898214
Position 12755: 0.0262259088879101
Position 1261: 0.026155214660883778
Position 1340: 0.026109176357120786
Position 14147: 0.024913518688568493
Position 1280: 0.022723769586254505
Position 13669: 0.022556465687066936
Position 5398: 0.022204094308747056
Position 4698: 0.02209663616764262
Position 5472: 0.019707753722906035
Position 1265: 0.01944248336362806
Position 6334: 0.01706718716945606
Position 14052: 0.016247690456948582
Position 14217: 0.016100968402435176
Position 5139: 0.014612011420588723
Position 13739: 0.014426573048424955
Position 261: 0.012420704056782656
Position 4093: 0.01229393496061596
Position 9990: 0.011944289679227078
Position 12965: 0.010369053096690893
Position 1410: 0.010216727458708849
Position 5524: 0.010109071773691435
Position 4501: 0.00996033020116826
Position 1366: 0.009237555130248312
Position 7027: 0.009119596278098325
Position 13906: 0.0089772719711015
Position 8060: 0.00884043225496765
Position 2323: 0.008679668269875353
Position 4142: 0.008351189577906235
Position 13994: 0.007925385538147402
Position 7747: 0.007511670277005816
Position 13310: 0.007299809741503446
Position 5199: 0.007275023275843161
Position 4589: 0.007156559951663353
Position 5253: 0.006683845583763231
Position 716: 0.00666073877223993
Position 5604: 0.006428418720461888
Position 13126: 0.006095947885900674
Position 2690: 0.006021904612912213
Position 5856: 0.00557265464286797
Position 13187: 0.005109890327855783
Position 246: 0.004983646035328905
Position 8911: 0.004906525301169868
Position 2052: 0.004815343428793509
Position 12811: 0.004642613464303911
Position 9108: 0.004409602520783082
Position 12941: 0.004178538724769591
Position 9724: 0.0041399691729050595
Position 1213: 0.004081511169966723
Position 13418: 0.004011992835984764
Position 1426: 0.003758736436804151
Position 13940: 0.003607826638725886
Position 494: 0.0035954931980814015
Position 5218: 0.003586614433433631
Position 4741: 0.0035571242635196046
Position 10383: 0.0034671522011555573
Position 4941: 0.003397594586536522
Position 2783: 0.0033536475484207498
Position 1184: 0.0033222451673964202
Position 4753: 0.00329800538658434
Position 6947: 0.003293901102997004
Position 2359: 0.003177491084651296
Position 8883: 0.003065865865786608
Position 777: 0.0030184908357915796
Position 805: 0.0026985999681713793
Position 8076: 0.0026545814017990897
Position 1284: 0.002526002477387284
Position 8110: 0.002465717325562995
Position 8831: 0.0024633070010541586
Position 1669: 0.002445786077381549
Position 2123: 0.002392335674109175
Position 6293: 0.0023538936382663687
Position 2739: 0.0022261116398400757
Position 6248: 0.002138899502494335
Position 1737: 0.002134060049510382
Position 10232: 0.0020720329963787726
Position 4118: 0.002047454017579892
Position 14193: 0.0020472056947946652
Position 8535: 0.001960609425533379
Position 13591: 0.0018722943622323334
Position 8088: 0.001814715514037224
Position 13615: 0.0017902567315322404
Position 5382: 0.0017820735360370562
Position 10193: 0.0016991164981389239
Position 4964: 0.0015626864295514404
Position 5774: 0.0015469979308784761
Position 203: 0.0015421011410058725
Position 13692: 0.0014863156348961962
Position 218: 0.001445139896038299
Position 4927: 0.0014124416142329156
Position 821: 0.0013272775496986032
Position 1435: 0.0013216545743439708
Position 4086: 0.0012804313252907378
Position 1312: 0.0012653347989087177
Position 2268: 0.0012468621016247991
Position 1326: 0.0012082016662815932
Position 7842: 0.0011911299681534623
Position 5111: 0.001079818193624191
Position 2154: 0.0010188716850679138
Position 4408: 0.0009993105214016569
Position 7039: 0.0009880392109583396
Position 4057: 0.0009705283925135255
Position 329: 0.0009441129727947121
Position 8702: 0.0009223304044843568
Position 497: 0.0008977641241888283
Position 1049: 0.0008836532930329839
Position 13986: 0.0008784974814365614
Position 1458: 0.0008691869065171406
Position 7171: 0.0008645744405040383
Position 12762: 0.0008624286915263314
Position 693: 0.0008264358810162083
Position 13672: 0.000818062676541213
Position 702: 0.0008106046228449552
Position 8324: 0.0007999378023456674
Position 6751: 0.0007833742870567458
Position 6843: 0.0007493677931235698
Position 2326: 0.0007243218190357359
Position 13561: 0.0007235843753889321
Position 4321: 0.000722598492758563
Position 5439: 0.0007107136309291564
Position 3996: 0.0007091309135592881
Position 8812: 0.0006875569623463697
Position 1479: 0.0006753197572956124
Position 13493: 0.0006746753459631615
Position 5048: 0.0006715891450456364
Position 10704: 0.000653004745781024
Position 2027: 0.000647256426937918
Position 6064: 0.0006311896366270455
Position 5272: 0.000629802054461155
Position 2355: 0.000626281475461288
Position 5818: 0.0006041600670053133
Position 5186: 0.0005812710496146353
Position 1441: 0.0005597369082450754
Position 12723: 0.0005443345019080631
Position 9154: 0.0005434487301884448
Position 9212: 0.0005297531186618917
Position 1759: 0.0005059080759240224
Position 2674: 0.00048524388430042786
Position 9470: 0.00047136582266715696
Position 303: 0.00045878811118996583
Position 13087: 0.00043295679638619003
Position 14247: 0.0003963748735219419
Position 6165: 0.0003941278077199672
Position 9441: 0.00039072073174059634
Position 8824: 0.0003766244104892408
Position 7772: 0.00037456872390177444
Position 4672: 0.0003729784800422109
Position 1397: 0.0003704033516794046
Position 14260: 0.000369142786233575
Position 14306: 0.0003653079862414577
Position 1862: 0.00035312400924129937
Position 2331: 0.0003531139956825933
Position 7219: 0.0003380353982651486
Position 1762: 0.00032827335522247044
Position 2044: 0.00029889232127405
Position 2697: 0.00029213844890981953
Position 625: 0.00028969209114382044
Position 13143: 0.00028553348833614553
Position 2524: 0.00026192179116968996
Position 13435: 0.00024890649202759436
Position 1302: 0.00023891440152812256
Position 7605: 0.00023570073874786126
Position 13886: 0.0002319377290217474
Position 5176: 0.00021162903678872285
Position 2275: 0.00020820072765570435
Position 14167: 0.0002018099919892803
Position 1697: 0.00019796720148839678
Position 5189: 0.00019129499181242698
Position 2175: 0.00018192627631202318
Position 8729: 0.000181814707210504
Position 1857: 0.00018075217603131193
Position 8712: 0.00016504235267935456
Position 1812: 0.00016336882012032077
Position 963: 0.00015869226556482525
Position 5116: 0.00015597639681267335
Position 2242: 0.00015387731281949735
Position 14183: 0.00015176925244425086
Position 1002: 0.00014656882267870153
Position 13241: 0.00012140082846540122
Position 2476: 0.00011988705309005319
Position 1634: 0.0001175471191482649
Position 1993: 0.00011283117030974771
Position 5482: 0.00011257415855495928
Position 7236: 0.00011214785533828007
Position 239: 0.00010519465071246587
Position 1482: 0.00010153702194971043
Position 5984: 9.914750186113913e-05
Position 14299: 9.731641981939491e-05
Position 8144: 9.499586964247856e-05
Position 438: 9.487446798862057e-05
Position 1237: 9.362678410686161e-05
Position 979: 9.33217040468757e-05
Position 8871: 8.918360529298685e-05
Position 1118: 8.720396117296315e-05
Position 5681: 8.446511712656398e-05
Position 5329: 8.266796991841078e-05
Position 3765: 8.042168405996504e-05
Position 1444: 7.75327494243579e-05
Position 370: 6.945405916981709e-05
Position 5299: 6.804407886350355e-05
Position 410: 6.709540619016407e-05
Position 2482: 6.561869077041155e-05
Position 5204: 6.289954925266398e-05
Position 341: 6.190158498581814e-05
Position 828: 5.961224835709966e-05
Position 8001: 5.956026482411111e-05
Position 5004: 5.868945600924937e-05
Position 3360: 5.810020750354365e-05
Position 229: 5.629030882728152e-05
Position 8770: 5.454832310978293e-05
Position 1998: 5.222953589010802e-05
Position 430: 5.0979045387758575e-05
Position 3314: 5.08727406294308e-05
Position 499: 4.751858346939285e-05
Position 13689: 4.411252826385632e-05
Position 1186: 4.304839002715849e-05
Position 1984: 3.811706577342884e-05
Position 305: 3.67994778932809e-05
Position 2526: 3.6550723944992035e-05
Position 5827: 3.645062536789037e-05
Position 6094: 3.271487165754388e-05
Position 1149: 2.8795475145265087e-05
Position 4966: 2.601515030164404e-05
Position 558: 2.196221190282593e-05
Position 2479: 2.1291507453834805e-05
Position 1822: 2.1170358011233187e-05
Position 1619: 2.0689664603659532e-05
Position 214: 1.9545418283135752e-05
Position 145: 1.8801297359233477e-05
Position 6556: 1.837530048798843e-05
Position 519: 1.7681217516194285e-05
Position 856: 1.7147908247582886e-05
Position 2586: 1.6320236808368196e-05
Position 976: 1.6167372244007065e-05
Position 5227: 1.4629924289096332e-05
Position 1647: 1.3282127899769147e-05
Position 8950: 1.3094404092228981e-05
Position 2402: 1.2191549994092713e-05
Position 151: 1.1453248515639052e-05
Position 2811: 1.067428148503798e-05
Position 568: 8.130094101617081e-06
Position 8965: 7.447007072299007e-06
Position 275: 7.416529920016488e-06
Position 921: 6.8253870239832265e-06
Position 5241: 6.73217743541913e-06
Position 528: 6.2092953408589164e-06
Position 627: 6.2032196965880954e-06
Position 505: 6.126807673242444e-06
Position 1101: 5.237546498497599e-06
Position 9418: 4.586899484413005e-06
Position 13752: 4.581761791904615e-06
Position 2745: 4.282512486446191e-06
Position 648: 4.230581455298926e-06
Position 1056: 3.856199763760733e-06
Position 13244: 3.5527625488898308e-06
Position 337: 2.9261380528535244e-06
Position 8927: 2.3079484277555593e-06
Position 526: 1.992764004239666e-06
Position 374: 1.348886224324256e-06
Position 8968: 1.105262203160961e-06
Position 508: 7.476103425904292e-07
Position 113: 5.311431307060025e-07
Position 521: 3.326578223310673e-07
Position 158: 3.091759206172183e-07
Position 8232: 1.951825850173635e-07
Position 4460: 1.80340662646009e-07
Position 1021: 1.653819999676562e-07
Position 3642: 1.6375157365765476e-07
Position 3794: 1.6208553137740414e-07
Position 3589: 1.016149783896773e-07
Position 535: 9.935940105843755e-08
Position 4385: 9.887935899799346e-08
Position 1009: 8.523704162635058e-08
Position 173: 8.514693548093462e-08
Position 3886: 7.480948936420751e-08
Position 5068: 4.9242419173821097e-08
Position 653: 4.801952369272734e-08
Position 4388: 4.745058906218133e-08
Position 539: 4.1881914730835985e-08
Position 7883: 3.8451023961001914e-08
Position 382: 1.8481857891643526e-08
Position 13315: 1.5064269268320534e-08
Position 160: 1.2512407497490896e-08
Position 117: 9.152779994345548e-09
Position 573: 6.451062335586908e-09
Position 586: 4.9979121948921635e-09
Position 537: 1.450850138328029e-09
Position 659: 6.853129642744525e-11
Position 609: 1.0993695572675898e-11
