Gene = Sbds
Position 8706: 0.00034980349818911375
Position 1086: 0.00034578318657690774
Position 301: 0.0003339516801249725
Position 342: 0.0003220030996459962
Position 1961: 0.0003114963678757188
Position 911: 0.00029823547818311576
Position 445: 0.00028735739244155096
Position 5413: 0.0002696521393245684
Position 40: 0.0002682357126464939
Position 5707: 0.0002623756927868344
Position 2023: 0.00024301507998199367
Position 5331: 0.0002416557770501275
Position 241: 0.0002243792992208749
Position 1197: 0.00020931487845105872
Position 5400: 0.00020388021949528388
Position 6829: 0.00018601943951238368
Position 1596: 0.0001784427999149231
Position 5315: 0.00017439824897453257
Position 2333: 0.00017079137780226267
Position 423: 0.00017053149246645054
Position 5771: 0.00016289129469843283
Position 2637: 0.00012477965969185322
Position 60: 0.00012356807191044676
Position 1745: 0.00012087883194703693
Position 668: 0.00012016931605170675
Position 159: 0.00011910194203572319
Position 600: 0.00011381934621667718
Position 594: 9.974379165907812e-05
Position 5367: 9.757627583180156e-05
Position 1901: 9.480031479295609e-05
Position 314: 9.201386912384379e-05
Position 1127: 9.163901979500286e-05
Position 5613: 9.059480768574465e-05
Position 2668: 8.700456359459985e-05
Position 113: 8.254191398508989e-05
Position 180: 7.685675715860594e-05
Position 136: 6.846870279780026e-05
Position 403: 6.599896440535722e-05
Position 6133: 5.8869014441263955e-05
Position 6060: 5.710863463312997e-05
Position 576: 5.612247253392795e-05
Position 580: 5.368527529711697e-05
Position 2824: 5.0158288689555324e-05
Position 578: 4.7881134955718575e-05
Position 2081: 4.377369004386247e-05
Position 5347: 4.299500603489151e-05
Position 498: 3.091041319873186e-05
Position 2753: 3.036444110087962e-05
Position 596: 2.9607989593289545e-05
Position 1193: 2.8338182658761287e-05
Position 706: 2.6167635867577168e-05
Position 1008: 2.565074665627017e-05
Position 994: 2.393927695506345e-05
Position 1191: 2.2589891954307977e-05
Position 1189: 2.2127655783310976e-05
Position 1109: 2.082043619474827e-05
Position 1187: 2.0799990166665357e-05
Position 333: 1.9535333340481776e-05
Position 1011: 1.9256315550198083e-05
Position 9069: 1.7726254078875167e-05
Position 9264: 1.7336234539686505e-05
Position 1132: 1.6767086398434353e-05
Position 9294: 1.6365189716789858e-05
Position 612: 1.534241554640437e-05
Position 319: 1.1214324170712844e-05
Position 139: 8.707109098087347e-06
Position 1613: 8.561512766266754e-06
Position 2014: 4.887359438525782e-06
Position 1754: 4.463452601172719e-06
Position 1526: 1.6706458824728802e-06
Position 5089: 1.380955492457661e-06
Position 3908: 1.0996663037415232e-06
Position 4118: 1.033661797451969e-06
Position 3786: 9.980184243454848e-07
Position 1655: 1.6908222790535551e-07
Position 1682: 1.553768223599652e-07
Position 1505: 1.553317452715956e-07
Position 828: 1.4166829901209007e-07
Position 687: 1.3384075263320307e-07
Position 1702: 1.3159120375466387e-07
Position 1551: 4.145191850167584e-08
Position 8658: 5.952195179782362e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 7079: 0.9306155513461601
Position 1461: 0.848076918616735
Position 9068: 0.6174394012265066
Position 8406: 0.5886400229643755
Position 4515: 0.4844897542337803
Position 4606: 0.3145441329245108
Position 9434: 0.28792879971205115
Position 2931: 0.22260810123542396
Position 219: 0.13025479615005392
Position 1520: 0.12097091856802876
Position 8375: 0.11470943432490185
Position 6344: 0.09326398284154121
Position 7340: 0.08503867837912023
Position 9249: 0.05945050652421387
Position 7158: 0.04913423591058468
Position 4346: 0.04441021349974747
Position 2746: 0.04120781246160108
Position 7485: 0.036402551576561616
Position 9050: 0.0363287366849812
Position 6381: 0.03158366319861244
Position 4624: 0.028082330010633795
Position 4244: 0.027068122024623588
Position 5234: 0.024603995972048927
Position 9087: 0.02428435647436151
Position 7861: 0.023580039692687828
Position 4528: 0.021331527782949056
Position 6261: 0.02003086464898142
Position 9621: 0.019289717561125203
Position 6245: 0.0179045926239209
Position 1784: 0.017018609239226667
Position 9366: 0.016787526185666778
Position 9252: 0.015903621987049546
Position 9440: 0.014903306159737532
Position 7813: 0.014836347548098852
Position 7761: 0.014608539853656247
Position 4282: 0.01432903996721032
Position 2951: 0.013498020924539014
Position 922: 0.012835221410700133
Position 9736: 0.011439426260900309
Position 1036: 0.01044477513567843
Position 6142: 0.009848081034897383
Position 1424: 0.00813243619668909
Position 8657: 0.007683052602000807
Position 8753: 0.007126101048846885
Position 4302: 0.006988779702720153
Position 4611: 0.006753133032391527
Position 7530: 0.006179914816328267
Position 9157: 0.006091159202698218
Position 4415: 0.005902358614603231
Position 1525: 0.005843945473470664
Position 9164: 0.005726336012219433
Position 9329: 0.005692411791054992
Position 1225: 0.005455805081900439
Position 4566: 0.005331208763415236
Position 4583: 0.005202803609865512
Position 9150: 0.004969737069295064
Position 1860: 0.004582333385003009
Position 145: 0.0044636476335552545
Position 9394: 0.004463598926191368
Position 2695: 0.0043464374990697845
Position 397: 0.00414912155502536
Position 1281: 0.0038039844090992803
Position 985: 0.0035874260406723664
Position 175: 0.003246573762541964
Position 9177: 0.003243984094978863
Position 1437: 0.003220049834662755
Position 6792: 0.003210037254026635
Position 1489: 0.0031342409644080868
Position 8894: 0.003097133780561849
Position 9636: 0.0030899371007557077
Position 1799: 0.0028219266946567993
Position 6105: 0.0028127810293330315
Position 4534: 0.0026650298905693567
Position 1929: 0.002422905230083852
Position 7535: 0.0022849746229219097
Position 8384: 0.0022094408267588793
Position 8816: 0.0021832211774159096
Position 9221: 0.0021293064774571047
Position 6750: 0.0021107682283180336
Position 2022: 0.002046134276207385
Position 4575: 0.0015207487506989396
Position 187: 0.0014257896261960455
Position 994: 0.001374014206592499
Position 2793: 0.0012321496976286186
Position 8499: 0.0012250084783682776
Position 6698: 0.0011636541288555086
Position 1004: 0.0011583345372375036
Position 4390: 0.0011532737755889312
Position 7037: 0.0011280195188873808
Position 3908: 0.0011156914540120218
Position 4374: 0.0011079713113623232
Position 7940: 0.0010512936178011902
Position 9132: 0.0010330385021514686
Position 9097: 0.0009910375671963784
Position 3955: 0.0009104454323824964
Position 6503: 0.0009028769890902612
Position 445: 0.0009023002276434349
Position 2103: 0.0008960949007241931
Position 8966: 0.00088991520283454
Position 5501: 0.0008869043046915352
Position 169: 0.0008853471193451038
Position 8381: 0.000856064508894864
Position 6464: 0.0008558825002333427
Position 6642: 0.0008282952815553973
Position 8720: 0.0008184258144503479
Position 1894: 0.0008148649030873266
Position 4462: 0.0008001762731684705
Position 9572: 0.0007785640987657438
Position 8486: 0.0007733826771856588
Position 3587: 0.0007518968896318149
Position 4394: 0.0006847064799027068
Position 5253: 0.0006579936480468403
Position 1161: 0.0006147897623283976
Position 4033: 0.0006095468972621991
Position 1469: 0.0006079111496954274
Position 1691: 0.0005371739561605885
Position 8599: 0.0005257122180884132
Position 7100: 0.0005149265708195055
Position 1780: 0.0004945742873456566
Position 9173: 0.00048769249325977706
Position 4997: 0.00045694145098334186
Position 8579: 0.0004283774617147506
Position 1132: 0.00042794169831376943
Position 6122: 0.0004197440255497145
Position 297: 0.00041272207533261354
Position 7613: 0.00037044293922853285
Position 9255: 0.0003638702399467322
Position 8530: 0.0003578170762822174
Position 1042: 0.0003526257086238883
Position 4015: 0.0003460625420422975
Position 8905: 0.0003357795085819622
Position 4350: 0.00033158224844751443
Position 7636: 0.0003284752535304043
Position 8023: 0.00031989364817064305
Position 9754: 0.00031927674363518545
Position 7118: 0.00031893436003625596
Position 6147: 0.0003078095833518403
Position 1718: 0.00028397149345492937
Position 5560: 0.00028272015711599863
Position 6613: 0.00027950989854470766
Position 1499: 0.0002728530651729893
Position 5152: 0.0002721643276431321
Position 4465: 0.0002678511403647552
Position 2977: 0.0002594610500309854
Position 3869: 0.0002499937238068859
Position 8683: 0.00024858035047027594
Position 7359: 0.0002455590157763243
Position 9688: 0.00024051614183052535
Position 8044: 0.00021901787874039635
Position 9136: 0.00021149368404869048
Position 8140: 0.00020908282251402944
Position 4100: 0.0002029597371586115
Position 3007: 0.00020221311772946035
Position 6213: 0.00020018801763438399
Position 4060: 0.0001973619414585629
Position 8062: 0.00019436303071816645
Position 5353: 0.00019197790437364522
Position 9759: 0.00018880224194746853
Position 6558: 0.00018226739892543108
Position 5517: 0.00016800773186031835
Position 1821: 0.00015754420730582587
Position 3601: 0.0001490499951066551
Position 7822: 0.00014698986213273801
Position 134: 0.00014605839905223005
Position 2074: 0.0001453653874634504
Position 1565: 0.00014171573157057763
Position 7825: 0.00013780917851454518
Position 3556: 0.00013659067384908785
Position 2158: 0.00013341778965271083
Position 8902: 0.00013290350553794825
Position 7584: 0.00013092352335101099
Position 731: 0.0001252270952805329
Position 1336: 0.00012354933156964731
Position 7112: 0.0001155519577473218
Position 5641: 0.00011452330905028623
Position 8640: 0.00011421255740137459
Position 255: 0.00011251643572611696
Position 1805: 0.00010910668588374879
Position 2957: 0.00010768395832223841
Position 6938: 0.0001016535223974968
Position 799: 9.59867620290066e-05
Position 7097: 9.306530396776814e-05
Position 7167: 9.122807625756434e-05
Position 895: 8.95332460249342e-05
Position 479: 8.799342448346293e-05
Position 769: 8.732114346979954e-05
Position 1355: 8.673242114203328e-05
Position 4109: 8.548238002237324e-05
Position 340: 8.460555903647226e-05
Position 640: 8.357088863068064e-05
Position 2824: 7.94493544368629e-05
Position 2969: 7.855384208576764e-05
Position 7089: 7.754378441603186e-05
Position 6109: 7.692491460032422e-05
Position 2485: 7.397169043522314e-05
Position 4412: 7.109362418978355e-05
Position 1405: 5.8834375573776295e-05
Position 1989: 5.809910957418884e-05
Position 5870: 5.710863463312988e-05
Position 1112: 5.5829486994087604e-05
Position 5588: 5.481694922082923e-05
Position 3500: 5.291158891643933e-05
Position 503: 5.029803885014347e-05
Position 1994: 5.0225946330038835e-05
Position 1901: 4.842156393991656e-05
Position 5690: 4.836798564814643e-05
Position 8035: 4.8050135976898655e-05
Position 5239: 4.7467276338061007e-05
Position 2659: 4.585974534802146e-05
Position 3912: 4.318596822700962e-05
Position 3702: 4.1769161576925646e-05
Position 2393: 4.019325099342422e-05
Position 1362: 3.719598246441198e-05
Position 2437: 3.649723618780032e-05
Position 3977: 3.5726569221846826e-05
Position 898: 3.542318556251858e-05
Position 1051: 3.4497377273868544e-05
Position 1014: 3.1116027485767824e-05
Position 3013: 3.049418188599243e-05
Position 745: 2.9985179591501137e-05
Position 2579: 2.764829130514725e-05
Position 861: 2.0371139204868097e-05
Position 7181: 1.9024526655056435e-05
Position 2408: 1.8905696592513943e-05
Position 118: 1.7173457028341888e-05
Position 668: 1.5301097871592935e-05
Position 4972: 1.3169810469829897e-05
Position 1481: 1.2111727740859165e-05
Position 7491: 1.1768405166412126e-05
Position 5089: 1.0539593303613121e-05
Position 150: 1.0076612370153456e-05
Position 558: 9.93928731493237e-06
Position 775: 9.553413330250678e-06
Position 900: 7.723177577177466e-06
Position 1086: 7.577668312623394e-06
Position 3832: 7.5334455658742944e-06
Position 262: 7.366587411616248e-06
Position 1908: 7.304823435741854e-06
Position 314: 6.836782386191931e-06
Position 865: 6.780013032235753e-06
Position 481: 6.506490902113458e-06
Position 1011: 6.4678973669157785e-06
Position 517: 5.679780064892709e-06
Position 2389: 5.144013413011886e-06
Position 3988: 3.998563353304765e-06
Position 1541: 3.965264151036374e-06
Position 1551: 3.545240780719392e-06
Position 1056: 3.2018155495424826e-06
Position 6948: 3.179529833713793e-06
Position 7629: 3.1237037970057517e-06
Position 7645: 3.0692950753041895e-06
Position 2275: 3.0321130816348995e-06
Position 2246: 2.990844050173216e-06
Position 751: 2.869698033889118e-06
Position 804: 2.616129872341226e-06
Position 2081: 2.613858809399079e-06
Position 3606: 2.446449153528575e-06
Position 563: 2.441313643271359e-06
Position 3552: 2.3986153502741445e-06
Position 747: 2.3226234138704256e-06
Position 267: 2.317794799267632e-06
Position 2442: 2.137417345644228e-06
Position 3357: 2.1089770957965846e-06
Position 2134: 1.8432271956019373e-06
Position 2808: 1.81232089039623e-06
Position 524: 1.7260393931483889e-06
Position 2014: 1.6319958002117278e-06
Position 1573: 1.3364581791495918e-06
Position 1948: 1.0109031837030197e-06
Position 3169: 9.89521132822992e-07
Position 9543: 8.005113124334667e-07
Position 2641: 7.840531569129669e-07
Position 6167: 7.833581194664417e-07
Position 3646: 6.650816494295811e-07
Position 2182: 1.8434832696862942e-07
Position 1676: 1.5245645398226525e-07
Position 1943: 1.445004196937896e-07
Position 3778: 1.0790064157032775e-07
Position 1591: 7.755665692924718e-08
Position 671: 7.43763695453193e-08
Position 2994: 6.600920382841413e-08
Position 1588: 5.160463836254948e-08
Position 342: 4.697951452933816e-08
Position 651: 3.945423104948355e-08
Position 5132: 3.4793213086766784e-08
Position 5041: 3.317790681650631e-08
Position 608: 2.976485286307942e-08
Position 604: 1.7734005266323008e-08
Position 793: 1.3929397070662477e-08
Position 3077: 1.2385001303902302e-08
Position 3022: 1.0451493334850961e-08
Position 606: 9.619452016233085e-09
Position 2644: 9.11684087667114e-09
Position 653: 8.402438190954367e-09
Position 789: 4.699216946545616e-09
Position 93: 2.524302272887074e-10
Position 95: 1.0489360277247688e-10
Position 533: 1.0234023734401349e-10
Position 537: 6.084362844168572e-11
Position 540: 3.1422262129854496e-11
Position 325: 5.564380433893766e-12
