Gene = Nsmce1
Position 8601: 0.00040944580420201025
Position 909: 0.000408290357414499
Position 3693: 0.00039701332071943245
Position 8437: 0.00037913901273523264
Position 22883: 0.00035816464681084713
Position 6118: 0.00035147428530868174
Position 5418: 0.0003478818180499029
Position 1759: 0.0003309405053919411
Position 6832: 0.0003165397234318966
Position 4376: 0.00030236572668877716
Position 2306: 0.00028215837371259095
Position 21054: 0.0002795709255267802
Position 2356: 0.00027488477109310384
Position 23867: 0.0002724644994383874
Position 656: 0.00026489932128067635
Position 4218: 0.0002626936892418733
Position 4027: 0.0002571932347185388
Position 5461: 0.000249278996116298
Position 6101: 0.00024251771053560627
Position 4062: 0.0002226964592558339
Position 23558: 0.00021398676113220397
Position 23782: 0.00021048796918616782
Position 1252: 0.00019668656247840666
Position 721: 0.00018526915745279544
Position 587: 0.00017819853608046506
Position 23317: 0.00017249998538900846
Position 6186: 0.00016811926127666
Position 2237: 0.00016685299426785408
Position 6301: 0.000159199854446151
Position 6505: 0.00014780151310071668
Position 5371: 0.00013700829463193434
Position 23054: 0.00013498960007173304
Position 651: 0.00012748934151690492
Position 21459: 0.00011863914336442569
Position 8572: 0.00011315004098422326
Position 8471: 0.00011165772103225299
Position 13891: 0.00010178059005568993
Position 494: 0.00010047622250132852
Position 1116: 9.279823551674712e-05
Position 1937: 7.975767216438039e-05
Position 1838: 7.621100101932432e-05
Position 23804: 7.385321036025176e-05
Position 1499: 7.05715719398586e-05
Position 622: 6.908597908192653e-05
Position 5618: 6.731411891933349e-05
Position 21359: 6.68704703047404e-05
Position 401: 6.200331298987502e-05
Position 2443: 5.8164283498427744e-05
Position 1454: 4.5313425554478115e-05
Position 5832: 4.410769298705652e-05
Position 2629: 4.218913193290268e-05
Position 1063: 3.969079419081834e-05
Position 2001: 3.863100605483089e-05
Position 9061: 3.75367952497585e-05
Position 23450: 3.7178512850365584e-05
Position 5998: 3.704277734624147e-05
Position 8962: 3.5963010685122886e-05
Position 7303: 3.3523844211256454e-05
Position 6120: 3.348393149612051e-05
Position 6721: 3.30373042896433e-05
Position 377: 3.2781300004077194e-05
Position 2361: 3.1847091998790254e-05
Position 1824: 3.108892628039259e-05
Position 8833: 2.9934230554257728e-05
Position 1742: 2.911785970832265e-05
Position 3252: 2.822813874539292e-05
Position 940: 2.7866431471541354e-05
Position 8662: 2.7070941474828724e-05
Position 9098: 2.692385336618865e-05
Position 23876: 2.5915796889997324e-05
Position 1525: 2.2424150521953236e-05
Position 7421: 2.1843816244127777e-05
Position 1001: 2.1136938627660845e-05
Position 5636: 2.1025508260403294e-05
Position 5629: 2.0770654596801835e-05
Position 9215: 2.0002314945353674e-05
Position 5514: 1.8724634496785745e-05
Position 452: 1.607588802143847e-05
Position 195: 1.3089118530048233e-05
Position 4300: 1.2423670431344973e-05
Position 2263: 1.1741361136983379e-05
Position 1267: 1.1133197759749201e-05
Position 2482: 1.0918786173029518e-05
Position 727: 1.0598235967340784e-05
Position 219: 8.863645032275553e-06
Position 2019: 8.617418472072794e-06
Position 1094: 8.301760811442476e-06
Position 1859: 8.078457900158945e-06
Position 1207: 7.047789096190347e-06
Position 2372: 5.3883237572055286e-06
Position 7233: 5.159085371777021e-06
Position 107: 4.5226358585524755e-06
Position 1469: 4.358680300091766e-06
Position 1737: 3.267952294525159e-06
Position 1610: 3.1577744726662297e-06
Position 1396: 2.946587563587649e-06
Position 1436: 2.8452468280173078e-06
Position 607: 2.371053848956211e-06
Position 804: 2.025169988083884e-06
Position 20957: 1.8166772981538236e-06
Position 5934: 2.574854526735775e-07
Position 5479: 2.568926462854067e-07
Position 85: 1.4209579723435433e-07
Position 5749: 1.2774295898771073e-07
Position 23463: 1.0867848439376179e-07
Position 221: 7.855671701424668e-08
Position 1129: 6.613344877434643e-08
Position 601: 3.309893740691352e-09
Position 116: 3.0738729990592123e-09
Position 96: 2.7799463904319466e-09
Position 110: 2.7456004866720233e-09
Position 104: 2.0784934901884338e-09
Position 458: 2.03061669534991e-09
Position 333: 1.6430771249061973e-09
Position 734: 1.4351432635724933e-09
Position 462: 1.3706252959966198e-09
Position 316: 7.177182798393205e-10
Position 755: 5.883349194197392e-10
Position 737: 2.459834339705506e-10
Position 300: 1.3938646038871256e-10
Position 290: 1.2759000182636774e-10
Position 281: 7.750276101355301e-11
Position 742: 3.178273505899101e-11
Position 747: 2.1778970059935802e-11
Position 304: 1.7890234547663112e-11
