Gene = Faap24
Position 635: 8.124720139128326e-06
Position 426: 6.232077431493976e-06
Position 989: 5.5937363400007145e-06
Position 871: 4.338657114337157e-06
Position 31: 3.9143404346995966e-06
Position 1190: 3.5841998820176595e-06
Position 642: 3.230865504459986e-06
Position 903: 3.117012859251977e-06
Position 301: 2.905123012795681e-06
Position 1736: 2.4867482383148304e-06
Position 1658: 2.0848396137371062e-06
Position 17: 1.863141259861831e-06
Position 259: 1.0406155679214362e-06
Position 1952: 9.150843691832956e-07
Position 1820: 8.280471292606269e-07
Position 246: 3.9002370282007017e-07
Position 1898: 3.884603392523105e-07
Position 1790: 3.5214035370593276e-07
Position 3167: 1.495325519252812e-07
Position 2508: 1.4648005170029865e-07
Position 2952: 9.314255573824386e-08
Position 2632: 9.260787274299495e-08
Position 1831: 8.983335322359043e-08
Position 3154: 8.617252427979622e-08
Position 2375: 7.358183670192624e-08
Position 2154: 5.261979824716361e-08
Position 2282: 3.6504044524780865e-08
Position 2885: 3.428365195108501e-08
Position 2093: 5.270492870361832e-09
Position 2090: 1.4138249981236574e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 1459: 0.9337132463642702
Position 1708: 0.7134917899359728
Position 3744: 0.6727181251575507
Position 504: 0.4723281499988574
Position 1685: 0.07125292380944871
Position 3882: 0.056293953764573273
Position 4396: 0.05454836877491941
Position 2272: 0.05388794310039035
Position 2455: 0.04090957368890569
Position 420: 0.0315774031683204
Position 2697: 0.03034832956789873
Position 268: 0.02878415671253779
Position 1517: 0.028481697241205632
Position 3832: 0.015923899791901824
Position 3885: 0.01332044163349328
Position 377: 0.013290041256754205
Position 1775: 0.01277480552864863
Position 1724: 0.012197778482852058
Position 451: 0.0106320888377234
Position 3569: 0.010414446324059686
Position 3005: 0.009560864413286194
Position 4064: 0.007704625019292895
Position 478: 0.007224535407174924
Position 566: 0.0065180408305900986
Position 4646: 0.004445921938605121
Position 466: 0.004421755501576081
Position 4207: 0.004396283950408409
Position 1549: 0.003948745866473412
Position 1736: 0.0037710369182765093
Position 1546: 0.003334911460016239
Position 1820: 0.003332911982286898
Position 2231: 0.0024845197012390197
Position 4023: 0.0021174728993902285
Position 3984: 0.002056910843224239
Position 1059: 0.0020087506525928284
Position 1984: 0.0017917985141040883
Position 1772: 0.0017345683564639108
Position 4155: 0.0016245628258114056
Position 2944: 0.0015181968212609042
Position 2729: 0.0014815597189146048
Position 2131: 0.0014142863900728328
Position 4061: 0.001369725444276786
Position 2981: 0.0013446163393816281
Position 1093: 0.0013308893203449685
Position 1796: 0.0013219043373989808
Position 3788: 0.0011615070200578573
Position 4237: 0.0010057976245890373
Position 1687: 0.0009989935942335917
Position 918: 0.00093883334549491
Position 4371: 0.0009130532651529855
Position 896: 0.000857640133478321
Position 2918: 0.000809488941124634
Position 3705: 0.0007769871334784527
Position 3925: 0.0007526589104348481
Position 393: 0.0007428331125575135
Position 1050: 0.0007256979876063865
Position 3070: 0.0007241818340687376
Position 1317: 0.0006915255113069343
Position 236: 0.0006868777971352913
Position 2081: 0.0006783340969433742
Position 1501: 0.0006705363159320068
Position 2032: 0.0006385129321568938
Position 2667: 0.0006376535983207608
Position 662: 0.0005810826343920785
Position 4070: 0.0005338429872575441
Position 3751: 0.0004457922144501156
Position 1482: 0.00043559076560983483
Position 390: 0.0004080865727290015
Position 482: 0.00040269316183598296
Position 2841: 0.00038800336478218026
Position 2986: 0.0003868298529837498
Position 1750: 0.00038653962114093673
Position 2170: 0.00038644120187004093
Position 1762: 0.0003735486857275345
Position 4363: 0.0003627108527534259
Position 4251: 0.0003437306666387091
Position 4213: 0.00034144958697852434
Position 4037: 0.00033702919040738016
Position 722: 0.0003354568605240274
Position 525: 0.00033125649164183324
Position 4425: 0.0003101595809357276
Position 2733: 0.0003081037092096714
Position 1895: 0.00029101391638802093
Position 1107: 0.0002690234901957701
Position 2593: 0.000252727245849327
Position 1498: 0.0002382688761405664
Position 2617: 0.00022032212105144655
Position 1287: 0.00021774961367383347
Position 4475: 0.00019333199688350677
Position 3955: 0.0001814030618651061
Position 1485: 0.00018065468782610286
Position 2355: 0.00017740365755665753
Position 4357: 0.00017357888842024527
Position 1595: 0.00016831078832316471
Position 1064: 0.00015705207185404187
Position 3455: 0.0001557842798145373
Position 2358: 0.00015418065809503367
Position 4629: 0.00015036223120827046
Position 432: 0.00014744151935173723
Position 1924: 0.0001469157095104707
Position 3900: 0.0001421896592124733
Position 978: 0.00014005812961421019
Position 3795: 0.00013875383760188786
Position 2515: 0.00013765111444394496
Position 3840: 0.0001353572617683621
Position 1827: 0.00013364977974096484
Position 1574: 0.0001303327857001091
Position 1255: 0.00012883007553096942
Position 3624: 0.00012544241736403198
Position 3544: 0.00012417084567871867
Position 4596: 0.00011472410895312122
Position 1053: 0.00011274410341076432
Position 2093: 0.00010769028490583408
Position 2893: 0.00010322316028125525
Position 3030: 8.479527425588751e-05
Position 1149: 8.407918708506602e-05
Position 826: 8.378744019503213e-05
Position 1465: 8.205386472058711e-05
Position 4413: 7.984554925140948e-05
Position 3837: 7.915408342994523e-05
Position 2761: 7.597847214349061e-05
Position 4007: 7.589729875316653e-05
Position 2957: 7.243590079101405e-05
Position 2699: 7.218040112764961e-05
Position 1651: 7.035017247738566e-05
Position 4376: 6.883361252214436e-05
Position 4257: 6.612892694792669e-05
Position 2105: 6.431552540630947e-05
Position 3095: 6.22705680284655e-05
Position 2703: 5.576074169754455e-05
Position 1989: 5.1305391807539786e-05
Position 3282: 4.869030578760801e-05
Position 3864: 4.7016961378982294e-05
Position 3990: 4.627063724980548e-05
Position 3268: 4.296191017392913e-05
Position 3470: 4.038430122308682e-05
Position 3488: 4.0016064023235245e-05
Position 2135: 3.999545263199975e-05
Position 4660: 3.988738540415884e-05
Position 2046: 3.929233108424639e-05
Position 1780: 3.4190835745746035e-05
Position 398: 3.2222019766223256e-05
Position 2192: 3.1754179463958574e-05
Position 2318: 3.164801388548974e-05
Position 2006: 2.9419315337388485e-05
Position 2961: 2.921317532141505e-05
Position 582: 2.908042494231678e-05
Position 613: 2.7076295076126978e-05
Position 2576: 2.479071933120846e-05
Position 290: 2.365656447792421e-05
Position 110: 2.3176789707895278e-05
Position 996: 2.1214427235460125e-05
Position 1132: 2.0797543038335532e-05
Position 1744: 2.0589550149393654e-05
Position 3813: 1.9337129116773627e-05
Position 2239: 1.897027093153139e-05
Position 1290: 1.8432461182093178e-05
Position 1930: 1.83758678832171e-05
Position 2188: 1.792349339396214e-05
Position 1898: 1.659237810749729e-05
Position 1783: 1.5621013143805497e-05
Position 1955: 1.4822216288617883e-05
Position 938: 1.4626862473096527e-05
Position 1866: 1.4291468800612963e-05
Position 3394: 1.4202205981810692e-05
Position 317: 1.3919146570317786e-05
Position 1390: 1.3593841014390658e-05
Position 1109: 1.352278114898577e-05
Position 434: 1.2219148851037529e-05
Position 1625: 1.1800248782997145e-05
Position 3145: 1.1396194083051619e-05
Position 312: 1.08048540947614e-05
Position 1664: 1.0756707358580313e-05
Position 1831: 1.01740671699639e-05
Position 1208: 8.31128163197929e-06
Position 2624: 8.043509583830423e-06
Position 2251: 7.085314004090852e-06
Position 166: 5.829695041213322e-06
Position 898: 5.763922203624703e-06
Position 1952: 5.590685861969814e-06
Position 121: 4.918609123371423e-06
Position 1469: 3.815366093749496e-06
Position 129: 3.6593336715635028e-06
Position 295: 3.3234365561694878e-06
Position 246: 2.9472165855410565e-06
Position 219: 2.869591985478132e-06
Position 336: 2.508551070100869e-06
Position 174: 2.0000946622614312e-06
Position 284: 1.955323722500798e-06
Position 1116: 1.3013484305866964e-06
Position 124: 1.1753749863049947e-06
Position 623: 9.389160704713608e-07
Position 100: 6.311777984262092e-07
Position 1580: 5.088038078749021e-07
Position 143: 2.1626430792621521e-07
Position 1838: 1.1800316023201593e-07
Position 301: 1.049113969083168e-07
Position 319: 7.286708865759734e-08
Position 145: 6.764389609984382e-08
Position 342: 2.6797257173965924e-08
Position 155: 2.3969347141797725e-08
Position 197: 1.4753684080409936e-08
Position 207: 1.1334810947978194e-08
Position 176: 7.88151194348242e-09
Position 324: 6.774425015163304e-09
Position 616: 6.6199294815216195e-09
Position 333: 5.8134286232817815e-09
Position 673: 5.6442619073905104e-09
Position 79: 4.5243529064753e-09
Position 181: 3.4043126959365867e-09
Position 1611: 7.393126348667537e-10
Position 199: 2.999475469675911e-10
Position 679: 1.4363497745914337e-10
Position 834: 5.74832964950583e-11
Position 1137: 5.631822870878061e-11
Position 83: 2.3576313910766456e-11
Position 185: 2.2203570341458707e-11
Position 683: 8.139540800600393e-12
