Gene = Hscb
Position 6257: 0.2583538588005775
Position 824: 0.15665392111242413
Position 3707: 0.14609564229193542
Position 3260: 0.11187367885388821
Position 1349: 0.09086256824468306
Position 3640: 0.0511315715482506
Position 2796: 0.04699040525490034
Position 2665: 0.03765248737738798
Position 10114: 0.030698813665909166
Position 6492: 0.028750306405257473
Position 3621: 0.028658585480449535
Position 6388: 0.026614774519330035
Position 3388: 0.023994356688371576
Position 6301: 0.02270879493544416
Position 891: 0.01957747141488974
Position 6446: 0.01779222548891084
Position 1550: 0.017610827475665114
Position 10378: 0.015660890033724915
Position 5014: 0.014821202468629911
Position 2086: 0.012460556560220168
Position 8876: 0.011786341482805007
Position 7401: 0.011047524349326375
Position 3587: 0.010879622334915892
Position 240: 0.01074114841748201
Position 6494: 0.009314574269441513
Position 2815: 0.00904171834599364
Position 4983: 0.008263618114344099
Position 9587: 0.007970072401501176
Position 6408: 0.00785507961817531
Position 3319: 0.006264062939137148
Position 3015: 0.006237203532525056
Position 2865: 0.006103821270762002
Position 4075: 0.005939483261538033
Position 6272: 0.005896864613519621
Position 6534: 0.005865819927268617
Position 5008: 0.005702521426274229
Position 3576: 0.005649380418309136
Position 6669: 0.005637197049672463
Position 7056: 0.005594037849981494
Position 6733: 0.005305669511964826
Position 7204: 0.005124587608123753
Position 9269: 0.00504944311209522
Position 8115: 0.004728674169889993
Position 1646: 0.004428565649997902
Position 10446: 0.004411678165853621
Position 3069: 0.004103253865168504
Position 10408: 0.0038145921832644022
Position 3141: 0.0037472539280961627
Position 1687: 0.003568222024176467
Position 8739: 0.0035480466772365386
Position 8317: 0.003221033560972018
Position 642: 0.003219007583973776
Position 10490: 0.003098366768225185
Position 7460: 0.0030629473535975986
Position 1411: 0.0029342224573188588
Position 4480: 0.002884891944046228
Position 7310: 0.002852173528297536
Position 2885: 0.002842623391716641
Position 7286: 0.0028139159973903016
Position 7589: 0.00279091932180417
Position 6960: 0.002380167459215373
Position 3126: 0.0022339080364389553
Position 8163: 0.0020684477698977508
Position 5026: 0.00194486627439708
Position 9361: 0.0018348417295061237
Position 9265: 0.0016926334352882484
Position 6498: 0.0016598886080542038
Position 10338: 0.001545747701968318
Position 9845: 0.001522338436958621
Position 7008: 0.0014867223950528186
Position 10375: 0.0014550890296191614
Position 10154: 0.0013511961479305765
Position 4885: 0.001328325472277646
Position 7223: 0.0012939137148914477
Position 165: 0.0010845395356499
Position 1389: 0.0010476427283234702
Position 269: 0.0010101179306982297
Position 9591: 0.0009942057903713352
Position 6363: 0.0009457618437744076
Position 7237: 0.000944120541163505
Position 4874: 0.0008869881367483797
Position 3049: 0.0008282211278577445
Position 7416: 0.000766689984073463
Position 3731: 0.0007276972896405371
Position 619: 0.0006942374950060987
Position 3975: 0.0006734208837603481
Position 3314: 0.0006702859248033918
Position 1269: 0.0006101265745889097
Position 3017: 0.0005912040195311794
Position 1369: 0.0005845490035864653
Position 4905: 0.0005778129852804079
Position 3026: 0.0005556283491225756
Position 8193: 0.0005543823291328263
Position 6522: 0.0005330598157976486
Position 10334: 0.0004756112237382686
Position 6306: 0.00042820947340491014
Position 776: 0.00042593931630124584
Position 2321: 0.0004211070670387336
Position 3077: 0.0004091318797632662
Position 1465: 0.00040024756186084084
Position 837: 0.0003704921494633537
Position 375: 0.00034951173555314085
Position 1223: 0.00032077641309369336
Position 5074: 0.00031598279335182935
Position 7127: 0.0003126723175663618
Position 5638: 0.0002995784102404793
Position 9284: 0.0002740723625157225
Position 1897: 0.0002727017426004262
Position 599: 0.00027154045652800834
Position 9874: 0.0002629142135464918
Position 703: 0.00023788674118123757
Position 8169: 0.00023080910190114812
Position 3546: 0.00022265933120876346
Position 3994: 0.000215350943930929
Position 1552: 0.00020708542153061456
Position 8827: 0.0002044828437946886
Position 1379: 0.0002044078345627227
Position 5066: 0.00019380479419361468
Position 9313: 0.00018992737013808164
Position 2349: 0.00018694131142596998
Position 3659: 0.0001866257170115596
Position 4209: 0.0001852378515947886
Position 5395: 0.00017622473741447245
Position 4238: 0.00017622266483592687
Position 7552: 0.0001738108224364388
Position 5440: 0.00017193782112471203
Position 1515: 0.00017120847229776695
Position 1427: 0.00017068682592051137
Position 956: 0.0001666122459598354
Position 918: 0.00014418596692830055
Position 3415: 0.00014229429548077258
Position 2417: 0.00014175726314120195
Position 5964: 0.00014110071765138777
Position 3316: 0.00012996793837404463
Position 6747: 0.00012834908609736593
Position 1822: 0.0001251249858384237
Position 3591: 0.0001189849835049116
Position 1864: 0.00011563284720561046
Position 1175: 0.00011263743993053483
Position 2036: 0.00011161704195533034
Position 4794: 0.00010946460916373394
Position 510: 0.00010706705874433303
Position 2685: 0.0001042638532199833
Position 3548: 0.0001001026510990184
Position 585: 9.88513944220895e-05
Position 3410: 9.77548837913691e-05
Position 3267: 9.687306647038873e-05
Position 1936: 9.656149108498482e-05
Position 630: 9.112215573148348e-05
Position 3325: 8.947244365492451e-05
Position 4843: 8.441765704466403e-05
Position 5342: 8.324305276609088e-05
Position 8255: 8.094568388443283e-05
Position 1771: 7.868955358616247e-05
Position 648: 7.628614265122815e-05
Position 3668: 7.275715310194576e-05
Position 3770: 7.077243270118656e-05
Position 4262: 6.71766637796414e-05
Position 5666: 6.687092532024221e-05
Position 5164: 6.61201897491462e-05
Position 1401: 6.104451073957675e-05
Position 1953: 5.330087897466801e-05
Position 4312: 5.303516904393575e-05
Position 2117: 5.2944101391375805e-05
Position 2157: 4.929838108001725e-05
Position 6699: 4.6491420908770524e-05
Position 657: 4.591518441551577e-05
Position 340: 4.3462696518605906e-05
Position 188: 3.536267928535396e-05
Position 4666: 3.0426638011134463e-05
Position 379: 2.9431738197825543e-05
Position 5586: 2.625428760378211e-05
Position 5399: 2.4251458380767495e-05
Position 1503: 2.299484601613107e-05
Position 2328: 2.1672832443662296e-05
Position 2365: 1.4567008240836495e-05
Position 3496: 1.3424476658570327e-05
Position 3784: 1.322593674428025e-05
Position 2419: 1.2286765800268851e-05
Position 193: 1.0985662892179771e-05
Position 1047: 1.0392283247322837e-05
Position 4760: 1.0209169603158229e-05
Position 529: 9.399358940141115e-06
Position 5167: 8.693750350745254e-06
Position 119: 7.737949428207383e-06
Position 4757: 6.943541084866072e-06
Position 546: 5.862834045548615e-06
Position 531: 5.443998278965111e-06
Position 425: 4.910326386810514e-06
Position 908: 4.707399477151596e-06
Position 3145: 4.1242269713039315e-06
Position 5459: 3.3239719631073054e-06
Position 131: 3.0346688781090033e-06
Position 150: 2.970059230343827e-06
Position 5223: 2.8322057363465388e-06
Position 152: 2.8017086771203933e-06
Position 900: 2.61366639138682e-06
Position 395: 2.5340933065464477e-06
Position 116: 2.388304939050616e-06
Position 563: 2.2019000112610875e-06
Position 939: 2.185229149739236e-06
Position 523: 2.155554428047961e-06
Position 2056: 2.1510214479331654e-06
Position 461: 1.9834504073912347e-06
Position 540: 1.5509409213736054e-06
Position 558: 1.3754771119846884e-06
Position 103: 1.3615670982948885e-06
Position 409: 1.2213042557613957e-06
Position 570: 1.06854805636256e-06
Position 593: 1.0198844593376873e-06
Position 210: 1.012896384145166e-06
Position 662: 9.9940090389435e-07
Position 726: 9.992774373902862e-07
Position 1249: 9.849838275052939e-07
Position 1014: 9.607188944255613e-07
Position 513: 9.219698183149751e-07
Position 1691: 9.102396589977155e-07
Position 1018: 7.656284906682212e-07
Position 401: 7.564868119533774e-07
Position 312: 7.250027742710519e-07
Position 995: 6.379243389974956e-07
Position 332: 4.965005703412279e-07
Position 553: 3.7415263787747434e-07
Position 1803: 3.292455885870329e-07
Position 1042: 3.074066378851552e-07
Position 3602: 2.8999659899114737e-07
Position 482: 2.790846816041572e-07
Position 668: 2.446751992632019e-07
Position 3595: 1.8813979764284601e-07
Position 714: 1.7858385546705615e-07
Position 3560: 1.718372078345083e-07
Position 588: 1.4960223563981224e-07
Position 3761: 1.3267250222783376e-07
Position 665: 9.721427377919651e-08
Position 470: 9.6038599209719e-08
Position 475: 9.389861385098277e-08
Position 416: 9.079407019552779e-08
Position 499: 8.76758000540605e-08
Position 3920: 7.885106201056332e-08
Position 4047: 7.664909588849309e-08
Position 309: 6.354997710127373e-08
Position 1482: 5.7530500305391205e-08
Position 492: 5.167377552287978e-08
Position 4094: 5.003517996118092e-08
Position 1653: 1.0695884561851285e-08
Position 4799: 1.0091071476013536e-08
Position 1579: 7.842606820818635e-09
Position 3999: 7.395736790979331e-09
Position 921: 8.466098013891693e-10
Position 438: 5.9332578903598894e-12
Position 90: 3.230563944525373e-12
