Gene = Palb2
Position 9332: 8.231768362770153e-05
Position 25359: 7.606419303222147e-05
Position 503: 7.180989403898274e-05
Position 7891: 6.857833781223987e-05
Position 3573: 5.8579429919975186e-05
Position 8508: 5.6093152720062264e-05
Position 3499: 2.5404197125148723e-05
Position 3291: 2.2929467060037015e-05
Position 3660: 9.125505393115488e-06
Position 162: 9.054980919131568e-06
Position 3318: 8.819834475763915e-06
Position 9303: 8.263746152598568e-06
Position 3476: 7.823402841544437e-06
Position 4631: 5.237727934252391e-06
Position 86: 3.6497422027591448e-06
Position 21219: 1.9245682943660103e-06
Position 73: 1.4877799720601249e-06
Position 123: 9.77485529346161e-07
Position 645: 8.993655690573452e-07
Position 704: 8.686480531399224e-07
Position 537: 6.754453950547753e-07
Position 269: 6.28685548722169e-07
Position 632: 5.329182424969326e-07
Position 587: 4.5448371118784977e-07
Position 1058: 4.349881032282588e-07
Position 708: 3.94634022768509e-07
Position 597: 3.494450060427578e-07
Position 9352: 3.4186809893177517e-07
Position 9341: 3.384593542460468e-07
Position 117: 3.041518452225206e-07
Position 1060: 2.7665412807870606e-07
Position 498: 2.412560290391142e-07
Position 531: 2.1867095663091422e-07
Position 621: 2.1630805152474184e-07
Position 609: 2.1616338733482066e-07
Position 710: 1.977949698138108e-07
Position 730: 1.5007383330197728e-07
Position 701: 1.3127559121012051e-07
Position 972: 1.2887397934721757e-07
Position 727: 1.1700937862380863e-07
Position 595: 1.1694949143763436e-07
Position 300: 7.460004622052504e-08
Position 480: 6.987176555041955e-08
Position 733: 5.962823115255357e-08
Position 623: 5.550605586442238e-08
Position 1371: 4.895667371473651e-08
Position 1393: 4.59459891361815e-08
Position 330: 3.194113877903981e-08
Position 1347: 2.959517425997207e-08
Position 1262: 2.7762444196673473e-08
Position 804: 2.367070131329188e-08
Position 810: 2.2051241205746924e-08
Position 302: 6.939956859948488e-09
Position 282: 4.327809584516376e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 19579: 0.9952409701358034
Position 20913: 0.9591530116686122
Position 8372: 0.8630789365797288
Position 25217: 0.848560666194483
Position 9237: 0.8328419200336011
Position 11730: 0.8127919396049431
Position 22115: 0.7844091716269236
Position 3212: 0.7765915106974994
Position 7584: 0.47590030156734997
Position 7757: 0.39539622250465245
Position 3355: 0.36625231495883476
Position 23379: 0.33818278387170464
Position 7738: 0.3337624448690136
Position 10521: 0.32998049818564085
Position 3929: 0.32016053739335043
Position 7533: 0.2780939673456158
Position 8018: 0.26849880693880585
Position 15590: 0.26542567005498685
Position 4680: 0.2424962253710956
Position 4502: 0.2335299214682957
Position 317: 0.22923805650446547
Position 7793: 0.18058698767481
Position 3189: 0.17615365113944773
Position 7940: 0.07943126072453865
Position 7396: 0.066611047581068
Position 10009: 0.0638198259434145
Position 4765: 0.06250473974426687
Position 24469: 0.06053391110878848
Position 11859: 0.06045180400543721
Position 7529: 0.05254343078914914
Position 10940: 0.04986741090730535
Position 9985: 0.045034999124941105
Position 4203: 0.0428127143952516
Position 22471: 0.03893631880931135
Position 11008: 0.03831488762067964
Position 5938: 0.03790614539706793
Position 6375: 0.03742554119153103
Position 5841: 0.034494525461481934
Position 11049: 0.030826619758250674
Position 4067: 0.029319775538406513
Position 4331: 0.02904337512457974
Position 21175: 0.02885110085250639
Position 23585: 0.028603886155735836
Position 23565: 0.028402144642176615
Position 11698: 0.02714314918032093
Position 4686: 0.026012845559880832
Position 6008: 0.01982307256549761
Position 3819: 0.018404483214141405
Position 11194: 0.01767108721876863
Position 8493: 0.01750685510765632
Position 23441: 0.016997443315547128
Position 23406: 0.016833667982838516
Position 9461: 0.016771648039349052
Position 22087: 0.016310616863736208
Position 4689: 0.01575531686718925
Position 22250: 0.015193942448323712
Position 11234: 0.014955916595079895
Position 2825: 0.014915968165104227
Position 22579: 0.013840289938120379
Position 759: 0.013379510909673285
Position 9807: 0.012999308053720923
Position 23763: 0.012048910406648319
Position 2415: 0.011538811449337176
Position 24155: 0.010744552049690046
Position 23966: 0.010733036439337575
Position 5405: 0.0106641097140015
Position 4300: 0.010364994119658626
Position 2691: 0.01007186112077934
Position 8963: 0.009720815874476254
Position 8402: 0.009478027439671145
Position 11682: 0.009301771713263306
Position 5456: 0.009215811806446515
Position 8285: 0.009094214435995876
Position 3370: 0.009006426267602287
Position 3468: 0.008883439627083416
Position 8303: 0.00870498600974462
Position 25637: 0.008554977912910546
Position 873: 0.008098582836171521
Position 4148: 0.007958270576922902
Position 24992: 0.007826602676130848
Position 4622: 0.007320745265592698
Position 10479: 0.007128509793200888
Position 10474: 0.006939035664566468
Position 25484: 0.006930527816946887
Position 8631: 0.006875539971568901
Position 5598: 0.006740126289106788
Position 9149: 0.005642596667013685
Position 1133: 0.005424957875266141
Position 9967: 0.005281426050395134
Position 22531: 0.004935058617024959
Position 5973: 0.004898212652984396
Position 21346: 0.004719843958280417
Position 10582: 0.004603533927865852
Position 22627: 0.00451181826059688
Position 132: 0.004391466932613816
Position 9117: 0.004320232303446403
Position 300: 0.004253469456676677
Position 4517: 0.004085035263908041
Position 617: 0.0039706805662052
Position 21860: 0.0038909114036383024
Position 22187: 0.003587799905090961
Position 23409: 0.003442786341543118
Position 1998: 0.0033680962619071506
Position 3049: 0.0033674010363946368
Position 2949: 0.0032005530044080643
Position 21871: 0.002876650930314834
Position 1237: 0.00283783239135942
Position 3218: 0.002788314695731896
Position 11054: 0.002761625749275704
Position 11695: 0.002664236794711221
Position 11890: 0.002638191733547848
Position 9619: 0.0026126671124088834
Position 5690: 0.002605809056094575
Position 545: 0.002400983707208809
Position 4706: 0.0022229561849167337
Position 4768: 0.0020722697082956286
Position 2697: 0.001915200568209771
Position 22425: 0.0018628015793191002
Position 2988: 0.00186271035533739
Position 1860: 0.0017470576880236931
Position 4582: 0.0017285191631425862
Position 4664: 0.0014971927290173914
Position 9653: 0.0013693617683983542
Position 1538: 0.0013382065807537723
Position 3117: 0.001323984303019784
Position 23464: 0.0012312947885168742
Position 8216: 0.0012047313305788042
Position 25150: 0.001196494653613844
Position 6260: 0.0011052689749620314
Position 4353: 0.0010801472077734773
Position 4542: 0.0010625185434961115
Position 9751: 0.0009801159305302118
Position 10790: 0.0008997971826176656
Position 10349: 0.0008710997254405661
Position 2508: 0.0008355124202422717
Position 5711: 0.0008345456413992171
Position 3401: 0.0008197331165704803
Position 8580: 0.0007581285776471244
Position 10259: 0.0007468789241603605
Position 25338: 0.0007387900695035988
Position 6012: 0.0007034953329252102
Position 23056: 0.0006937784193999996
Position 4211: 0.0006454131286069899
Position 10422: 0.0006322088524839292
Position 139: 0.0006260177918873295
Position 1797: 0.000624265618892796
Position 1914: 0.0006016189799414972
Position 4652: 0.0005994468383250586
Position 4031: 0.000598760057001368
Position 8399: 0.0005781485953385282
Position 24905: 0.0005626260385986043
Position 5489: 0.0005546994920513682
Position 4263: 0.0005468036617679603
Position 1182: 0.0005086390969385601
Position 2760: 0.0005006856074048344
Position 4179: 0.0004943675094882327
Position 2359: 0.00044463764313536664
Position 2588: 0.0004394777099983611
Position 564: 0.0004158777205905311
Position 8468: 0.0004137547041705261
Position 784: 0.0004072092819977425
Position 2978: 0.0004005246676988653
Position 830: 0.0003963122394575755
Position 4098: 0.00039498309911099167
Position 25175: 0.00039155524384859564
Position 25557: 0.000388732822390159
Position 21936: 0.00038502966669315994
Position 6209: 0.0003781002109517536
Position 22291: 0.0003757534080047963
Position 22486: 0.0003699316465960477
Position 296: 0.0003678843444441471
Position 5307: 0.0003670119097351289
Position 8500: 0.0003652202242790412
Position 8941: 0.00036312458120465015
Position 2661: 0.00035278262376627854
Position 25123: 0.00035226895808632006
Position 23080: 0.00034316184484519985
Position 7991: 0.00033199849791825477
Position 7353: 0.00032074344495250346
Position 2563: 0.0003190057198508293
Position 2490: 0.0003139119171777788
Position 1863: 0.00030482134325220155
Position 2971: 0.00029429567561368194
Position 8689: 0.0002826729213482555
Position 9716: 0.0002715038300314405
Position 2514: 0.00026469619863214386
Position 4010: 0.0002603262605346003
Position 2804: 0.0002551961588171985
Position 3940: 0.0002546569066887487
Position 9740: 0.00024927110796227266
Position 8508: 0.00024756625741392476
Position 638: 0.00023309069936403801
Position 9210: 0.00022532522680810118
Position 2728: 0.00022532404994006407
Position 2461: 0.00021805231696478346
Position 9095: 0.00020632109800706452
Position 1013: 0.00019973015895424293
Position 3007: 0.00019427169104062212
Position 1571: 0.00019377343157053064
Position 22797: 0.000191641077356072
Position 23312: 0.00018660439955361306
Position 3242: 0.00018566644444961716
Position 2929: 0.00017998408020552395
Position 9250: 0.00017701577145879183
Position 22649: 0.00017404504085659296
Position 3272: 0.00016761612773844362
Position 1676: 0.00016057366661918613
Position 330: 0.00015219954128850157
Position 5341: 0.00014954611835711645
Position 23511: 0.00014588079878741957
Position 8071: 0.00014399730169328644
Position 3619: 0.0001436881813819012
Position 3250: 0.0001376618064642109
Position 2248: 0.00013184805413181218
Position 8222: 0.00012899791444157875
Position 2282: 0.0001249528265694939
Position 21263: 0.00012317249876549788
Position 7978: 0.0001223908675958245
Position 23333: 0.00011910144697873802
Position 8712: 0.00010799318729948039
Position 22959: 0.00010105527038633889
Position 8985: 9.800034383997777e-05
Position 3476: 9.727390427587154e-05
Position 2841: 9.178101278273159e-05
Position 24184: 9.139612606932362e-05
Position 3224: 9.107403498991657e-05
Position 2326: 8.877249790628847e-05
Position 21748: 8.674726297495982e-05
Position 765: 8.516876479148719e-05
Position 25585: 8.385805320621017e-05
Position 3885: 8.300090529335512e-05
Position 21171: 7.629084624624268e-05
Position 9280: 7.612454569451629e-05
Position 1221: 7.336517200441084e-05
Position 9624: 6.939089749798869e-05
Position 2925: 6.9185000768032e-05
Position 2495: 6.833890544147556e-05
Position 510: 6.653122772752887e-05
Position 2888: 6.577812488428365e-05
Position 22339: 6.225705594762886e-05
Position 102: 6.033184633295716e-05
Position 8617: 5.717614773156705e-05
Position 1293: 5.522335402561305e-05
Position 1813: 5.410950258058841e-05
Position 8325: 5.282026453711447e-05
Position 1956: 5.062529721101841e-05
Position 21710: 5.06131813473382e-05
Position 2334: 5.010167730578809e-05
Position 1881: 4.680402430636198e-05
Position 1149: 4.6031957991579125e-05
Position 3024: 4.545560239974308e-05
Position 23021: 4.4886568801182224e-05
Position 21655: 4.3717770209787375e-05
Position 925: 4.3133925577732786e-05
Position 1088: 4.1480166456778045e-05
Position 3062: 4.007537596847205e-05
Position 21446: 3.809201697171651e-05
Position 8633: 3.7756480178999904e-05
Position 146: 3.534077610262775e-05
Position 725: 3.4865430775577975e-05
Position 1952: 3.2809689446595786e-05
Position 1262: 3.056185800267956e-05
Position 9155: 3.0092476274714846e-05
Position 3835: 2.7444625301268423e-05
Position 8158: 2.685938338023598e-05
Position 1638: 2.6556629777511758e-05
Position 903: 2.5937789422569586e-05
Position 9151: 2.580893459869012e-05
Position 436: 2.4742745249965548e-05
Position 4302: 2.3627999789930105e-05
Position 3553: 2.2862950748796446e-05
Position 1612: 2.1417049807081546e-05
Position 3647: 1.898993501159398e-05
Position 698: 1.7342313464292505e-05
Position 1249: 1.604888902448586e-05
Position 1582: 1.5098138860657395e-05
Position 1152: 1.5012543363420396e-05
Position 3628: 1.4457354420832344e-05
Position 1101: 1.4418980875547794e-05
Position 398: 1.3483009137291151e-05
Position 3253: 1.2940042645900244e-05
Position 2872: 1.2213849756910595e-05
Position 364: 1.2166648033924773e-05
Position 14470: 1.2096302857871091e-05
Position 9549: 1.184901017253474e-05
Position 4813: 1.0934621937105514e-05
Position 16474: 1.0432459112935459e-05
Position 282: 9.884499618759759e-06
Position 17233: 9.250204015758695e-06
Position 9468: 7.7255995321944e-06
Position 5695: 7.193755356641482e-06
Position 12097: 5.291583018435912e-06
Position 5438: 4.459303155967461e-06
Position 1941: 3.830140449686238e-06
Position 3676: 3.7348923222199926e-06
Position 14603: 2.819177354842345e-06
Position 9584: 2.6155918859930094e-06
Position 9301: 2.4314642172724774e-06
Position 9555: 2.3026334813050784e-06
Position 12396: 2.132615056122831e-06
Position 3992: 2.1107952664640785e-06
Position 13132: 1.6848997804186124e-06
Position 12216: 1.33291346201233e-06
Position 11989: 1.1414797054021638e-06
Position 12062: 8.15767412315497e-07
Position 14427: 8.088723730289561e-07
Position 12680: 7.995241294999225e-07
Position 9524: 5.879384069865135e-07
Position 3488: 4.775867538838033e-07
Position 580: 3.5106805212004194e-07
Position 12950: 2.819409846638912e-07
Position 12295: 2.2965263907005848e-07
Position 8641: 1.958576426491505e-07
Position 10387: 1.8928080174302993e-07
Position 418: 1.8441724202558228e-07
Position 185: 1.6133007523855236e-07
Position 1168: 1.3596619766206177e-07
Position 1447: 1.3485754621816884e-07
Position 883: 1.1993786732659467e-07
Position 1706: 1.0093276541468285e-07
Position 327: 9.95682678436381e-08
Position 106: 9.230042459173792e-08
Position 1320: 8.79117113649752e-08
Position 1966: 8.401416806713904e-08
Position 1970: 6.6176462731751e-08
Position 577: 6.600182084733763e-08
Position 1085: 6.073202736597191e-08
Position 1325: 2.3749588933294103e-08
Position 376: 1.9653632994569884e-08
Position 187: 1.44313420613017e-08
Position 207: 1.1602014179037612e-08
Position 730: 7.960526575967259e-09
Position 338: 5.163760455876127e-09
Position 446: 5.0212038094556335e-09
Position 931: 4.294057524991595e-09
Position 343: 3.4038897159117396e-09
Position 199: 3.3927847753520235e-09
Position 2012: 3.3475006890497116e-09
Position 1311: 2.043910523585304e-09
Position 944: 1.308274061580656e-09
Position 3418: 1.2940895059990152e-09
Position 220: 9.485883818167574e-10
Position 655: 4.984259059091867e-10
Position 263: 3.499395466248015e-10
Position 448: 2.824418279700718e-10
Position 381: 2.2951088728935361e-10
Position 1452: 1.271753130137573e-10
Position 226: 8.263352607313848e-11
Position 255: 1.1308039485935925e-11
Position 217: 4.840445939208537e-12
Position 245: 4.474299871885663e-12
