Gene = Apoc4
Position 3027: 0.0028749427223554195
Position 380: 0.0027154213475218433
Position 3030: 0.0021829404630574426
Position 326: 0.0020154773424995377
Position 1339: 0.0018666058739015476
Position 3185: 0.0018364862258928396
Position 1859: 0.0017361599312998165
Position 2316: 0.0016486020360798209
Position 3289: 0.0014838334991028844
Position 2785: 0.0014806331263292178
Position 2660: 0.0014346130688047925
Position 239: 0.0013139412729383862
Position 555: 0.0012840958698267558
Position 1363: 0.001214175671286418
Position 2989: 0.0011932612264190833
Position 2209: 0.001159018239676334
Position 3254: 0.001153190782282912
Position 1018: 0.0011491021843113474
Position 3301: 0.001072780614445282
Position 3371: 0.0010661670990639697
Position 2755: 0.0010103996414898703
Position 2960: 0.0010005945407225887
Position 2780: 0.0008635512170515308
Position 877: 0.0008444122027561793
Position 3281: 0.0007107378304935182
Position 1288: 0.0007076990097653949
Position 863: 0.000606556122440061
Position 1155: 0.0005847890224663068
Position 550: 0.0005818385298172582
Position 1071: 0.0005749275685991951
Position 1865: 0.0005672526456584658
Position 1640: 0.0005480539036553098
Position 2566: 0.0004150304471700009
Position 510: 0.0003925159107167528
Position 1549: 0.00038549972763397296
Position 2939: 0.0003777913982518168
Position 1465: 0.00037410727400095657
Position 3062: 0.0003589064332594358
Position 437: 0.00033807911650730166
Position 2693: 0.00031759264359084295
Position 2982: 0.00030953758009522747
Position 1756: 0.0003041435539676094
Position 1197: 0.0002990424798897329
Position 1634: 0.00027740831696032776
Position 2691: 0.00026086100488634473
Position 2609: 0.0002501646387943556
Position 1929: 0.00023636374201649126
Position 1815: 0.00022279884230735013
Position 2614: 0.00020829328184994664
Position 1667: 0.00020758739502082683
Position 1116: 0.00020146239388071745
Position 340: 0.00020086401442790487
Position 3072: 0.0001965203516834049
Position 3326: 0.00019598994607773626
Position 3032: 0.00019444261270530716
Position 2029: 0.0001918405648799774
Position 1161: 0.00018724929479937226
Position 421: 0.0001867709936460381
Position 1821: 0.00018344131260520892
Position 620: 0.00018198690089328107
Position 2425: 0.00018184393691177435
Position 1843: 0.0001759317439678187
Position 2094: 0.0001716500192316364
Position 658: 0.00016902485588711323
Position 2884: 0.00016868205746520178
Position 869: 0.00016242810877871783
Position 1898: 0.0001541703455534283
Position 1960: 0.00012823436730954467
Position 991: 0.00012024527814671402
Position 3095: 0.00011855698702980493
Position 2957: 0.00010822050531536853
Position 2992: 0.00010620776462444423
Position 2782: 0.00010230764069196264
Position 1344: 9.877204473364018e-05
Position 3177: 9.727293862899826e-05
Position 471: 9.095128567703897e-05
Position 3222: 8.972256906563758e-05
Position 1157: 8.926503428822716e-05
Position 854: 8.920406220093462e-05
Position 2009: 8.653275620374967e-05
Position 1943: 8.492680819394446e-05
Position 1180: 7.970863297559237e-05
Position 1689: 7.848205406065995e-05
Position 2398: 7.62026950620002e-05
Position 1469: 7.612839482673866e-05
Position 591: 7.3255206752125e-05
Position 1619: 7.294593803599155e-05
Position 692: 6.974771315203964e-05
Position 958: 6.967812376438949e-05
Position 1393: 6.964215761859513e-05
Position 3315: 6.010609340991851e-05
Position 2356: 5.4889060503707874e-05
Position 402: 5.4401021626757795e-05
Position 1185: 5.41341088602605e-05
Position 1478: 5.387572699331293e-05
Position 3065: 5.261274097318564e-05
Position 2898: 5.245812639380653e-05
Position 582: 5.019073070974966e-05
Position 607: 4.920207868766754e-05
Position 1506: 4.346231741872008e-05
Position 2472: 4.293587059430296e-05
Position 1410: 4.17390234664398e-05
Position 625: 3.159595898870905e-05
Position 3262: 2.9566902789798526e-05
Position 1788: 2.923277911941435e-05
Position 1608: 2.8571224594444433e-05
Position 1209: 2.803481350893495e-05
Position 974: 2.5694633639781878e-05
Position 1793: 2.3887208862949722e-05
Position 302: 2.220975182237225e-05
Position 1396: 2.1075731918109485e-05
Position 573: 2.0607233191235443e-05
Position 424: 2.0331386622228477e-05
Position 649: 1.841622835027531e-05
Position 1669: 1.8141894473537605e-05
Position 2716: 1.7449666177574515e-05
Position 2641: 1.73177609904197e-05
Position 881: 1.1379839917827437e-05
Position 2809: 9.900479219425413e-06
Position 2794: 9.302543629923926e-06
Position 2667: 9.291817282841916e-06
Position 2624: 6.577703751288326e-06
Position 441: 5.180482601233842e-06
Position 382: 4.371021547294783e-06
Position 1036: 7.221956920230173e-07
Position 166: 1.480366384379201e-07
Position 118: 1.0879975804187649e-07
Position 247: 5.044436065316999e-08
Position 1041: 2.658404157555998e-08
Position 723: 2.616086252568985e-08
Position 250: 2.6118477839784393e-08
Position 955: 2.517226920186354e-08
Position 933: 1.64701443336155e-08
Position 174: 1.6132106982294576e-08
Position 942: 1.6111471011388936e-08
Position 199: 7.250973901882341e-09
Position 112: 4.969166849088875e-09
Position 179: 2.929325472737704e-09
Position 261: 2.471337864836272e-09
Position 138: 1.8104118659369161e-09
Position 452: 1.4098569347461129e-09
Position 392: 1.216965677688742e-09
Position 259: 2.7988548105249104e-10
Position 668: 2.21259616038476e-13
