Gene = Tdo2
Position 6004: 0.0007498536479086615
Position 3650: 0.0007460595064274135
Position 274: 0.0006733512540158721
Position 4307: 0.0006222949576247372
Position 7255: 0.0005439363548220234
Position 4313: 0.0005408430393522424
Position 1128: 0.0005397870465553811
Position 8803: 0.0005357189930109848
Position 4325: 0.0005205891364123332
Position 4197: 0.0005197876316978713
Position 1963: 0.0005106054259941037
Position 8329: 0.0005000985581160453
Position 1063: 0.0004691296239546651
Position 13547: 0.00046518724370434283
Position 183: 0.00045929955497699327
Position 4903: 0.0004455827774784919
Position 2583: 0.00041880612901711267
Position 1241: 0.00040788038201137864
Position 1442: 0.0003926496456110743
Position 2422: 0.00035488170396307385
Position 7035: 0.00034796340633791103
Position 1500: 0.0003141052286229742
Position 1055: 0.0003071613527298418
Position 8144: 0.00030125740452813335
Position 622: 0.0002998182252946124
Position 4779: 0.00029885918021486447
Position 83: 0.00029474685030404487
Position 504: 0.0002731038102407513
Position 2453: 0.0002462881210836649
Position 6970: 0.0002449604993736927
Position 1387: 0.00024097227566445282
Position 6672: 0.0002360778560059436
Position 6872: 0.00021236568770213404
Position 3139: 0.00017922248250427112
Position 1610: 0.00017343035132714137
Position 10149: 0.0001608296921911903
Position 8936: 0.00015772752769682556
Position 10187: 0.0001496693982092359
Position 2430: 0.00014796174102762273
Position 517: 0.0001478030522644549
Position 2437: 0.00014766719820950893
Position 8952: 0.00013931274854169008
Position 1249: 0.0001279878359097571
Position 2447: 0.00011913890117750737
Position 6612: 0.00011721150995916352
Position 2390: 0.00011372721026114338
Position 1165: 0.00011218187077511918
Position 3921: 0.00011026981494626569
Position 3071: 0.00010719246586418207
Position 1535: 0.00010710156995555215
Position 1530: 0.00010518298257780193
Position 1607: 0.00010233717983876582
Position 329: 8.478028682310286e-05
Position 7664: 7.823100012168557e-05
Position 7757: 7.296968783660148e-05
Position 488: 5.727861829880147e-05
Position 343: 5.3465396584358144e-05
Position 523: 4.467397454854097e-05
Position 1364: 4.040992177584841e-05
Position 648: 3.232888108607323e-05
Position 15122: 2.3154402131297237e-05
Position 403: 2.178469802338363e-05
Position 644: 2.1427626438607574e-05
Position 405: 2.1113966784386026e-05
Position 379: 2.090861674985875e-05
Position 686: 2.0699707574172725e-05
Position 9498: 1.957461398484068e-05
Position 1060: 1.849470569020631e-05
Position 689: 1.7775500016838574e-05
Position 483: 1.724045512408037e-05
Position 196: 1.565977279471167e-05
Position 831: 1.56446982580567e-05
Position 230: 1.411455476107878e-05
Position 188: 1.2082776942512398e-05
Position 72: 9.173795269046641e-06
Position 15728: 8.628840077083851e-06
Position 10207: 8.182779411984064e-06
Position 303: 7.493548829613467e-06
Position 548: 6.3803889999250976e-06
Position 550: 5.917855472944822e-06
Position 789: 5.665999909893219e-06
Position 948: 5.59025405683921e-06
Position 537: 5.539447341369744e-06
Position 9361: 4.92834083017664e-06
Position 560: 4.105922617222147e-06
Position 485: 3.701033217439386e-06
Position 919: 3.6942066990402137e-06
Position 239: 3.5733340858415726e-06
Position 937: 3.0708022563751755e-06
Position 601: 2.5483523938486788e-06
Position 829: 1.5453967511366675e-06
Position 2065: 7.139932163385618e-07
Position 963: 5.458967724341553e-07
Position 2243: 2.608438180334054e-07
Position 1830: 2.576760707300194e-07
Position 8259: 1.7755395489913693e-07
Position 1946: 1.6864876124554325e-07
Position 1070: 9.390615796110916e-08
Position 2094: 6.247207769022509e-08
Position 9477: 3.5786764730631766e-08
Position 722: 2.1867202335333947e-09
Position 730: 8.738913403592908e-10
Position 734: 6.263319396324171e-10
Position 987: 4.348270751817544e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 6584: 0.9792234466857344
Position 7930: 0.952569587066934
Position 14689: 0.8706298245072643
Position 12168: 0.8357468908776781
Position 1790: 0.8298346890048315
Position 4494: 0.7227821016706072
Position 772: 0.6748695590466764
Position 13419: 0.5856141562947342
Position 9109: 0.5835909228283483
Position 1022: 0.3968388577288972
Position 15641: 0.3951380436762367
Position 16840: 0.3233867748806303
Position 4655: 0.29806083277081247
Position 15582: 0.2817900828601561
Position 12465: 0.13335198814050833
Position 18670: 0.10281737772245926
Position 8998: 0.09868975022016264
Position 1747: 0.08180091940529556
Position 12144: 0.07639362925250541
Position 4454: 0.07626438684272514
Position 7355: 0.07395910768398299
Position 8852: 0.07386971690960943
Position 17314: 0.0694222237579601
Position 18050: 0.0640046791486799
Position 8844: 0.05943611482835248
Position 17364: 0.056531488991423205
Position 17257: 0.049408430110708494
Position 12402: 0.0452573291858436
Position 13372: 0.04461908040986843
Position 18315: 0.04295250299315128
Position 11652: 0.04132546878373696
Position 16787: 0.03665305273588378
Position 13168: 0.03322015193556418
Position 4431: 0.03215086685480291
Position 15198: 0.029700584203836727
Position 15906: 0.027207598948125362
Position 12437: 0.02696864025225638
Position 14720: 0.02572615876598462
Position 1081: 0.025637523497318803
Position 17947: 0.025335955986010485
Position 1390: 0.023648343116902518
Position 18222: 0.02297970356493512
Position 10503: 0.022480287151070772
Position 13951: 0.022223343007757832
Position 800: 0.022106395591230715
Position 9720: 0.01922699719343824
Position 15666: 0.019064829470368052
Position 13342: 0.019018455095222143
Position 13351: 0.01825497728161228
Position 9601: 0.01730179051644531
Position 12121: 0.01719718053928539
Position 7181: 0.015997955257748456
Position 13797: 0.01550983331962803
Position 11722: 0.014850551671662802
Position 15821: 0.014773997898895287
Position 16008: 0.014519456280736115
Position 10815: 0.014029129129057592
Position 10541: 0.013636268571227433
Position 15400: 0.01315488387614835
Position 11378: 0.012946352232947253
Position 987: 0.012470667762260376
Position 14104: 0.012299620687142023
Position 16762: 0.012245504478077146
Position 1657: 0.012110018430795715
Position 12039: 0.012040771860793085
Position 13898: 0.011940933208235676
Position 10114: 0.011345162209820509
Position 10876: 0.011299347294660752
Position 8006: 0.011247839168968498
Position 14660: 0.011212050227108066
Position 1121: 0.011173862392353354
Position 14086: 0.011003838466339825
Position 4168: 0.010861880929046889
Position 17686: 0.010318730735796448
Position 13316: 0.010308330627527182
Position 475: 0.010149709577422276
Position 16538: 0.009941938089374002
Position 17507: 0.009901693649236914
Position 17263: 0.009439756973984428
Position 15065: 0.00934103688242119
Position 18337: 0.008861787998409759
Position 15883: 0.00882814594258775
Position 8029: 0.00873961453508812
Position 11398: 0.00872342078662243
Position 14409: 0.008550908202667478
Position 6563: 0.008201976972478571
Position 17194: 0.008147945799142386
Position 13235: 0.00813416950909854
Position 7230: 0.007467898693139665
Position 11346: 0.0071265606195410934
Position 4533: 0.007093720299872186
Position 15704: 0.007066933425975792
Position 644: 0.006882105954157989
Position 11689: 0.006838059423624374
Position 15862: 0.006823827932902624
Position 12516: 0.006697497982269761
Position 2664: 0.006530485108269829
Position 1703: 0.006187097742576132
Position 8869: 0.006001842576508764
Position 10346: 0.0057774842250801145
Position 8603: 0.005595805454645916
Position 4764: 0.005468059934405574
Position 12360: 0.005410185084984748
Position 8639: 0.004883852907851896
Position 1339: 0.004591249101279967
Position 10256: 0.004479770470050854
Position 17760: 0.0044478628561489975
Position 7991: 0.004164764389119736
Position 18741: 0.004045848703729181
Position 13907: 0.004000711284626992
Position 13451: 0.003913966159995341
Position 9188: 0.0038528982689240423
Position 12124: 0.003822294428986681
Position 7947: 0.003745907336140247
Position 17890: 0.003693160842340927
Position 12193: 0.0036756868094399943
Position 6047: 0.0036575523850474623
Position 7953: 0.003619996742144256
Position 11157: 0.0035651209741315508
Position 11272: 0.003445149989916746
Position 15831: 0.0033951610625122426
Position 15335: 0.0033725369169965366
Position 1283: 0.0033390998221097933
Position 18395: 0.0033352144604495712
Position 9975: 0.0031101751828252993
Position 6778: 0.00306166844528511
Position 1084: 0.003019981447280075
Position 7288: 0.0030100120471061136
Position 5937: 0.002985313592183347
Position 18200: 0.0029764288775370636
Position 11476: 0.0027527474313008894
Position 15032: 0.002725520142497203
Position 12107: 0.002698774006505521
Position 9764: 0.002642473762976641
Position 12470: 0.0025488525619848457
Position 7826: 0.0025298059564979746
Position 7740: 0.002452338663866975
Position 1101: 0.0023954902839177783
Position 18434: 0.002351039583715485
Position 9684: 0.0023190210695781125
Position 9056: 0.002310106958193884
Position 7558: 0.0023087011543553864
Position 4677: 0.0022473413277610006
Position 10739: 0.002222033892374605
Position 990: 0.0021901947254668553
Position 2308: 0.0021815989207830803
Position 17169: 0.0021243744898615338
Position 14968: 0.002099726593696961
Position 838: 0.002053751157857951
Position 4705: 0.002043249460469761
Position 6650: 0.0019771396861880727
Position 17115: 0.001891084509455139
Position 9137: 0.0018778053328991635
Position 9621: 0.0018759957258970873
Position 7932: 0.0018734006002656437
Position 9005: 0.001872991892711311
Position 7329: 0.0018407077393645828
Position 13934: 0.0017460494256938313
Position 13828: 0.0017198862465405708
Position 16578: 0.0016365436321238748
Position 15526: 0.0015953027333036039
Position 14256: 0.001512710067909857
Position 10593: 0.0014768243906433081
Position 8651: 0.0014722196322323737
Position 14708: 0.0014055733083864548
Position 11927: 0.001402339043884637
Position 6886: 0.0013929024822316755
Position 4411: 0.00138020624809307
Position 6496: 0.0012612503665448403
Position 1815: 0.0012605580446864136
Position 17824: 0.0010641922453921916
Position 7386: 0.0010540884380475124
Position 10186: 0.0010305157176215968
Position 9166: 0.0010243912973225606
Position 1124: 0.0010116917422002315
Position 18026: 0.0009497842684165818
Position 1711: 0.0009495405669938111
Position 7961: 0.0008585608302844014
Position 1244: 0.0008335032169617168
Position 4636: 0.0008317895949865647
Position 16505: 0.0008180621853810972
Position 17395: 0.0008160987118599821
Position 6945: 0.0008093412543998096
Position 15682: 0.000799872369565743
Position 9861: 0.0007968575420601817
Position 9360: 0.0007967204465210545
Position 15835: 0.0007851619738554822
Position 6245: 0.0007612808443024539
Position 810: 0.0007595905156115767
Position 16575: 0.0007163500803780828
Position 15415: 0.0007146981204591357
Position 530: 0.0006889419917328456
Position 15216: 0.0006789284118286689
Position 7518: 0.0006734635968556278
Position 13477: 0.0006352825251295998
Position 1749: 0.000605688890601123
Position 8931: 0.0005882309317039396
Position 1172: 0.0005867877895735183
Position 3600: 0.0005848528220392988
Position 9760: 0.0005846521529732548
Position 7712: 0.0005836974196662138
Position 12544: 0.0005829197758060896
Position 7435: 0.000579162738108652
Position 668: 0.0005657310931666161
Position 12592: 0.0005502935991434388
Position 8194: 0.0005104608172714254
Position 10455: 0.0004906281825611323
Position 417: 0.0004576806739696456
Position 1799: 0.0004467546974767654
Position 8085: 0.0004462629250686225
Position 8742: 0.0004279795113538369
Position 16678: 0.00042089745250684075
Position 6811: 0.0004036487670703891
Position 8816: 0.0004009183815243194
Position 1086: 0.00038774332613642913
Position 16396: 0.000369211863387858
Position 8055: 0.0003672551846387053
Position 1060: 0.0003598409115389506
Position 8705: 0.0003543229455029301
Position 813: 0.0003387303032438631
Position 7131: 0.0003072461885060666
Position 16635: 0.0003058801204706935
Position 1431: 0.00028938721908219883
Position 1688: 0.0002822761459084428
Position 8828: 0.00028121291395911594
Position 16066: 0.0002809077231600097
Position 12380: 0.0002736283633938938
Position 7856: 0.00026156400148390495
Position 1196: 0.0002591225298644704
Position 292: 0.00025610907082989617
Position 2934: 0.0002487829811890333
Position 7332: 0.00023333188995713954
Position 1098: 0.00021822043634446542
Position 3537: 0.0002081450038499184
Position 1762: 0.00020734149525957445
Position 6289: 0.00019814236186693654
Position 672: 0.0001900923178443989
Position 11884: 0.0001633125758662832
Position 8880: 0.00016096733680250427
Position 14932: 0.00015943449970192775
Position 6081: 0.0001393483316479809
Position 6110: 0.00013750106212760164
Position 7783: 0.0001359453688329326
Position 2458: 0.00013065717110826716
Position 8058: 0.00013033232103110126
Position 1823: 0.0001298023638617666
Position 1545: 0.00012937825133893554
Position 1145: 0.00012369049259348489
Position 8832: 0.00012103696447433251
Position 5853: 0.00011807093913458069
Position 453: 0.00011365489848647782
Position 819: 0.00011283435242143519
Position 5885: 0.00010951961418251984
Position 6260: 0.00010685311630063712
Position 7859: 0.00010483876244439427
Position 11395: 0.00010305426545469449
Position 1434: 0.00010002969635660451
Position 1105: 9.958476658701349e-05
Position 537: 9.538588491718775e-05
Position 495: 9.21274837363053e-05
Position 6798: 9.152193044715211e-05
Position 2547: 9.039491033811492e-05
Position 4614: 8.832412618694702e-05
Position 2358: 8.218335895770871e-05
Position 7805: 8.125811605029397e-05
Position 7798: 8.095737831644445e-05
Position 6662: 7.778077762909257e-05
Position 335: 7.278848692912745e-05
Position 1353: 7.057354450552406e-05
Position 2485: 7.054347314791663e-05
Position 1255: 6.584648410902714e-05
Position 2698: 6.362426061083018e-05
Position 3687: 6.333149548446148e-05
Position 572: 6.329633147784455e-05
Position 15337: 6.134038250574311e-05
Position 817: 5.591823971413009e-05
Position 14310: 5.1674293522913705e-05
Position 6964: 5.0667118837182744e-05
Position 622: 4.7889219697075895e-05
Position 9011: 4.628194720799858e-05
Position 584: 4.603000783982388e-05
Position 1140: 4.546035198408886e-05
Position 8108: 4.1546467675127735e-05
Position 878: 4.079833373794973e-05
Position 3113: 3.763196717941996e-05
Position 10090: 3.754787721684805e-05
Position 7196: 3.7533238520545886e-05
Position 10600: 3.696930946507671e-05
Position 1668: 3.494552137146042e-05
Position 8757: 3.319407002690397e-05
Position 504: 3.300150174371984e-05
Position 10210: 3.252749677519577e-05
Position 8775: 2.8953349633523575e-05
Position 844: 2.7755344782592753e-05
Position 1150: 2.4139448312907346e-05
Position 1836: 2.4017963866739072e-05
Position 143: 2.2560369933176852e-05
Position 7405: 2.079939255135641e-05
Position 252: 2.0727668103711914e-05
Position 7311: 1.851181264906202e-05
Position 1399: 1.7894907860246197e-05
Position 8753: 1.720517124937288e-05
Position 1507: 1.7119328475246796e-05
Position 8090: 1.6726693165251735e-05
Position 1185: 1.5577488875338398e-05
Position 1157: 1.4723840218875588e-05
Position 15348: 1.343455854713942e-05
Position 10057: 1.2728825994666857e-05
Position 7786: 1.0964964894616091e-05
Position 840: 9.83480801540729e-06
Position 10148: 9.518177386474796e-06
Position 9800: 9.403144870714562e-06
Position 329: 9.169288997016349e-06
Position 9743: 7.3867295824833686e-06
Position 684: 7.382520266607535e-06
Position 678: 7.012247757782892e-06
Position 601: 6.52227119287979e-06
Position 1134: 6.243081834107309e-06
Position 270: 5.9622958539626925e-06
Position 9461: 4.315198231054988e-06
Position 300: 4.267840844944267e-06
Position 8405: 2.7816118271098064e-06
Position 8345: 2.7314928140711275e-06
Position 160: 2.729157901516866e-06
Position 180: 2.6407321021807778e-06
Position 542: 2.5094119308011415e-06
Position 14414: 2.455965087946771e-06
Position 266: 2.451198712608883e-06
Position 354: 1.9281194200038256e-06
Position 6228: 1.8307224044175475e-06
Position 10318: 1.6395795149641113e-06
Position 849: 1.637623879006639e-06
Position 183: 1.619399458862013e-06
Position 7757: 1.5539959524386847e-06
Position 7039: 1.5274871132115265e-06
Position 590: 1.515934772883527e-06
Position 272: 1.4950950445858697e-06
Position 8807: 1.4928316502406623e-06
Position 6818: 1.3706295242648113e-06
Position 8316: 8.323141726842874e-07
Position 1962: 5.493768452314042e-07
Position 434: 4.995597425466128e-07
Position 8238: 3.877058938896963e-07
Position 10891: 3.4947533276991487e-07
Position 429: 3.4449992275754707e-07
Position 343: 3.280857776288688e-07
Position 7620: 3.273177975383305e-07
Position 2673: 3.2163314154689917e-07
Position 7296: 3.095650040747429e-07
Position 852: 2.638024756806278e-07
Position 913: 2.4209375001702247e-07
Position 686: 2.174903495670162e-07
Position 2377: 2.0146368134525406e-07
Position 6792: 1.9052256988452868e-07
Position 2031: 1.857704270700512e-07
Position 7390: 1.8304490457801415e-07
Position 1154: 1.7483798268076227e-07
Position 442: 1.5378020963968165e-07
Position 365: 1.3672020060377846e-07
Position 2120: 1.018929240393265e-07
Position 14061: 9.817334131782675e-08
Position 1676: 9.721068519638064e-08
Position 1530: 9.571744558596308e-08
Position 1445: 7.94734522949869e-08
Position 1881: 7.554362618277068e-08
Position 1263: 6.940724243411745e-08
Position 513: 6.22300719389676e-08
Position 1406: 5.517140015429763e-08
Position 337: 5.2765393416240486e-08
Position 377: 4.434242316274815e-08
Position 1991: 4.374283396832539e-08
Position 2074: 3.6419465995362276e-08
Position 7664: 3.123453320687851e-08
Position 6712: 2.5757981194233597e-08
Position 1448: 1.828556831787849e-08
Position 1558: 1.4261230898391251e-08
Position 379: 1.3363368318163929e-08
Position 8936: 1.2134764482542403e-08
Position 2152: 1.1989884599319993e-08
Position 188: 1.1789617134171811e-08
Position 1466: 1.0845494680945365e-08
Position 8234: 9.594662423668522e-09
Position 385: 4.687244663185294e-09
Position 548: 4.619661629257391e-09
Position 1525: 1.2322515392582952e-12
