Gene = D3Ertd751e
Position 772: 0.02218784177523154
Position 322: 0.01885000624741603
Position 4226: 0.016598154917294345
Position 8717: 0.01640863172737254
Position 5347: 0.015672222008742322
Position 5509: 0.015583008852326495
Position 685: 0.014591565056283782
Position 731: 0.013439918904326782
Position 843: 0.013119715263070186
Position 2062: 0.012461625969550064
Position 8471: 0.012439769582677502
Position 297: 0.0122340480301765
Position 7381: 0.010192201104786351
Position 7493: 0.010028084816683405
Position 4586: 0.009663001334609712
Position 2086: 0.00926582235299099
Position 9229: 0.009192144646639542
Position 4551: 0.00863581655822024
Position 14530: 0.008199575167836986
Position 8064: 0.007533175766305035
Position 14477: 0.007489987915071253
Position 6787: 0.007463357231525064
Position 3994: 0.007416987096924895
Position 6516: 0.007261474582631485
Position 846: 0.0071450298544325245
Position 8095: 0.006698367034366546
Position 10970: 0.005926345488235514
Position 3836: 0.00591721424404953
Position 5993: 0.005911348547967201
Position 794: 0.005871402236852118
Position 666: 0.005493975098291866
Position 12118: 0.005295628024491548
Position 176: 0.005125105050474227
Position 8476: 0.004789730544185616
Position 1526: 0.004704653954563219
Position 5932: 0.004457518182212784
Position 12413: 0.004419452292893805
Position 13698: 0.004323068211322589
Position 7754: 0.0041972278579772175
Position 2018: 0.004176685629134211
Position 2106: 0.0033793998322431784
Position 7460: 0.0032390849772863084
Position 282: 0.003217570197784814
Position 8490: 0.0031006343774289675
Position 10686: 0.0029476388765725305
Position 1420: 0.0025577274837921254
Position 1888: 0.002419586824124681
Position 791: 0.002334851462571292
Position 9600: 0.002282590384964315
Position 6826: 0.002130196458401621
Position 3676: 0.0019120065658906416
Position 1352: 0.0018671253200944718
Position 4077: 0.0018613139713023518
Position 11711: 0.00163879566868211
Position 1948: 0.0016280994912873069
Position 4199: 0.0015823787504956111
Position 7715: 0.001467113580936023
Position 1132: 0.001464614312114134
Position 11456: 0.001338169696774555
Position 5074: 0.0013050735526985505
Position 4465: 0.001249283543347409
Position 7200: 0.0012133206274883887
Position 9579: 0.0011658618340631575
Position 1974: 0.0011288296485029517
Position 500: 0.0010984253135799178
Position 7550: 0.0010866162467291747
Position 4456: 0.0010627872328562982
Position 4937: 0.0010212531077393766
Position 10072: 0.0009510072548549767
Position 9189: 0.0009369181830684183
Position 2563: 0.0009157996315740912
Position 4168: 0.0008662572665041563
Position 1495: 0.0008125637655263866
Position 4444: 0.000810844575084383
Position 4623: 0.0007204688508222462
Position 4815: 0.0006741224586626622
Position 8835: 0.0006303978225879598
Position 1663: 0.0006201899904781793
Position 364: 0.0005946554639608074
Position 5915: 0.0005741908587481404
Position 2341: 0.0004933008903689042
Position 8745: 0.0004886905047123407
Position 2530: 0.00046549188069261005
Position 5693: 0.0004433905366433941
Position 5429: 0.0004183050366931843
Position 284: 0.00041336457953207846
Position 9050: 0.00034718633554959243
Position 4669: 0.0003102433349366277
Position 5466: 0.00030389699602135253
Position 6294: 0.00029728944337853723
Position 1675: 0.00029516051546887113
Position 10309: 0.00027211855360493475
Position 5261: 0.0002636290452334332
Position 6570: 0.00025624769017931233
Position 7124: 0.00025002536415989746
Position 814: 0.0002481304835157006
Position 4862: 0.0002473545566433294
Position 1830: 0.0002442130255411804
Position 10134: 0.00024064207273081795
Position 245: 0.00023584062571556876
Position 8346: 0.0002220489739807078
Position 9645: 0.00021630665640807998
Position 3787: 0.00021575910537046256
Position 8273: 0.00020639721478523738
Position 2599: 0.00020263300392068503
Position 1686: 0.0002021347335048876
Position 628: 0.00020032288662456843
Position 6520: 0.0001894435766213515
Position 1021: 0.00018637998842719038
Position 437: 0.00018164735087493163
Position 219: 0.00018140166655069247
Position 4629: 0.00017859158661417116
Position 6196: 0.0001648419196219961
Position 1981: 0.0001503238230078467
Position 3700: 0.0001493697504341967
Position 1700: 0.00014714543189113915
Position 710: 0.00013610575660466984
Position 5709: 0.00013351571007752655
Position 367: 0.000131854258389067
Position 3818: 0.000130072684219854
Position 6403: 0.0001265163693017034
Position 697: 0.00012183530010091824
Position 810: 0.00011212336691802192
Position 6885: 0.00010332159831684442
Position 2658: 0.00010200948829406804
Position 327: 9.92678109347987e-05
Position 1401: 9.38290253017394e-05
Position 1162: 9.356448587362633e-05
Position 807: 8.434211974244931e-05
Position 873: 8.019259265661939e-05
Position 609: 7.843872070871692e-05
Position 6175: 6.571439805869048e-05
Position 1288: 5.7933006312072e-05
Position 7385: 5.368500777360367e-05
Position 693: 5.351550861630425e-05
Position 329: 5.1087110241937284e-05
Position 961: 5.077579861698132e-05
Position 7150: 4.772198888375754e-05
Position 255: 4.718747301893282e-05
Position 7051: 4.4596963436380836e-05
Position 827: 2.6799439781337017e-05
Position 6910: 2.3699291167840795e-05
Position 5594: 2.2237476734807644e-05
Position 1195: 1.7872757220114307e-05
Position 1363: 1.527884707154198e-05
Position 851: 1.4742686852109836e-05
Position 1642: 1.4014573522752202e-05
Position 198: 1.328443682498151e-05
Position 746: 1.297342370359347e-05
Position 379: 1.2861789743127466e-05
Position 4792: 1.2727659688846197e-05
Position 386: 1.2635523203975779e-05
Position 5763: 1.2236258706662376e-05
Position 3554: 9.744267078823096e-06
Position 578: 8.428563788037331e-06
Position 751: 7.724231316723174e-06
Position 965: 7.600723042954266e-06
Position 1431: 7.202806528387083e-06
Position 1559: 6.146741350625299e-06
Position 1601: 5.868395852065777e-06
Position 1106: 5.809226553896806e-06
Position 1171: 5.787682344560683e-06
Position 5827: 5.491006710363885e-06
Position 148: 4.677036802188683e-06
Position 530: 3.1101558551775165e-06
Position 152: 8.822861541749041e-07
Position 221: 4.881836337474296e-07
Position 404: 4.352507057823493e-07
Position 137: 3.3810662500578427e-07
Position 134: 2.757978806258077e-07
Position 223: 1.9743250840674017e-07
Position 2120: 1.4570898110526688e-07
Position 1228: 1.1509784867002861e-07
Position 1197: 1.1001141546339259e-07
Position 1085: 8.531939087291104e-08
Position 210: 8.131360546894771e-08
Position 131: 7.482163113926498e-08
Position 510: 6.562280782711135e-08
Position 1026: 6.210510847674236e-08
Position 921: 5.747692824245218e-08
Position 875: 5.623382622270826e-08
Position 1043: 4.7715811045838714e-08
Position 232: 3.9560509773199817e-08
Position 864: 3.569957193740908e-08
Position 908: 3.4243689731800476e-08
Position 899: 3.310713206348645e-08
Position 416: 3.11502068274098e-08
Position 585: 3.0385630103642944e-08
Position 1140: 2.848739106660597e-08
Position 1037: 2.6195958564369326e-08
Position 391: 2.226990267747472e-08
Position 407: 1.83696702640024e-08
Position 983: 8.856814665104492e-09
Position 1492: 7.476060185879323e-09
Position 538: 6.296352976890585e-09
Position 820: 5.090400015567452e-09
Position 442: 4.698201101585637e-09
Position 1565: 1.6943412709682458e-09
Position 804: 1.0821003022387241e-09
Position 802: 1.0176095105741134e-09
Position 75: 2.089414051458665e-12
