Gene = Pnkp
Position 4269: 0.0004175555414432712
Position 1419: 0.00040690107591158527
Position 520: 0.00040512499453836424
Position 493: 0.00040338049035432394
Position 365: 0.0003975139596660779
Position 3449: 0.00039681029465460664
Position 5172: 0.00038420337479062465
Position 3508: 0.0003827369255901361
Position 1743: 0.0003724288877231663
Position 5718: 0.00036172811685255835
Position 4316: 0.000338158813019863
Position 5498: 0.0003238375856053346
Position 3111: 0.00031131755829655984
Position 3542: 0.00030453612317267356
Position 285: 0.0002902426413267938
Position 1737: 0.000265828317540087
Position 4984: 0.00024078417326607628
Position 4348: 0.00023651610903470253
Position 5060: 0.00023616570784781236
Position 555: 0.00023397979680689538
Position 5054: 0.00022141130627954862
Position 3025: 0.0002105747615696677
Position 528: 0.0002030835136006561
Position 939: 0.00019719241780894408
Position 2683: 0.00019487380300551237
Position 5646: 0.00019415770727896928
Position 1658: 0.00018689273594076745
Position 3838: 0.0001860441993404441
Position 4442: 0.00018481625643481674
Position 3773: 0.00018473216986925913
Position 5352: 0.00017844697096243813
Position 3514: 0.00017690651996662523
Position 1538: 0.00017253150468438488
Position 1702: 0.00015305719535546215
Position 4202: 0.00014406503124989508
Position 5433: 0.0001385851675444468
Position 2402: 0.00013562016078604968
Position 1158: 0.0001327006436699802
Position 1673: 0.00013184065727812324
Position 4069: 0.0001265319915931196
Position 243: 0.00012480132141094377
Position 4401: 0.00012398808861616907
Position 5011: 0.00011424616549528356
Position 3781: 0.00011056861566098778
Position 5268: 0.00010559920412159791
Position 4580: 0.00010404392953223709
Position 1050: 9.729285676556227e-05
Position 5412: 9.705580805088868e-05
Position 5262: 9.681152324537665e-05
Position 470: 9.406441431982973e-05
Position 942: 8.963235584150108e-05
Position 5530: 8.85723661765803e-05
Position 5391: 8.841749884903362e-05
Position 770: 8.736682272286e-05
Position 5099: 8.443124599619412e-05
Position 3236: 8.3306372770682e-05
Position 5215: 7.731152559531421e-05
Position 1750: 7.534414072111434e-05
Position 4964: 7.208692475908945e-05
Position 4546: 5.909415556293078e-05
Position 4227: 5.8266258691077485e-05
Position 1237: 5.795371345891437e-05
Position 3269: 5.6300863490998064e-05
Position 1335: 5.586335366400159e-05
Position 4542: 5.511286199317824e-05
Position 4366: 5.442514460499826e-05
Position 4214: 4.682307832931471e-05
Position 525: 4.531378195957286e-05
Position 1036: 4.421062094347126e-05
Position 4062: 4.0845189399928676e-05
Position 5121: 4.0112047030840036e-05
Position 5017: 3.942241302155669e-05
Position 379: 3.8624024469459006e-05
Position 4373: 3.614332919443708e-05
Position 1841: 3.5717817131693984e-05
Position 1848: 3.474384232959176e-05
Position 1102: 3.440741196374088e-05
Position 1028: 3.414815234311046e-05
Position 1075: 3.0974082889987346e-05
Position 1624: 2.9897667911497636e-05
Position 823: 2.9491920226702344e-05
Position 422: 2.8908501136641572e-05
Position 630: 2.7932927486501154e-05
Position 688: 2.7795548102180864e-05
Position 949: 2.7778631380184254e-05
Position 497: 2.5312064561778274e-05
Position 1129: 2.4458385457633394e-05
Position 5567: 2.3071491148337434e-05
Position 5659: 2.2995871790719393e-05
Position 4844: 2.145569256269496e-05
Position 1042: 2.029310221475386e-05
Position 466: 2.0245816763032682e-05
Position 5553: 1.9915022673432256e-05
Position 459: 1.7186383232899958e-05
Position 1205: 1.626920695275611e-05
Position 4944: 1.5850049661573477e-05
Position 4458: 1.528708642108246e-05
Position 4552: 1.5172508308853616e-05
Position 581: 1.4786823935086637e-05
Position 1578: 1.3303615075713434e-05
Position 866: 1.2753278834452533e-05
Position 206: 1.2021798854982614e-05
Position 4924: 1.1887088323248444e-05
Position 3272: 1.1743099714125546e-05
Position 463: 1.1640958676956842e-05
Position 565: 1.0065509955107431e-05
Position 5138: 9.822891397733556e-06
Position 816: 9.209560538425385e-06
Position 487: 8.805800247449244e-06
Position 4824: 8.716165517405694e-06
Position 495: 8.677187901471978e-06
Position 167: 8.191248186268222e-06
Position 4521: 8.015424132592107e-06
Position 592: 7.774071379637173e-06
Position 1198: 7.244544014984078e-06
Position 4904: 6.080119939171676e-06
Position 639: 6.023047603938036e-06
Position 833: 5.4161470938127876e-06
Position 783: 4.845886858261777e-06
Position 4989: 4.310787326947674e-06
Position 443: 3.977669848103174e-06
Position 627: 3.826124421178131e-06
Position 4884: 3.535739164553526e-06
Position 536: 3.2738485259022905e-06
Position 679: 3.1870049407683604e-06
Position 1329: 3.087600593421436e-06
Position 4864: 3.0706285866339593e-06
Position 751: 2.6838676317972975e-06
Position 798: 2.230289171374547e-06
Position 1057: 2.2254087247794437e-06
Position 913: 1.9458215626725557e-06
Position 4704: 1.9433950951619857e-06
Position 792: 1.6241661458242066e-06
Position 4556: 1.5186873266576342e-06
Position 440: 1.4758623426511063e-06
Position 1079: 1.4053253852705531e-06
Position 1161: 1.3068170633293276e-06
Position 785: 1.1286139273564818e-06
Position 804: 1.0671783996448327e-06
Position 507: 9.521126746063633e-07
Position 164: 9.11985794218903e-07
Position 809: 8.898364049109825e-07
Position 436: 6.709139503029879e-07
Position 666: 5.694362412128582e-07
Position 716: 5.596809525980758e-07
Position 870: 4.485255943200141e-07
Position 3240: 3.1821130276878685e-07
Position 129: 2.4203395616754455e-07
Position 1768: 2.3904520334621776e-07
Position 424: 1.8664631228766076e-07
Position 202: 1.2824754120784164e-07
Position 1823: 1.2660405043297003e-07
Position 97: 2.3938955005682743e-08
Position 699: 2.0351083534668208e-08
Position 448: 2.826650080000794e-09
Position 538: 1.0487896818521255e-10
Position 540: 9.65604827033421e-11
Position 475: 8.358838409613349e-11
Position 4590: 3.5598515748226586e-11
