Gene = 1700008O03Rik
Position 2125: 9.596058207223935e-05
Position 781: 9.251065758946573e-05
Position 13565: 9.236296255062305e-05
Position 5954: 8.788545203191441e-05
Position 8598: 8.749110877489749e-05
Position 1275: 8.677064685708826e-05
Position 8832: 8.542421389187753e-05
Position 477: 8.209535558352292e-05
Position 13002: 6.786886869510239e-05
Position 14213: 6.76477623173496e-05
Position 568: 6.179332205330279e-05
Position 327: 5.097214319277958e-05
Position 12702: 5.031345107248035e-05
Position 12372: 4.874633641105066e-05
Position 1034: 4.86738369149365e-05
Position 14144: 4.666525987931253e-05
Position 333: 4.557076439894343e-05
Position 646: 4.2334364627807716e-05
Position 14269: 3.805282935033502e-05
Position 924: 3.339619396940355e-05
Position 562: 3.2864189649624065e-05
Position 1066: 2.2513335457514546e-05
Position 406: 1.8795607534688822e-05
Position 12939: 1.8570248032245367e-05
Position 1480: 1.6930858957231496e-05
Position 1008: 1.6228088924298132e-05
Position 2687: 1.3475326199015789e-05
Position 1048: 1.0199807536650413e-05
Position 1965: 9.858375128021146e-06
Position 14090: 9.123016028131364e-06
Position 343: 8.13337772545226e-06
Position 2779: 7.701163133451392e-06
Position 2731: 7.1607213481266855e-06
Position 766: 7.0846204117261465e-06
Position 337: 6.64653243064793e-06
Position 3282: 6.585297045046997e-06
Position 1075: 5.405683997524301e-06
Position 484: 5.1658652935673886e-06
Position 386: 4.939805126962529e-06
Position 594: 4.73600943662622e-06
Position 1895: 4.0092383766753054e-06
Position 3159: 3.3881070868246474e-06
Position 1760: 3.3536823297222204e-06
Position 436: 3.117044655237429e-06
Position 14593: 2.708409285787928e-06
Position 2318: 2.669392915491622e-06
Position 341: 2.5653493558109208e-06
Position 2153: 2.0065303211419457e-06
Position 217: 1.2392963950662268e-06
Position 392: 1.017856473350589e-06
Position 2337: 9.262708094857301e-07
Position 329: 7.870843511586766e-07
Position 868: 7.713967187783111e-07
Position 157: 7.579813010668397e-07
Position 274: 7.48096914908625e-07
Position 707: 7.446943975280977e-07
Position 395: 4.971565505768682e-07
Position 167: 4.4670692432993624e-07
Position 261: 4.132250970287112e-07
Position 12509: 4.0220069982980804e-07
Position 304: 3.5372310027012753e-07
Position 378: 2.7445767775567306e-07
Position 318: 2.714798808625571e-07
Position 412: 2.4787525115680094e-07
Position 444: 2.0105417676928392e-07
Position 390: 1.7623175558031273e-07
Position 418: 1.6366265826552453e-07
Position 402: 1.4764623844834236e-07
Position 256: 1.1713786210619546e-07
Position 241: 1.138884849886068e-07
Position 283: 1.0581666120366174e-07
Position 281: 8.364373762558577e-08
Position 124: 7.056675829897082e-08
Position 13446: 6.937853297867312e-08
Position 276: 5.15044886225073e-08
Position 229: 5.075733483668169e-08
Position 294: 4.458202899485143e-08
Position 464: 4.401527859659471e-08
Position 190: 4.176005275912712e-08
Position 1907: 3.310968946022878e-08
Position 250: 3.099167204431945e-08
Position 410: 2.687370855488356e-08
Position 428: 2.596825363995549e-08
Position 703: 2.151243147959693e-08
Position 472: 1.8989432957314864e-08
Position 265: 1.6274200455242614e-08
Position 202: 1.4970807808680662e-08
Position 570: 1.3436162521578982e-08
Position 118: 1.3334623906712995e-08
Position 652: 1.1775434541626199e-08
Position 1013: 1.141502408523976e-08
Position 425: 1.0518913369653348e-08
Position 180: 9.006881009395082e-09
Position 142: 8.564491321678458e-09
Position 171: 8.562410399037922e-09
Position 139: 8.383215238787734e-09
Position 761: 7.104321129159295e-09
Position 658: 6.358941791783241e-09
Position 650: 6.259651775900746e-09
Position 1106: 5.859237596915637e-09
Position 1109: 5.435510234191093e-09
Position 169: 5.000923673192403e-09
Position 116: 4.933113257569239e-09
Position 161: 3.928515093828298e-09
Position 447: 2.795819592750979e-09
Position 114: 2.5796217833620048e-09
Position 784: 2.519233539491793e-09
Position 205: 1.995118608038105e-09
Position 80: 1.496175217289298e-09
Position 96: 1.437518853352352e-09
Position 715: 1.2655791311214813e-09
Position 102: 1.0856221023718197e-09
Position 105: 9.581472920540305e-10
Position 430: 7.821362835060961e-10
Position 74: 4.972952368816729e-10
