Gene = Tbcb
Position 741: 9.469652705513152e-05
Position 202: 9.180697093524532e-05
Position 3463: 8.400864976012263e-05
Position 4870: 7.38477701757744e-05
Position 3969: 6.29803788336093e-05
Position 780: 5.874782277201263e-05
Position 2089: 5.481395842229973e-05
Position 413: 4.949902285493374e-05
Position 5029: 4.653207185367268e-05
Position 1764: 4.6384784790852626e-05
Position 359: 4.590097643799051e-05
Position 3223: 4.263904104836719e-05
Position 5372: 4.152669233627128e-05
Position 3621: 3.546326485866392e-05
Position 2607: 3.480196894664762e-05
Position 1683: 3.475727386998419e-05
Position 1413: 3.375590248082702e-05
Position 2906: 3.3390701864203594e-05
Position 2877: 3.271264247877878e-05
Position 4909: 3.2153360959161224e-05
Position 5789: 3.143667798869577e-05
Position 919: 3.102499918477332e-05
Position 5362: 3.0886810993744615e-05
Position 159: 3.056330331087681e-05
Position 2911: 2.954842037621015e-05
Position 6255: 2.4173505556868677e-05
Position 2438: 2.3896983574698406e-05
Position 4750: 2.261497250902698e-05
Position 832: 2.0335717412021405e-05
Position 2441: 1.8069569130787023e-05
Position 934: 1.7555664104937723e-05
Position 5324: 1.2953557978311251e-05
Position 97: 1.1659981050069373e-05
Position 4572: 1.156752356008009e-05
Position 938: 1.1500386415364252e-05
Position 4590: 9.730910083636983e-06
Position 1004: 8.58607029319782e-06
Position 2835: 6.796011242428926e-06
Position 759: 5.394509126570068e-06
Position 2961: 3.7333861114159036e-06
Position 2935: 3.2263438351517983e-06
Position 2478: 2.6023186334989005e-06
Position 3212: 2.123669519619324e-06
Position 79: 1.4574317399557702e-06
Position 3225: 2.3491728315322596e-07
Position 5416: 2.2833207428079099e-07
Position 4880: 2.2085591599801057e-07
Position 5709: 2.1753029802690398e-07
Position 5203: 1.2609019405844565e-07
Position 5351: 1.2605033279350185e-07
Position 1539: 8.063025156617375e-08
Position 1535: 3.846328356730435e-08
Position 3185: 7.358659773724639e-09
Position 5433: 1.2470512968181134e-09
Position 5449: 1.2293594961889188e-09
Position 1018: 3.605932592181787e-10
Position 948: 1.2450587314740824e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 4571: 0.9757003757350156
Position 5236: 0.9034947019290495
Position 1002: 0.8364527896021929
Position 4364: 0.5748103085572834
Position 7924: 0.4484854280787386
Position 7665: 0.24855120326254737
Position 4210: 0.23452962890430096
Position 6705: 0.23086885837514018
Position 6767: 0.10014506163196218
Position 5610: 0.08488764734414964
Position 7726: 0.08107642652116799
Position 786: 0.062346875608006294
Position 5515: 0.06057504517801677
Position 7648: 0.05143624639857841
Position 2999: 0.048622541147166305
Position 779: 0.046641527704667125
Position 7955: 0.03488505049754656
Position 808: 0.031107202621110344
Position 3372: 0.030905784652771686
Position 7485: 0.020864558059649624
Position 5184: 0.019302387443886227
Position 6162: 0.016553002281234405
Position 4227: 0.012888062765167066
Position 3018: 0.012446717891766426
Position 5264: 0.0103218222139024
Position 7554: 0.010297674964223413
Position 1225: 0.009333822132639485
Position 2345: 0.008596935817139105
Position 4436: 0.00854356847169706
Position 7172: 0.008482203266097605
Position 6044: 0.008210497543463377
Position 7998: 0.008203351843846546
Position 6549: 0.007303338958048933
Position 574: 0.006662535929307865
Position 3854: 0.0062735854609508365
Position 2965: 0.006140531692477647
Position 830: 0.004752097267905814
Position 625: 0.004399217297105906
Position 5843: 0.004363073239990908
Position 6075: 0.0037284910085303557
Position 759: 0.0036677834019225083
Position 7132: 0.003601798345822581
Position 6292: 0.0033165129442310087
Position 628: 0.003269247486504144
Position 5563: 0.0031798912963345288
Position 4384: 0.003057189442329415
Position 1066: 0.0030045966542536955
Position 7979: 0.0025818534809286427
Position 4983: 0.002396996157366822
Position 5839: 0.002255215418717388
Position 3416: 0.0021473959312142644
Position 4585: 0.0021444746707294125
Position 6594: 0.0018853256419289319
Position 8129: 0.001678039860826504
Position 5242: 0.001669729135990218
Position 1332: 0.0016485997764094978
Position 832: 0.0015471759575528903
Position 6553: 0.0015296064209357444
Position 5408: 0.0015154797194426959
Position 1640: 0.0014921407636669193
Position 5519: 0.0014572582702464744
Position 6773: 0.0014289634136644461
Position 5676: 0.0014216006207293465
Position 6130: 0.0012045142359124324
Position 684: 0.0011589477323936364
Position 7735: 0.0010985703632468739
Position 6951: 0.0010746650160389614
Position 796: 0.001058782138687885
Position 1242: 0.0009664103256616443
Position 2973: 0.0009595268492844006
Position 850: 0.0008897908606961486
Position 4741: 0.0008243874230844219
Position 6107: 0.0007819917231178
Position 1237: 0.0007486131354550911
Position 800: 0.0007158717442346467
Position 507: 0.0006435128384844162
Position 2770: 0.0006300214907961265
Position 774: 0.0006276630315555803
Position 4966: 0.0006269230020705133
Position 4836: 0.0006126532795248896
Position 7986: 0.0005984830183704082
Position 1028: 0.0005730046074925923
Position 640: 0.0005694499350117211
Position 1566: 0.0005561509576105423
Position 3536: 0.0005262056245072637
Position 3387: 0.0005242991701722489
Position 1432: 0.0005182878863852051
Position 4408: 0.0005130644543963022
Position 3085: 0.0005053660438953362
Position 1361: 0.0004740324827012667
Position 4876: 0.0004663876660064166
Position 5046: 0.0004606319246575223
Position 7275: 0.0004444114723095283
Position 656: 0.0004364752107721498
Position 510: 0.00041251330391009624
Position 817: 0.000396807090709084
Position 2309: 0.0003579029417396115
Position 4487: 0.0003535812360383453
Position 2730: 0.0003439936965027653
Position 3368: 0.0003322170312595646
Position 5061: 0.0003095521895677369
Position 1393: 0.00030378528719304234
Position 5913: 0.00029951660429035674
Position 6509: 0.00029627516265840934
Position 7888: 0.00029046097218980645
Position 5075: 0.00028361250372666133
Position 478: 0.000274877333284958
Position 5534: 0.00025308050226643627
Position 504: 0.0002527639357698432
Position 2423: 0.00023927518146427354
Position 8010: 0.00021709668542368722
Position 3167: 0.00020646073845555414
Position 1053: 0.00020344724324739834
Position 948: 0.00017985238109224707
Position 867: 0.0001785095168100012
Position 527: 0.00017680307032520509
Position 5207: 0.00017413630673295195
Position 5301: 0.00017337232054821984
Position 844: 0.0001727779706385137
Position 1786: 0.00016920455908665623
Position 6941: 0.00015156463419016469
Position 825: 0.00013636429866350624
Position 4928: 0.00013161184140739174
Position 1692: 0.0001315719372608553
Position 6049: 0.00012891588711366796
Position 5945: 0.00012831138509260666
Position 1545: 0.00011798979039438988
Position 5568: 0.00011608506982054118
Position 5975: 0.00011417476765189578
Position 584: 0.0001141363474638465
Position 1266: 0.00011085171120393197
Position 8001: 9.733789026396311e-05
Position 5307: 9.48572248628179e-05
Position 450: 8.935429862573461e-05
Position 8073: 8.581996402787428e-05
Position 472: 7.9452571440181e-05
Position 876: 7.702648983016176e-05
Position 4746: 7.411370736741884e-05
Position 1014: 7.38549793498535e-05
Position 1363: 7.28613026488022e-05
Position 4179: 6.900712798016273e-05
Position 885: 6.878556813133366e-05
Position 3212: 6.75339461700726e-05
Position 1271: 6.321986522289694e-05
Position 4863: 6.224766066249243e-05
Position 6165: 6.203507719589918e-05
Position 8107: 6.189970332584457e-05
Position 4900: 6.0387750628718595e-05
Position 5187: 5.848980224123132e-05
Position 3858: 5.635126157734283e-05
Position 578: 5.49735187449063e-05
Position 6332: 5.440364710978968e-05
Position 4947: 5.358745162889266e-05
Position 6077: 4.999611795635213e-05
Position 1082: 4.983038314789289e-05
Position 2020: 4.886542123145374e-05
Position 692: 4.8256837951914074e-05
Position 653: 4.805033995556678e-05
Position 5979: 4.7845309339615006e-05
Position 2251: 4.6825802574881356e-05
Position 664: 4.6339004670103596e-05
Position 369: 4.628456702708631e-05
Position 537: 3.8027091914333546e-05
Position 898: 3.633171078410044e-05
Position 1370: 3.451202772235677e-05
Position 1342: 3.344123362024321e-05
Position 1480: 3.1355427168129015e-05
Position 788: 2.79331355286261e-05
Position 4859: 2.5285701623627232e-05
Position 5202: 1.816577210840763e-05
Position 737: 1.7880276561026445e-05
Position 971: 1.1246624496442743e-05
Position 1763: 1.0893175816403661e-05
Position 1395: 1.0587589015081857e-05
Position 1086: 1.0404822537956031e-05
Position 1249: 1.0335085444332365e-05
Position 5268: 9.451600588794715e-06
Position 484: 9.26614321121285e-06
Position 5287: 8.2834741649154e-06
Position 260: 7.1330444030026465e-06
Position 719: 5.683826348927124e-06
Position 880: 5.467818350513142e-06
Position 422: 5.0768867713519405e-06
Position 901: 3.7892121718319196e-06
Position 1074: 3.591259286057486e-06
Position 1095: 3.503419815442035e-06
Position 1989: 3.4871778538531594e-06
Position 1063: 3.310577873578573e-06
Position 1406: 2.6538407464432868e-06
Position 1280: 2.410413477589859e-06
Position 1473: 2.360307971157047e-06
Position 1421: 2.3128248410226805e-06
Position 1338: 2.268811297778623e-06
Position 686: 2.263459424942073e-06
Position 955: 2.254683933449386e-06
Position 1800: 2.22360955944585e-06
Position 670: 2.203253141282097e-06
Position 3144: 1.9625353550204155e-06
Position 3111: 1.9408014052007794e-06
Position 1312: 1.6312160107559483e-06
Position 744: 1.567748251135982e-06
Position 213: 1.5110885528656884e-06
Position 878: 1.4764873918662636e-06
Position 1286: 1.4680428271129156e-06
Position 732: 1.3246047577749682e-06
Position 1514: 1.0688791136636279e-06
Position 5933: 8.600237242236642e-07
Position 1970: 8.460789488658583e-07
Position 1434: 7.964527674548285e-07
Position 1458: 7.683117214352732e-07
Position 418: 6.939791173322469e-07
Position 399: 5.568676540178905e-07
Position 456: 4.010207852850761e-07
Position 427: 3.730997790205313e-07
Position 841: 3.617996072238256e-07
Position 310: 3.098686034735291e-07
Position 159: 2.3359353904670226e-07
Position 430: 1.8109270653296339e-07
Position 173: 1.3103575691700843e-07
Position 1699: 1.2233936064850907e-07
Position 1450: 1.0977096866251959e-07
Position 914: 1.0442013749566344e-07
Position 1830: 8.941000874894965e-08
Position 1260: 7.379247635011896e-08
Position 2406: 6.883147446405678e-08
Position 1932: 4.8083840388090476e-08
Position 1283: 3.98769370508178e-08
Position 960: 3.4580805926611796e-08
Position 1802: 3.412958994764384e-08
Position 1806: 3.403750683088715e-08
Position 1825: 3.368122647407272e-08
Position 4823: 2.982760258737948e-08
Position 1301: 2.966587410958405e-08
Position 1098: 2.9665530979127353e-08
Position 265: 2.1084278160806943e-08
Position 4527: 1.8388788754308464e-08
Position 179: 7.559674805096003e-09
Position 1151: 4.500505992606678e-09
Position 1297: 3.445110309522447e-09
Position 1294: 2.54335567681777e-09
Position 1448: 1.899123170993887e-09
Position 2438: 5.699131669611113e-10
Position 221: 3.202913079366946e-10
Position 2203: 1.6876554811745775e-10
Position 233: 2.536523741221037e-11
Position 231: 1.3207995188586092e-11
