Gene = C2cd6
Position 1047: 5.687092322230575e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 16930: 0.815118675123683
Position 19757: 0.7084057704835203
Position 16326: 0.5612470598905488
Position 10297: 0.4714869461368084
Position 20749: 0.4202126477823741
Position 17203: 0.2898336676842259
Position 6029: 0.27463631684100953
Position 16821: 0.17926047559892094
Position 20219: 0.15525403536580265
Position 17226: 0.13203879986910635
Position 22659: 0.10731466064283923
Position 21991: 0.10121212450460527
Position 22879: 0.09523553978404338
Position 23573: 0.07055979542536245
Position 6771: 0.05785858728690634
Position 17728: 0.05259492091809359
Position 3036: 0.049426519137061364
Position 18177: 0.045850905670014
Position 265: 0.024151310930462515
Position 18248: 0.021845299707976055
Position 6731: 0.020159229159959186
Position 3082: 0.01916744804736384
Position 22025: 0.01814709822602445
Position 24693: 0.01794044305458567
Position 24283: 0.017646625418170567
Position 17138: 0.016804055064539025
Position 17983: 0.01572157833551095
Position 20026: 0.012786729190495739
Position 20138: 0.011655432081980426
Position 17696: 0.008965694667722138
Position 6687: 0.008489769616370293
Position 2848: 0.006259825286589407
Position 3173: 0.006060706413424623
Position 6042: 0.005840306026847889
Position 20502: 0.005804106091661878
Position 6519: 0.005093774420319739
Position 179: 0.005032492401235419
Position 3211: 0.0046559435169586045
Position 3108: 0.004640923408695666
Position 22423: 0.0045733428857283
Position 22226: 0.004320735513089269
Position 17533: 0.004219848454351534
Position 2715: 0.004171690437792848
Position 301: 0.0035416481846164806
Position 791: 0.003078137804167802
Position 5908: 0.0027810644668665495
Position 21269: 0.002441736599814808
Position 5921: 0.0024099659892485156
Position 18387: 0.0020410290549461893
Position 20797: 0.0019178936940051588
Position 276: 0.0015818210382957695
Position 564: 0.0015659715150072718
Position 817: 0.0013906097450691742
Position 14339: 0.0012090472715831548
Position 16090: 0.0009963049786586608
Position 3230: 0.0009949503204197039
Position 17339: 0.0007722739955253462
Position 3084: 0.0007633043565175231
Position 2693: 0.0007145968317289097
Position 3234: 0.0006115282198520007
Position 2893: 0.000605194169279568
Position 3206: 0.0005934053372486901
Position 18369: 0.00046392513059471854
Position 822: 0.00021505620669910264
Position 138: 0.00020102408075336578
Position 5417: 0.0001948929222328949
Position 636: 0.00017453156621979375
Position 4756: 0.00016578306042131186
Position 519: 0.00016063945607804468
Position 11041: 0.00015282556965898883
Position 4908: 0.00013972483785206204
Position 4673: 0.00013037845221982612
Position 10564: 0.00012103480996481269
Position 5327: 0.0001131520311498903
Position 4828: 0.00011014861526896044
Position 243: 0.00010644572509148822
Position 582: 0.00010524909004873828
Position 667: 8.410237268124294e-05
Position 246: 7.680140825281209e-05
Position 11466: 7.571333394871918e-05
Position 159: 7.118101013501893e-05
Position 4651: 6.868840240780992e-05
Position 5373: 6.131071523309227e-05
Position 1535: 4.905413466167633e-05
Position 203: 4.415331448723375e-05
Position 147: 4.308665842124641e-05
Position 121: 4.2947825667497434e-05
Position 2854: 4.003878042575507e-05
Position 4806: 3.8379741484729254e-05
Position 865: 3.701544295452384e-05
Position 11418: 3.569437132124631e-05
Position 2665: 3.52457197066941e-05
Position 9561: 3.430313146378791e-05
Position 764: 3.29869873345563e-05
Position 4355: 3.112079517040914e-05
Position 2608: 3.0317572437414535e-05
Position 8080: 2.8614288381101423e-05
Position 6359: 2.663336883607404e-05
Position 3237: 2.340842720019507e-05
Position 1508: 2.2959491868688755e-05
Position 7905: 2.2824533544937235e-05
Position 7350: 2.1934160269282665e-05
Position 6151: 1.988503594135096e-05
Position 12393: 1.595525533679993e-05
Position 4358: 1.5388413932196454e-05
Position 6281: 1.3193337497943733e-05
Position 2755: 1.2559481414551657e-05
Position 7740: 1.2515231832167512e-05
Position 6937: 1.1995479604277562e-05
Position 1422: 1.0954101062161461e-05
Position 4182: 1.056387737543025e-05
Position 7995: 8.942394609579064e-06
Position 4217: 8.608412797488692e-06
Position 642: 8.378434798709407e-06
Position 5217: 7.431718257465859e-06
Position 2368: 7.3860261438609105e-06
Position 2305: 6.0547349437484545e-06
Position 5675: 4.7001826469543015e-06
Position 7098: 4.495214893526676e-06
Position 4593: 4.275494693675229e-06
Position 7686: 4.242605222892374e-06
Position 7072: 3.793252475244936e-06
Position 3383: 3.757474823688701e-06
Position 1643: 2.8689558240248454e-06
Position 8582: 2.659949535026736e-06
Position 8983: 2.638939001256218e-06
Position 4402: 2.477493455952229e-06
Position 3337: 2.4221924622698065e-06
Position 1558: 2.0069314812184138e-06
Position 8203: 1.8196040628466764e-06
Position 7871: 1.7979537292640633e-06
Position 3320: 1.6923889931260443e-06
Position 3800: 1.3309046646720717e-06
Position 6975: 9.518105176978522e-07
Position 5047: 9.315819224855579e-07
Position 3741: 9.137041820816317e-07
Position 7211: 8.841693978636235e-07
Position 2312: 8.472462955161032e-07
Position 3296: 7.96453482322541e-07
Position 5457: 7.893020432162669e-07
Position 5848: 7.849685241695495e-07
Position 5618: 7.48605080017918e-07
Position 4494: 7.342951972702406e-07
Position 5621: 6.89765477898511e-07
Position 6563: 6.761815315292473e-07
Position 1043: 6.368082182144858e-07
Position 2336: 5.40551926754218e-07
Position 6184: 4.5259761240312546e-07
Position 1572: 4.488787946404983e-07
Position 5257: 4.288465639305835e-07
Position 5280: 4.175548162313331e-07
Position 5435: 3.653124175177349e-07
Position 5540: 3.643620695554028e-07
Position 3751: 3.15887920473073e-07
Position 1388: 2.984908796000261e-07
Position 1406: 2.757255609097448e-07
Position 5231: 2.598113910061904e-07
Position 4422: 2.421634083996223e-07
Position 4506: 2.3702915423231687e-07
Position 4781: 2.0856924891051885e-07
Position 480: 2.0054215156192075e-07
Position 1017: 1.840327397495878e-07
Position 1675: 1.3026304623638584e-07
Position 2244: 1.2563731605703225e-07
Position 2223: 1.1247092440001258e-07
Position 1354: 8.885506985044858e-08
Position 992: 8.807659561023413e-08
Position 1333: 8.569218410822101e-08
Position 2438: 8.272690257925094e-08
Position 1645: 7.526059271700577e-08
Position 1046: 6.562701517464484e-08
Position 1648: 5.542941832660729e-08
Position 944: 4.9215386245046696e-08
Position 1258: 3.253528134892109e-08
Position 608: 3.009776410820325e-08
Position 532: 2.9103316036017102e-08
Position 1170: 2.5032271327916923e-08
Position 2937: 2.368273369337969e-08
Position 755: 2.3151987739347313e-08
Position 322: 1.4245252630554198e-08
Position 348: 1.3548737396011128e-08
Position 319: 1.2775104662353376e-08
Position 342: 8.332498713293643e-09
Position 605: 6.322812728128957e-09
Position 208: 5.34248859434755e-09
Position 717: 4.349501960796135e-09
Position 104: 4.282706559475512e-09
Position 278: 3.6023725129883108e-09
Position 999: 2.9040592728360382e-09
Position 592: 2.1019729047714516e-09
Position 947: 2.078669445524204e-09
Position 541: 1.6460132450590126e-09
Position 872: 1.6227536851978512e-09
Position 955: 1.5272461163749827e-09
Position 647: 1.2735411186459373e-09
Position 602: 1.0941062384082883e-09
Position 615: 1.0140091684283774e-09
Position 91: 9.042400991172525e-10
Position 194: 6.615959604250028e-10
Position 230: 5.318564803593943e-10
Position 690: 5.272504708459046e-10
Position 327: 4.559008308581184e-10
Position 1004: 4.2001893823475986e-10
Position 372: 4.1552677703176726e-10
Position 216: 3.3233652841120164e-10
Position 2582: 2.670613990338341e-10
Position 2575: 1.999095435626404e-10
Position 501: 1.960325194339074e-10
Position 1025: 1.8188068492803474e-10
Position 93: 1.2910627049711062e-10
Position 360: 7.131127393725972e-11
Position 407: 6.004959143651808e-11
Position 365: 5.569746005006633e-11
Position 355: 4.846006425703768e-11
Position 534: 3.6735126866777805e-11
Position 545: 3.580484897121551e-11
Position 211: 2.881209577345025e-11
Position 485: 1.982304971412963e-11
Position 385: 1.980518840765149e-11
Position 379: 1.8266973590852985e-11
Position 68: 1.4792210282880484e-11
Position 448: 1.1946468109542706e-11
Position 421: 4.189122505937306e-12
Position 440: 2.6428809757903597e-12
Position 879: 1.3894160278381555e-12
Position 684: 9.236755110954984e-13
Position 432: 5.203393752375335e-13
Position 1234: 2.939989714250862e-15
Position 1156: 1.5176834662671796e-15
Position 1177: 5.399091545782269e-17
Position 1052: 5.3110966631637286e-17
