Gene = Rwdd3
Position 1199: 6.216387533697828e-05
Position 1309: 6.183642790088768e-05
Position 12606: 5.94634692356155e-05
Position 375: 5.241386242661346e-05
Position 660: 5.2064819986011994e-05
Position 4444: 4.5524154963605946e-05
Position 12263: 3.430841820002417e-05
Position 4671: 3.2156052056517024e-05
Position 181: 2.918469200371947e-05
Position 178: 2.5155222237014692e-05
Position 386: 2.453370748784554e-05
Position 5203: 1.930624601658586e-05
Position 1243: 1.777951709551059e-05
Position 540: 1.5662798919226856e-05
Position 814: 1.4299722753259564e-05
Position 1379: 1.2428331197538467e-05
Position 4536: 1.1528616018415728e-05
Position 821: 1.1152733269994011e-05
Position 4464: 1.038084413420998e-05
Position 1269: 1.031128840640894e-05
Position 882: 6.818815785261763e-06
Position 795: 5.9468325857407594e-06
Position 184: 4.886258854845514e-06
Position 702: 4.457460469069988e-06
Position 1564: 2.428540426278414e-06
Position 1926: 1.4707387434726694e-06
Position 6310: 1.1682723159012062e-06
Position 840: 8.414944608860639e-07
Position 6876: 7.522129598497037e-07
Position 557: 6.658403865342623e-07
Position 397: 5.736298597131296e-07
Position 1675: 3.9635652721953716e-07
Position 4930: 3.6691197169651826e-07
Position 103: 2.432719952135518e-07
Position 1577: 1.8727262919341856e-07
Position 587: 1.4089321543306055e-07
Position 143: 1.08379344522519e-07
Position 95: 1.0142303826738935e-07
Position 435: 5.948278449170134e-08
Position 401: 5.3609899513615976e-08
Position 405: 1.1874188862377025e-08
Position 420: 6.900230296761191e-09
Position 564: 6.256508117198597e-09
Position 993: 5.529133485429059e-10
Position 749: 1.568883172518092e-10
Position 87: 7.142277877126686e-11
Position 81: 3.5382460378839185e-11
Position 613: 2.8431375426249893e-11
