Gene = Dmp1
Position 1371: 7.15724667671991e-06
Position 616: 5.916742948144021e-06
Position 215: 5.874859926361835e-06
Position 2764: 4.4700499646287e-06
Position 549: 4.358439490258636e-06
Position 459: 3.814043160501631e-06
Position 408: 3.675013046835318e-06
Position 367: 3.459622212783103e-06
Position 6391: 3.4423058350683794e-06
Position 1032: 3.215247586529085e-06
Position 1144: 3.190765527685197e-06
Position 2804: 2.9987998001056747e-06
Position 415: 2.936728215649962e-06
Position 2108: 2.7851392025455874e-06
Position 2686: 2.772242653984408e-06
Position 1374: 2.603736300438066e-06
Position 1621: 2.5619192024155853e-06
Position 5334: 2.1829150609101067e-06
Position 1721: 2.1180174712250624e-06
Position 1773: 1.8294283301701338e-06
Position 208: 1.7808103654330718e-06
Position 301: 1.7130868517173253e-06
Position 2655: 1.6930083695627406e-06
Position 633: 1.6002672907096104e-06
Position 1471: 1.442934156532614e-06
Position 1799: 1.3985836520657467e-06
Position 1014: 1.2901151418713419e-06
Position 474: 1.0829509138574726e-06
Position 1937: 9.733942443575681e-07
Position 1304: 9.48488550389004e-07
Position 1297: 7.259825024534567e-07
Position 3101: 7.088067185445353e-07
Position 210: 5.210388187451276e-07
Position 1148: 4.560988712484245e-07
Position 308: 3.6992643424468877e-07
Position 1174: 3.274397875445825e-07
Position 410: 3.236062284810016e-07
Position 495: 3.031903936028294e-07
Position 386: 2.489264663602705e-07
Position 690: 7.804011938001565e-08
Position 221: 7.440116133712256e-08
Position 859: 6.988899700522524e-08
Position 936: 6.40319683694154e-08
Position 399: 6.025476280933244e-08
Position 314: 2.9210595030048774e-08
Position 147: 1.1925122730575769e-08
Position 310: 5.067436792693319e-09
Position 1036: 3.6588397278464138e-09
Position 94: 7.324573100266708e-12
Position 96: 6.857172469390194e-13
Position 104: 3.7567686680983877e-13
Position 98: 9.237284283334888e-14
Position 90: 1.1943681092358214e-14
